RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,33448,Justin Thomas,4790381
2,0,34046,Jordan Spieth,2639888
3,0,26851,Marc Leishman,2545250
4,0,32839,Hideki Matsuyama,2305663
5,0,30925,Dustin Johnson,2170625
6,0,48081,Xander Schauffele,1941358
7,0,32102,Rickie Fowler,1748225
8,0,46970,Jon Rahm,1600363
9,0,25364,Paul Casey,1558750
10,0,22405,Justin Rose,1467750
11,0,34360,Patrick Reed,1460256
12,0,21528,Henrik Stenson,1452013
13,0,28089,Jason Day,1280281
14,0,29221,Webb Simpson,1185544
15,0,24024,Zach Johnson,1181750
16,0,23108,Matt Kuchar,1121350
17,0,26329,Louis Oosthuizen,1095725
18,0,25198,Francesco Molinari,1041219
19,0,29478,Kevin Kisner,979582
20,0,12716,Charley Hoffman,955367
21,0,36689,Brooks Koepka,866626
22,0,27963,Chris Stroud,844000
23,0,32366,Kevin Chappell,795950
24,0,35450,Patrick Cantlay,794500
25,0,27064,Jhonattan Vegas,779750
26,0,24361,Pat Perez,778825
27,0,34098,Russell Henley,702769
28,0,46501,Ollie Schniederjans,644600
29,0,29725,Tony Finau,632113
30,0,33399,Adam Hadwin,620250
31,0,25396,Kevin Na,601362
32,0,21209,Sergio Garcia,501294
33,0,31323,Gary Woodland,486104
34,0,25686,Jason Dufner,479950
35,0,26476,Chez Reavie,477985
36,0,01810,Phil Mickelson,459719
37,0,47128,Richy Werenski,456995
38,0,33293,Thomas Pieters,422000
39,0,28237,Rory McIlroy,421192
40,0,27644,Brian Harman,416613
41,0,40026,Daniel Berger,403688
42,0,26596,Ryan Moore,395853
43,0,30110,Kyle Stanley,389069
44,0,34264,Hudson Swafford,376975
45,0,24924,Bill Haas,349323
46,0,29479,Scott Brown,339144
47,0,35891,Cameron Smith,337173
48,0,27436,Graham DeLaet,333863
49,0,25900,Lucas Glover,329772
50,0,34431,Robert Streb,325024
51,0,33122,Russell Knox,323466
52,0,37189,Harold Varner III,317379
53,0,31420,Anirban Lahiri,311103
54,0,28500,Martin Flores,300854
55,0,25804,Bubba Watson,300413
56,0,26331,Charl Schwartzel,295150
57,0,23621,Rory Sabbatini,292533
58,0,20691,Greg Owen,290400
59,0,20229,Stewart Cink,262063
60,0,35506,Mackenzie Hughes,252513
61,0,46464,Jordan L Smith,250000
62,0,19803,Ryan Armour,246861
63,0,24138,Ian Poulter,229867
64,0,31646,Emiliano Grillo,226775
65,0,32448,James Hahn,221613
66,0,30944,Jason Kokrak,215875
67,0,26499,Rafa Cabrera Bello,207875
68,0,33204,Shane Lowry,206667
69,0,33141,Keegan Bradley,197670
70,0,34213,Grayson Murray,197317
71,0,47959,Bryson DeChambeau,194088
72,0,33968,Thorbjørn Olesen,186792
73,0,27129,Luke List,179667
74,0,27936,Martin Laird,159600
75,0,01706,Davis Love III,157210
76,0,20098,Stuart Appleby,155988
77,0,24140,Sean O'Hair,155925
78,0,23063,Scott Hend,154667
79,0,34021,Bud Cauley,149253
80,0,35532,Tom Hoge,145200
81,0,24502,Adam Scott,144800
82,0,32757,Patton Kizzire,141845
83,0,29974,Branden Grace,141813
84,0,39324,J.J. Spaun,136235
85,0,24846,Ricky Barnes,134835
86,0,37455,Si Woo Kim,131021
87,0,29518,Brendan Steele,130475
88,0,28307,Matt Every,128928
89,0,29223,Sam Saunders,128400
90,0,29461,Jamie Lovemark,124625
91,0,27770,Camilo Villegas,122923
92,0,22046,Geoff Ogilvy,122134
93,0,48084,Wesley Bryan,114775
94,0,31416,Derek Fathauer,114675
94,0,24358,Robert Garrigus,114675
96,0,27141,J.B. Holmes,111700
97,0,25349,Tim Wilkinson,107300
98,0,23541,Ben Crane,102000
99,0,29420,Billy Horschel,101319
100,0,30926,Chris Kirk,97429
101,0,32333,Kevin Tway,95443
102,0,27974,Sung Kang,95423
103,0,30911,Tommy Fleetwood,94863
104,0,27349,Alex Noren,93463
105,0,23320,Ryan Palmer,92400
106,0,22000,Chris Wood,91250
107,0,10213,Dicky Pride,89449
108,0,36801,Mark Hubbard,88220
109,0,32816,Satoshi Kodaira,82900
110,0,20572,Rod Pampling,79488
111,0,34409,David Lingmerth,78988
112,0,23353,J.J. Henry,78735
112,0,22986,Søren Kjeldsen,78735
112,0,24781,Hunter Mahan,78735
115,0,20396,Lee Westwood,76900
116,0,33461,Morgan Hoffmann,76413
117,0,39954,Cody Gribble,75138
118,0,46732,Rick Lamb,74928
118,0,28132,Tyrone Van Aswegen,74928
120,0,31202,William McGirt,74025
121,0,25632,Jimmy Walker,73563
122,0,35545,Blayne Barber,71464
123,0,21498,Hideto Tanihara,71150
124,0,34363,Tyrrell Hatton,68000
125,0,33948,Byeong Hun An,64200
125,0,24459,Richard Sterne,64200
127,0,23325,Vaughn Taylor,63057
128,0,29454,Bernd Wiesberger,63000
129,0,33413,Ben Martin,62700
130,0,26951,Johnson Wagner,61655
131,0,27896,Ross Fisher,60000
131,0,37157,Renato Paratore,60000
133,0,28783,Sam Brazel,57000
134,0,29908,C.T. Pan,56786
135,0,21961,Charles Howell III,55825
136,0,27214,Kevin Streelman,54448
137,0,25240,D.A. Points,54163
138,0,40098,Matt Fitzpatrick,51250
138,0,35314,Andy Sullivan,51250
138,0,29939,Fabrizio Zanotti,51250
141,0,31557,Jim Herman,49538
142,0,19904,Paul Lawrie,47500
143,0,24511,Thongchai Jaidee,46500
144,0,39958,Jeunghun Wang,45750
145,0,25562,Andres Romero,45000
146,0,26328,Shaun Norris,44750
147,0,25834,Daniel Summerhays,44365
148,0,37454,Whee Kim,44188
149,0,32139,Danny Willett,43500
150,0,35879,Kelly Kraft,39300
151,0,19824,Craig Barlow,38775
151,0,20593,Greg Chalmers,38775
151,0,46550,Brandon Hagy,38775
151,0,29476,Kyle Reifers,38775
155,0,34466,Peter Malnati,38464
156,0,12510,Chad Campbell,36599
157,0,28252,Seamus Power,36434
158,0,32200,Roberto Castro,36153
158,0,24357,K.J. Choi,36153
158,0,30191,Julián Etulain,36153
158,0,32640,Troy Merritt,36153
162,0,25493,Nick Taylor,33149
163,0,27895,Jonas Blixt,32375
164,0,20104,Ken Duke,31774
165,0,26758,David Hearn,29884
166,0,20771,Steven Alker,28399
167,0,40058,Zac Blair,28144
168,0,30692,Scott Stallings,28058
169,0,34174,John Huh,27494
170,0,28093,Miguel Angel Carballo,26450
171,0,24925,Jonathan Byrd,26100
172,0,19846,Brian Gay,25759
173,0,25191,Gonzalo Fernandez-Castaño,25638
174,0,34076,Joel Dahmen,25460
175,0,29936,Ryan Fox,22875
175,0,06527,Steve Stricker,22875
177,0,28420,Ryan Brehm,22360
178,0,23983,Luke Donald,21595
179,0,20160,Charlie Wi,21450
180,0,34099,Harris English,21337
181,0,49771,J.T. Poston,20842
182,0,29970,Dylan Frittelli,20800
183,0,29740,Brad Fritsch,20446
184,0,23497,Tag Ridings,20411
185,0,06567,Vijay Singh,20400
186,0,28258,K.T. Kim,19900
187,0,08385,Omar Uresti,19250
188,0,29720,Andres Gonzales,18662
188,0,20157,Retief Goosen,18662
188,0,30852,Ryo Ishikawa,18662
191,0,27958,Ryan Blaum,18638
192,0,49633,Charlie Danielson,17820
193,0,22371,Aaron Baddeley,17784
194,0,36699,Patrick Rodgers,16888
195,0,27466,Spencer Levin,12644
196,0,25274,Steven Bowditch,12064
196,0,39975,Michael Kim,12064
196,0,21878,Mark Wilson,12064
199,0,46507,Bobby Wyatt,11136
200,0,39004,Dru Love,10788
201,0,20766,Padraig Harrington,10324
202,0,20472,Alex Cejka,10230
202,0,35110,Brett Drewitt,10230
202,0,33419,Cameron Tringale,10230
205,0,34358,Jonathan Randolph,10034
206,0,29485,Brett Stegmaier,9860
207,0,10505,Shane Bertsch,8118
207,0,25892,Steve Wheatcroft,8118
207,0,24663,Y.E. Yang,8118
210,0,21407,Arjun Atwal,7524
210,0,20634,Peter Lonard,7524
210,0,37380,Curtis Luck,7524
210,0,46601,Trey Mullinax,7524
214,0,26300,Matt Jones,7293
215,0,49884,Cody Blick,7128
216,0,39953,Chase Seiffert,6897
217,0,23788,D.J. Trahan,6732
