RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,21528,Henrik Stenson,48.48,16,33
2,0,25834,Daniel Summerhays,42.86,33,77
3,0,08075,Jerry Kelly,42.31,22,52
4,0,25396,Kevin Na,40.74,33,81
5,0,25274,Steven Bowditch,40.54,45,111
6,0,27770,Camilo Villegas,40.00,36,90
7,0,40058,Zac Blair,39.18,38,97
8,0,36689,Brooks Koepka,38.89,28,72
9,0,26758,David Hearn,38.83,40,103
10,0,34046,Jordan Spieth,38.81,26,67
11,0,30736,Oscar Fraustro,38.46,15,39
12,0,35545,Blayne Barber,38.10,24,63
13,0,30927,Brendon Todd,37.97,30,79
14,0,34174,John Huh,37.89,36,95
15,0,25632,Jimmy Walker,37.04,30,81
16,0,25804,Bubba Watson,36.92,24,65
17,0,35451,Scott Pinckney,36.84,35,95
18,0,33461,Morgan Hoffmann,36.46,35,96
19,0,35532,Tom Hoge,35.71,25,70
19,0,34130,Sung Joon Park,35.71,25,70
21,0,23983,Luke Donald,35.53,27,76
22,0,24781,Hunter Mahan,35.29,30,85
23,0,25198,Francesco Molinari,35.14,13,37
24,0,21878,Mark Wilson,34.88,30,86
25,0,25686,Jason Dufner,34.78,16,46
26,0,10860,Justin Leonard,34.72,25,72
27,0,24925,Jonathan Byrd,34.69,17,49
27,0,20645,John Senden,34.69,17,49
29,0,24357,K.J. Choi,34.67,26,75
30,0,10809,Jim Furyk,34.62,18,52
31,0,25720,Chad Collins,34.33,23,67
31,0,24024,Zach Johnson,34.33,23,67
31,0,31202,William McGirt,34.33,23,67
31,0,25240,D.A. Points,34.33,23,67
35,0,20104,Ken Duke,34.21,26,76
36,0,28307,Matt Every,33.98,35,103
37,0,21753,Brian Davis,33.80,24,71
38,0,27895,Jonas Blixt,33.78,25,74
39,0,27064,Jhonattan Vegas,33.73,28,83
40,0,23541,Ben Crane,33.33,23,69
40,0,28089,Jason Day,33.33,17,51
40,0,24138,Ian Poulter,33.33,17,51
40,0,29221,Webb Simpson,33.33,20,60
40,0,06567,Vijay Singh,33.33,18,54
45,0,29478,Kevin Kisner,32.98,31,94
46,0,12510,Chad Campbell,32.94,28,85
47,0,25349,Tim Wilkinson,32.81,21,64
48,0,28259,Sangmoon Bae,32.71,35,107
49,0,22293,Heath Slocum,32.56,14,43
50,0,34360,Patrick Reed,32.29,31,96
51,0,29289,S.Y. Noh,32.18,28,87
52,0,12716,Charley Hoffman,32.05,25,78
53,0,22371,Aaron Baddeley,31.96,31,97
54,0,22405,Justin Rose,31.91,15,47
55,0,27644,Brian Harman,31.87,29,91
56,0,21961,Charles Howell III,31.86,36,113
57,0,40026,Daniel Berger,31.82,28,88
58,0,28486,Michael Putnam,31.67,19,60
59,0,23638,Brendon de Jonge,31.33,26,83
60,0,34098,Russell Henley,31.25,25,80
60,0,27936,Martin Laird,31.25,30,96
60,0,26596,Ryan Moore,31.25,20,64
63,0,35541,John Peterson,31.15,19,61
64,0,34358,Jonathan Randolph,31.03,18,58
65,0,25818,Scott Piercy,30.85,29,94
66,0,01706,Davis Love III,30.77,12,39
67,0,34409,David Lingmerth,30.65,19,62
67,0,26289,Boo Weekley,30.65,19,62
69,0,33419,Cameron Tringale,30.61,30,98
70,0,24361,Pat Perez,30.56,22,72
71,0,29476,Kyle Reifers,30.53,29,95
72,0,25364,Paul Casey,30.43,21,69
72,0,20593,Greg Chalmers,30.43,14,46
72,0,28679,Fabián Gómez,30.43,28,92
75,0,37273,Derek Ernst,30.19,16,53
76,0,26300,Matt Jones,30.16,19,63
77,0,32640,Troy Merritt,30.00,30,100
78,0,24924,Bill Haas,29.85,20,67
79,0,23108,Matt Kuchar,29.55,26,88
80,0,34099,Harris English,29.52,31,105
81,0,30944,Jason Kokrak,29.49,23,78
82,0,20848,Ángel Cabrera,29.41,15,51
82,0,36699,Patrick Rodgers,29.41,15,51
84,0,28500,Martin Flores,29.33,22,75
85,0,02206,David Toms,29.17,14,48
86,0,36801,Mark Hubbard,29.09,16,55
87,0,25191,Gonzalo Fernandez-Castaño,28.99,20,69
87,0,31557,Jim Herman,28.99,20,69
89,0,21209,Sergio Garcia,28.95,11,38
90,0,29926,Danny Lee,28.85,30,104
91,0,26851,Marc Leishman,28.79,19,66
92,0,24507,Jason Bohn,28.77,21,73
93,0,27649,Brandt Snedeker,28.74,25,87
94,0,20229,Stewart Cink,28.57,20,70
95,0,33141,Keegan Bradley,28.38,21,74
96,0,23320,Ryan Palmer,28.36,19,67
97,0,34265,Will Wilcox,28.13,9,32
98,0,31560,Brian Stuard,28.00,21,75
99,0,29479,Scott Brown,27.78,20,72
99,0,24502,Adam Scott,27.78,10,36
101,0,34563,Chesson Hadley,27.73,33,119
102,0,33667,Carlos Ortiz,27.72,28,101
103,0,27141,J.B. Holmes,27.55,27,98
104,0,32448,James Hahn,27.50,22,80
104,0,33122,Russell Knox,27.50,22,80
106,0,30692,Scott Stallings,27.27,21,77
107,0,24140,Sean O'Hair,27.16,22,81
108,0,30711,Colt Knost,27.14,19,70
108,0,27214,Kevin Streelman,27.14,19,70
110,0,25345,Carl Pettersson,27.12,32,118
111,0,33399,Adam Hadwin,27.10,29,107
112,0,27963,Chris Stroud,27.06,23,85
113,0,24490,George McNeill,27.03,20,74
114,0,33448,Justin Thomas,26.92,28,104
115,0,28780,Nicholas Thompson,26.87,18,67
116,0,24846,Ricky Barnes,26.74,23,86
117,0,25892,Steve Wheatcroft,26.67,20,75
118,0,35539,Luke Guthrie,26.51,22,83
119,0,30852,Ryo Ishikawa,26.47,27,102
120,0,27933,John Merrick,26.42,14,53
121,0,23800,Bryce Molder,26.32,20,76
121,0,34264,Hudson Swafford,26.32,20,76
123,0,01810,Phil Mickelson,26.23,16,61
124,0,32102,Rickie Fowler,26.15,17,65
124,0,30926,Chris Kirk,26.15,17,65
126,0,26329,Louis Oosthuizen,26.00,13,50
127,0,20472,Alex Cejka,25.84,23,89
128,0,23353,J.J. Henry,25.81,24,93
128,0,32150,Michael Thompson,25.81,24,93
128,0,23623,Bo Van Pelt,25.81,24,93
131,0,23621,Rory Sabbatini,25.71,18,70
132,0,29420,Billy Horschel,25.61,21,82
133,0,29222,Billy Hurley III,25.42,15,59
134,0,26951,Johnson Wagner,25.00,14,56
135,0,32366,Kevin Chappell,24.69,20,81
136,0,28132,Tyrone Van Aswegen,24.59,15,61
137,0,25493,Nick Taylor,24.47,23,94
138,0,22046,Geoff Ogilvy,24.39,10,41
139,0,26476,Chez Reavie,24.32,9,37
140,0,25369,Jamie Donaldson,24.24,8,33
140,0,31193,Jim Renner,24.24,16,66
140,0,26331,Charl Schwartzel,24.24,8,33
143,0,29535,Brice Garnett,24.10,20,83
144,0,34262,Jon Curran,23.88,16,67
145,0,27466,Spencer Levin,23.81,15,63
146,0,34431,Robert Streb,23.76,24,101
147,0,06522,Ernie Els,23.73,14,59
148,0,29720,Andres Gonzales,23.68,27,114
149,0,33413,Ben Martin,23.61,17,72
150,0,28475,Jeff Overton,23.53,20,85
151,0,33418,Shawn Stefani,23.40,22,94
152,0,29425,Andrew Svoboda,23.23,23,99
153,0,34256,Andrew Putnam,23.16,22,95
154,0,39977,Max Homa,23.08,15,65
155,0,29725,Tony Finau,23.01,26,113
156,0,30946,Alex Prugh,22.97,17,74
157,0,34261,Scott Langley,22.78,18,79
158,0,29223,Sam Saunders,22.45,11,49
159,0,22056,Cameron Percy,22.39,15,67
160,0,31416,Derek Fathauer,22.09,19,86
161,0,29518,Brendan Steele,22.08,17,77
162,0,32200,Roberto Castro,21.88,7,32
163,0,24494,Erik Compton,21.79,17,78
164,0,31323,Gary Woodland,21.67,13,60
165,0,22892,Jason Gore,21.15,11,52
166,0,10885,Robert Allenby,21.05,12,57
167,0,20396,Lee Westwood,20.83,10,48
168,0,27095,Nick Watney,20.69,18,87
169,0,25900,Lucas Glover,20.63,13,63
170,0,20691,Greg Owen,20.00,8,40
171,0,25562,Andres Romero,19.74,15,76
172,0,32839,Hideki Matsuyama,18.97,11,58
173,0,20766,Padraig Harrington,18.84,13,69
174,0,28023,Byron Smith,18.42,7,38
175,0,24358,Robert Garrigus,18.18,12,66
176,0,27436,Graham DeLaet,17.74,11,62
177,0,23548,Bill Lunde,17.65,6,34
178,0,30925,Dustin Johnson,17.07,7,41
179,0,23048,Eric Axley,16.67,10,60
179,0,33486,Roger Sloan,16.67,10,60
181,0,20157,Retief Goosen,15.19,12,79
182,0,37454,Whee Kim,15.15,10,66
183,0,32334,Charlie Beljan,14.29,8,56
184,0,20771,Steven Alker,13.89,5,36
