RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,21528,Henrik Stenson,70.45,62,88
2,0,30927,Brendon Todd,65.56,118,180
3,0,10809,Jim Furyk,64.71,66,102
4,0,27770,Camilo Villegas,64.12,109,170
5,0,34046,Jordan Spieth,64.00,112,175
6,0,23800,Bryce Molder,63.54,115,181
7,0,25804,Bubba Watson,63.21,67,106
8,0,26329,Louis Oosthuizen,63.16,72,114
9,0,29222,Billy Hurley III,62.98,114,181
10,0,10860,Justin Leonard,62.81,76,121
11,0,25198,Francesco Molinari,62.79,54,86
12,0,26300,Matt Jones,62.72,106,169
13,0,34360,Patrick Reed,62.69,126,201
14,0,25720,Chad Collins,62.50,90,144
15,0,24846,Ricky Barnes,62.31,124,199
16,0,34431,Robert Streb,62.04,134,216
17,0,24138,Ian Poulter,61.95,70,113
18,0,08075,Jerry Kelly,61.90,104,168
19,0,25686,Jason Dufner,61.80,55,89
20,0,25274,Steven Bowditch,61.57,141,229
21,0,33461,Morgan Hoffmann,61.29,114,186
22,0,40058,Zac Blair,61.05,163,267
23,0,24507,Jason Bohn,61.03,119,195
24,0,30944,Jason Kokrak,61.02,108,177
25,0,23621,Rory Sabbatini,61.01,97,159
26,0,33448,Justin Thomas,61.00,122,200
27,0,36689,Brooks Koepka,60.90,95,156
28,0,34174,John Huh,60.89,109,179
29,0,23108,Matt Kuchar,60.87,126,207
30,0,33141,Keegan Bradley,60.84,87,143
31,0,32366,Kevin Chappell,60.80,107,176
32,0,31202,William McGirt,60.47,130,215
33,0,33122,Russell Knox,60.44,110,182
34,0,34099,Harris English,60.35,137,227
35,0,25396,Kevin Na,60.22,109,181
36,0,24924,Bill Haas,60.16,74,123
37,0,28259,Sangmoon Bae,59.91,133,222
37,0,32640,Troy Merritt,59.91,127,212
39,0,23541,Ben Crane,59.85,79,132
40,0,33419,Cameron Tringale,59.57,112,188
41,0,29478,Kevin Kisner,59.44,148,249
42,0,40026,Daniel Berger,59.36,111,187
43,0,21753,Brian Davis,59.20,103,174
43,0,30926,Chris Kirk,59.20,74,125
43,0,21878,Mark Wilson,59.20,103,174
46,0,32839,Hideki Matsuyama,59.12,94,159
46,0,25349,Tim Wilkinson,59.12,107,181
48,0,32102,Rickie Fowler,59.03,85,144
49,0,25240,D.A. Points,58.97,92,156
50,0,23983,Luke Donald,58.96,79,134
51,0,27936,Martin Laird,58.94,89,151
52,0,29221,Webb Simpson,58.90,86,146
53,0,26289,Boo Weekley,58.82,90,153
54,0,31416,Derek Fathauer,58.79,117,199
54,0,24490,George McNeill,58.79,107,182
56,0,27649,Brandt Snedeker,58.76,114,194
57,0,29720,Andres Gonzales,58.69,125,213
58,0,28679,Fabián Gómez,58.60,109,186
59,0,23320,Ryan Palmer,58.33,77,132
60,0,34409,David Lingmerth,58.29,109,187
61,0,34563,Chesson Hadley,58.23,138,237
62,0,06522,Ernie Els,58.16,57,98
63,0,25892,Steve Wheatcroft,57.81,111,192
64,0,22371,Aaron Baddeley,57.78,104,180
65,0,26758,David Hearn,57.71,101,175
66,0,24925,Jonathan Byrd,57.60,72,125
67,0,29476,Kyle Reifers,57.56,99,172
68,0,24024,Zach Johnson,57.49,96,167
69,0,20691,Greg Owen,57.43,58,101
70,0,24502,Adam Scott,57.33,43,75
71,0,35545,Blayne Barber,57.32,90,157
72,0,25345,Carl Pettersson,57.31,145,253
73,0,39977,Max Homa,57.30,102,178
73,0,29518,Brendan Steele,57.30,106,185
75,0,24494,Erik Compton,57.28,122,213
76,0,28475,Jeff Overton,57.21,119,208
77,0,23048,Eric Axley,57.14,72,126
78,0,27141,J.B. Holmes,57.06,97,170
79,0,29725,Tony Finau,57.02,130,228
80,0,31560,Brian Stuard,57.00,114,200
81,0,12716,Charley Hoffman,56.80,117,206
82,0,34358,Jonathan Randolph,56.79,92,162
83,0,35539,Luke Guthrie,56.74,101,178
84,0,25818,Scott Piercy,56.68,123,217
85,0,25632,Jimmy Walker,56.67,102,180
86,0,28500,Martin Flores,56.65,98,173
87,0,20104,Ken Duke,56.61,107,189
88,0,34262,Jon Curran,56.47,96,170
89,0,20157,Retief Goosen,56.45,105,186
90,0,25493,Nick Taylor,56.42,123,218
91,0,32448,James Hahn,56.37,115,204
92,0,26596,Ryan Moore,56.16,82,146
93,0,35532,Tom Hoge,56.14,96,171
94,0,33399,Adam Hadwin,55.98,103,184
94,0,27466,Spencer Levin,55.98,103,184
96,0,28089,Jason Day,55.93,66,118
96,0,29223,Sam Saunders,55.93,99,177
98,0,26476,Chez Reavie,55.88,57,102
99,0,12510,Chad Campbell,55.83,115,206
100,0,34265,Will Wilcox,55.81,48,86
101,0,26851,Marc Leishman,55.70,83,149
102,0,28486,Michael Putnam,55.69,93,167
103,0,30692,Scott Stallings,55.56,75,135
104,0,24358,Robert Garrigus,55.37,98,177
105,0,34264,Hudson Swafford,55.36,93,168
106,0,27644,Brian Harman,55.29,94,170
107,0,34130,Sung Joon Park,55.28,89,161
108,0,25900,Lucas Glover,55.22,74,134
109,0,25191,Gonzalo Fernandez-Castaño,55.17,96,174
109,0,25834,Daniel Summerhays,55.17,128,232
111,0,27095,Nick Watney,55.15,107,194
112,0,30852,Ryo Ishikawa,55.14,102,185
113,0,27436,Graham DeLaet,55.12,70,127
114,0,01810,Phil Mickelson,55.11,97,176
115,0,28132,Tyrone Van Aswegen,55.05,60,109
116,0,29420,Billy Horschel,55.03,82,149
117,0,20472,Alex Cejka,54.95,122,222
118,0,34261,Scott Langley,54.90,112,204
119,0,30946,Alex Prugh,54.88,90,164
120,0,25364,Paul Casey,54.69,70,128
121,0,37273,Derek Ernst,54.55,84,154
122,0,31193,Jim Renner,54.48,73,134
123,0,25369,Jamie Donaldson,54.44,49,90
124,0,31557,Jim Herman,54.36,81,149
125,0,30711,Colt Knost,54.31,107,197
126,0,35541,John Peterson,54.27,89,164
127,0,28307,Matt Every,54.24,96,177
128,0,36801,Mark Hubbard,54.19,84,155
129,0,21209,Sergio Garcia,54.12,46,85
129,0,23548,Bill Lunde,54.12,46,85
131,0,30925,Dustin Johnson,54.11,79,146
132,0,29926,Danny Lee,54.09,152,281
133,0,31323,Gary Woodland,53.91,69,128
134,0,06567,Vijay Singh,53.80,85,158
135,0,02206,David Toms,53.70,58,108
136,0,24140,Sean O'Hair,53.54,106,198
137,0,37454,Whee Kim,53.49,69,129
138,0,20766,Padraig Harrington,53.23,66,124
139,0,24361,Pat Perez,53.09,103,194
140,0,25562,Andres Romero,53.05,87,164
140,0,32150,Michael Thompson,53.05,87,164
142,0,23638,Brendon de Jonge,52.97,116,219
143,0,20396,Lee Westwood,52.94,45,85
144,0,27963,Chris Stroud,52.84,93,176
145,0,35451,Scott Pinckney,52.79,104,197
146,0,23623,Bo Van Pelt,52.70,78,148
147,0,27064,Jhonattan Vegas,52.49,95,181
148,0,29289,S.Y. Noh,52.17,72,138
149,0,20771,Steven Alker,52.14,61,117
150,0,34098,Russell Henley,52.03,77,148
151,0,27214,Kevin Streelman,51.75,74,143
152,0,20593,Greg Chalmers,51.69,61,118
153,0,22405,Justin Rose,51.58,49,95
154,0,26331,Charl Schwartzel,51.49,52,101
155,0,29535,Brice Garnett,51.43,72,140
156,0,27895,Jonas Blixt,51.41,73,142
157,0,21961,Charles Howell III,51.36,113,220
158,0,33418,Shawn Stefani,51.27,101,197
159,0,01706,Davis Love III,51.25,41,80
160,0,29479,Scott Brown,51.16,110,215
161,0,30736,Oscar Fraustro,51.09,70,137
162,0,33413,Ben Martin,50.98,78,153
163,0,34256,Andrew Putnam,50.97,79,155
164,0,28780,Nicholas Thompson,50.77,99,195
165,0,22046,Geoff Ogilvy,50.72,35,69
166,0,20645,John Senden,50.41,61,121
167,0,24357,K.J. Choi,50.38,66,131
168,0,22892,Jason Gore,50.33,76,151
169,0,22293,Heath Slocum,50.00,60,120
170,0,33667,Carlos Ortiz,49.77,109,219
171,0,27933,John Merrick,49.33,74,150
172,0,22056,Cameron Percy,49.02,75,153
173,0,32334,Charlie Beljan,48.97,71,145
174,0,36699,Patrick Rodgers,48.74,58,119
175,0,10885,Robert Allenby,48.62,53,109
176,0,20229,Stewart Cink,48.41,61,126
177,0,24781,Hunter Mahan,48.00,72,150
178,0,28023,Byron Smith,47.50,57,120
179,0,26951,Johnson Wagner,46.85,52,111
180,0,20848,Ángel Cabrera,46.60,48,103
181,0,23353,J.J. Henry,45.88,78,170
182,0,33486,Roger Sloan,44.53,61,137
183,0,29425,Andrew Svoboda,44.20,80,181
184,0,32200,Roberto Castro,42.27,41,97
