RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,01761,Len Mattiace,45.83,99,216
2,0,01346,Ed Fiori,45.06,73,162
3,0,01603,Jeff Julian,44.44,64,144
3,0,19913,Ron Whittaker,44.44,48,108
5,0,06012,Greg Kraft,44.02,103,234
6,0,08931,Glen Day,43.83,142,324
7,0,06599,John Elliott,42.59,23,54
8,0,07087,Hugh Royer III,42.31,99,234
9,0,01510,Nolan Henke,41.85,113,270
10,0,08993,Franklin Langham,41.67,90,216
10,0,06577,John Wilson,41.67,105,252
12,0,01748,Doug Martin,41.50,127,306
13,0,06090,Jim McGovern,41.45,97,234
14,0,10505,Shane Bertsch,41.36,67,162
15,0,01549,Mike Hulbert,41.32,119,288
16,0,01823,Larry Mize,41.27,104,252
17,0,02131,Mike Springer,41.03,96,234
18,0,01724,Jeff Maggert,40.83,147,360
19,0,20095,Carl Paulson,40.74,88,216
19,0,07101,Dave Stockton Jr.,40.74,88,216
19,0,02279,Mark Wiebe,40.74,88,216
22,0,10203,Bryan Gorman,40.40,80,198
23,0,01072,Chip Beck,40.20,123,306
24,0,01157,Tom Byrum,40.00,72,180
24,0,01891,David Ogrin,40.00,144,360
24,0,06657,Steve Rintoul,40.00,72,180
27,0,01945,Kenny Perry,39.93,115,288
28,0,01320,Bob Estes,39.81,43,108
28,0,08547,John Maginnes,39.81,86,216
28,0,02146,Payne Stewart,39.81,129,324
31,0,01604,Steve Jurgensen,39.74,93,234
32,0,01200,Keith Clearwater,39.68,100,252
32,0,01938,David Peoples,39.68,50,126
34,0,02186,Brian Tennyson,39.63,107,270
35,0,12782,Tim Herron,39.51,128,324
36,0,02115,Taylor Smith,39.39,78,198
37,0,10585,Scott McCarron,39.24,113,288
38,0,01329,Brad Faxon,39.18,134,342
39,0,01388,Robert Gamez,38.89,77,198
39,0,10860,Justin Leonard,38.89,147,378
39,0,01701,Bob Lohr,38.89,98,252
42,0,01196,Brian Claar,38.60,132,342
43,0,01096,Phil Blackmar,38.58,125,324
44,0,01093,Ronnie Black,38.56,118,306
44,0,01599,Steve Jones,38.56,118,306
44,0,02008,Lee Rinker,38.56,118,306
47,0,01042,Paul Azinger,38.54,111,288
47,0,01864,Larry Nelson,38.54,111,288
49,0,02246,Duffy Waldorf,38.43,83,216
50,0,01040,Emlyn Aubrey,38.38,76,198
51,0,07267,Allen Doyle,38.15,103,270
51,0,02023,Clarence Rose,38.15,103,270
53,0,06214,Guy Boros,37.78,102,270
53,0,02321,Fuzzy Zoeller,37.78,68,180
55,0,06034,Marco Dawson,37.58,115,306
55,0,01706,Davis Love III,37.58,115,306
57,0,06140,Sean Murphy,37.41,101,270
57,0,02101,Joey Sindelar,37.41,101,270
59,0,01960,Don Pooley,37.37,74,198
59,0,10649,Tom Scherrer,37.37,74,198
61,0,01527,Scott Hoch,37.30,141,378
62,0,11032,Frank Lickliter II,37.18,87,234
63,0,01035,Tommy Armour III,37.04,40,108
63,0,01331,Rick Fehr,37.04,100,270
63,0,01374,Robin Freeman,37.04,100,270
63,0,02218,Ted Tryba,37.04,100,270
67,0,01006,John Adams,36.90,93,252
67,0,01996,Mike Reid,36.90,93,252
69,0,02303,Robert Wrenn,36.87,73,198
70,0,10215,Charlie Rymer,36.81,106,288
71,0,01408,Kelly Gibson,36.77,139,378
72,0,01133,Billy Ray Brown,36.75,86,234
73,0,08375,Paul Stankowski,36.67,66,180
74,0,01723,Andrew Magee,36.57,79,216
75,0,06613,Tommy Tolles,36.51,138,378
76,0,06595,Kevin Sutherland,36.39,131,360
77,0,19883,Joe Daley,36.36,72,198
