RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,06012,Greg Kraft,45.93,124,270
2,0,06577,John Wilson,44.81,121,270
3,0,01346,Ed Fiori,43.89,79,180
4,0,12626,Joey Gullion,42.59,115,270
4,0,10425,Jay Williamson,42.59,92,216
6,0,01604,Steve Jurgensen,42.06,106,252
7,0,06066,Gary Rusnak,41.88,98,234
8,0,07267,Allen Doyle,41.67,135,324
8,0,08993,Franklin Langham,41.67,120,288
8,0,01975,Tom Purtzer,41.67,135,324
8,0,19913,Ron Whittaker,41.67,60,144
12,0,01475,Donnie Hammond,41.11,74,180
12,0,02186,Brian Tennyson,41.11,111,270
14,0,07087,Hugh Royer III,40.97,118,288
15,0,07101,Dave Stockton Jr.,40.87,103,252
16,0,02214,Kirk Triplett,40.63,117,288
17,0,02023,Clarence Rose,40.52,124,306
18,0,10215,Charlie Rymer,40.35,138,342
18,0,06527,Steve Stricker,40.35,138,342
20,0,01201,Lennie Clements,40.20,123,306
21,0,01040,Emlyn Aubrey,40.17,94,234
22,0,20098,Stuart Appleby,40.12,130,324
23,0,01249,John Daly,40.08,101,252
24,0,01203,Russ Cochran,40.00,108,270
24,0,02115,Taylor Smith,40.00,108,270
26,0,01323,Brad Fabel,39.87,122,306
27,0,01549,Mike Hulbert,39.81,129,324
28,0,20051,Joe Acosta Jr.,39.68,50,126
29,0,01068,Andy Bean,39.44,71,180
30,0,02242,Lanny Wadkins,39.39,78,198
31,0,06090,Jim McGovern,39.24,113,288
32,0,06214,Guy Boros,39.22,120,306
32,0,01864,Larry Nelson,39.22,120,306
34,0,01014,Fulton Allem,38.89,70,180
34,0,10505,Shane Bertsch,38.89,70,180
34,0,01329,Brad Faxon,38.89,140,360
34,0,01388,Robert Gamez,38.89,91,234
34,0,08075,Jerry Kelly,38.89,112,288
34,0,01905,Joe Ozaki,38.89,91,234
40,0,01196,Brian Claar,38.62,146,378
41,0,01306,David Edwards,38.56,118,306
42,0,01142,Bart Bryant,38.49,97,252
43,0,06064,Jeff Gallagher,38.43,83,216
44,0,10860,Justin Leonard,38.38,152,396
44,0,02133,Craig Stadler,38.38,76,198
46,0,01891,David Ogrin,38.36,145,378
47,0,01072,Chip Beck,38.30,131,342
48,0,01603,Jeff Julian,38.27,62,162
49,0,10585,Scott McCarron,38.19,110,288
50,0,01261,Jay Delsing,38.15,103,270
51,0,01307,Joel Edwards,38.10,144,378
51,0,01725,John Mahaffey,38.10,48,126
53,0,01706,Davis Love III,37.96,123,324
54,0,01701,Bob Lohr,37.91,116,306
55,0,10809,Jim Furyk,37.88,150,396
55,0,01960,Don Pooley,37.88,75,198
