RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
51,0,12645,Brent Geiberger,17.75,74,417,-0.338
52,0,10565,Ian Leggatt,17.61,75,426,-0.320
53,0,20634,Peter Lonard,17.49,67,383,-0.328
54,0,21806,Paul Gow,17.48,86,492,-0.326
55,0,10885,Robert Allenby,17.46,81,464,-0.309
56,0,24361,Pat Perez,17.33,61,352,-0.180
57,0,01035,Tommy Armour III,17.05,59,346,-0.119
58,0,10423,Mike Weir,16.94,61,360,-0.295
59,0,07457,Steve Flesch,16.71,68,407,-0.221
60,0,01388,Robert Gamez,16.67,60,360,-0.233
61,0,02223,Bob Tway,16.63,69,415,-0.174
62,0,07749,Brett Quigley,16.48,75,455,-0.173
63,0,01945,Kenny Perry,16.22,73,450,-0.288
64,0,07003,David Berganio Jr.,16.11,63,391,-0.317
65,0,24357,K.J. Choi,15.78,65,412,-0.262
66,0,12388,Michael Clark II,15.37,69,449,-0.275
67,0,01161,Mark Calcavecchia,15.36,43,280,-0.093
68,0,06573,Brandt Jobe,15.30,71,464,-0.296
69,0,21259,Jason Hill,15.25,43,282,-0.186
70,0,02133,Craig Stadler,15.23,37,243,-0.324
71,0,02245,Grant Waite,15.11,71,470,-0.380
72,0,08633,Per-Ulrik Johansson,15.01,56,373,-0.304
73,0,08535,Gary Nicklaus,14.92,44,295,-0.182
74,0,06522,Ernie Els,14.81,40,270,-0.250
75,0,20436,Garrett Willis,14.75,55,373,-0.345
76,0,11032,Frank Lickliter II,14.74,56,380,-0.196
77,0,10962,Bradley Hughes,14.63,43,294,-0.233
78,0,20548,Hidemichi Tanaka,14.50,67,462,-0.328
79,0,01553,John Huston,14.49,61,421,-0.213
80,0,08123,Jeff Brehaut,14.22,65,457,-0.323
81,0,01685,J.L. Lewis,14.07,66,469,-0.364
82,0,06004,Stephen Ames,13.99,47,336,-0.383
83,0,02246,Duffy Waldorf,13.71,54,394,-0.315
84,0,22913,John Rollins,13.63,80,587,-0.363
85,0,10733,Kent Jones,13.58,69,508,-0.333
86,0,02101,Joey Sindelar,13.56,67,494,-0.119
87,0,19824,Craig Barlow,13.54,44,325,-0.182
88,0,23338,David Gossett,13.47,59,438,-0.085
89,0,01203,Russ Cochran,13.46,42,312,-0.286
89,0,20157,Retief Goosen,13.46,35,260,-0.429
91,0,01926,Steve Pate,13.44,34,253,-0.324
92,0,06332,Neal Lancaster,13.43,56,417,-0.107
93,0,01941,Tom Pernice Jr.,13.40,56,418,-0.268
94,0,01948,Tim Petrovic,13.28,53,399,-0.340
95,0,24937,Jess Daley,13.25,51,385,-0.216
96,0,12680,Shigeki Maruyama,13.02,44,338,-0.205
97,0,01569,Peter Jacobsen,12.88,38,295,-0.105
98,0,12652,Cameron Beckman,12.86,45,350,-0.156
99,0,06617,Brian Henninger,12.85,41,319,-0.195
100,0,20498,Briny Baird,12.83,63,491,-0.190
101,0,01887,Mark O'Meara,12.79,28,219,-0.286
102,0,20502,Michael Long,12.60,49,389,-0.224
103,0,01024,Billy Andrade,12.47,55,441,-0.400
104,0,01577,Lee Janzen,12.37,48,388,-0.271
105,0,01938,David Peoples,12.32,59,479,-0.220
106,0,02206,David Toms,12.01,58,483,-0.379
107,0,01313,Steve Elkington,11.99,38,317,-0.342
108,0,01920,Craig Parry,11.94,43,360,-0.256
109,0,02002,John Riegger,11.87,52,438,-0.231
110,0,06350,Bob May,11.81,51,432,-0.373
111,0,02110,Jerry Smith,11.79,50,424,-0.100
112,0,08339,Spike McRoy,11.76,34,289,-0.265
113,0,21949,Joe Ogilvie,11.67,30,257,-0.267
114,0,12510,Chad Campbell,11.59,59,509,-0.203
115,0,20566,Kaname Yokoo,11.50,36,313,-0.333
116,0,06016,Brad Lardon,11.11,30,270,-0.167
116,0,10649,Tom Scherrer,11.11,49,441,-0.286
118,0,10860,Justin Leonard,10.91,43,394,-0.256
119,0,01677,Tom Lehman,10.88,26,239,-0.385
120,0,20029,Notah Begay III,10.84,45,415,-0.222
121,0,01307,Joel Edwards,10.71,53,495,-0.189
122,0,02170,Hal Sutton,10.68,30,281,E
123,0,10425,Jay Williamson,10.60,48,453,-0.292
124,0,01549,Mike Hulbert,10.48,24,229,-0.125
124,0,01707,Steve Lowery,10.48,44,420,-0.227
126,0,01724,Jeff Maggert,10.46,34,325,-0.265
127,0,12753,David Morland IV,10.39,32,308,-0.313
128,0,20229,Stewart Cink,10.34,36,348,-0.167
129,0,01771,Blaine McCallister,10.29,35,340,-0.029
130,0,01475,Donnie Hammond,10.26,28,273,-0.464
131,0,01320,Bob Estes,10.15,40,394,-0.275
132,0,07867,Woody Austin,10.14,49,483,-0.224
133,0,23983,Luke Donald,10.12,49,484,-0.204
134,0,06575,Dudley Hart,10.03,34,339,-0.059
135,0,06621,Joe Durant,9.94,34,342,-0.265
135,0,23125,Brad Elder,9.94,32,322,-0.250
135,0,08537,J.P. Hayes,9.94,32,322,-0.344
138,0,02104,Jeff Sluman,9.67,52,538,-0.212
139,0,23800,Bryce Molder,9.39,34,362,-0.324
139,0,10912,Craig Perks,9.39,31,330,-0.194
141,0,01361,Dan Forsman,9.34,37,396,-0.270
142,0,01142,Bart Bryant,9.20,32,348,-0.188
143,0,23135,Tim Clark,9.19,35,381,-0.114
144,0,19881,Robert Damron,9.05,38,420,-0.263
145,0,19846,Brian Gay,8.93,46,515,-0.239
145,0,10213,Dicky Pride,8.93,26,291,-0.077
147,0,08993,Franklin Langham,8.91,32,359,-0.188
148,0,01599,Steve Jones,8.90,25,281,-0.200
149,0,10201,Matt Gogel,8.84,29,328,+0.034
149,0,20105,Jeff Gove,8.84,42,475,-0.238
151,0,10457,Frank Nobilo,8.72,39,447,-0.436
152,0,19958,Miguel Angel Jiménez,8.33,19,228,-0.105
153,0,06251,Chris DiMarco,8.28,36,435,-0.250
154,0,06809,Bob Burns,8.23,34,413,-0.382
155,0,12826,Paul Claxton,8.20,35,427,-0.314
156,0,01042,Paul Azinger,8.18,18,220,-0.389
157,0,02239,Scott Verplank,8.07,28,347,-0.321
158,0,01761,Len Mattiace,7.63,38,498,-0.316
159,0,02322,Richard Zokol,7.56,18,238,-0.278
160,0,11011,Mike Sposa,7.21,37,513,-0.162
161,0,23108,Matt Kuchar,7.18,25,348,-0.240
162,0,06036,Scott Dunlap,7.04,24,341,+0.167
163,0,08545,Glen Hnatiuk,7.00,34,486,-0.235
164,0,01098,Jay Don Blake,6.98,33,473,-0.152
165,0,02257,Brian Watts,6.91,17,246,+0.118
166,0,10809,Jim Furyk,6.76,23,340,-0.304
167,0,01157,Tom Byrum,6.70,24,358,-0.125
168,0,02214,Kirk Triplett,6.69,20,299,E
169,0,08931,Glen Day,6.59,35,531,-0.200
170,0,01378,David Frost,6.49,27,416,-0.185
171,0,08075,Jerry Kelly,6.48,28,432,+0.036
172,0,06595,Kevin Sutherland,6.40,21,328,-0.048
173,0,01381,Fred Funk,6.31,33,523,-0.485
174,0,02099,Scott Simpson,6.21,18,290,-0.056
175,0,07721,Pat Bates,6.04,27,447,-0.407
176,0,01797,Rocco Mediate,6.03,19,315,-0.421
177,0,01185,Brandel Chamblee,5.81,23,396,-0.087
178,0,01175,Jim Carter,5.70,22,386,-0.318
178,0,01329,Brad Faxon,5.70,20,351,-0.200
180,0,01132,Mark Brooks,5.51,22,399,-0.045
181,0,01139,Olin Browne,5.47,28,512,-0.250
182,0,20127,Chris Riley,5.39,26,482,-0.308
183,0,01619,Skip Kendall,5.04,23,456,-0.261
184,0,06373,José María Olazábal,5.00,13,260,-0.462
185,0,01457,Jay Haas,4.95,16,323,-0.438
186,0,22293,Heath Slocum,4.82,19,394,-0.368
187,0,01527,Scott Hoch,4.79,14,292,-0.214
188,0,08553,Lee Porter,4.65,20,430,-0.350
189,0,01766,Billy Mayfair,4.47,17,380,-0.647
190,0,06012,Greg Kraft,4.46,18,404,-0.278
191,0,01014,Fulton Allem,4.44,13,293,-0.154
192,0,19972,José Coceres,4.37,9,206,-0.333
193,0,01219,John Cook,4.35,13,299,-0.077
194,0,06498,Matt Peterson,4.28,18,421,-0.167
195,0,01968,Nick Price,4.26,12,282,-0.417
196,0,06078,Esteban Toledo,4.17,17,408,-0.059
197,0,06643,Paul Goydos,4.02,13,323,-0.615
198,0,01666,Bernhard Langer,3.41,6,176,-0.500
199,0,02010,Loren Roberts,3.35,15,448,-0.333
200,0,19817,Michael Muehr,2.51,7,279,+0.286
201,0,06315,Pete Jordan,1.62,6,371,-0.167
202,0,01928,Corey Pavin,1.25,4,319,+0.250
