RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,01797,Rocco Mediate,46.35,146,315,-0.103
2,0,06643,Paul Goydos,45.82,148,323,-0.081
3,0,01527,Scott Hoch,43.49,127,292,-0.213
4,0,01014,Fulton Allem,43.34,127,293,-0.063
5,0,20229,Stewart Cink,42.82,149,348,-0.195
6,0,19958,Miguel Angel Jiménez,42.11,96,228,+0.094
7,0,06595,Kevin Sutherland,41.77,137,328,-0.073
8,0,08075,Jerry Kelly,41.67,180,432,-0.072
9,0,23135,Tim Clark,40.94,156,381,-0.135
10,0,01042,Paul Azinger,40.91,90,220,+0.033
11,0,20029,Notah Begay III,40.72,169,415,-0.112
12,0,01219,John Cook,40.47,121,299,-0.149
13,0,01619,Skip Kendall,40.13,183,456,-0.055
14,0,19881,Robert Damron,40.00,168,420,-0.101
15,0,07867,Woody Austin,39.96,193,483,+0.021
16,0,06012,Greg Kraft,39.85,161,404,-0.081
17,0,12753,David Morland IV,39.61,122,308,+0.049
18,0,08545,Glen Hnatiuk,39.51,192,486,-0.078
19,0,02206,David Toms,39.34,190,483,-0.158
20,0,01599,Steve Jones,39.15,110,281,+0.064
21,0,08339,Spike McRoy,39.10,113,289,-0.018
22,0,07721,Pat Bates,38.93,174,447,-0.172
23,0,01185,Brandel Chamblee,38.89,154,396,-0.013
24,0,10457,Frank Nobilo,38.70,173,447,+0.029
25,0,02099,Scott Simpson,38.62,112,290,+0.063
26,0,02246,Duffy Waldorf,38.58,152,394,-0.099
27,0,01157,Tom Byrum,38.55,138,358,-0.087
28,0,01457,Jay Haas,38.39,124,323,+0.040
29,0,01920,Craig Parry,38.33,138,360,-0.065
30,0,20105,Jeff Gove,38.32,182,475,-0.104
31,0,01142,Bart Bryant,38.22,133,348,-0.060
32,0,06251,Chris DiMarco,38.16,166,435,-0.018
33,0,10809,Jim Furyk,37.94,129,340,-0.101
34,0,01766,Billy Mayfair,37.89,144,380,-0.090
35,0,20436,Garrett Willis,37.80,141,373,+0.057
36,0,06621,Joe Durant,37.72,129,342,-0.124
37,0,01771,Blaine McCallister,37.65,128,340,-0.102
38,0,08123,Jeff Brehaut,37.64,172,457,+0.017
39,0,01707,Steve Lowery,37.62,158,420,+0.051
40,0,01132,Mark Brooks,37.59,150,399,+0.033
41,0,10912,Craig Perks,37.58,124,330,E
42,0,01378,David Frost,37.50,156,416,-0.122
42,0,10201,Matt Gogel,37.50,123,328,+0.057
42,0,02110,Jerry Smith,37.50,159,424,-0.006
45,0,02214,Kirk Triplett,37.46,112,299,+0.018
46,0,21949,Joe Ogilvie,37.35,96,257,+0.104
47,0,01175,Jim Carter,37.31,144,386,-0.063
48,0,06036,Scott Dunlap,37.24,127,341,-0.047
49,0,01968,Nick Price,37.23,105,282,-0.086
