RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,06315,Pete Jordan,37.74,140,371,+0.093
2,0,08553,Lee Porter,34.42,148,430,+0.014
3,0,01928,Corey Pavin,34.17,109,319,+0.018
4,0,02010,Loren Roberts,33.26,149,448,-0.007
5,0,19972,José Coceres,32.52,67,206,-0.060
6,0,01139,Olin Browne,32.42,166,512,-0.108
7,0,01014,Fulton Allem,30.38,89,293,+0.067
8,0,01329,Brad Faxon,30.20,106,351,-0.113
9,0,06498,Matt Peterson,29.69,125,421,+0.024
10,0,01666,Bernhard Langer,29.55,52,176,+0.173
11,0,06012,Greg Kraft,28.96,117,404,+0.068
12,0,20127,Chris Riley,28.84,139,482,+0.029
13,0,06078,Esteban Toledo,28.68,117,408,-0.009
14,0,08931,Glen Day,28.63,152,531,+0.020
15,0,02322,Richard Zokol,28.57,68,238,+0.250
16,0,10809,Jim Furyk,28.53,97,340,-0.155
17,0,02099,Scott Simpson,28.28,82,290,-0.012
18,0,06373,José María Olazábal,27.69,72,260,+0.028
19,0,01219,John Cook,27.42,82,299,+0.122
20,0,01098,Jay Don Blake,27.06,128,473,+0.023
21,0,02104,Jeff Sluman,26.95,145,538,+0.007
22,0,06643,Paul Goydos,26.63,86,323,+0.081
23,0,07721,Pat Bates,26.62,119,447,+0.092
24,0,01968,Nick Price,26.60,75,282,-0.027
25,0,01724,Jeff Maggert,26.46,86,325,+0.012
26,0,01457,Jay Haas,25.70,83,323,-0.048
27,0,23800,Bryce Molder,25.69,93,362,+0.075
28,0,01381,Fred Funk,25.62,134,523,-0.037
29,0,01766,Billy Mayfair,25.53,97,380,+0.021
30,0,06036,Scott Dunlap,25.51,87,341,+0.080
31,0,12826,Paul Claxton,25.29,108,427,+0.065
32,0,01185,Brandel Chamblee,25.25,100,396,+0.080
33,0,10201,Matt Gogel,25.00,82,328,-0.146
33,0,06595,Kevin Sutherland,25.00,82,328,+0.024
35,0,22293,Heath Slocum,24.87,98,394,+0.051
36,0,19846,Brian Gay,24.85,128,515,-0.023
37,0,01132,Mark Brooks,24.81,99,399,+0.040
38,0,02257,Brian Watts,24.80,61,246,+0.033
39,0,02214,Kirk Triplett,24.75,74,299,+0.014
40,0,23983,Luke Donald,23.97,116,484,-0.069
41,0,02239,Scott Verplank,23.92,83,347,-0.157
42,0,01378,David Frost,23.80,99,416,-0.051
43,0,01157,Tom Byrum,23.46,84,358,-0.048
44,0,12753,David Morland IV,23.38,72,308,-0.014
45,0,01527,Scott Hoch,23.29,68,292,+0.088
46,0,10213,Dicky Pride,23.02,67,291,+0.164
47,0,08537,J.P. Hayes,22.98,74,322,+0.162
48,0,01619,Skip Kendall,22.81,104,456,+0.019
48,0,11011,Mike Sposa,22.81,117,513,+0.068
50,0,01549,Mike Hulbert,22.71,52,229,+0.269
50,0,08535,Gary Nicklaus,22.71,67,295,E
52,0,08075,Jerry Kelly,22.69,98,432,-0.031
53,0,08545,Glen Hnatiuk,22.63,110,486,+0.064
54,0,01142,Bart Bryant,22.41,78,348,-0.038
55,0,12510,Chad Campbell,22.40,114,509,-0.044
56,0,23108,Matt Kuchar,22.13,77,348,-0.169
57,0,08993,Franklin Langham,22.01,79,359,+0.165
58,0,01887,Mark O'Meara,21.92,48,219,-0.083
59,0,06809,Bob Burns,21.55,89,413,+0.135
60,0,10649,Tom Scherrer,21.54,95,441,-0.021
61,0,19817,Michael Muehr,21.51,60,279,-0.133
62,0,10457,Frank Nobilo,21.48,96,447,+0.260
63,0,01599,Steve Jones,21.35,60,281,+0.050
64,0,06575,Dudley Hart,21.24,72,339,+0.042
65,0,12680,Shigeki Maruyama,21.01,71,338,-0.042
66,0,06251,Chris DiMarco,20.92,91,435,-0.088
67,0,01203,Russ Cochran,20.83,65,312,+0.092
67,0,06350,Bob May,20.83,90,432,+0.044
69,0,01307,Joel Edwards,20.81,103,495,-0.107
69,0,23125,Brad Elder,20.81,67,322,+0.224
71,0,07223,Brian Bateman,20.26,93,459,+0.140
72,0,23135,Tim Clark,20.21,77,381,-0.039
73,0,01475,Donnie Hammond,20.15,55,273,+0.018
74,0,10912,Craig Perks,20.00,66,330,+0.136
75,0,06527,Steve Stricker,19.72,43,218,+0.047
76,0,01175,Jim Carter,19.69,76,386,-0.105
77,0,01941,Tom Pernice Jr.,19.62,82,418,+0.037
78,0,12388,Michael Clark II,19.60,88,449,+0.136
79,0,01313,Steve Elkington,19.56,62,317,+0.177
80,0,20157,Retief Goosen,19.23,50,260,-0.160
