RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,33418,Shawn Stefani,151.6,818646000,150
1,0,24663,Y.E. Yang,151.6,715044000,131
3,0,30692,Scott Stallings,152.1,1122200000,205
4,0,22792,Peter Hanson,152.3,537435000,98
5,0,33141,Keegan Bradley,154.2,954729000,172
6,0,28237,Rory McIlroy,155.0,647434000,116
7,0,27214,Kevin Streelman,155.2,983283000,176
8,0,23452,Nicolas Colsaerts,155.3,687568000,123
8,0,06522,Ernie Els,155.3,760231000,136
10,0,12716,Charley Hoffman,155.4,1275599000,228
10,0,24138,Ian Poulter,155.4,537016000,96
12,0,24140,Sean O'Hair,155.6,1064440000,190
12,0,20691,Greg Owen,155.6,1310922000,234
14,0,02206,David Toms,155.9,516257000,92
15,0,32334,Charlie Beljan,156.0,1094869000,195
16,0,21099,David Lynn,156.2,905264000,161
17,0,32150,Michael Thompson,156.3,956343000,170
18,0,25345,Carl Pettersson,156.4,1069760000,190
18,0,34431,Robert Streb,156.4,1103409000,196
18,0,25804,Bubba Watson,156.4,866868000,154
21,0,36884,Ben Kohles,156.5,1132440000,201
21,0,23320,Ryan Palmer,156.5,1109927000,197
23,0,27644,Brian Harman,156.6,1358294000,241
24,0,06527,Steve Stricker,156.7,355456000,63
25,0,23983,Luke Donald,157.0,683883000,121
25,0,35139,Richard Lee,157.0,1051181000,186
25,0,24502,Adam Scott,157.0,650039000,115
28,0,28089,Jason Day,157.2,916739000,162
29,0,24490,George McNeill,157.5,1105692000,195
30,0,29740,Brad Fritsch,157.9,1239312000,218
31,0,20098,Stuart Appleby,158.0,1166254000,205
32,0,34099,Harris English,158.1,1360535000,239
32,0,34046,Jordan Spieth,158.1,956272000,168
32,0,20396,Lee Westwood,158.1,796827000,140
35,0,23638,Brendon de Jonge,158.2,1360930000,239
35,0,22295,Darron Stiles,158.2,769056000,135
35,0,23788,D.J. Trahan,158.2,671944000,118
38,0,28307,Matt Every,158.4,1357385000,238
38,0,23108,Matt Kuchar,158.4,912391000,160
40,0,22056,Cameron Percy,158.5,941503000,165
41,0,24227,Justin Bolli,158.6,976381000,171
41,0,23497,Tag Ridings,158.6,976612000,171
43,0,06004,Stephen Ames,158.8,811885000,142
44,0,29420,Billy Horschel,158.9,1373143000,240
44,0,27936,Martin Laird,158.9,995255000,174
44,0,26331,Charl Schwartzel,158.9,858274000,150
47,0,24024,Zach Johnson,159.0,984497000,172
47,0,27408,Martin Kaymer,159.0,732611000,128
47,0,34409,David Lingmerth,159.0,1047333000,183
47,0,29518,Brendan Steele,159.0,1310545000,229
51,0,27895,Jonas Blixt,159.1,1082520000,189
51,0,08725,Tom Gillis,159.1,1122581000,196
51,0,27330,Josh Teater,159.1,1088040000,190
54,0,21961,Charles Howell III,159.2,1123292000,196
54,0,27933,John Merrick,159.2,1089269000,190
56,0,25686,Jason Dufner,159.3,986084000,172
57,0,30750,Tommy Gainey,159.4,1584178000,276
58,0,27503,Steve LeBrun,159.6,988345000,172
59,0,19846,Brian Gay,159.7,1241953000,216
59,0,32448,James Hahn,159.7,1207556000,210
61,0,25572,Graeme McDowell,159.8,563868000,98
61,0,31560,Brian Stuard,159.8,1035789000,180
63,0,06573,Brandt Jobe,159.9,915003000,159
63,0,34360,Patrick Reed,159.9,1335388000,232
63,0,22405,Justin Rose,159.9,615861000,107
66,0,24494,Erik Compton,160.1,1083488000,188
66,0,22046,Geoff Ogilvy,160.1,864370000,150
66,0,06567,Vijay Singh,160.1,783659000,136
69,0,28455,Will Claxton,160.4,1114784000,193
70,0,12782,Tim Herron,160.5,878328000,152
71,0,24924,Bill Haas,160.6,878796000,152
71,0,34261,Scott Langley,160.6,1075584000,186
73,0,27129,Luke List,160.7,1162593000,201
74,0,23621,Rory Sabbatini,160.8,1238958000,214
75,0,20593,Greg Chalmers,160.9,1222441000,211
75,0,33461,Morgan Hoffmann,160.9,921264000,159
77,0,22371,Aaron Baddeley,161.0,1205261000,208
77,0,12510,Chad Campbell,161.0,1217229000,210
79,0,37273,Derek Ernst,161.1,1055702000,182
80,0,28259,Sangmoon Bae,161.2,1474290000,254
80,0,30925,Dustin Johnson,161.2,853150000,147
82,0,27556,Ted Potter Jr.,161.3,917563000,158
82,0,25336,Alistair Presnell,161.3,905742000,156
82,0,29425,Andrew Svoboda,161.3,603836000,104
