RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,01329,Brad Faxon,3.83,8,209,96.1
2,0,10117,Bob Heintz,4.90,10,204,95.1
3,0,20160,Charlie Wi,5.59,18,322,94.4
4,0,26476,Chez Reavie,5.63,16,284,94.3
5,0,08793,Tiger Woods,5.66,12,212,94.3
6,0,19846,Brian Gay,5.90,19,322,94.1
7,0,10585,Scott McCarron,5.91,24,406,94.0
8,0,27933,John Merrick,5.94,18,303,94.0
9,0,24503,Jeff Klauk,6.03,26,431,93.9
10,0,20229,Stewart Cink,6.20,15,242,93.8
10,0,10860,Justin Leonard,6.20,17,274,93.8
12,0,27466,Spencer Levin,6.23,20,321,93.7
13,0,21209,Sergio Garcia,6.25,12,192,93.7
13,0,01928,Corey Pavin,6.25,15,240,93.7
15,0,26881,Jarrod Lyle,6.31,14,222,93.6
16,0,10809,Jim Furyk,6.39,17,266,93.6
17,0,20645,John Senden,6.40,29,453,93.6
18,0,23325,Vaughn Taylor,6.48,21,324,93.5
19,0,25345,Carl Pettersson,6.60,21,318,93.4
20,0,20766,Padraig Harrington,6.63,11,166,93.3
21,0,23983,Luke Donald,6.64,15,226,93.3
22,0,02239,Scott Verplank,6.67,21,315,93.3
23,0,27095,Nick Watney,6.81,22,323,93.1
24,0,01035,Tommy Armour III,6.93,14,202,93.0
25,0,01810,Phil Mickelson,6.95,13,187,93.0
26,0,21350,Ryuji Imada,7.04,20,284,92.9
27,0,23048,Eric Axley,7.17,18,251,92.8
28,0,27649,Brandt Snedeker,7.25,20,276,92.7
29,0,21731,Freddie Jacobson,7.26,22,303,92.7
30,0,06595,Kevin Sutherland,7.40,25,338,92.6
31,0,20157,Retief Goosen,7.49,17,227,92.5
31,0,02206,David Toms,7.49,23,307,92.5
33,0,07223,Brian Bateman,7.51,16,213,92.4
34,0,01948,Tim Petrovic,7.53,28,372,92.4
35,0,07867,Woody Austin,7.59,24,316,92.4
36,0,23541,Ben Crane,7.60,26,342,92.4
37,0,01320,Bob Estes,7.64,22,288,92.3
38,0,25396,Kevin Na,7.69,24,312,92.3
39,0,23497,Tag Ridings,7.77,15,193,92.2
40,0,22046,Geoff Ogilvy,7.79,18,231,92.2
41,0,21961,Charles Howell III,7.82,28,358,92.1
41,0,28158,Steve Marino,7.82,29,371,92.1
43,0,09011,David Duval,7.88,13,165,92.1
44,0,27060,John Mallinger,7.93,23,290,92.0
45,0,21805,Harrison Frazar,7.94,27,340,92.0
46,0,26420,Richard Johnson,8.01,27,337,91.9
47,0,24024,Zach Johnson,8.06,27,335,91.9
48,0,22371,Aaron Baddeley,8.11,18,222,91.8
49,0,24357,K.J. Choi,8.13,17,209,91.8
50,0,23621,Rory Sabbatini,8.16,20,245,91.8
51,0,25818,Scott Piercy,8.22,29,353,91.7
52,0,26300,Matt Jones,8.23,19,231,91.7
53,0,23135,Tim Clark,8.33,16,192,91.6
53,0,01313,Steve Elkington,8.33,23,276,91.6
53,0,26301,James Nitties,8.33,28,336,91.6
56,0,22348,Nick O'Hern,8.38,30,358,91.6
57,0,30925,Dustin Johnson,8.47,21,248,91.5
58,0,26951,Johnson Wagner,8.51,28,329,91.4
59,0,26596,Ryan Moore,8.52,30,352,91.4
60,0,24507,Jason Bohn,8.61,29,337,91.3
60,0,23800,Bryce Molder,8.61,21,244,91.3
62,0,30711,Colt Knost,8.66,22,254,91.3
63,0,20593,Greg Chalmers,8.68,25,288,91.3
63,0,06251,Chris DiMarco,8.68,31,357,91.3
65,0,01142,Bart Bryant,8.70,18,207,91.3
65,0,24138,Ian Poulter,8.70,14,161,91.3
67,0,23353,J.J. Henry,8.71,37,425,91.2
68,0,23718,Nathan Green,8.75,37,423,91.2
69,0,25632,Jimmy Walker,8.81,23,261,91.1
70,0,30927,Brendon Todd,8.84,19,215,91.1
71,0,12716,Charley Hoffman,8.86,32,361,91.1
72,0,06197,Michael Allen,8.88,23,259,91.1
73,0,20127,Chris Riley,8.92,24,269,91.0
74,0,23320,Ryan Palmer,8.97,26,290,91.0
75,0,06004,Stephen Ames,8.98,22,245,91.0
76,0,12510,Chad Campbell,9.06,26,287,90.9
77,0,01473,Todd Hamilton,9.09,24,264,90.9
77,0,10733,Kent Jones,9.09,26,286,90.9
77,0,29718,Anthony Kim,9.09,21,231,90.9
77,0,06527,Steve Stricker,9.09,22,242,90.9
81,0,20850,Daniel Chopra,9.15,30,328,90.8
82,0,08075,Jerry Kelly,9.22,27,293,90.7
83,0,22548,Patrick Sheehan,9.25,16,173,90.7
84,0,24361,Pat Perez,9.26,25,270,90.7
85,0,27120,Troy Matteson,9.27,37,399,90.7
86,0,23108,Matt Kuchar,9.35,26,278,90.6
87,0,10423,Mike Weir,9.45,24,254,90.5
88,0,21949,Joe Ogilvie,9.54,29,304,90.4
89,0,20574,Mathew Goggin,9.59,26,271,90.4
90,0,22621,Ben Curtis,9.63,21,218,90.3
91,0,28620,Aron Price,9.66,34,352,90.3
92,0,26497,Casey Wittenberg,9.72,24,247,90.2
93,0,21878,Mark Wilson,9.76,37,379,90.2
94,0,25686,Jason Dufner,9.78,31,317,90.2
95,0,26289,Boo Weekley,9.85,27,274,90.1
96,0,23778,Brad Adamonis,9.96,25,251,90.0
96,0,12602,Dean Wilson,9.96,28,281,90.0
98,0,25190,Jeff Quinney,9.97,29,291,90.0
99,0,23614,Rich Beem,10.00,27,270,90.0
99,0,01706,Davis Love III,10.00,33,330,90.0
99,0,27770,Camilo Villegas,10.00,25,250,90.0
102,0,01766,Billy Mayfair,10.06,33,328,89.9
103,0,20498,Briny Baird,10.09,34,337,89.9
103,0,27963,Chris Stroud,10.09,35,347,89.9
105,0,08845,Scott Sterling,10.17,18,177,89.8
106,0,25240,D.A. Points,10.20,40,392,89.8
107,0,22913,John Rollins,10.23,36,352,89.7
108,0,25562,Andres Romero,10.24,21,205,89.7
109,0,28089,Jason Day,10.28,22,214,89.7
110,0,21753,Brian Davis,10.29,36,350,89.7
111,0,07749,Brett Quigley,10.32,35,339,89.6
112,0,01945,Kenny Perry,10.34,33,319,89.6
113,0,29221,Webb Simpson,10.36,35,338,89.6
114,0,26668,Marc Turnesa,10.40,36,346,89.6
115,0,12652,Cameron Beckman,10.41,33,317,89.5
116,0,22293,Heath Slocum,10.43,36,345,89.5
117,0,25900,Lucas Glover,10.44,33,316,89.5
118,0,06522,Ernie Els,10.58,22,208,89.4
119,0,24781,Hunter Mahan,10.61,35,330,89.3
120,0,25804,Bubba Watson,10.68,25,234,89.3
121,0,26679,Kevin Stadler,10.73,25,233,89.2
122,0,23548,Bill Lunde,10.75,36,335,89.2
122,0,01941,Tom Pernice Jr.,10.75,33,307,89.2
124,0,23623,Bo Van Pelt,10.82,37,342,89.1
125,0,12782,Tim Herron,10.84,35,323,89.1
126,0,28475,Jeff Overton,10.86,34,313,89.1
127,0,22961,David Mathis,10.88,31,285,89.1
128,0,01677,Tom Lehman,10.91,18,165,89.0
129,0,27214,Kevin Streelman,10.92,44,403,89.0
130,0,20104,Ken Duke,10.98,29,264,89.0
131,0,24490,George McNeill,11.00,33,300,89.0
132,0,27936,Martin Laird,11.03,31,281,88.9
133,0,24925,Jonathan Byrd,11.08,37,334,88.9
134,0,21959,Ted Purdy,11.11,44,396,88.8
135,0,20098,Stuart Appleby,11.24,29,258,88.7
136,0,22405,Justin Rose,11.30,27,239,88.7
136,0,23788,D.J. Trahan,11.30,40,354,88.7
