RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS > 25',TOTAL 3 PUTTS
1,0,40115,Adam Svensson,46,57
2,0,34255,Joseph Bramlett,45,53
3,0,34587,Chan Kim,41,48
3,0,39546,Keith Mitchell,41,46
5,0,48699,Callum Tarren,40,47
6,0,47988,Nick Hardy,38,43
7,0,36884,Ben Kohles,37,46
7,0,26596,Ryan Moore,37,44
7,0,57366,Cameron Young,37,45
10,0,55893,Sam Stevens,36,40
11,0,59095,Chris Gotterup,35,39
11,0,48887,Matt Wallace,35,41
11,0,31323,Gary Woodland,35,41
11,0,52513,Carson Young,35,45
11,0,45242,Kevin Yu,35,37
16,0,35310,Lanto Griffin,34,40
16,0,36801,Mark Hubbard,34,37
16,0,50188,S.H. Kim,34,42
16,0,40162,Justin Lower,34,40
16,0,51070,Vincent Norrman,34,36
16,0,38991,Alejandro Tosti,34,51
22,0,54628,Lee Hodges,33,37
22,0,27129,Luke List,33,35
22,0,28252,Seamus Power,33,35
22,0,47983,Chad Ramey,33,39
22,0,47347,Adam Schenk,33,44
22,0,58168,Davis Thompson,33,36
28,0,51696,Rico Hoey,32,38
28,0,36326,David Lipsky,32,38
28,0,36699,Patrick Rodgers,32,35
28,0,27649,Brandt Snedeker,32,35
28,0,47483,Will Zalatoris,32,33
33,0,55708,Hayden Buckley,31,32
33,0,32070,Rafael Campos,31,35
33,0,54591,Ben Griffin,31,36
33,0,48867,Matti Schmid,31,38
33,0,25493,Nick Taylor,31,36
33,0,51634,Sahith Theegala,31,42
33,0,52374,Brandon Wu,31,38
40,0,34076,Joel Dahmen,30,42
40,0,48117,Kurt Kitayama,30,34
40,0,47420,Jake Knapp,30,33
40,0,27936,Martin Laird,30,34
40,0,49947,Taylor Moore,30,33
40,0,37275,Sam Ryder,30,39
40,0,51890,Greyson Sigg,30,35
47,0,40058,Zac Blair,29,36
47,0,51287,Ryo Hisatsune,29,32
47,0,36871,Matt NeSmith,29,33
47,0,50493,Justin Suh,29,32
47,0,54783,Dylan Wu,29,37
52,0,50497,Adrien Dumont de Chassart,28,31
52,0,34099,Harris English,28,32
52,0,52375,Doug Ghim,28,32
52,0,39977,Max Homa,28,34
52,0,32757,Patton Kizzire,28,32
52,0,32791,K.H. Lee,28,35
52,0,46441,Robby Shelton,28,34
52,0,30927,Brendon Todd,28,41
52,0,40006,Erik van Rooyen,28,34
52,0,48319,Tom Whitney,28,38
52,0,55454,Carl Yuan,28,39
63,0,51349,Nico Echavarria,27,34
63,0,57362,Austin Eckroat,27,28
63,0,56149,Wilson Furr,27,33
63,0,33399,Adam Hadwin,27,30
63,0,29420,Billy Horschel,27,30
63,0,46414,Aaron Rai,27,29
63,0,27064,Jhonattan Vegas,27,33
70,0,47591,Eric Cole,26,32
70,0,59866,Nick Dunlap,26,34
70,0,29725,Tony Finau,26,33
70,0,32102,Rickie Fowler,26,32
70,0,29535,Brice Garnett,26,30
70,0,12716,Charley Hoffman,26,32
70,0,39971,Sungjae Im,26,34
70,0,28775,Nate Lashley,26,36
70,0,46442,Maverick McNealy,26,29
79,0,33408,Tyson Alexander,25,31
79,0,39997,Corey Conners,25,35
79,0,47663,Kevin Dougherty,25,32
79,0,54576,Patrick Fishburn,25,27
79,0,60067,Joe Highsmith,25,32
79,0,35532,Tom Hoge,25,34
79,0,52453,Nicolai Højgaard,25,26
79,0,35461,Beau Hossler,25,31
79,0,36799,Stephan Jaeger,25,31
79,0,32839,Hideki Matsuyama,25,31
79,0,50484,Hayden Springer,25,34
79,0,27330,Josh Teater,25,31
91,0,52955,Ludvig Åberg,24,29
91,0,33948,Byeong Hun An,24,33
91,0,33141,Keegan Bradley,24,27
91,0,40098,Matt Fitzpatrick,24,27
91,0,29936,Ryan Fox,24,31
91,0,30926,Chris Kirk,24,31
91,0,29478,Kevin Kisner,24,34
91,0,32640,Troy Merritt,24,29
91,0,27349,Alex Noren,24,25
91,0,40250,Taylor Pendrith,24,28
91,0,49771,J.T. Poston,24,30
91,0,52666,Sami Valimaki,24,29
103,0,40026,Daniel Berger,23,27
103,0,56630,Akshay Bhatia,23,26
103,0,60004,Jacob Bridgeman,23,27
103,0,45157,Cam Davis,23,31
103,0,55182,Tom Kim,23,31
103,0,57900,Chandler Phillips,23,33
103,0,39327,Ben Silverman,23,26
103,0,46340,Alex Smalley,23,33
103,0,39324,J.J. Spaun,23,28
103,0,35617,Martin Trainer,23,25
103,0,27770,Camilo Villegas,23,29
114,0,28420,Ryan Brehm,22,29
114,0,30911,Tommy Fleetwood,22,24
114,0,57975,Harry Hall,22,27
114,0,35506,Mackenzie Hughes,22,22
114,0,33204,Shane Lowry,22,26
114,0,46113,Ryan McCormick,22,27
120,0,32367,Jorge Campillo,21,26
120,0,32366,Kevin Chappell,21,23
120,0,33653,Thomas Detry,21,25
120,0,51977,Max Greyserman,21,27
120,0,34563,Chesson Hadley,21,28
120,0,47993,Denny McCarthy,21,25
120,0,59143,Mac Meissner,21,26
120,0,34256,Andrew Putnam,21,28
120,0,26476,Chez Reavie,21,27
120,0,47995,Davis Riley,21,30
120,0,22405,Justin Rose,21,27
120,0,27139,David Skinns,21,28
120,0,33486,Roger Sloan,21,28
133,0,25900,Lucas Glover,20,27
133,0,23320,Ryan Palmer,20,22
133,0,34046,Jordan Spieth,20,22
133,0,49960,Sepp Straka,20,23
137,0,37212,Paul Barjon,19,29
