RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,22371,Aaron Baddeley,.00,0,118,100.0
1,0,23613,Rich Barcelo,.00,0,80,100.0
1,0,22946,Henrik Bjornstad,.00,0,95,100.0
1,0,20850,Daniel Chopra,.00,0,93,100.0
1,0,23135,Tim Clark,.00,0,82,100.0
1,0,22621,Ben Curtis,.00,0,105,100.0
1,0,29285,Brent Delahoussaye,.00,0,78,100.0
1,0,23983,Luke Donald,.00,0,62,100.0
1,0,32102,Rickie Fowler,.00,0,132,100.0
1,0,10809,Jim Furyk,.00,0,98,100.0
1,0,19846,Brian Gay,.00,0,94,100.0
1,0,12782,Tim Herron,.00,0,88,100.0
1,0,22122,Andrew McLardy,.00,0,56,100.0
1,0,20572,Rod Pampling,.00,0,101,100.0
1,0,26882,Michael Sim,.00,0,81,100.0
1,0,08375,Paul Stankowski,.00,0,99,100.0
1,0,23307,Roger Tambellini,.00,0,102,100.0
1,0,12714,Chris Tidland,.00,0,121,100.0
1,0,12602,Dean Wilson,.00,0,73,100.0
20,0,06595,Kevin Sutherland,.71,1,141,99.2
21,0,21961,Charles Howell III,.73,1,137,99.2
22,0,21350,Ryuji Imada,.74,1,135,99.2
22,0,23325,Vaughn Taylor,.74,1,135,99.2
24,0,21949,Joe Ogilvie,.75,1,134,99.2
25,0,27330,Josh Teater,.76,1,132,99.2
26,0,26301,James Nitties,.77,1,130,99.2
27,0,12716,Charley Hoffman,.79,1,127,99.2
28,0,27963,Chris Stroud,.83,1,121,99.1
29,0,08075,Jerry Kelly,.87,1,115,99.1
30,0,24912,Will MacKenzie,.88,1,113,99.1
31,0,26851,Marc Leishman,.89,1,112,99.1
32,0,01116,Michael Bradley,.91,1,110,99.0
32,0,06251,Chris DiMarco,.91,1,110,99.0
32,0,30946,Alex Prugh,.91,1,110,99.0
35,0,25720,Chad Collins,.92,1,109,99.0
36,0,24507,Jason Bohn,.93,1,108,99.0
36,0,23409,James Driscoll,.93,1,108,99.0
36,0,20436,Garrett Willis,.93,1,108,99.0
39,0,23108,Matt Kuchar,.97,1,103,99.0
40,0,24357,K.J. Choi,1.00,1,100,99.0
41,0,27797,Derek Lamely,1.01,1,99,98.9
41,0,01706,Davis Love III,1.01,1,99,98.9
43,0,25562,Andres Romero,1.03,1,97,98.9
44,0,11123,Chris Couch,1.05,1,95,98.9
45,0,02206,David Toms,1.09,1,92,98.9
46,0,20645,John Senden,1.18,2,170,98.8
47,0,25364,Paul Casey,1.20,1,83,98.8
47,0,01313,Steve Elkington,1.20,1,83,98.8
49,0,06527,Steve Stricker,1.22,1,82,98.7
50,0,01948,Tim Petrovic,1.27,2,158,98.7
51,0,20157,Retief Goosen,1.30,1,77,98.7
52,0,20686,Jeev Milkha Singh,1.32,1,76,98.6
52,0,06567,Vijay Singh,1.32,1,76,98.6
54,0,22046,Geoff Ogilvy,1.33,1,75,98.6
55,0,07363,Craig Bowden,1.35,1,74,98.6
56,0,28307,Matt Every,1.37,1,73,98.6
57,0,10885,Robert Allenby,1.39,1,72,98.6
57,0,26881,Jarrod Lyle,1.39,1,72,98.6
57,0,29221,Webb Simpson,1.39,2,144,98.6
60,0,01619,Skip Kendall,1.47,1,68,98.5
60,0,27770,Camilo Villegas,1.47,1,68,98.5
62,0,20766,Padraig Harrington,1.49,1,67,98.5
62,0,25345,Carl Pettersson,1.49,2,134,98.5
64,0,22378,Trevor Immelman,1.54,1,65,98.4
65,0,29910,Blake Adams,1.56,2,128,98.4
65,0,12705,Cliff Kresge,1.56,1,64,98.4
67,0,12510,Chad Campbell,1.61,2,124,98.3
68,0,20498,Briny Baird,1.65,2,121,98.3
68,0,27141,J.B. Holmes,1.65,2,121,98.3
68,0,10860,Justin Leonard,1.65,2,121,98.3
71,0,10585,Scott McCarron,1.69,2,118,98.3
72,0,06004,Stephen Ames,1.74,2,115,98.2
72,0,31560,Brian Stuard,1.74,2,115,98.2
74,0,28475,Jeff Overton,1.77,2,113,98.2
75,0,23353,J.J. Henry,1.79,2,112,98.2
76,0,27649,Brandt Snedeker,1.85,2,108,98.1
77,0,27466,Spencer Levin,1.88,3,160,98.1
78,0,23673,Michael Connell,1.89,2,106,98.1
79,0,08537,J.P. Hayes,1.92,2,104,98.0
79,0,24024,Zach Johnson,1.92,2,104,98.0
81,0,06621,Joe Durant,1.94,2,103,98.0
82,0,24924,Bill Haas,1.96,2,102,98.0
83,0,07457,Steve Flesch,1.98,2,101,98.0
84,0,20663,Brenden Pappas,2.00,2,100,98.0
84,0,22913,John Rollins,2.00,2,100,98.0
84,0,27095,Nick Watney,2.00,2,100,98.0
84,0,24663,Y.E. Yang,2.00,2,100,98.0
88,0,32617,Jerod Turner,2.04,1,49,97.9
88,0,10425,Jay Williamson,2.04,2,98,97.9
90,0,25686,Jason Dufner,2.08,2,96,97.9
91,0,20593,Greg Chalmers,2.16,3,139,97.8
92,0,20160,Charlie Wi,2.21,3,136,97.7
93,0,24781,Hunter Mahan,2.22,2,90,97.7
93,0,23623,Bo Van Pelt,2.22,3,135,97.7
95,0,09011,David Duval,2.25,2,89,97.7
96,0,07867,Woody Austin,2.26,3,133,97.7
