RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,24507,Jason Bohn,.00,0,220,100.0
1,0,24227,Justin Bolli,.00,0,104,100.0
1,0,20848,Ángel Cabrera,.00,0,144,100.0
1,0,25364,Paul Casey,.00,0,118,100.0
1,0,20850,Daniel Chopra,.00,0,158,100.0
1,0,29285,Brent Delahoussaye,.00,0,127,100.0
1,0,23983,Luke Donald,.00,0,135,100.0
1,0,01313,Steve Elkington,.00,0,162,100.0
1,0,20157,Retief Goosen,.00,0,129,100.0
1,0,20766,Padraig Harrington,.00,0,100,100.0
1,0,23353,J.J. Henry,.00,0,193,100.0
1,0,27141,J.B. Holmes,.00,0,230,100.0
1,0,21350,Ryuji Imada,.00,0,205,100.0
1,0,12705,Cliff Kresge,.00,0,123,100.0
1,0,27797,Derek Lamely,.00,0,148,100.0
1,0,22122,Andrew McLardy,.00,0,118,100.0
1,0,27933,John Merrick,.00,0,242,100.0
1,0,26596,Ryan Moore,.00,0,152,100.0
1,0,25396,Kevin Na,.00,0,219,100.0
1,0,28475,Jeff Overton,.00,0,184,100.0
1,0,01941,Tom Pernice Jr.,.00,0,147,100.0
1,0,01945,Kenny Perry,.00,0,146,100.0
1,0,28620,Aron Price,.00,0,174,100.0
1,0,20686,Jeev Milkha Singh,.00,0,130,100.0
1,0,08375,Paul Stankowski,.00,0,133,100.0
1,0,06527,Steve Stricker,.00,0,152,100.0
1,0,23349,Charles Warren,.00,0,150,100.0
1,0,10423,Mike Weir,.00,0,97,100.0
1,0,12602,Dean Wilson,.00,0,130,100.0
30,0,23638,Brendon de Jonge,.37,1,267,99.6
31,0,01948,Tim Petrovic,.38,1,263,99.6
31,0,29221,Webb Simpson,.38,1,260,99.6
33,0,20098,Stuart Appleby,.40,1,248,99.6
33,0,27466,Spencer Levin,.40,1,253,99.6
35,0,24846,Ricky Barnes,.41,1,244,99.5
35,0,21753,Brian Davis,.41,1,242,99.5
37,0,20593,Greg Chalmers,.44,1,227,99.5
38,0,07867,Woody Austin,.45,1,221,99.5
38,0,20498,Briny Baird,.45,1,220,99.5
38,0,23673,Michael Connell,.45,1,223,99.5
41,0,25345,Carl Pettersson,.46,1,219,99.5
42,0,24924,Bill Haas,.47,1,213,99.5
42,0,27936,Martin Laird,.47,1,211,99.5
42,0,30946,Alex Prugh,.47,1,215,99.5
42,0,26951,Johnson Wagner,.47,1,212,99.5
46,0,24925,Jonathan Byrd,.48,1,207,99.5
46,0,08537,J.P. Hayes,.48,1,210,99.5
46,0,10860,Justin Leonard,.48,1,210,99.5
46,0,21878,Mark Wilson,.48,1,207,99.5
50,0,25562,Andres Romero,.49,1,204,99.5
50,0,06595,Kevin Sutherland,.49,1,203,99.5
50,0,23325,Vaughn Taylor,.49,1,204,99.5
50,0,20436,Garrett Willis,.49,1,205,99.5
54,0,20574,Mathew Goggin,.50,1,201,99.5
55,0,25720,Chad Collins,.51,1,196,99.4
56,0,28089,Jason Day,.52,1,192,99.4
56,0,27963,Chris Stroud,.52,1,192,99.4
58,0,06643,Paul Goydos,.53,1,189,99.4
59,0,21731,Freddie Jacobson,.54,1,186,99.4
59,0,02206,David Toms,.54,1,184,99.4
59,0,26289,Boo Weekley,.54,1,184,99.4
62,0,23800,Bryce Molder,.55,1,182,99.4
62,0,10425,Jay Williamson,.55,1,182,99.4
64,0,06621,Joe Durant,.56,1,178,99.4
64,0,23108,Matt Kuchar,.56,1,178,99.4
64,0,24781,Hunter Mahan,.56,1,180,99.4
64,0,22405,Justin Rose,.56,1,180,99.4
68,0,10885,Robert Allenby,.57,1,176,99.4
68,0,28500,Martin Flores,.57,1,175,99.4
68,0,20127,Chris Riley,.57,1,174,99.4
