RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
1,0,21961,Charles Howell III,45
2,0,23108,Matt Kuchar,44
2,0,34360,Patrick Reed,44
4,0,30925,Dustin Johnson,42
4,0,37455,Si Woo Kim,42
6,0,25686,Jason Dufner,41
7,0,12510,Chad Campbell,40
7,0,34264,Hudson Swafford,40
7,0,31323,Gary Woodland,40
10,0,26851,Marc Leishman,39
10,0,27466,Spencer Levin,39
10,0,31202,William McGirt,39
10,0,25396,Kevin Na,39
10,0,24140,Sean O'Hair,39
15,0,33399,Adam Hadwin,38
15,0,29461,Jamie Lovemark,38
15,0,26596,Ryan Moore,38
15,0,24502,Adam Scott,38
15,0,34046,Jordan Spieth,38
15,0,33448,Justin Thomas,38
21,0,24846,Ricky Barnes,37
21,0,25364,Paul Casey,37
21,0,32366,Kevin Chappell,37
21,0,29725,Tony Finau,37
21,0,27644,Brian Harman,37
26,0,32200,Roberto Castro,36
26,0,34262,Jon Curran,36
26,0,32102,Rickie Fowler,36
26,0,33122,Russell Knox,36
26,0,30944,Jason Kokrak,36
31,0,40026,Daniel Berger,35
31,0,39975,Michael Kim,35
31,0,32839,Hideki Matsuyama,35
31,0,25834,Daniel Summerhays,35
35,0,28089,Jason Day,34
35,0,34099,Harris English,34
35,0,24024,Zach Johnson,34
35,0,27649,Brandt Snedeker,34
35,0,29485,Brett Stegmaier,34
35,0,27064,Jhonattan Vegas,34
41,0,29479,Scott Brown,33
41,0,21731,Freddie Jacobson,33
41,0,27936,Martin Laird,33
41,0,23320,Ryan Palmer,33
41,0,37189,Harold Varner III,33
46,0,31646,Emiliano Grillo,32
46,0,26758,David Hearn,32
46,0,34098,Russell Henley,32
46,0,01810,Phil Mickelson,32
46,0,29476,Kyle Reifers,32
46,0,36699,Patrick Rodgers,32
46,0,28132,Tyrone Van Aswegen,32
46,0,26951,Johnson Wagner,32
46,0,25632,Jimmy Walker,32
55,0,22371,Aaron Baddeley,31
55,0,46440,Smylie Kaufman,31
55,0,29478,Kevin Kisner,31
55,0,32757,Patton Kizzire,31
55,0,25818,Scott Piercy,31
55,0,26331,Charl Schwartzel,31
61,0,27895,Jonas Blixt,30
61,0,25900,Lucas Glover,30
61,0,24924,Bill Haas,30
61,0,34174,John Huh,30
61,0,36689,Brooks Koepka,30
61,0,20645,John Senden,30
61,0,26289,Boo Weekley,30
61,0,25892,Steve Wheatcroft,30
69,0,29268,Bronson Burgoon,29
69,0,24358,Robert Garrigus,29
69,0,31557,Jim Herman,29
69,0,30711,Colt Knost,29
69,0,25493,Nick Taylor,29
74,0,40058,Zac Blair,28
74,0,33141,Keegan Bradley,28
74,0,31416,Derek Fathauer,28
74,0,29720,Andres Gonzales,28
74,0,27974,Sung Kang,28
74,0,30926,Chris Kirk,28
74,0,33413,Ben Martin,28
74,0,28237,Rory McIlroy,28
74,0,26476,Chez Reavie,28
74,0,30110,Kyle Stanley,28
74,0,29518,Brendan Steele,28
74,0,33418,Shawn Stefani,28
74,0,27214,Kevin Streelman,28
74,0,32150,Michael Thompson,28
88,0,20472,Alex Cejka,27
88,0,23541,Ben Crane,27
88,0,12716,Charley Hoffman,27
88,0,08075,Jerry Kelly,27
88,0,29926,Danny Lee,27
88,0,34466,Peter Malnati,27
88,0,29289,S.Y. Noh,27
88,0,35451,Scott Pinckney,27
88,0,25804,Bubba Watson,27
88,0,25349,Tim Wilkinson,27
98,0,35545,Blayne Barber,26
98,0,24357,K.J. Choi,26
98,0,23638,Brendon de Jonge,26
98,0,28679,Fabián Gómez,26
98,0,27129,Luke List,26
98,0,29221,Webb Simpson,26
98,0,34431,Robert Streb,26
98,0,27963,Chris Stroud,26
106,0,20098,Stuart Appleby,25
106,0,20229,Stewart Cink,25
106,0,23983,Luke Donald,25
106,0,26300,Matt Jones,25
106,0,34409,David Lingmerth,25
106,0,28114,Dawie van der Walt,25
112,0,29745,Tyler Aldridge,24
112,0,32448,James Hahn,24
112,0,27141,J.B. Holmes,24
112,0,36801,Mark Hubbard,24
112,0,32640,Troy Merritt,24
112,0,30163,Henrik Norlander,24
112,0,20691,Greg Owen,24
112,0,22405,Justin Rose,24
112,0,06527,Steve Stricker,24
112,0,33419,Cameron Tringale,24
122,0,34021,Bud Cauley,23
122,0,27436,Graham DeLaet,23
122,0,21209,Sergio Garcia,23
122,0,34563,Chesson Hadley,23
122,0,35532,Tom Hoge,23
122,0,37454,Whee Kim,23
122,0,35300,Andrew Loupe,23
122,0,23800,Bryce Molder,23
122,0,25198,Francesco Molinari,23
122,0,31560,Brian Stuard,23
122,0,34265,Will Wilcox,23
133,0,33461,Morgan Hoffmann,22
133,0,29420,Billy Horschel,22
133,0,29222,Billy Hurley III,22
133,0,27747,Hiroshi Iwata,22
133,0,33667,Carlos Ortiz,22
133,0,30692,Scott Stallings,22
139,0,34261,Scott Langley,21
139,0,29223,Sam Saunders,21
139,0,02206,David Toms,21
142,0,24507,Jason Bohn,20
142,0,22892,Jason Gore,20
142,0,31420,Anirban Lahiri,20
142,0,28158,Steve Marino,20
146,0,25720,Chad Collins,19
146,0,37273,Derek Ernst,19
146,0,29974,Branden Grace,19
146,0,24912,Will MacKenzie,19
146,0,27942,Rob Oppenheim,19
146,0,21528,Henrik Stenson,19
146,0,21878,Mark Wilson,19
153,0,24461,Thomas Aiken,18
153,0,26329,Louis Oosthuizen,18
153,0,06567,Vijay Singh,18
153,0,35891,Cameron Smith,18
157,0,29535,Brice Garnett,17
157,0,20157,Retief Goosen,17
157,0,25572,Graeme McDowell,17
157,0,28475,Jeff Overton,17
157,0,22056,Cameron Percy,17
157,0,23325,Vaughn Taylor,17
157,0,27770,Camilo Villegas,17
164,0,45526,Abraham Ancer,16
164,0,06522,Ernie Els,16
164,0,35539,Luke Guthrie,16
164,0,46970,Jon Rahm,16
168,0,10809,Jim Furyk,15
168,0,20766,Padraig Harrington,15
168,0,32888,Lucas Lee,15
168,0,22046,Geoff Ogilvy,15
168,0,35732,Wes Roach,15
173,0,23353,J.J. Henry,14
173,0,35879,Kelly Kraft,14
173,0,25240,D.A. Points,14
173,0,23621,Rory Sabbatini,14
177,0,25274,Steven Bowditch,13
177,0,24494,Erik Compton,13
177,0,25369,Jamie Donaldson,13
177,0,33204,Shane Lowry,13
177,0,10213,Dicky Pride,13
182,0,33948,Byeong Hun An,12
182,0,28093,Miguel Angel Carballo,12
182,0,28092,D.H. Lee,12
182,0,20572,Rod Pampling,12
182,0,32876,Martin Piller,12
182,0,25562,Andres Romero,12
182,0,30927,Brendon Todd,12
182,0,23788,D.J. Trahan,12
190,0,20104,Ken Duke,11
190,0,32618,Rhein Gibson,11
190,0,12782,Tim Herron,11
190,0,22986,Søren Kjeldsen,11
190,0,27933,John Merrick,11
190,0,30946,Alex Prugh,11
190,0,22295,Darron Stiles,11
197,0,10505,Shane Bertsch,10
197,0,26499,Rafa Cabrera Bello,10
197,0,20593,Greg Chalmers,10
197,0,23135,Tim Clark,10
197,0,08725,Tom Gillis,10
197,0,33410,Andrew Landry,10
197,0,01706,Davis Love III,10
204,0,20848,Ángel Cabrera,9
204,0,10860,Justin Leonard,9
204,0,24781,Hunter Mahan,9
207,0,24925,Jonathan Byrd,8
207,0,47959,Bryson DeChambeau,8
207,0,40098,Matt Fitzpatrick,8
207,0,19846,Brian Gay,8
207,0,27408,Martin Kaymer,8
207,0,24490,George McNeill,8
207,0,25345,Carl Pettersson,8
207,0,24138,Ian Poulter,8
207,0,22913,John Rollins,8
216,0,26525,Grégory Bourdy,7
216,0,34363,Tyrrell Hatton,7
216,0,23063,Scott Hend,7
216,0,25444,Justin Hicks,7
216,0,21959,Ted Purdy,7
216,0,46037,Hunter Stewart,7
216,0,27095,Nick Watney,7
223,0,10885,Robert Allenby,6
223,0,30978,Kiradech Aphibarnrat,6
223,0,28937,George Coetzee,6
223,0,28307,Matt Every,6
223,0,27896,Ross Fisher,6
223,0,30852,Ryo Ishikawa,6
223,0,46501,Ollie Schniederjans,6
223,0,26668,Marc Turnesa,6
223,0,20396,Lee Westwood,6
223,0,32139,Danny Willett,6
223,0,22000,Chris Wood,6
234,0,23048,Eric Axley,5
234,0,12652,Cameron Beckman,5
234,0,01116,Michael Bradley,5
234,0,48084,Wesley Bryan,5
234,0,28500,Martin Flores,5
234,0,24511,Thongchai Jaidee,5
234,0,34643,Michael Johnson,5
234,0,34242,Andrew Johnston,5
234,0,35139,Richard Lee,5
234,0,35296,Haotong Li,5
234,0,26881,Jarrod Lyle,5
234,0,47994,Lee McCoy,5
234,0,24361,Pat Perez,5
234,0,46441,Robby Shelton,5
234,0,35314,Andy Sullivan,5
234,0,29454,Bernd Wiesberger,5
234,0,46507,Bobby Wyatt,5
251,0,49633,Charlie Danielson,4
251,0,21753,Brian Davis,4
251,0,25191,Gonzalo Fernandez-Castaño,4
251,0,20433,Mark Hensby,4
251,0,33941,Nick Mason,4
251,0,01766,Billy Mayfair,4
251,0,21498,Hideto Tanihara,4
258,0,29910,Blake Adams,3
258,0,27796,Joe Affrunti,3
258,0,19803,Ryan Armour,3
258,0,32334,Charlie Beljan,3
258,0,27958,Ryan Blaum,3
258,0,45702,Rodolfo Cazaubòn,3
258,0,36983,Matt Dobyns,3
258,0,07457,Steve Flesch,3
258,0,24083,Marcus Fraser,3
258,0,34296,Wes Homan,3
258,0,26908,Yuta Ikeda,3
258,0,10733,Kent Jones,3
258,0,29378,Daisuke Kataoka,3
258,0,28258,K.T. Kim,3
258,0,32816,Satoshi Kodaira,3
258,0,11032,Frank Lickliter II,3
258,0,06515,Shaun Micheel,3
258,0,23821,Yusaku Miyazato,3
258,0,46601,Trey Mullinax,3
258,0,01948,Tim Petrovic,3
258,0,33293,Thomas Pieters,3
258,0,39251,Ryan Ruffels,3
258,0,08385,Omar Uresti,3
281,0,47125,Matt Atkins,2
281,0,21407,Arjun Atwal,2
281,0,32070,Rafael Campos,2
281,0,22621,Ben Curtis,2
281,0,28751,Andrew Dodt,2
281,0,23409,James Driscoll,2
281,0,46567,Paul Dunne,2
281,0,36735,Jorge Fernández Valdés,2
281,0,01381,Fred Funk,2
281,0,32152,Adam Hart,2
281,0,20608,David Howell,2
281,0,22378,Trevor Immelman,2
281,0,47643,Lance Lopez,2
281,0,22080,Prayad Marksaeng,2
281,0,29256,James Morrison,2
281,0,27349,Alex Noren,2
281,0,33968,Thorbjørn Olesen,2
281,0,36824,Paul Peterson,2
281,0,28486,Michael Putnam,2
281,0,39328,Conrad Shindler,2
281,0,36521,Young-han Song,2
281,0,23623,Bo Van Pelt,2
281,0,49964,Aaron Wise,2
304,0,33120,Mark Anderson,1
304,0,23614,Rich Beem,1
304,0,20070,Matt Bettencourt,1
304,0,26949,Josh Broadaway,1
304,0,33974,Dean Burmester,1
304,0,25203,SSP Chawrasia,1
304,0,20850,Daniel Chopra,1
304,0,46435,Austin Cook,1
304,0,32800,Franklin Corpening,1
304,0,08931,Glen Day,1
304,0,22983,Bradley Dredge,1
304,0,50527,Jared du Toit,1
304,0,28339,Victor Dubuisson,1
304,0,24463,Trevor Fisher Jr,1
