RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,25572,Graeme McDowell,22' 8",2539.667,112,-13
2,0,20396,Lee Westwood,23' 2",2685.500,116,-14
3,0,28307,Matt Every,24' 6",4681.750,191,-20
4,0,24781,Hunter Mahan,24' 7",4453.500,181,-22
4,0,29221,Webb Simpson,24' 7",4296.833,175,-22
6,0,23623,Bo Van Pelt,24' 9",4946.083,200,-23
6,0,08793,Tiger Woods,24' 9",3559.500,144,-27
8,0,26596,Ryan Moore,25' 0",6092.000,244,-25
9,0,24138,Ian Poulter,25' 4",3114.500,123,-9
9,0,26331,Charl Schwartzel,25' 4",2892.583,114,-8
11,0,10885,Robert Allenby,25' 5",4594.333,181,-16
11,0,23638,Brendon de Jonge,25' 5",8155.333,321,-18
11,0,33122,Russell Knox,25' 5",4212.417,166,-11
11,0,22405,Justin Rose,25' 5",3861.000,152,-14
15,0,23108,Matt Kuchar,25' 7",4841.833,189,-19
16,0,06034,Marco Dawson,25' 9",3085.250,120,-8
16,0,22293,Heath Slocum,25' 9",5742.833,223,-16
18,0,30110,Kyle Stanley,25' 11",5235.417,202,+12
19,0,20623,Gavin Coles,26' 0",4601.583,177,-11
19,0,01320,Bob Estes,26' 0",4528.583,174,-11
19,0,19970,Robert Karlsson,26' 0",2833.333,109,-5
19,0,27770,Camilo Villegas,26' 0",5489.167,211,-2
23,0,26679,Kevin Stadler,26' 1",5371.333,206,-7
24,0,06036,Scott Dunlap,26' 2",3298.000,126,-1
24,0,26476,Chez Reavie,26' 2",5503.667,210,-5
24,0,23325,Vaughn Taylor,26' 2",5157.750,197,-16
27,0,24024,Zach Johnson,26' 3",6120.250,233,-23
27,0,26287,Roland Thatcher,26' 3",3413.917,130,+1
27,0,23788,D.J. Trahan,26' 3",4359.167,166,-5
30,0,21407,Arjun Atwal,26' 4",5350.750,203,-14
31,0,20070,Matt Bettencourt,26' 5",3983.583,151,-8
31,0,06567,Vijay Singh,26' 5",5751.083,218,-10
31,0,26289,Boo Weekley,26' 5",4704.833,178,+8
34,0,33141,Keegan Bradley,26' 6",5588.750,211,-17
34,0,21209,Sergio Garcia,26' 6",3388.083,128,-18
34,0,10860,Justin Leonard,26' 6",5112.833,193,-2
37,0,30926,Chris Kirk,26' 7",6108.500,230,-17
37,0,30944,Jason Kokrak,26' 7",5107.917,192,-9
37,0,25818,Scott Piercy,26' 7",5182.750,195,-23
37,0,20645,John Senden,26' 7",4708.333,177,-5
41,0,24490,George McNeill,26' 8",5447.083,204,-6
41,0,24502,Adam Scott,26' 8",2777.250,104,-11
41,0,27214,Kevin Streelman,26' 8",5419.833,203,-15
41,0,02206,David Toms,26' 8",3120.167,117,-9
45,0,24925,Jonathan Byrd,26' 9",3742.167,140,-15
45,0,29420,Billy Horschel,26' 9",3480.417,130,-9
45,0,23621,Rory Sabbatini,26' 9",4972.417,186,-4
45,0,27649,Brandt Snedeker,26' 9",5088.917,190,-23
49,0,12652,Cameron Beckman,26' 10",5504.250,205,-1
49,0,25396,Kevin Na,26' 10",4725.333,176,-4
51,0,23542,Tommy Biershenk,26' 11",4089.083,152,-6
51,0,23204,Gary Christian,26' 11",5822.500,216,-16
51,0,28455,Will Claxton,26' 11",6725.167,250,-11
51,0,01724,Jeff Maggert,26' 11",6292.917,234,-13
51,0,27095,Nick Watney,26' 11",5220.500,194,-1
56,0,06004,Stephen Ames,27' 0",3109.750,115,+2
56,0,32366,Kevin Chappell,27' 0",4645.833,172,E
56,0,26851,Marc Leishman,27' 0",5135.000,190,-10
56,0,25240,D.A. Points,27' 0",6312.917,234,-18
56,0,25562,Andres Romero,27' 0",3676.917,136,+4
56,0,22582,Kyle Thompson,27' 0",2541.750,94,+2
62,0,24846,Ricky Barnes,27' 1",6011.333,222,+3
62,0,32102,Rickie Fowler,27' 1",5660.333,209,+4
62,0,30925,Dustin Johnson,27' 1",3362.750,124,-6
62,0,28237,Rory McIlroy,27' 1",2522.333,93,-4
62,0,22348,Nick O'Hern,27' 1",5194.000,192,-3
62,0,25345,Carl Pettersson,27' 1",5797.750,214,-17
68,0,12510,Chad Campbell,27' 2",6171.417,227,-4
68,0,23353,J.J. Henry,27' 2",6187.500,228,-11
68,0,08075,Jerry Kelly,27' 2",6357.667,234,-6
68,0,27466,Spencer Levin,27' 2",4535.333,167,-18
68,0,22548,Patrick Sheehan,27' 2",3452.583,127,+2
73,0,12782,Tim Herron,27' 3",5537.417,203,-5
73,0,21731,Freddie Jacobson,27' 3",3656.000,134,+3
75,0,20848,Ángel Cabrera,27' 4",2839.333,104,-4
75,0,23135,Tim Clark,27' 4",4375.750,160,-5
75,0,20691,Greg Owen,27' 4",5467.333,200,-4
78,0,25686,Jason Dufner,27' 5",4961.167,181,-20
78,0,10809,Jim Furyk,27' 5",5425.250,198,-15
78,0,27644,Brian Harman,27' 5",6753.917,246,-7
81,0,32698,Bobby Gates,27' 6",5391.250,196,-1
81,0,34174,John Huh,27' 6",7039.083,256,-11
83,0,01706,Davis Love III,27' 7",4192.083,152,-5
83,0,25804,Bubba Watson,27' 7",3388.833,123,+2
85,0,30852,Ryo Ishikawa,27' 8",2713.417,98,+5
85,0,22961,David Mathis,27' 8",5588.833,202,-15
87,0,28087,Kris Blanks,27' 9",5016.500,181,+14
87,0,24358,Robert Garrigus,27' 9",4409.833,159,-12
87,0,27120,Troy Matteson,27' 9",5715.417,206,-7
87,0,10213,Dicky Pride,27' 9",4056.500,146,-4
91,0,01116,Michael Bradley,27' 10",4065.583,146,-2
91,0,26758,David Hearn,27' 10",7398.917,266,-4
91,0,06573,Brandt Jobe,27' 10",3927.083,141,+1
91,0,24140,Sean O'Hair,27' 10",6036.083,217,-18
91,0,26329,Louis Oosthuizen,27' 10",3395.833,122,-5
96,0,29910,Blake Adams,27' 11",7505.833,269,-22
96,0,24507,Jason Bohn,27' 11",5674.500,203,-3
98,0,32334,Charlie Beljan,28' 0",3190.333,114,E
98,0,20593,Greg Chalmers,28' 0",5983.833,214,-3
98,0,20104,Ken Duke,28' 0",7788.667,278,-10
98,0,01797,Rocco Mediate,28' 0",4541.250,162,-6
98,0,23800,Bryce Molder,28' 0",5492.417,196,-18
98,0,22913,John Rollins,28' 0",5509.500,197,-4
104,0,30750,Tommy Gainey,28' 1",6693.083,238,-4
104,0,27933,John Merrick,28' 1",6101.000,217,-7
104,0,26951,Johnson Wagner,28' 1",5648.417,201,-8
107,0,06251,Chris DiMarco,28' 2",5601.000,199,+7
107,0,29926,Danny Lee,28' 2",4285.167,152,-6
107,0,27060,John Mallinger,28' 2",5681.500,202,-5
110,0,27895,Jonas Blixt,28' 3",4994.250,177,-10
110,0,34021,Bud Cauley,28' 3",7251.083,257,-15
110,0,27556,Ted Potter Jr.,28' 3",4712.250,167,-5
110,0,06527,Steve Stricker,28' 3",3844.333,136,-9
114,0,29479,Scott Brown,28' 4",4358.333,154,-1
114,0,27436,Graham DeLaet,28' 4",6007.667,212,+8
114,0,06522,Ernie Els,28' 4",4566.000,161,E
114,0,12716,Charley Hoffman,28' 4",5524.667,195,-3
114,0,35139,Richard Lee,28' 4",4396.417,155,-7
119,0,29222,Billy Hurley III,28' 5",4456.917,157,+5
119,0,23548,Bill Lunde,28' 5",4883.333,172,+1
119,0,28475,Jeff Overton,28' 5",6757.333,238,-29
119,0,01941,Tom Pernice Jr.,28' 5",4181.917,147,-1
119,0,31323,Gary Woodland,28' 5",4010.667,141,E
124,0,31558,J.J. Killeen,28' 6",6647.500,233,-16
124,0,01810,Phil Mickelson,28' 6",4506.333,158,+1
126,0,22378,Trevor Immelman,28' 7",5030.333,176,-4
126,0,25632,Jimmy Walker,28' 7",6569.083,230,-15
128,0,22621,Ben Curtis,28' 8",3381.250,118,-3
129,0,19846,Brian Gay,28' 10",5702.417,198,-16
129,0,27797,Derek Lamely,28' 10",4208.333,146,-5
129,0,31202,William McGirt,28' 10",6021.667,209,+6
129,0,33419,Cameron Tringale,28' 10",6319.000,219,+3
133,0,24357,K.J. Choi,28' 11",4366.250,151,-2
133,0,01249,John Daly,28' 11",2635.083,91,+10
133,0,27141,J.B. Holmes,28' 11",5495.250,190,-2
136,0,30711,Colt Knost,29' 1",5522.583,190,+1
136,0,27963,Chris Stroud,29' 1",5937.083,204,+2
136,0,25892,Steve Wheatcroft,29' 1",3317.917,114,+2
139,0,24604,Hunter Haas,29' 2",3910.250,134,-9
139,0,22046,Geoff Ogilvy,29' 2",4142.333,142,-2
139,0,21878,Mark Wilson,29' 2",6270.750,215,+1
142,0,32200,Roberto Castro,29' 3",7284.583,249,E
142,0,24924,Bill Haas,29' 3",5003.833,171,-14
142,0,20766,Padraig Harrington,29' 3",3805.250,130,-10
142,0,21961,Charles Howell III,29' 3",6375.417,218,-7
146,0,23320,Ryan Palmer,29' 4",5398.750,184,-5
146,0,20572,Rod Pampling,29' 4",5404.333,184,-2
146,0,24361,Pat Perez,29' 4",5922.583,202,-4
146,0,29476,Kyle Reifers,29' 4",6036.083,206,+7
150,0,21753,Brian Davis,29' 5",6298.750,214,-1
150,0,21350,Ryuji Imada,29' 5",5535.833,188,+2
150,0,25457,Alexandre Rocha,29' 5",4123.917,140,-1
150,0,30692,Scott Stallings,29' 5",5671.083,193,+2
154,0,20229,Stewart Cink,29' 6",4400.750,149,-1
154,0,28089,Jason Day,29' 6",3535.917,120,-2
156,0,20098,Stuart Appleby,29' 7",6240.500,211,-6
156,0,27302,Garth Mulroy,29' 7",3608.417,122,+1
158,0,27064,Jhonattan Vegas,29' 8",4893.250,165,-7
158,0,20160,Charlie Wi,29' 8",5810.250,196,+12
160,0,25834,Daniel Summerhays,29' 9",5050.833,170,-8
160,0,32150,Michael Thompson,29' 9",6001.750,202,+2
162,0,11123,Chris Couch,29' 10",4868.250,163,+7
162,0,23541,Ben Crane,29' 10",4982.667,167,+7
164,0,22371,Aaron Baddeley,29' 11",4612.583,154,+3
164,0,21528,Henrik Stenson,29' 11",3322.500,111,+1
166,0,24494,Erik Compton,30' 0",5514.750,184,+4
167,0,20574,Mathew Goggin,30' 1",4506.417,150,+6
167,0,29478,Kevin Kisner,30' 1",4664.667,155,E
167,0,29518,Brendan Steele,30' 1",5689.833,189,+9
167,0,27330,Josh Teater,30' 1",6493.417,216,-1
171,0,28259,Sangmoon Bae,30' 2",4349.000,144,+14
171,0,34099,Harris English,30' 2",7185.000,238,-12
171,0,29289,S.Y. Noh,30' 2",7268.750,241,-8
174,0,28308,Troy Kelly,30' 3",3601.583,119,-3
175,0,21805,Harrison Frazar,30' 4",3400.250,112,+4
176,0,33120,Mark Anderson,30' 5",4622.333,152,+6
176,0,28093,Miguel Angel Carballo,30' 5",4687.750,154,+22
176,0,23409,James Driscoll,30' 5",5928.167,195,-4
179,0,30927,Brendon Todd,30' 6",5611.333,184,+4
179,0,24663,Y.E. Yang,30' 6",4211.167,138,-3
181,0,23903,Stephen Gangluff,30' 7",3329.167,109,+6
181,0,23718,Nathan Green,30' 7",4712.667,154,-6
183,0,01766,Billy Mayfair,30' 11",7410.250,240,+23
184,0,27936,Martin Laird,31' 1",4442.417,143,+2
185,0,23983,Luke Donald,31' 2",4172.583,134,-9
185,0,26300,Matt Jones,31' 2",4176.417,134,-1
187,0,27974,Sung Kang,31' 11",5684.667,178,+13
188,0,08725,Tom Gillis,32' 4",6114.833,189,-7
188,0,24940,Edward Loar,32' 4",3877.000,120,+13
190,0,28500,Martin Flores,32' 10",6892.250,210,-5
191,0,20850,Daniel Chopra,33' 7",3086.333,92,+2
