RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,02246,Duffy Waldorf,16,1,1,17,2006200
2,0,09011,David Duval,13,0,4,9,2006020
3,0,12823,Carlos Franco,12,0,1,10,2006100
4,0,20098,Stuart Appleby,11,0,1,1,2006020
4,0,22293,Heath Slocum,11,2,2,9,2006330
6,0,12510,Chad Campbell,10,0,3,10,2006200
6,0,20593,Greg Chalmers,10,0,1,11,2006330
6,0,24357,K.J. Choi,10,1,2,13,2006020
6,0,01226,Fred Couples,10,0,2,1,2006210
6,0,06575,Dudley Hart,10,2,1,16,2006220
6,0,27141,J.B. Holmes,10,0,4,13,2006040
6,0,01928,Corey Pavin,10,1,4,3,2006200
6,0,06527,Steve Stricker,10,0,3,11,2006170
6,0,23322,Brett Wetterich,10,0,4,13,2006140
15,0,07867,Woody Austin,9,0,4,4,2006040
15,0,20850,Daniel Chopra,9,0,3,7,2006360
15,0,08835,Kris Cox,9,1,2,17,2006320
15,0,23983,Luke Donald,9,0,4,14,2006040
15,0,23409,James Driscoll,9,0,1,10,2006280
15,0,01320,Bob Estes,9,0,4,18,2006330
15,0,25732,S.K. Ho,9,0,4,15,2006310
15,0,01577,Lee Janzen,9,2,2,2,2006430
15,0,28475,Jeff Overton,9,1,2,14,2006220
15,0,12660,Jesper Parnevik,9,1,4,16,2006020
15,0,24361,Pat Perez,9,9,1,7,2006360
15,0,02110,Jerry Smith,9,2,1,12,2006430
15,0,02206,David Toms,9,0,1,1,2006100
28,0,01042,Paul Azinger,8,5,2,12,2006430
28,0,19824,Craig Barlow,8,0,1,4,2006330
28,0,20229,Stewart Cink,8,1,1,8,2006370
28,0,23135,Tim Clark,8,8,1,16,2006450
28,0,01313,Steve Elkington,8,1,1,18,2006240
28,0,06522,Ernie Els,8,0,2,16,2006200
28,0,25935,John Engler Jr.,8,0,1,12,2006280
28,0,12782,Tim Herron,8,7,1,1,2006350
28,0,08075,Jerry Kelly,8,0,1,16,2006190
28,0,01723,Andrew Magee,8,0,3,16,2006300
28,0,25034,James McLean,8,3,2,6,2006270
28,0,01810,Phil Mickelson,8,2,4,16,2006190
28,0,24140,Sean O'Hair,8,4,2,9,2006140
28,0,20572,Rod Pampling,8,2,3,1,2006190
28,0,01941,Tom Pernice Jr.,8,3,2,11,2006250
28,0,25345,Carl Pettersson,8,0,2,5,2006070
28,0,01968,Nick Price,8,0,4,2,2006130
28,0,07749,Brett Quigley,8,0,1,8,2006260
28,0,20127,Chris Riley,8,0,1,12,2006360
28,0,22913,John Rollins,8,0,1,13,2006280
28,0,23325,Vaughn Taylor,8,0,2,7,2006150
28,0,12602,Dean Wilson,8,1,4,3,2006050
50,0,06197,Michael Allen,7,0,3,5,2006450
50,0,22371,Aaron Baddeley,7,1,1,16,2006310
50,0,20623,Gavin Coles,7,0,2,18,2006170
50,0,01329,Brad Faxon,7,0,2,9,2006450
50,0,07457,Steve Flesch,7,0,4,7,2006180
50,0,01381,Fred Funk,7,0,4,10,2006220
50,0,01388,Robert Gamez,7,1,3,11,2006010
50,0,10201,Matt Gogel,7,0,2,17,2006300
50,0,22892,Jason Gore,7,1,3,12,2006430
50,0,20766,Padraig Harrington,7,0,3,8,2006170
50,0,08537,J.P. Hayes,7,1,2,12,2006430
50,0,20608,David Howell,7,0,3,4,2006150
50,0,01549,Mike Hulbert,7,0,2,12,2006060
50,0,21350,Ryuji Imada,7,3,4,13,2006430
50,0,06332,Neal Lancaster,7,1,1,5,2006270
50,0,01666,Bernhard Langer,7,7,2,1,2006480
50,0,01707,Steve Lowery,7,2,1,14,2006280
50,0,01724,Jeff Maggert,7,0,1,2,2006160
50,0,24781,Hunter Mahan,7,0,2,4,2006390
50,0,12680,Shigeki Maruyama,7,0,3,14,2006380
50,0,27120,Troy Matteson,7,3,2,12,2006450
50,0,23821,Yusaku Miyazato,7,2,2,15,2006020
50,0,01887,Mark O'Meara,7,1,1,11,2006330
50,0,20628,Arron Oberholser,7,0,1,12,2006060
50,0,24138,Ian Poulter,7,0,4,10,2006160
50,0,23621,Rory Sabbatini,7,1,3,17,2006200
50,0,24502,Adam Scott,7,1,4,15,2006020
50,0,07013,Wes Short Jr.,7,0,1,8,2006370
50,0,02104,Jeff Sluman,7,1,4,18,2006230
50,0,07707,Mike Small,7,0,1,2,2006430
50,0,25632,Jimmy Walker,7,0,1,18,2006320
50,0,22110,Thaworn Wiratchant,7,0,2,13,2006020
82,0,10885,Robert Allenby,6,0,4,10,2006350
