RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOURN/COURSE,ROUND
1,0,10809,Jim Furyk,59,BMW Champ/Conwa,2
2,0,33141,Keegan Bradley,60,HP Byron Nelson,1
2,0,01810,Phil Mickelson,60,Phoenix Open/TP,1
4,0,12716,Charley Hoffman,61,Travelers Champ,1
4,0,23108,Matt Kuchar,61,BMW Champ/Conwa,3
4,0,25818,Scott Piercy,61,Phoenix Open/TP,4
4,0,26476,Chez Reavie,61,John Deere Clas,2
4,0,08793,Tiger Woods,61,WGC-Bridgestone,2
9,0,32366,Kevin Chappell,62,The Barclays/Li,3
9,0,32800,Franklin Corpening,62,Crowne Plaza/Co,4
9,0,27436,Graham DeLaet,62,Deutsche Bank/T,3
9,0,34099,Harris English,62,Sony Open/Waial,3
9,0,28307,Matt Every,62,The Greenbrier/,2
9,0,30750,Tommy Gainey,62,The Greenbrier/,1
9,0,25900,Lucas Glover,62,John Deere Clas,2
9,0,32448,James Hahn,62,Phoenix Open/TP,4
9,0,34174,John Huh,62,Wyndham Champ/S,2
9,0,26300,Matt Jones,62,Wyndham Champ/S,4
9,0,30926,Chris Kirk,62,Sony Open/Waial,2
9,0,34261,Scott Langley,62,Sony Open/Waial,1
9,0,34409,David Lingmerth,62,Humana/PGA West,4
9,0,24781,Hunter Mahan,62,Travelers Champ,1
9,0,01766,Billy Mayfair,62,Sanderson Farms,2
9,0,27933,John Merrick,62,Canadian Open/G,2
9,0,23320,Ryan Palmer,62,Crowne Plaza/Co,1
9,0,34046,Jordan Spieth,62,Deutsche Bank/T,4
9,0,31560,Brian Stuard,62,Humana/PGA West,3
9,0,25834,Daniel Summerhays,62,John Deere Clas,3
9,0,02206,David Toms,62,Wyndham Champ/S,4
9,0,26951,Johnson Wagner,62,The Greenbrier/,1
31,0,29479,Scott Brown,63,Puerto Rico/Tru,2
31,0,20848,Ángel Cabrera,63,Travelers Champ,4
31,0,32200,Roberto Castro,63,THE PLAYERS/TPC,1
31,0,34021,Bud Cauley,63,Humana/PGA West,2
31,0,23135,Tim Clark,63,Sony Open/Waial,4
31,0,24494,Erik Compton,63,HP Byron Nelson,2
31,0,21753,Brian Davis,63,Deutsche Bank/T,1
31,0,25686,Jason Dufner,63,PGA Championshi,2
31,0,01320,Bob Estes,63,Humana/PGA West,4
31,0,28500,Martin Flores,63,Wyndham Champ/S,4
31,0,19846,Brian Gay,63,Humana/PGA West,4
31,0,08725,Tom Gillis,63,HP Byron Nelson,2
31,0,35539,Luke Guthrie,63,Honda Classic/P,2
31,0,20766,Padraig Harrington,63,Phoenix Open/TP,3
31,0,34098,Russell Henley,63,Sony Open/Waial,4
31,0,33461,Morgan Hoffmann,63,John Deere Clas,3
31,0,30925,Dustin Johnson,63,Canadian Open/G,3
31,0,27408,Martin Kaymer,63,Wyndham Champ/S,4
31,0,30944,Jason Kokrak,63,Humana/La Quint,1
31,0,27936,Martin Laird,63,Texas Open/TPC,4
31,0,24361,Pat Perez,63,Sony Open/Waial,2
31,0,34360,Patrick Reed,63,John Deere Clas,2
31,0,22913,John Rollins,63,Crowne Plaza/Co,1
31,0,22405,Justin Rose,63,Deutsche Bank/T,2
31,0,26331,Charl Schwartzel,63,HP Byron Nelson,1
31,0,29221,Webb Simpson,63,TOUR Champ/East,4
31,0,27649,Brandt Snedeker,63,BMW Champ/Conwa,1
31,0,26679,Kevin Stadler,63,Phoenix Open/TP,4
31,0,30692,Scott Stallings,63,Humana/PGA West,3
31,0,21528,Henrik Stenson,63,Deutsche Bank/T,2
31,0,06527,Steve Stricker,63,Deutsche Bank/T,3
