RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,23638,Brendon de Jonge,62
2,0,33141,Keegan Bradley,56
3,0,32200,Roberto Castro,55
4,0,30926,Chris Kirk,54
5,0,29420,Billy Horschel,53
6,0,27436,Graham DeLaet,52
7,0,27963,Chris Stroud,51
8,0,34046,Jordan Spieth,50
8,0,25632,Jimmy Walker,50
10,0,34099,Harris English,48
10,0,24024,Zach Johnson,48
10,0,23108,Matt Kuchar,48
10,0,28780,Nicholas Thompson,48
14,0,12716,Charley Hoffman,47
14,0,24781,Hunter Mahan,47
14,0,27095,Nick Watney,47
14,0,26289,Boo Weekley,47
18,0,20098,Stuart Appleby,46
18,0,21753,Brian Davis,46
18,0,28307,Matt Every,46
18,0,24924,Bill Haas,46
18,0,26758,David Hearn,46
18,0,23621,Rory Sabbatini,46
24,0,21961,Charles Howell III,45
24,0,26300,Matt Jones,45
24,0,29221,Webb Simpson,45
27,0,10809,Jim Furyk,44
27,0,26679,Kevin Stadler,44
27,0,27214,Kevin Streelman,44
27,0,25834,Daniel Summerhays,44
31,0,27649,Brandt Snedeker,43
31,0,31323,Gary Woodland,43
33,0,23800,Bryce Molder,42
34,0,28089,Jason Day,41
34,0,10860,Justin Leonard,41
34,0,28475,Jeff Overton,41
34,0,22913,John Rollins,41
38,0,24357,K.J. Choi,40
38,0,21528,Henrik Stenson,40
40,0,23409,James Driscoll,39
40,0,20104,Ken Duke,39
40,0,01320,Bob Estes,39
40,0,27644,Brian Harman,39
40,0,34098,Russell Henley,39
40,0,30944,Jason Kokrak,39
40,0,27933,John Merrick,39
40,0,23320,Ryan Palmer,39
40,0,26476,Chez Reavie,39
40,0,29518,Brendan Steele,39
40,0,33419,Cameron Tringale,39
51,0,08075,Jerry Kelly,38
51,0,31202,William McGirt,38
51,0,01810,Phil Mickelson,38
51,0,34360,Patrick Reed,38
51,0,22405,Justin Rose,38
51,0,27770,Camilo Villegas,38
57,0,28259,Sangmoon Bae,37
57,0,32366,Kevin Chappell,37
57,0,29740,Brad Fritsch,37
57,0,23353,J.J. Henry,37
57,0,35139,Richard Lee,37
57,0,26331,Charl Schwartzel,37
63,0,12510,Chad Campbell,36
63,0,28500,Martin Flores,36
63,0,34174,John Huh,36
63,0,24490,George McNeill,36
63,0,22056,Cameron Percy,36
63,0,25804,Bubba Watson,36
69,0,25686,Jason Dufner,35
69,0,25444,Justin Hicks,35
69,0,33461,Morgan Hoffmann,35
69,0,24361,Pat Perez,35
69,0,25345,Carl Pettersson,35
69,0,25240,D.A. Points,35
69,0,30692,Scott Stallings,35
69,0,27330,Josh Teater,35
77,0,27895,Jonas Blixt,34
77,0,20593,Greg Chalmers,34
77,0,30925,Dustin Johnson,34
77,0,26596,Ryan Moore,34
77,0,25818,Scott Piercy,34
77,0,31560,Brian Stuard,34
83,0,24507,Jason Bohn,33
83,0,25274,Steven Bowditch,33
83,0,20229,Stewart Cink,33
83,0,32102,Rickie Fowler,33
83,0,35539,Luke Guthrie,33
83,0,08793,Tiger Woods,33
89,0,20848,Ángel Cabrera,32
89,0,24494,Erik Compton,32
89,0,26851,Marc Leishman,32
89,0,24502,Adam Scott,32
89,0,34431,Robert Streb,32
89,0,06527,Steve Stricker,32
89,0,23623,Bo Van Pelt,32
89,0,20396,Lee Westwood,32
97,0,22371,Aaron Baddeley,31
97,0,19846,Brian Gay,31
97,0,28092,D.H. Lee,31
97,0,21099,David Lynn,31
97,0,30163,Henrik Norlander,31
102,0,23983,Luke Donald,30
102,0,28679,Fabián Gómez,30
102,0,32448,James Hahn,30
102,0,20691,Greg Owen,30
106,0,24846,Ricky Barnes,29
106,0,29479,Scott Brown,29
106,0,23135,Tim Clark,29
106,0,23541,Ben Crane,29
106,0,30750,Tommy Gainey,29
106,0,21209,Sergio Garcia,29
106,0,31557,Jim Herman,29
106,0,34409,David Lingmerth,29
106,0,01724,Jeff Maggert,29
106,0,20645,John Senden,29
106,0,33418,Shawn Stefani,29
106,0,20160,Charlie Wi,29
106,0,28310,Lee Williams,29
119,0,30852,Ryo Ishikawa,28
119,0,21731,Freddie Jacobson,28
119,0,22806,Doug LaBelle II,28
119,0,34261,Scott Langley,28
119,0,23497,Tag Ridings,28
124,0,36884,Ben Kohles,27
124,0,27503,Steve LeBrun,27
124,0,27120,Troy Matteson,27
124,0,10213,Dicky Pride,27
124,0,30110,Kyle Stanley,27
124,0,26497,Casey Wittenberg,27
130,0,22961,David Mathis,26
130,0,27556,Ted Potter Jr.,26
132,0,24358,Robert Garrigus,25
132,0,08725,Tom Gillis,25
132,0,25900,Lucas Glover,25
132,0,27408,Martin Kaymer,25
132,0,27129,Luke List,25
132,0,29289,S.Y. Noh,25
132,0,25562,Andres Romero,25
132,0,21878,Mark Wilson,25
140,0,06573,Brandt Jobe,24
140,0,27936,Martin Laird,24
140,0,28237,Rory McIlroy,24
140,0,24138,Ian Poulter,24
140,0,32150,Michael Thompson,24
145,0,32334,Charlie Beljan,23
145,0,34021,Bud Cauley,23
145,0,28455,Will Claxton,23
145,0,06522,Ernie Els,23
145,0,23325,Vaughn Taylor,23
150,0,30711,Colt Knost,22
150,0,24140,Sean O'Hair,22
152,0,24227,Justin Bolli,21
152,0,26951,Johnson Wagner,21
152,0,28135,Aaron Watkins,21
152,0,24663,Y.E. Yang,21
156,0,06004,Stephen Ames,20
156,0,37273,Derek Ernst,20
156,0,22378,Trevor Immelman,20
156,0,22348,Nick O'Hern,20
156,0,06567,Vijay Singh,20
156,0,23788,D.J. Trahan,20
162,0,24399,Scott Gardiner,19
162,0,22792,Peter Hanson,19
162,0,19970,Robert Karlsson,19
162,0,01948,Tim Petrovic,19
162,0,02206,David Toms,19
167,0,33122,Russell Knox,18
167,0,20443,Jin Park,18
167,0,25336,Alistair Presnell,18
167,0,29425,Andrew Svoboda,18
167,0,30927,Brendon Todd,18
167,0,10423,Mike Weir,18
173,0,23452,Nicolas Colsaerts,17
173,0,20105,Jeff Gove,17
173,0,01706,Davis Love III,17
173,0,25572,Graeme McDowell,17
173,0,33869,Eric Meierdierks,17
178,0,27896,Ross Fisher,16
178,0,12782,Tim Herron,16
178,0,21949,Joe Ogilvie,16
178,0,20572,Rod Pampling,16
178,0,07013,Wes Short Jr.,16
178,0,22295,Darron Stiles,16
184,0,01116,Michael Bradley,15
184,0,22621,Ben Curtis,15
184,0,20766,Padraig Harrington,15
184,0,27060,John Mallinger,15
188,0,29720,Andres Gonzales,14
188,0,26695,Michael Letzig,14
188,0,22046,Geoff Ogilvy,14
188,0,26329,Louis Oosthuizen,14
188,0,22293,Heath Slocum,14
188,0,06595,Kevin Sutherland,14
188,0,28118,Peter Tomasulo,14
