RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,33122,Russell Knox,17
2,0,21961,Charles Howell III,16
3,0,29478,Kevin Kisner,15
3,0,34360,Patrick Reed,15
5,0,33419,Cameron Tringale,13
6,0,12510,Chad Campbell,12
6,0,37455,Si Woo Kim,12
6,0,25396,Kevin Na,12
9,0,28089,Jason Day,11
9,0,31557,Jim Herman,11
9,0,30944,Jason Kokrak,11
9,0,29461,Jamie Lovemark,11
9,0,26951,Johnson Wagner,11
9,0,25632,Jimmy Walker,11
15,0,24507,Jason Bohn,10
15,0,25686,Jason Dufner,10
15,0,46440,Smylie Kaufman,10
15,0,27936,Martin Laird,10
15,0,31202,William McGirt,10
15,0,26596,Ryan Moore,10
15,0,29289,S.Y. Noh,10
15,0,29221,Webb Simpson,10
15,0,25493,Nick Taylor,10
15,0,25349,Tim Wilkinson,10
25,0,29725,Tony Finau,9
25,0,29535,Brice Garnett,9
25,0,28679,Fabián Gómez,9
25,0,24924,Bill Haas,9
25,0,33399,Adam Hadwin,9
25,0,26851,Marc Leishman,9
25,0,32839,Hideki Matsuyama,9
25,0,24502,Adam Scott,9
25,0,29485,Brett Stegmaier,9
25,0,37189,Harold Varner III,9
35,0,24846,Ricky Barnes,8
35,0,40026,Daniel Berger,8
35,0,29479,Scott Brown,8
35,0,34021,Bud Cauley,8
35,0,20472,Alex Cejka,8
35,0,32366,Kevin Chappell,8
35,0,25720,Chad Collins,8
35,0,34262,Jon Curran,8
35,0,23638,Brendon de Jonge,8
35,0,34099,Harris English,8
35,0,32102,Rickie Fowler,8
35,0,21209,Sergio Garcia,8
35,0,29974,Branden Grace,8
35,0,20766,Padraig Harrington,8
35,0,30925,Dustin Johnson,8
35,0,26300,Matt Jones,8
35,0,08075,Jerry Kelly,8
35,0,33413,Ben Martin,8
35,0,25572,Graeme McDowell,8
35,0,23320,Ryan Palmer,8
35,0,25818,Scott Piercy,8
35,0,29476,Kyle Reifers,8
35,0,36699,Patrick Rodgers,8
35,0,27649,Brandt Snedeker,8
35,0,34046,Jordan Spieth,8
