RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,01810,Phil Mickelson,176
2,0,21209,Sergio Garcia,199
3,0,10585,Scott McCarron,207
4,0,06567,Vijay Singh,241
5,0,02239,Scott Verplank,319
6,0,01797,Rocco Mediate,327
7,0,01945,Kenny Perry,332
8,0,02104,Jeff Sluman,335
9,0,11032,Frank Lickliter II,342
10,0,06251,Chris DiMarco,343
11,0,08793,Tiger Woods,347
12,0,01161,Mark Calcavecchia,362
13,0,01706,Davis Love III,389
14,0,01766,Billy Mayfair,400
15,0,02206,David Toms,410
16,0,06595,Kevin Sutherland,413
17,0,10809,Jim Furyk,429
18,0,01527,Scott Hoch,431
19,0,12652,Cameron Beckman,437
20,0,02214,Kirk Triplett,439
21,0,06575,Dudley Hart,440
22,0,07457,Steve Flesch,453
22,0,10423,Mike Weir,453
24,0,01677,Tom Lehman,455
25,0,01042,Paul Azinger,464
26,0,01307,Joel Edwards,470
27,0,09011,David Duval,472
27,0,21961,Charles Howell III,472
29,0,12660,Jesper Parnevik,493
30,0,01320,Bob Estes,501
31,0,07749,Brett Quigley,513
32,0,06621,Joe Durant,516
33,0,01619,Skip Kendall,519
34,0,12680,Shigeki Maruyama,520
35,0,08075,Jerry Kelly,528
36,0,01457,Jay Haas,532
37,0,20098,Stuart Appleby,533
38,0,01249,John Daly,534
39,0,06522,Ernie Els,554
40,0,01968,Nick Price,556
41,0,06004,Stephen Ames,557
42,0,20229,Stewart Cink,559
42,0,10860,Justin Leonard,559
44,0,01219,John Cook,561
44,0,01329,Brad Faxon,561
46,0,02223,Bob Tway,567
47,0,01203,Russ Cochran,572
48,0,01707,Steve Lowery,576
49,0,19846,Brian Gay,588
50,0,20043,Edward Fryatt,589
51,0,02170,Hal Sutton,593
52,0,06573,Brandt Jobe,596
53,0,10885,Robert Allenby,597
54,0,01139,Olin Browne,598
55,0,20498,Briny Baird,600
56,0,20127,Chris Riley,601
57,0,07003,David Berganio Jr.,603
57,0,20593,Greg Chalmers,603
57,0,02257,Brian Watts,603
60,0,02106,Chris Smith,606
61,0,20094,Jonathan Kaye,608
62,0,06350,Bob May,611
63,0,01724,Jeff Maggert,612
64,0,01475,Donnie Hammond,614
65,0,01226,Fred Couples,627
66,0,01381,Fred Funk,631
67,0,01577,Lee Janzen,633
68,0,01666,Bernhard Langer,636
69,0,06809,Bob Burns,640
69,0,08375,Paul Stankowski,640
71,0,02002,John Riegger,648
72,0,01553,John Huston,649
73,0,19972,José Coceres,652
74,0,01920,Craig Parry,667
75,0,08931,Glen Day,670
76,0,12645,Brent Geiberger,674
77,0,21805,Harrison Frazar,679
78,0,11011,Mike Sposa,681
78,0,06527,Steve Stricker,681
80,0,01938,David Peoples,693
81,0,19824,Craig Barlow,718
81,0,23353,J.J. Henry,718
81,0,10912,Craig Perks,718
84,0,12782,Tim Herron,726
85,0,01157,Tom Byrum,727
86,0,20566,Kaname Yokoo,742
87,0,01098,Jay Don Blake,747
88,0,23034,Brent Schwarzrock,748
89,0,01175,Jim Carter,750
90,0,24357,K.J. Choi,754
91,0,06332,Neal Lancaster,761
92,0,01941,Tom Pernice Jr.,766
92,0,02245,Grant Waite,766
94,0,01024,Billy Andrade,772
94,0,01313,Steve Elkington,772
96,0,21949,Joe Ogilvie,774
97,0,22046,Geoff Ogilvy,775
98,0,23614,Rich Beem,787
99,0,01927,Dennis Paulson,790
100,0,01761,Len Mattiace,792
101,0,01685,J.L. Lewis,793
102,0,23621,Rory Sabbatini,796
103,0,02101,Joey Sindelar,800
104,0,06373,José María Olazábal,803
105,0,12823,Carlos Franco,809
106,0,10457,Frank Nobilo,810
107,0,06036,Scott Dunlap,812
108,0,02010,Loren Roberts,847
109,0,06613,Tommy Tolles,851
110,0,08633,Per-Ulrik Johansson,857
110,0,10565,Ian Leggatt,857
112,0,23125,Brad Elder,858
112,0,22892,Jason Gore,858
112,0,10425,Jay Williamson,858
115,0,08545,Glen Hnatiuk,862
116,0,01361,Dan Forsman,869
116,0,20095,Carl Paulson,869
118,0,06090,Jim McGovern,872
119,0,10962,Bradley Hughes,874
120,0,19881,Robert Damron,878
121,0,02110,Jerry Smith,879
122,0,01928,Corey Pavin,880
123,0,08553,Lee Porter,881
124,0,08057,Brian Wilson,886
125,0,10201,Matt Gogel,887
126,0,01771,Blaine McCallister,888
127,0,12760,Danny Ellis,893
128,0,20436,Garrett Willis,903
129,0,06034,Marco Dawson,904
129,0,06078,Esteban Toledo,904
131,0,01943,Chris Perry,907
132,0,21007,Gabriel Hjertstedt,910
133,0,08537,J.P. Hayes,914
134,0,12388,Michael Clark II,920
135,0,01093,Ronnie Black,921
136,0,01035,Tommy Armour III,924
137,0,19817,Michael Muehr,925
138,0,01378,David Frost,927
138,0,08881,Tripp Isenhour,927
138,0,12753,David Morland IV,927
141,0,22122,Andrew McLardy,933
142,0,02246,Duffy Waldorf,944
143,0,01185,Brandel Chamblee,947
144,0,20574,Mathew Goggin,951
144,0,07547,Craig Kanada,951
146,0,21806,Paul Gow,960
147,0,01723,Andrew Magee,974
148,0,02099,Scott Simpson,982
149,0,01887,Mark O'Meara,984
150,0,01487,Jeff Hart,991
151,0,01063,Ben Bates,992
152,0,06012,Greg Kraft,1006
153,0,01014,Fulton Allem,1010
154,0,08339,Spike McRoy,1014
155,0,08123,Jeff Brehaut,1018
156,0,01418,Bill Glasson,1023
157,0,21584,Richie Coughlan,1030
158,0,01599,Steve Jones,1032
159,0,06515,Shaun Micheel,1033
160,0,07867,Woody Austin,1035
161,0,02218,Ted Tryba,1036
162,0,06617,Brian Henninger,1048
162,0,02294,Willie Wood,1048
164,0,01823,Larry Mize,1049
165,0,24604,Hunter Haas,1050
166,0,21633,Steve Allan,1063
166,0,06643,Paul Goydos,1063
166,0,12705,Cliff Kresge,1063
169,0,02279,Mark Wiebe,1068
170,0,06514,Kevin Johnson,1075
171,0,12714,Chris Tidland,1080
172,0,01132,Mark Brooks,1082
173,0,01388,Robert Gamez,1084
174,0,10213,Dicky Pride,1085
175,0,01926,Steve Pate,1091
176,0,01374,Robin Freeman,1102
177,0,06315,Pete Jordan,1104
178,0,20433,Mark Hensby,1137
179,0,10963,Jimmy Green,1152
180,0,06431,Jean Van de Velde,1175
181,0,08063,Kelly Grunewald,1179
182,0,25083,Jeremy Anderson,1181
183,0,20099,Doug Barron,1189
184,0,08993,Franklin Langham,1208
185,0,10733,Kent Jones,1232
186,0,07763,Doug Dunakey,1235
187,0,08535,Gary Nicklaus,1236
188,0,07101,Dave Stockton Jr.,1267
189,0,06591,Rocky Walcher,1275
190,0,10649,Tom Scherrer,1313
191,0,22051,Ben Ferguson,1340
192,0,06140,Sean Murphy,1352
193,0,01200,Keith Clearwater,1377
194,0,01603,Jeff Julian,1381
