RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),ATTEMPTS
36,0,08633,Per-Ulrik Johansson,8' 1",3465.667,428
36,0,01797,Rocco Mediate,8' 1",2488.000,309
36,0,20572,Rod Pampling,8' 1",2835.917,350
43,0,20472,Alex Cejka,8' 2",2907.167,355
43,0,08931,Glen Day,8' 2",3725.417,456
43,0,01475,Donnie Hammond,8' 2",3546.083,436
43,0,12782,Tim Herron,8' 2",3584.083,438
43,0,01677,Tom Lehman,8' 2",2245.083,276
43,0,01761,Len Mattiace,8' 2",3281.667,402
43,0,10425,Jay Williamson,8' 2",3756.667,459
50,0,06004,Stephen Ames,8' 3",3310.833,402
50,0,01226,Fred Couples,8' 3",1775.500,216
50,0,06522,Ernie Els,8' 3",1671.083,202
50,0,06575,Dudley Hart,8' 3",2348.167,285
50,0,06527,Steve Stricker,8' 3",2554.833,310
55,0,20771,Steven Alker,8' 4",3445.083,413
55,0,23338,David Gossett,8' 4",3420.167,410
55,0,01666,Bernhard Langer,8' 4",2181.750,262
55,0,11011,Mike Sposa,8' 4",2888.750,347
59,0,20098,Stuart Appleby,8' 5",2899.167,346
59,0,01175,Jim Carter,8' 5",3829.833,457
59,0,01329,Brad Faxon,8' 5",3466.917,410
59,0,12823,Carlos Franco,8' 5",3691.083,437
59,0,01457,Jay Haas,8' 5",3084.833,367
59,0,06573,Brandt Jobe,8' 5",2713.167,322
59,0,26420,Richard Johnson,8' 5",3707.500,440
59,0,01723,Andrew Magee,8' 5",3076.333,364
59,0,10585,Scott McCarron,8' 5",2585.250,308
59,0,02002,John Riegger,8' 5",1876.250,224
59,0,20645,John Senden,8' 5",3858.333,459
70,0,20099,Doug Barron,8' 6",4051.583,476
70,0,06809,Bob Burns,8' 6",3180.833,376
70,0,06034,Marco Dawson,8' 6",2693.500,316
70,0,01388,Robert Gamez,8' 6",4334.917,511
70,0,01706,Davis Love III,8' 6",2364.417,277
70,0,22046,Geoff Ogilvy,8' 6",3005.333,353
70,0,07749,Brett Quigley,8' 6",3402.667,401
70,0,23621,Rory Sabbatini,8' 6",3476.833,408
78,0,23036,Chris Anderson,8' 7",3727.917,434
78,0,20498,Briny Baird,8' 7",3566.583,416
78,0,06251,Chris DiMarco,8' 7",3192.583,372
78,0,23983,Luke Donald,8' 7",3341.333,390
78,0,20121,Todd Fischer,8' 7",4029.667,468
78,0,06617,Brian Henninger,8' 7",2207.000,258
78,0,23353,J.J. Henry,8' 7",3703.083,430
78,0,01577,Lee Janzen,8' 7",2413.833,282
78,0,23108,Matt Kuchar,8' 7",2574.417,299
78,0,12662,Thomas Levet,8' 7",2982.417,347
78,0,20548,Hidemichi Tanaka,8' 7",4182.000,486
78,0,06078,Esteban Toledo,8' 7",4374.167,508
78,0,02206,David Toms,8' 7",2543.917,297
91,0,19824,Craig Barlow,8' 8",3628.417,417
91,0,01157,Tom Byrum,8' 8",3866.083,448
91,0,01307,Joel Edwards,8' 8",2623.000,302
91,0,21806,Paul Gow,8' 8",2699.000,311
91,0,06643,Paul Goydos,8' 8",3580.667,415
91,0,01724,Jeff Maggert,8' 8",3079.000,355
91,0,02223,Bob Tway,8' 8",3115.333,358
98,0,22371,Aaron Baddeley,8' 9",2816.083,322
98,0,19972,José Coceres,8' 9",2722.917,312
98,0,12645,Brent Geiberger,8' 9",2161.000,247
98,0,21961,Charles Howell III,8' 9",3618.333,413
98,0,06515,Shaun Micheel,8' 9",3632.333,414
98,0,20095,Carl Paulson,8' 9",4291.083,490
104,0,08123,Jeff Brehaut,8' 10",3995.833,454
104,0,01553,John Huston,8' 10",2751.333,311
104,0,10565,Ian Leggatt,8' 10",2561.500,291
104,0,20634,Peter Lonard,8' 10",3449.167,392
104,0,01810,Phil Mickelson,8' 10",2478.417,281
104,0,01887,Mark O'Meara,8' 10",2189.833,249
104,0,12660,Jesper Parnevik,8' 10",3791.250,428
111,0,08537,J.P. Hayes,8' 11",2999.250,336
111,0,08075,Jerry Kelly,8' 11",3447.083,387
111,0,01707,Steve Lowery,8' 11",3047.417,342
114,0,10885,Robert Allenby,9' 0",2441.167,272
114,0,01042,Paul Azinger,9' 0",2967.833,330
114,0,21739,Aaron Barber,9' 0",3764.917,420
114,0,12652,Cameron Beckman,9' 0",3445.583,384
114,0,24357,K.J. Choi,9' 0",3444.750,384
114,0,01361,Dan Forsman,9' 0",3360.250,374
114,0,08545,Glen Hnatiuk,9' 0",4038.167,449
114,0,25345,Carl Pettersson,9' 0",3284.000,366
114,0,02101,Joey Sindelar,9' 0",3597.083,400
114,0,21878,Mark Wilson,9' 0",3610.583,401
124,0,01024,Billy Andrade,9' 1",4217.083,466
124,0,23541,Ben Crane,9' 1",3809.333,419
124,0,20094,Jonathan Kaye,9' 1",3211.500,352
124,0,01766,Billy Mayfair,9' 1",3964.667,437
124,0,10107,Deane Pappas,9' 1",3429.333,379
124,0,12602,Dean Wilson,9' 1",3461.583,382
130,0,24925,Jonathan Byrd,9' 2",3861.333,423
130,0,20574,Mathew Goggin,9' 2",3355.333,367
130,0,12680,Shigeki Maruyama,9' 2",3222.667,352
130,0,23034,Brent Schwarzrock,9' 2",2338.583,255
130,0,02239,Scott Verplank,9' 2",3597.583,392
130,0,20436,Garrett Willis,9' 2",4206.917,459
136,0,20623,Gavin Coles,9' 3",3245.583,352
136,0,21805,Harrison Frazar,9' 3",3454.333,374
136,0,10733,Kent Jones,9' 3",2856.583,308
136,0,01685,J.L. Lewis,9' 3",3824.250,415
136,0,02049,Gene Sauers,9' 3",3831.167,416
141,0,01098,Jay Don Blake,9' 4",2944.583,316
141,0,10201,Matt Gogel,9' 4",3238.250,348
141,0,22892,Jason Gore,9' 4",3690.750,396
141,0,20940,Kenichi Kuboya,9' 4",4086.833,436
141,0,08339,Spike McRoy,9' 4",4221.333,454
141,0,25692,Akio Sadakata,9' 4",3234.583,347
147,0,12510,Chad Campbell,9' 5",3319.000,351
147,0,06621,Joe Durant,9' 5",3191.250,338
147,0,21209,Sergio Garcia,9' 5",1729.417,183
147,0,11032,Frank Lickliter II,9' 5",3886.333,411
147,0,20663,Brenden Pappas,9' 5",4109.833,435
147,0,23177,Kenneth Staton,9' 5",2625.750,278
147,0,22295,Darron Stiles,9' 5",3644.583,388
147,0,02170,Hal Sutton,9' 5",3054.250,323
155,0,20029,Notah Begay III,9' 6",4316.417,453
155,0,23135,Tim Clark,9' 6",3094.917,327
155,0,12388,Michael Clark II,9' 6",2457.667,258
155,0,08725,Tom Gillis,9' 6",2920.083,308
155,0,23552,Hank Kuehne,9' 6",3020.333,319
155,0,25031,Andy Miller,9' 6",3477.750,367
161,0,01249,John Daly,9' 7",2127.500,222
161,0,12705,Cliff Kresge,9' 7",4106.833,429
163,0,07223,Brian Bateman,9' 8",2781.417,288
163,0,08375,Paul Stankowski,9' 8",2367.667,244
163,0,02246,Duffy Waldorf,9' 8",3346.333,346
166,0,21633,Steve Allan,9' 9",2616.750,269
166,0,23656,Jason Caron,9' 9",3371.250,346
166,0,22621,Ben Curtis,9' 9",3122.417,321
166,0,20568,Anthony Painter,9' 9",4262.167,436
166,0,24361,Pat Perez,9' 9",4060.333,416
166,0,10912,Craig Perks,9' 9",3530.500,361
172,0,08547,John Maginnes,9' 11",3991.917,403
172,0,26950,John Morgan,9' 11",4017.667,406
174,0,01035,Tommy Armour III,10' 0",2872.167,288
174,0,22293,Heath Slocum,10' 0",4627.167,464
174,0,07101,Dave Stockton Jr.,10' 0",3580.583,359
174,0,20566,Kaname Yokoo,10' 0",2770.167,278
178,0,12661,Todd Barranger,10' 1",3800.750,376
178,0,01139,Olin Browne,10' 1",4914.417,489
178,0,23125,Brad Elder,10' 1",2350.167,234
181,0,23614,Rich Beem,10' 2",3142.583,308
181,0,20593,Greg Chalmers,10' 2",5022.583,493
183,0,07941,Mike Grob,10' 3",3711.417,361
183,0,06475,Jeff Klein,10' 3",3224.583,315
183,0,25450,Ty Tryon,10' 3",2540.417,248
186,0,24356,Jason Buha,10' 5",2980.250,286
187,0,26489,Cameron Yancey,10' 6",3257.667,310
188,0,12755,Vance Veazey,10' 7",3408.833,321
189,0,08337,Mike Heinen,10' 9",3972.583,370
190,0,02106,Chris Smith,11' 3",3922.417,348
