RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,20645,John Senden,57.55,122,212,-0.04
2,0,26300,Matt Jones,56.58,43,76,E
3,0,24024,Zach Johnson,55.96,122,218,-0.20
4,0,20691,Greg Owen,55.90,90,161,+0.02
5,0,30925,Dustin Johnson,55.65,69,124,-0.17
6,0,23788,D.J. Trahan,54.78,86,157,-0.13
7,0,02214,Kirk Triplett,54.17,65,120,-0.05
8,0,24357,K.J. Choi,53.79,71,132,-0.03
9,0,24507,Jason Bohn,53.77,107,199,-0.02
10,0,24140,Sean O'Hair,53.69,80,149,-0.15
11,0,20572,Rod Pampling,53.62,74,138,-0.19
12,0,10425,Jay Williamson,52.99,62,117,-0.08
13,0,20574,Mathew Goggin,52.86,74,140,-0.01
14,0,01945,Kenny Perry,52.66,99,188,-0.17
15,0,01677,Tom Lehman,52.22,47,90,-0.11
16,0,10885,Robert Allenby,52.21,71,136,-0.08
16,0,23800,Bryce Molder,52.21,71,136,-0.03
18,0,08845,Scott Sterling,51.69,46,89,-0.07
19,0,12510,Chad Campbell,51.53,84,163,-0.06
20,0,27095,Nick Watney,51.30,79,154,-0.20
21,0,28780,Nicholas Thompson,51.08,95,186,-0.02
22,0,10585,Scott McCarron,50.81,94,185,-0.20
23,0,01766,Billy Mayfair,50.63,81,160,E
24,0,25686,Jason Dufner,50.56,91,180,-0.04
25,0,06539,Rick Price,50.52,49,97,+0.06
26,0,08793,Tiger Woods,50.41,62,123,-0.21
27,0,28158,Steve Marino,50.28,90,179,-0.10
28,0,24925,Jonathan Byrd,50.00,74,148,-0.11
28,0,01707,Steve Lowery,50.00,77,154,E
28,0,23548,Bill Lunde,50.00,80,160,-0.16
28,0,23320,Ryan Palmer,50.00,74,148,-0.01
28,0,23349,Charles Warren,50.00,44,88,-0.09
33,0,22405,Justin Rose,49.66,74,149,-0.15
34,0,26679,Kevin Stadler,49.51,51,103,-0.04
35,0,08931,Glen Day,49.42,85,172,-0.01
36,0,25562,Andres Romero,49.35,38,77,E
37,0,22293,Heath Slocum,49.00,98,200,+0.01
38,0,25804,Bubba Watson,48.82,62,127,-0.03
39,0,23135,Tim Clark,48.80,81,166,-0.15
40,0,24924,Bill Haas,48.77,79,162,-0.09
41,0,22548,Patrick Sheehan,48.68,37,76,-0.19
42,0,01035,Tommy Armour III,48.60,52,107,-0.06
43,0,20634,Peter Lonard,48.48,96,198,-0.05
44,0,06621,Joe Durant,48.35,44,91,+0.05
45,0,25919,Brian Vranesh,48.19,40,83,-0.13
46,0,23623,Bo Van Pelt,48.17,79,164,E
