RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,20848,Ángel Cabrera,4.000,8,2
1,0,23541,Ben Crane,4.000,8,2
1,0,27644,Brian Harman,4.000,8,2
1,0,29289,S.Y. Noh,4.000,8,2
1,0,20645,John Senden,4.000,8,2
6,0,33413,Ben Martin,4.200,21,5
7,0,26851,Marc Leishman,4.333,13,3
7,0,26329,Louis Oosthuizen,4.333,13,3
7,0,27649,Brandt Snedeker,4.333,13,3
10,0,34098,Russell Henley,4.400,22,5
10,0,12716,Charley Hoffman,4.400,22,5
10,0,24781,Hunter Mahan,4.400,22,5
10,0,34431,Robert Streb,4.400,22,5
10,0,25804,Bubba Watson,4.400,22,5
15,0,34563,Chesson Hadley,4.500,9,2
15,0,26300,Matt Jones,4.500,9,2
15,0,30926,Chris Kirk,4.500,9,2
15,0,22046,Geoff Ogilvy,4.500,9,2
19,0,27770,Camilo Villegas,4.600,23,5
19,0,25632,Jimmy Walker,4.600,23,5
21,0,29926,Danny Lee,4.667,14,3
21,0,34409,David Lingmerth,4.667,14,3
21,0,25198,Francesco Molinari,4.667,14,3
21,0,24138,Ian Poulter,4.667,14,3
21,0,22405,Justin Rose,4.667,14,3
21,0,29221,Webb Simpson,4.667,14,3
21,0,21528,Henrik Stenson,4.667,14,3
28,0,28259,Sangmoon Bae,4.800,24,5
28,0,27141,J.B. Holmes,4.800,24,5
28,0,29420,Billy Horschel,4.800,24,5
28,0,24024,Zach Johnson,4.800,24,5
28,0,23108,Matt Kuchar,4.800,24,5
28,0,32839,Hideki Matsuyama,4.800,24,5
34,0,28307,Matt Every,5.000,25,5
34,0,10809,Jim Furyk,5.000,15,3
34,0,24924,Bill Haas,5.000,15,3
34,0,32448,James Hahn,5.000,15,3
34,0,30925,Dustin Johnson,5.000,15,3
34,0,29478,Kevin Kisner,5.000,15,3
34,0,36689,Brooks Koepka,5.000,15,3
34,0,01810,Phil Mickelson,5.000,15,3
34,0,25396,Kevin Na,5.000,15,3
34,0,34360,Patrick Reed,5.000,25,5
34,0,26331,Charl Schwartzel,5.000,15,3
34,0,24502,Adam Scott,5.000,15,3
34,0,34046,Jordan Spieth,5.000,15,3
34,0,30692,Scott Stallings,5.000,10,2
34,0,27214,Kevin Streelman,5.000,10,2
34,0,25493,Nick Taylor,5.000,10,2
34,0,30927,Brendon Todd,5.000,25,5
34,0,20396,Lee Westwood,5.000,15,3
52,0,26596,Ryan Moore,5.200,26,5
53,0,33141,Keegan Bradley,5.333,16,3
53,0,25364,Paul Casey,5.333,16,3
53,0,25369,Jamie Donaldson,5.333,16,3
53,0,32102,Rickie Fowler,5.333,16,3
53,0,20766,Padraig Harrington,5.333,16,3
58,0,28089,Jason Day,5.400,27,5
59,0,25274,Steven Bowditch,5.600,28,5
60,0,21209,Sergio Garcia,5.667,17,3
61,0,28679,Fabián Gómez,6.000,18,3
61,0,32640,Troy Merritt,6.000,18,3
61,0,31323,Gary Woodland,6.000,18,3
64,0,23320,Ryan Palmer,6.333,19,3
