RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,34563,Chesson Hadley,2.000,2,1
1,0,31557,Jim Herman,2.000,2,1
1,0,27936,Martin Laird,2.000,2,1
1,0,01810,Phil Mickelson,2.000,2,1
1,0,26596,Ryan Moore,2.000,2,1
6,0,20771,Steven Alker,3.000,3,1
6,0,22371,Aaron Baddeley,3.000,3,1
6,0,28259,Sangmoon Bae,3.000,3,1
6,0,24846,Ricky Barnes,3.000,3,1
6,0,24507,Jason Bohn,3.000,3,1
6,0,25274,Steven Bowditch,3.000,3,1
6,0,29479,Scott Brown,3.000,3,1
6,0,12510,Chad Campbell,3.000,3,1
6,0,20472,Alex Cejka,3.000,3,1
6,0,32366,Kevin Chappell,3.000,3,1
6,0,24357,K.J. Choi,3.000,3,1
6,0,20229,Stewart Cink,3.000,3,1
6,0,25720,Chad Collins,3.000,3,1
6,0,28500,Martin Flores,3.000,3,1
6,0,29720,Andres Gonzales,3.000,3,1
6,0,22892,Jason Gore,3.000,3,1
6,0,24924,Bill Haas,3.000,3,1
6,0,33461,Morgan Hoffmann,3.000,3,1
6,0,21961,Charles Howell III,3.000,3,1
6,0,29222,Billy Hurley III,3.000,3,1
6,0,29478,Kevin Kisner,3.000,3,1
6,0,30711,Colt Knost,3.000,3,1
6,0,33122,Russell Knox,3.000,3,1
6,0,29926,Danny Lee,3.000,3,1
6,0,24781,Hunter Mahan,3.000,3,1
6,0,32839,Hideki Matsuyama,3.000,3,1
6,0,31202,William McGirt,3.000,3,1
6,0,24490,George McNeill,3.000,3,1
6,0,27933,John Merrick,3.000,3,1
6,0,24140,Sean O'Hair,3.000,3,1
6,0,22046,Geoff Ogilvy,3.000,3,1
6,0,33667,Carlos Ortiz,3.000,3,1
6,0,25345,Carl Pettersson,3.000,3,1
6,0,35451,Scott Pinckney,3.000,3,1
6,0,28486,Michael Putnam,3.000,3,1
6,0,34358,Jonathan Randolph,3.000,3,1
6,0,34360,Patrick Reed,3.000,3,1
6,0,36699,Patrick Rodgers,3.000,3,1
6,0,25562,Andres Romero,3.000,3,1
6,0,29223,Sam Saunders,3.000,3,1
6,0,29518,Brendan Steele,3.000,3,1
6,0,33418,Shawn Stefani,3.000,3,1
6,0,21528,Henrik Stenson,3.000,3,1
6,0,34431,Robert Streb,3.000,3,1
6,0,27214,Kevin Streelman,3.000,3,1
6,0,31560,Brian Stuard,3.000,3,1
6,0,33448,Justin Thomas,3.000,3,1
6,0,02206,David Toms,3.000,3,1
6,0,23623,Bo Van Pelt,3.000,3,1
6,0,31323,Gary Woodland,3.000,3,1
56,0,40026,Daniel Berger,4.000,4,1
56,0,29725,Tony Finau,4.000,4,1
56,0,25900,Lucas Glover,4.000,4,1
56,0,20157,Retief Goosen,4.000,4,1
56,0,32448,James Hahn,4.000,4,1
56,0,26300,Matt Jones,4.000,4,1
56,0,33413,Ben Martin,4.000,4,1
56,0,24361,Pat Perez,4.000,4,1
56,0,35541,John Peterson,4.000,4,1
56,0,32150,Michael Thompson,4.000,4,1
56,0,26289,Boo Weekley,4.000,4,1
56,0,25892,Steve Wheatcroft,4.000,4,1
56,0,21878,Mark Wilson,4.000,4,1
69,0,29221,Webb Simpson,5.000,5,1
