RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (INCHES),ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
45,0,23623,Bo Van Pelt,42' 6",108133,212,9011.083,+29.00
49,0,32366,Kevin Chappell,42' 7",127121,249,10593.417,+32.00
49,0,34099,Harris English,42' 7",140580,275,11715.000,+29.00
49,0,27933,John Merrick,42' 7",99107,194,8258.917,+15.00
49,0,25396,Kevin Na,42' 7",143584,281,11965.333,+19.00
53,0,31202,William McGirt,42' 8",152441,298,12703.417,+33.00
54,0,35300,Andrew Loupe,42' 9",119036,232,9919.667,+27.00
54,0,25562,Andres Romero,42' 9",154360,301,12863.333,+28.00
54,0,28780,Nicholas Thompson,42' 9",113399,221,9449.917,+48.00
57,0,24024,Zach Johnson,42' 10",128086,249,10673.833,+28.00
57,0,32333,Kevin Tway,42' 10",95600,186,7966.667,+32.00
59,0,23135,Tim Clark,43' 0",86738,168,7228.167,+34.00
59,0,26679,Kevin Stadler,43' 0",112035,217,9336.250,+39.00
61,0,20593,Greg Chalmers,43' 1",153027,296,12752.250,+29.00
61,0,34563,Chesson Hadley,43' 1",139680,270,11640.000,+47.00
61,0,30692,Scott Stallings,43' 1",134028,259,11169.000,+56.00
64,0,35539,Luke Guthrie,43' 3",146472,282,12206.000,+25.00
64,0,24140,Sean O'Hair,43' 3",148046,285,12337.167,+49.00
64,0,27214,Kevin Streelman,43' 3",90372,174,7531.000,+40.00
67,0,24924,Bill Haas,43' 4",145514,280,12126.167,+30.00
67,0,20160,Charlie Wi,43' 4",134075,258,11172.917,+15.00
69,0,21753,Brian Davis,43' 5",143892,276,11991.000,+36.00
69,0,01706,Davis Love III,43' 5",121288,233,10107.333,+28.00
69,0,20645,John Senden,43' 5",138105,265,11508.750,+32.00
69,0,27649,Brandt Snedeker,43' 5",109887,211,9157.250,+19.00
73,0,25274,Steven Bowditch,43' 6",169227,324,14102.250,+61.00
73,0,28089,Jason Day,43' 6",71466,137,5955.500,+16.00
73,0,27556,Ted Potter Jr.,43' 6",98126,188,8177.167,+26.00
73,0,26331,Charl Schwartzel,43' 6",113819,218,9484.917,+10.00
77,0,10885,Robert Allenby,43' 7",132887,254,11073.917,+32.00
77,0,29926,Danny Lee,43' 7",116738,223,9728.167,+24.00
79,0,25686,Jason Dufner,43' 8",76962,147,6413.500,+23.00
79,0,26300,Matt Jones,43' 8",120965,231,10080.417,+37.00
79,0,25572,Graeme McDowell,43' 8",67055,128,5587.917,+19.00
82,0,27895,Jonas Blixt,43' 9",93996,179,7833.000,+29.00
82,0,23108,Matt Kuchar,43' 9",122845,234,10237.083,+20.00
82,0,31560,Brian Stuard,43' 9",118163,225,9846.917,+26.00
85,0,33122,Russell Knox,43' 10",131019,249,10918.250,+42.00
85,0,30944,Jason Kokrak,43' 10",135186,257,11265.500,+9.00
85,0,24138,Ian Poulter,43' 10",85260,162,7105.000,+26.00
85,0,27770,Camilo Villegas,43' 10",152153,289,12679.417,+51.00
89,0,25900,Lucas Glover,43' 11",74901,142,6241.750,+31.00
89,0,34261,Scott Langley,43' 11",159799,303,13316.583,+30.00
89,0,23800,Bryce Molder,43' 11",122309,232,10192.417,+37.00
92,0,20498,Briny Baird,44' 1",84129,159,7010.750,+33.00
92,0,26596,Ryan Moore,44' 1",83570,158,6964.167,+26.00
92,0,22913,John Rollins,44' 1",134300,254,11191.667,+29.00
95,0,32102,Rickie Fowler,44' 2",118185,223,9848.750,+41.00
95,0,30927,Brendon Todd,44' 2",163648,309,13637.333,+29.00
97,0,29479,Scott Brown,44' 3",140191,264,11682.583,+40.00
97,0,32448,James Hahn,44' 3",145019,273,12084.917,+34.00
97,0,23621,Rory Sabbatini,44' 3",143314,270,11942.833,+39.00
100,0,34021,Bud Cauley,44' 4",94096,177,7841.333,+36.00
100,0,26956,Bronson La'Cassie,44' 4",76635,144,6386.250,+13.00
102,0,12510,Chad Campbell,44' 5",83729,157,6977.417,+26.00
102,0,30750,Tommy Gainey,44' 5",126326,237,10527.167,+30.00
102,0,31557,Jim Herman,44' 5",95863,180,7988.583,+32.00
105,0,24925,Jonathan Byrd,44' 6",122737,230,10228.083,+23.00
105,0,28486,Michael Putnam,44' 6",179511,336,14959.250,+59.00
105,0,22293,Heath Slocum,44' 6",87639,164,7303.250,+20.00
105,0,27963,Chris Stroud,44' 6",125045,234,10420.417,+41.00
109,0,34431,Robert Streb,44' 7",131555,246,10962.917,+19.00
110,0,34098,Russell Henley,44' 8",141478,264,11789.833,+44.00
110,0,31193,Jim Renner,44' 8",110925,207,9243.750,+54.00
112,0,23541,Ben Crane,44' 9",128386,239,10698.833,+48.00
112,0,23638,Brendon de Jonge,44' 9",153039,285,12753.250,+24.00
112,0,27141,J.B. Holmes,44' 9",167697,312,13974.750,+38.00
112,0,34174,John Huh,44' 9",124610,232,10384.167,+49.00
112,0,28237,Rory McIlroy,44' 9",99412,185,8284.333,-6.00
117,0,27436,Graham DeLaet,44' 10",115564,215,9630.333,+20.00
117,0,23409,James Driscoll,44' 10",154351,287,12862.583,+70.00
119,0,35732,Wes Roach,44' 11",101283,188,8440.250,+43.00
120,0,07867,Woody Austin,45' 0",123619,229,10301.583,+52.00
120,0,33141,Keegan Bradley,45' 0",126346,234,10528.833,+33.00
120,0,30926,Chris Kirk,45' 0",151851,281,12654.250,+15.00
123,0,30852,Ryo Ishikawa,45' 1",151611,280,12634.250,+46.00
123,0,26329,Louis Oosthuizen,45' 1",62730,116,5227.500,+27.00
123,0,34046,Jordan Spieth,45' 1",168828,312,14069.000,+45.00
126,0,20098,Stuart Appleby,45' 2",159415,294,13284.583,+37.00
126,0,25349,Tim Wilkinson,45' 2",162505,300,13542.083,+37.00
128,0,23353,J.J. Henry,45' 3",138029,254,11502.417,+22.00
128,0,29478,Kevin Kisner,45' 3",135125,249,11260.417,+38.00
128,0,34409,David Lingmerth,45' 3",138013,254,11501.083,+46.00
128,0,34360,Patrick Reed,45' 3",177162,326,14763.500,+35.00
132,0,27408,Martin Kaymer,45' 4",92956,171,7746.333,+31.00
132,0,08075,Jerry Kelly,45' 4",122315,225,10192.917,+22.00
132,0,33419,Cameron Tringale,45' 4",173077,318,14423.083,+44.00
135,0,24494,Erik Compton,45' 5",160893,295,13407.750,+57.00
135,0,27936,Martin Laird,45' 5",105677,194,8806.417,+29.00
137,0,25834,Daniel Summerhays,45' 6",149564,274,12463.667,+18.00
138,0,24846,Ricky Barnes,45' 7",177174,324,14764.500,+28.00
139,0,19846,Brian Gay,45' 8",127103,232,10591.917,+23.00
139,0,24912,Will MacKenzie,45' 8",141468,258,11789.000,+51.00
139,0,28475,Jeff Overton,45' 8",152374,278,12697.833,+41.00
139,0,32150,Michael Thompson,45' 8",112391,205,9365.917,+35.00
143,0,24361,Pat Perez,45' 9",146148,266,12179.000,+35.00
144,0,32200,Roberto Castro,45' 10",109378,199,9114.833,+33.00
144,0,35139,Richard Lee,45' 10",125451,228,10454.250,+33.00
144,0,27064,Jhonattan Vegas,45' 10",131415,239,10951.250,+24.00
147,0,24358,Robert Garrigus,45' 11",159301,289,13275.083,+54.00
147,0,26951,Johnson Wagner,45' 11",121222,220,10101.833,+55.00
149,0,26758,David Hearn,46' 0",124281,225,10356.750,+56.00
149,0,25444,Justin Hicks,46' 0",125280,227,10440.000,+34.00
151,0,22378,Trevor Immelman,46' 1",138714,251,11559.500,+32.00
151,0,25240,D.A. Points,46' 1",104996,190,8749.667,+46.00
153,0,37273,Derek Ernst,46' 2",119574,216,9964.500,+48.00
153,0,29221,Webb Simpson,46' 2",148427,268,12368.917,+29.00
155,0,28259,Sangmoon Bae,46' 3",134966,243,11247.167,+20.00
156,0,06522,Ernie Els,46' 4",152839,275,12736.583,+38.00
156,0,31323,Gary Woodland,46' 4",150628,271,12552.333,+28.00
158,0,22371,Aaron Baddeley,46' 5",134272,241,11189.333,+27.00
158,0,28307,Matt Every,46' 5",139901,251,11658.417,+18.00
158,0,33413,Ben Martin,46' 5",109799,197,9149.917,+29.00
161,0,29740,Brad Fritsch,46' 6",88103,158,7341.917,+16.00
162,0,34265,Will Wilcox,46' 7",87834,157,7319.500,+21.00
163,0,25191,Gonzalo Fernandez-Castaño,46' 9",136212,243,11351.000,+42.00
164,0,29420,Billy Horschel,46' 10",113458,202,9454.833,+38.00
165,0,24357,K.J. Choi,47' 2",112042,198,9336.833,+36.00
166,0,27466,Spencer Levin,47' 4",101623,179,8468.583,+39.00
167,0,29535,Brice Garnett,47' 5",160570,282,13380.833,+38.00
168,0,21878,Mark Wilson,47' 6",99104,174,8258.667,+35.00
169,0,10423,Mike Weir,47' 8",134444,235,11203.667,+25.00
170,0,21528,Henrik Stenson,47' 9",57301,100,4775.083,+9.00
170,0,20396,Lee Westwood,47' 9",88800,155,7400.000,+23.00
172,0,23983,Luke Donald,47' 11",80453,140,6704.417,+23.00
173,0,29425,Andrew Svoboda,48' 2",116810,202,9734.167,+33.00
174,0,25720,Chad Collins,49' 8",143754,241,11979.500,+42.00
175,0,28092,D.H. Lee,49' 9",89560,150,7463.333,+30.00
176,0,22621,Ben Curtis,50' 0",124262,207,10355.167,+37.00
177,0,10860,Justin Leonard,51' 4",132381,215,11031.750,+64.00
