RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
174,0,22378,Trevor Immelman,.99,166,167
177,0,07457,Steve Flesch,.98,263,268
178,0,22122,Andrew McLardy,.96,164,171
179,0,21959,Ted Purdy,.95,286,302
180,0,29285,Brent Delahoussaye,.94,169,179
181,0,10423,Mike Weir,.93,185,198
182,0,01707,Steve Lowery,.92,217,236
183,0,27613,David Lutterus,.91,213,233
184,0,20105,Jeff Gove,.90,167,185
184,0,26392,Chris Wilson,.90,209,233
186,0,06514,Kevin Johnson,.85,194,228
187,0,07363,Craig Bowden,.84,157,187
188,0,24227,Justin Bolli,.83,157,190
188,0,32617,Jerod Turner,.83,174,210
188,0,12755,Vance Veazey,.83,183,221
191,0,01329,Brad Faxon,.78,187,240
192,0,06012,Greg Kraft,.75,146,195
