RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
1,0,08725,Tom Gillis,4.06,394,97
2,0,08375,Paul Stankowski,4.03,250,62
3,0,11123,Chris Couch,4.02,265,66
4,0,27095,Nick Watney,4.01,353,88
5,0,28307,Matt Every,4.00,240,60
6,0,23108,Matt Kuchar,3.97,377,95
7,0,12716,Charley Hoffman,3.95,336,85
8,0,30925,Dustin Johnson,3.94,323,82
8,0,25804,Bubba Watson,3.94,303,77
10,0,27214,Kevin Streelman,3.93,354,90
11,0,22046,Geoff Ogilvy,3.92,235,60
11,0,23320,Ryan Palmer,3.92,329,84
13,0,24361,Pat Perez,3.90,351,90
13,0,23621,Rory Sabbatini,3.90,304,78
15,0,01810,Phil Mickelson,3.89,296,76
15,0,06527,Steve Stricker,3.89,280,72
17,0,25364,Paul Casey,3.88,225,58
18,0,22405,Justin Rose,3.87,302,78
19,0,27436,Graham DeLaet,3.86,340,88
19,0,23623,Bo Van Pelt,3.86,401,104
21,0,24358,Robert Garrigus,3.82,271,71
21,0,25818,Scott Piercy,3.82,336,88
21,0,27649,Brandt Snedeker,3.82,340,89
24,0,27141,J.B. Holmes,3.81,381,100
25,0,23788,D.J. Trahan,3.80,350,92
26,0,23541,Ben Crane,3.79,311,82
26,0,06522,Ernie Els,3.79,265,70
26,0,24024,Zach Johnson,3.79,345,91
29,0,26679,Kevin Stadler,3.78,325,86
30,0,28158,Steve Marino,3.77,305,81
30,0,23349,Charles Warren,3.77,241,64
32,0,22371,Aaron Baddeley,3.76,353,94
32,0,23638,Brendon de Jonge,3.76,429,114
32,0,32640,Troy Merritt,3.76,323,86
32,0,28475,Jeff Overton,3.76,335,89
36,0,20157,Retief Goosen,3.75,266,71
36,0,25396,Kevin Na,3.75,349,93
36,0,25190,Jeff Quinney,3.75,341,91
36,0,22913,John Rollins,3.75,304,81
40,0,23325,Vaughn Taylor,3.74,325,87
40,0,02206,David Toms,3.74,318,85
42,0,10885,Robert Allenby,3.73,276,74
42,0,24490,George McNeill,3.73,295,79
44,0,25900,Lucas Glover,3.72,275,74
45,0,24924,Bill Haas,3.71,323,87
45,0,08537,J.P. Hayes,3.71,293,79
45,0,26300,Matt Jones,3.71,330,89
45,0,24663,Y.E. Yang,3.71,260,70
49,0,28620,Aron Price,3.70,259,70
49,0,30946,Alex Prugh,3.70,326,88
49,0,20436,Garrett Willis,3.70,303,82
52,0,27466,Spencer Levin,3.69,406,110
53,0,01249,John Daly,3.68,232,63
53,0,29221,Webb Simpson,3.68,361,98
55,0,22946,Henrik Bjornstad,3.67,264,72
55,0,28089,Jason Day,3.67,301,82
55,0,26695,Michael Letzig,3.67,308,84
55,0,23800,Bryce Molder,3.67,308,84
55,0,26596,Ryan Moore,3.67,290,79
60,0,24925,Jonathan Byrd,3.66,311,85
61,0,20229,Stewart Cink,3.65,292,80
61,0,06643,Paul Goydos,3.65,285,78
61,0,21731,Freddie Jacobson,3.65,303,83
64,0,10809,Jim Furyk,3.64,269,74
64,0,27963,Chris Stroud,3.64,328,90
66,0,24502,Adam Scott,3.63,247,68
66,0,25632,Jimmy Walker,3.63,298,82
66,0,23322,Brett Wetterich,3.63,196,54
69,0,24507,Jason Bohn,3.62,304,84
69,0,24357,K.J. Choi,3.62,297,82
69,0,22056,Cameron Percy,3.62,264,73
72,0,24846,Ricky Barnes,3.61,372,103
72,0,28500,Martin Flores,3.61,271,75
72,0,26301,James Nitties,3.61,332,92
72,0,20160,Charlie Wi,3.61,343,95
76,0,01161,Mark Calcavecchia,3.60,180,50
76,0,06621,Joe Durant,3.60,241,67
76,0,32102,Rickie Fowler,3.60,353,98
76,0,26851,Marc Leishman,3.60,313,87
80,0,06567,Vijay Singh,3.58,265,74
81,0,12714,Chris Tidland,3.57,275,77
82,0,10860,Justin Leonard,3.56,313,88
82,0,26882,Michael Sim,3.56,224,63
