RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 5 AVG,TOTAL PAR
1,0,23638,Brendon de Jonge,-139,4.59,1705
2,0,32200,Roberto Castro,-129,4.58,1545
3,0,33141,Keegan Bradley,-127,4.51,1300
4,0,23108,Matt Kuchar,-123,4.54,1350
5,0,27436,Graham DeLaet,-121,4.59,1470
6,0,26289,Boo Weekley,-120,4.60,1510
7,0,29420,Billy Horschel,-113,4.62,1505
8,0,34099,Harris English,-107,4.63,1465
9,0,12716,Charley Hoffman,-106,4.61,1350
9,0,23621,Rory Sabbatini,-106,4.57,1240
9,0,25834,Daniel Summerhays,-106,4.61,1365
12,0,25632,Jimmy Walker,-102,4.63,1395
13,0,28089,Jason Day,-101,4.60,1255
13,0,26679,Kevin Stadler,-101,4.59,1245
15,0,30944,Jason Kokrak,-100,4.60,1245
15,0,24781,Hunter Mahan,-100,4.63,1350
15,0,29221,Webb Simpson,-100,4.62,1320
18,0,33419,Cameron Tringale,-99,4.62,1305
19,0,26300,Matt Jones,-98,4.63,1315
19,0,27649,Brandt Snedeker,-98,4.61,1255
19,0,27095,Nick Watney,-98,4.65,1405
22,0,32448,James Hahn,-97,4.61,1235
22,0,01810,Phil Mickelson,-97,4.60,1225
22,0,34360,Patrick Reed,-97,4.62,1275
25,0,34046,Jordan Spieth,-96,4.62,1255
26,0,35539,Luke Guthrie,-95,4.64,1325
26,0,23320,Ryan Palmer,-95,4.60,1185
26,0,27214,Kevin Streelman,-95,4.64,1315
29,0,12510,Chad Campbell,-94,4.61,1195
29,0,21961,Charles Howell III,-94,4.66,1370
31,0,27963,Chris Stroud,-92,4.68,1435
31,0,25804,Bubba Watson,-92,4.61,1170
31,0,31323,Gary Woodland,-92,4.67,1410
34,0,23800,Bryce Molder,-91,4.64,1255
35,0,28500,Martin Flores,-90,4.65,1295
35,0,10860,Justin Leonard,-90,4.67,1370
37,0,20645,John Senden,-89,4.65,1260
38,0,32102,Rickie Fowler,-88,4.62,1150
39,0,25240,D.A. Points,-87,4.68,1375
39,0,29518,Brendan Steele,-87,4.67,1310
41,0,22371,Aaron Baddeley,-86,4.61,1115
41,0,30926,Chris Kirk,-86,4.69,1400
43,0,26331,Charl Schwartzel,-85,4.58,1020
43,0,21528,Henrik Stenson,-85,4.57,980
45,0,30925,Dustin Johnson,-84,4.61,1065
45,0,28780,Nicholas Thompson,-84,4.73,1565
47,0,25274,Steven Bowditch,-83,4.60,1025
47,0,32366,Kevin Chappell,-83,4.68,1305
47,0,24357,K.J. Choi,-83,4.68,1310
47,0,28307,Matt Every,-83,4.71,1435
47,0,27933,John Merrick,-83,4.67,1250
47,0,27770,Camilo Villegas,-83,4.65,1175
53,0,20593,Greg Chalmers,-82,4.66,1195
53,0,29740,Brad Fritsch,-82,4.67,1235
53,0,21209,Sergio Garcia,-82,4.57,960
53,0,24024,Zach Johnson,-82,4.68,1280
53,0,30163,Henrik Norlander,-82,4.62,1085
58,0,21753,Brian Davis,-81,4.72,1450
59,0,20229,Stewart Cink,-80,4.65,1130
59,0,31202,William McGirt,-80,4.67,1200
59,0,30692,Scott Stallings,-80,4.67,1230
59,0,27330,Josh Teater,-80,4.70,1335
59,0,08793,Tiger Woods,-80,4.57,920
64,0,34261,Scott Langley,-79,4.67,1190
64,0,30110,Kyle Stanley,-79,4.66,1145
66,0,24924,Bill Haas,-78,4.71,1325
66,0,22913,John Rollins,-78,4.66,1160
68,0,24502,Adam Scott,-77,4.58,920
69,0,25818,Scott Piercy,-76,4.67,1150
70,0,10809,Jim Furyk,-75,4.70,1245
70,0,26758,David Hearn,-75,4.73,1400
70,0,34174,John Huh,-75,4.73,1370
70,0,35139,Richard Lee,-75,4.71,1285
74,0,08075,Jerry Kelly,-74,4.69,1175
74,0,27129,Luke List,-74,4.64,1020
74,0,26596,Ryan Moore,-74,4.66,1100
77,0,34021,Bud Cauley,-73,4.64,1020
77,0,06522,Ernie Els,-73,4.62,960
77,0,28092,D.H. Lee,-73,4.64,1025
80,0,22405,Justin Rose,-72,4.60,890
81,0,27644,Brian Harman,-71,4.74,1380
81,0,34098,Russell Henley,-71,4.70,1190
81,0,28475,Jeff Overton,-71,4.71,1245
84,0,23353,J.J. Henry,-70,4.73,1275
84,0,34431,Robert Streb,-70,4.68,1095
84,0,31560,Brian Stuard,-70,4.70,1175
87,0,28679,Fabián Gómez,-69,4.67,1060
87,0,22806,Doug LaBelle II,-69,4.68,1095
87,0,24361,Pat Perez,-69,4.70,1145
87,0,06527,Steve Stricker,-69,4.52,720
91,0,20098,Stuart Appleby,-68,4.75,1335
91,0,29479,Scott Brown,-68,4.69,1095
93,0,24507,Jason Bohn,-67,4.70,1115
93,0,22056,Cameron Percy,-67,4.67,1030
95,0,27895,Jonas Blixt,-66,4.71,1145
95,0,30711,Colt Knost,-66,4.69,1050
97,0,28259,Sangmoon Bae,-65,4.75,1280
97,0,24490,George McNeill,-65,4.69,1045
97,0,20691,Greg Owen,-65,4.71,1115
100,0,28455,Will Claxton,-64,4.69,1025
100,0,20104,Ken Duke,-64,4.76,1330
100,0,36884,Ben Kohles,-64,4.72,1145
100,0,27503,Steve LeBrun,-64,4.69,1020
100,0,26851,Marc Leishman,-64,4.72,1150
105,0,01320,Bob Estes,-63,4.70,1045
105,0,25900,Lucas Glover,-63,4.71,1075
105,0,25345,Carl Pettersson,-63,4.75,1245
105,0,23623,Bo Van Pelt,-63,4.72,1135
109,0,24140,Sean O'Hair,-62,4.66,905
110,0,25686,Jason Dufner,-61,4.73,1130
110,0,34409,David Lingmerth,-61,4.72,1100
110,0,33418,Shawn Stefani,-61,4.68,955
113,0,21099,David Lynn,-60,4.74,1145
113,0,25562,Andres Romero,-60,4.69,955
115,0,31557,Jim Herman,-59,4.65,835
115,0,27936,Martin Laird,-59,4.74,1120
117,0,23541,Ben Crane,-58,4.67,870
117,0,23983,Luke Donald,-58,4.68,910
117,0,24358,Robert Garrigus,-58,4.73,1085
117,0,25336,Alistair Presnell,-58,4.68,905
117,0,32150,Michael Thompson,-58,4.71,1010
122,0,24846,Ricky Barnes,-57,4.74,1100
122,0,20848,Ángel Cabrera,-57,4.75,1140
122,0,25444,Justin Hicks,-57,4.76,1195
122,0,33461,Morgan Hoffmann,-57,4.70,940
122,0,21731,Freddie Jacobson,-57,4.68,885
122,0,27120,Troy Matteson,-57,4.74,1080
122,0,26476,Chez Reavie,-57,4.74,1105
122,0,23497,Tag Ridings,-57,4.72,1035
122,0,23325,Vaughn Taylor,-57,4.60,710
122,0,20396,Lee Westwood,-57,4.73,1075
122,0,28310,Lee Williams,-57,4.71,970
133,0,23135,Tim Clark,-56,4.69,890
133,0,22378,Trevor Immelman,-56,4.75,1135
133,0,27408,Martin Kaymer,-56,4.66,830
133,0,28237,Rory McIlroy,-56,4.69,900
133,0,10423,Mike Weir,-56,4.70,940
133,0,20160,Charlie Wi,-56,4.75,1125
139,0,32334,Charlie Beljan,-55,4.73,1005
139,0,24494,Erik Compton,-55,4.76,1150
139,0,30750,Tommy Gainey,-55,4.78,1275
139,0,10213,Dicky Pride,-55,4.73,1030
139,0,21878,Mark Wilson,-55,4.66,805
144,0,06573,Brandt Jobe,-54,4.70,900
144,0,22961,David Mathis,-54,4.74,1045
146,0,01724,Jeff Maggert,-53,4.73,970
146,0,29425,Andrew Svoboda,-53,4.61,680
148,0,20443,Jin Park,-52,4.68,810
149,0,22792,Peter Hanson,-51,4.58,610
149,0,26497,Casey Wittenberg,-51,4.77,1120
151,0,23409,James Driscoll,-50,4.79,1205
151,0,08725,Tom Gillis,-50,4.74,975
153,0,30852,Ryo Ishikawa,-49,4.78,1125
153,0,19970,Robert Karlsson,-49,4.70,820
155,0,23452,Nicolas Colsaerts,-48,4.66,715
155,0,29289,S.Y. Noh,-48,4.78,1090
155,0,06567,Vijay Singh,-48,4.75,945
155,0,23788,D.J. Trahan,-48,4.67,725
159,0,19846,Brian Gay,-47,4.80,1190
159,0,33869,Eric Meierdierks,-47,4.69,770
159,0,24663,Y.E. Yang,-47,4.71,820
162,0,27556,Ted Potter Jr.,-46,4.75,915
163,0,28135,Aaron Watkins,-45,4.68,700
164,0,06004,Stephen Ames,-44,4.70,740
165,0,37273,Derek Ernst,-43,4.76,910
165,0,24399,Scott Gardiner,-43,4.78,960
167,0,01116,Michael Bradley,-42,4.75,845
167,0,24138,Ian Poulter,-42,4.73,790
169,0,20572,Rod Pampling,-40,4.71,695
169,0,22295,Darron Stiles,-40,4.74,765
171,0,20766,Padraig Harrington,-38,4.74,725
172,0,25572,Graeme McDowell,-37,4.75,740
173,0,12782,Tim Herron,-36,4.74,700
174,0,26951,Johnson Wagner,-33,4.83,975
175,0,02206,David Toms,-31,4.78,710
176,0,10885,Robert Allenby,-29,4.84,925
176,0,24227,Justin Bolli,-29,4.84,900
176,0,22621,Ben Curtis,-29,4.84,910
179,0,32698,Bobby Gates,-21,4.86,725
180,0,22046,Geoff Ogilvy,-20,4.89,945
