RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 4 AVG,TOTAL PAR
1,0,06527,Steve Stricker,-30,3.94,2068
2,0,30926,Chris Kirk,-13,3.99,3856
3,0,25632,Jimmy Walker,-11,3.99,3560
4,0,21961,Charles Howell III,-10,3.99,3656
5,0,34046,Jordan Spieth,-6,3.99,3568
6,0,27649,Brandt Snedeker,-4,4.00,3420
7,0,25686,Jason Dufner,-3,4.00,3404
7,0,24924,Bill Haas,-3,4.00,3652
9,0,22405,Justin Rose,+3,4.00,2648
10,0,27436,Graham DeLaet,+4,4.00,4064
11,0,33461,Morgan Hoffmann,+5,4.01,2824
12,0,26300,Matt Jones,+9,4.01,3576
13,0,21528,Henrik Stenson,+13,4.02,2800
14,0,08793,Tiger Woods,+14,4.02,2624
15,0,23108,Matt Kuchar,+15,4.02,3780
16,0,24502,Adam Scott,+16,4.02,2608
17,0,01320,Bob Estes,+18,4.03,2840
17,0,28307,Matt Every,+18,4.02,3820
17,0,08075,Jerry Kelly,+18,4.02,3232
17,0,26476,Chez Reavie,+18,4.02,3128
17,0,27963,Chris Stroud,+18,4.02,3756
22,0,33141,Keegan Bradley,+20,4.02,3844
22,0,23638,Brendon de Jonge,+20,4.02,4768
22,0,26758,David Hearn,+20,4.02,3796
22,0,24024,Zach Johnson,+20,4.02,3620
22,0,21878,Mark Wilson,+20,4.04,2268
27,0,10809,Jim Furyk,+21,4.03,3352
27,0,02206,David Toms,+21,4.04,1880
29,0,21731,Freddie Jacobson,+22,4.03,2648
29,0,24781,Hunter Mahan,+22,4.02,3688
29,0,01810,Phil Mickelson,+22,4.03,3376
32,0,21209,Sergio Garcia,+23,4.03,2744
32,0,23621,Rory Sabbatini,+23,4.03,3576
34,0,23409,James Driscoll,+24,4.03,3044
34,0,28500,Martin Flores,+24,4.03,3592
34,0,23788,D.J. Trahan,+24,4.05,1976
37,0,24494,Erik Compton,+25,4.03,3200
37,0,29221,Webb Simpson,+25,4.03,3860
39,0,32200,Roberto Castro,+26,4.02,4168
39,0,23983,Luke Donald,+26,4.04,2504
39,0,29420,Billy Horschel,+26,4.03,4144
39,0,23800,Bryce Molder,+26,4.03,3448
39,0,26331,Charl Schwartzel,+26,4.03,2992
44,0,19846,Brian Gay,+27,4.03,3456
45,0,23325,Vaughn Taylor,+28,4.06,2004
46,0,24357,K.J. Choi,+29,4.03,3640
46,0,26679,Kevin Stadler,+29,4.03,3408
46,0,20396,Lee Westwood,+29,4.04,3000
49,0,34099,Harris English,+30,4.03,4120
49,0,27556,Ted Potter Jr.,+30,4.04,2684
49,0,27770,Camilo Villegas,+30,4.04,3240
49,0,25804,Bubba Watson,+30,4.04,3164
53,0,28475,Jeff Overton,+31,4.04,3348
53,0,28135,Aaron Watkins,+31,4.07,1896
55,0,20098,Stuart Appleby,+32,4.04,3608
55,0,34098,Russell Henley,+32,4.04,3408
55,0,28092,D.H. Lee,+32,4.05,2804
55,0,01724,Jeff Maggert,+32,4.05,2740
55,0,24490,George McNeill,+32,4.04,2968
60,0,31202,William McGirt,+33,4.04,3220
61,0,22056,Cameron Percy,+34,4.05,2860
61,0,23497,Tag Ridings,+34,4.05,2784
63,0,12782,Tim Herron,+35,4.07,1944
63,0,28237,Rory McIlroy,+35,4.06,2360
