RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,06567,Vijay Singh,7
2,0,06004,Stephen Ames,6
2,0,20498,Briny Baird,6
2,0,01457,Jay Haas,6
2,0,20433,Mark Hensby,6
2,0,24502,Adam Scott,6
2,0,06613,Tommy Tolles,6
2,0,08385,Omar Uresti,6
9,0,01024,Billy Andrade,5
9,0,20098,Stuart Appleby,5
9,0,07867,Woody Austin,5
9,0,23613,Rich Barcelo,5
9,0,20472,Alex Cejka,5
9,0,12388,Michael Clark II,5
9,0,01320,Bob Estes,5
9,0,07457,Steve Flesch,5
9,0,01388,Robert Gamez,5
9,0,12753,David Morland IV,5
9,0,01928,Corey Pavin,5
9,0,01938,David Peoples,5
9,0,21498,Hideto Tanihara,5
9,0,26287,Roland Thatcher,5
9,0,02206,David Toms,5
24,0,19824,Craig Barlow,4
24,0,07223,Brian Bateman,4
24,0,20029,Notah Begay III,4
24,0,24507,Jason Bohn,4
24,0,06214,Guy Boros,4
24,0,24290,D.J. Brigman,4
24,0,01139,Olin Browne,4
24,0,01143,Brad Bryant,4
24,0,01157,Tom Byrum,4
24,0,12510,Chad Campbell,4
24,0,25364,Paul Casey,4
24,0,24357,K.J. Choi,4
24,0,23135,Tim Clark,4
24,0,19825,Darren Clarke,4
24,0,11123,Chris Couch,4
24,0,23541,Ben Crane,4
24,0,22621,Ben Curtis,4
24,0,19881,Robert Damron,4
24,0,08931,Glen Day,4
24,0,25686,Jason Dufner,4
24,0,20121,Todd Fischer,4
24,0,01374,Robin Freeman,4
24,0,25900,Lucas Glover,4
24,0,01475,Donnie Hammond,4
24,0,08337,Mike Heinen,4
24,0,23353,J.J. Henry,4
24,0,21961,Charles Howell III,4
24,0,01553,John Huston,4
24,0,21731,Freddie Jacobson,4
24,0,06573,Brandt Jobe,4
24,0,08633,Per-Ulrik Johansson,4
24,0,24024,Zach Johnson,4
24,0,20094,Jonathan Kaye,4
24,0,08075,Jerry Kelly,4
24,0,12705,Cliff Kresge,4
24,0,06332,Neal Lancaster,4
24,0,01666,Bernhard Langer,4
24,0,01677,Tom Lehman,4
24,0,10860,Justin Leonard,4
24,0,01685,J.L. Lewis,4
24,0,24781,Hunter Mahan,4
24,0,06090,Jim McGovern,4
24,0,01810,Phil Mickelson,4
24,0,26950,John Morgan,4
24,0,25396,Kevin Na,4
24,0,01887,Mark O'Meara,4
24,0,20628,Arron Oberholser,4
24,0,23320,Ryan Palmer,4
24,0,20095,Carl Paulson,4
24,0,01927,Dennis Paulson,4
24,0,01941,Tom Pernice Jr.,4
24,0,23497,Tag Ridings,4
24,0,22405,Justin Rose,4
24,0,23621,Rory Sabbatini,4
24,0,02049,Gene Sauers,4
24,0,22548,Patrick Sheehan,4
24,0,07013,Wes Short Jr.,4
24,0,22293,Heath Slocum,4
24,0,02104,Jeff Sluman,4
24,0,06527,Steve Stricker,4
24,0,06595,Kevin Sutherland,4
24,0,23307,Roger Tambellini,4
24,0,12663,Phil Tataurangi,4
24,0,02214,Kirk Triplett,4
24,0,23623,Bo Van Pelt,4
24,0,27770,Camilo Villegas,4
24,0,02245,Grant Waite,4
24,0,02246,Duffy Waldorf,4
24,0,02279,Mark Wiebe,4
24,0,12602,Dean Wilson,4
24,0,08793,Tiger Woods,4
95,0,21633,Steve Allan,3
95,0,06197,Michael Allen,3
95,0,10885,Robert Allenby,3
95,0,01035,Tommy Armour III,3
95,0,21407,Arjun Atwal,3
95,0,01042,Paul Azinger,3
95,0,22371,Aaron Baddeley,3
95,0,21739,Aaron Barber,3
95,0,24846,Ricky Barnes,3
95,0,20099,Doug Barron,3
95,0,07721,Pat Bates,3
95,0,23614,Rich Beem,3
95,0,10944,Thomas Bjørn,3
95,0,01098,Jay Don Blake,3
95,0,07363,Craig Bowden,3
95,0,27817,Paul Bradshaw,3
95,0,08123,Jeff Brehaut,3
95,0,01127,Danny Briggs,3
95,0,01132,Mark Brooks,3
95,0,01142,Bart Bryant,3
95,0,06809,Bob Burns,3
95,0,24925,Jonathan Byrd,3
95,0,01161,Mark Calcavecchia,3
95,0,01175,Jim Carter,3
95,0,12394,Tom Carter,3
95,0,20593,Greg Chalmers,3
95,0,20850,Daniel Chopra,3
95,0,20229,Stewart Cink,3
95,0,19972,José Coceres,3
95,0,01203,Russ Cochran,3
95,0,01219,John Cook,3
95,0,01226,Fred Couples,3
95,0,08835,Kris Cox,3
95,0,01249,John Daly,3
95,0,01261,Jay Delsing,3
95,0,06251,Chris DiMarco,3
95,0,01282,Trevor Dodds,3
95,0,23983,Luke Donald,3
95,0,20104,Ken Duke,3
95,0,06621,Joe Durant,3
95,0,01306,David Edwards,3
95,0,01307,Joel Edwards,3
95,0,01313,Steve Elkington,3
95,0,12760,Danny Ellis,3
95,0,06522,Ernie Els,3
95,0,01329,Brad Faxon,3
95,0,20721,Darren Fichardt,3
95,0,01361,Dan Forsman,3
95,0,12823,Carlos Franco,3
95,0,21805,Harrison Frazar,3
95,0,01378,David Frost,3
95,0,01381,Fred Funk,3
95,0,10809,Jim Furyk,3
95,0,21209,Sergio Garcia,3
95,0,19846,Brian Gay,3
95,0,12645,Brent Geiberger,3
95,0,01408,Kelly Gibson,3
95,0,01418,Bill Glasson,3
95,0,10201,Matt Gogel,3
95,0,20157,Retief Goosen,3
95,0,01444,Ken Green,3
95,0,07941,Mike Grob,3
95,0,20378,Mathias Grönberg,3
95,0,24924,Bill Haas,3
95,0,19830,Joakim Haeggman,3
95,0,20766,Padraig Harrington,3
95,0,06575,Dudley Hart,3
95,0,22320,Bradley Heaven,3
95,0,23063,Scott Hend,3
95,0,12782,Tim Herron,3
95,0,08545,Glen Hnatiuk,3
95,0,25732,S.K. Ho,3
95,0,01527,Scott Hoch,3
95,0,12716,Charley Hoffman,3
95,0,20608,David Howell,3
95,0,01549,Mike Hulbert,3
95,0,22378,Trevor Immelman,3
95,0,08881,Tripp Isenhour,3
95,0,01577,Lee Janzen,3
95,0,19958,Miguel Angel Jiménez,3
95,0,26420,Richard Johnson,3
95,0,10733,Kent Jones,3
95,0,01619,Skip Kendall,3
95,0,21893,Brian Kortan,3
95,0,23108,Matt Kuchar,3
95,0,23552,Hank Kuehne,3
95,0,12389,Barry Lane,3
95,0,06016,Brad Lardon,3
95,0,20382,Stephen Leaney,3
95,0,01682,Wayne Levi,3
95,0,11032,Frank Lickliter II,3
95,0,20634,Peter Lonard,3
95,0,01706,Davis Love III,3
95,0,01707,Steve Lowery,3
95,0,01717,Sandy Lyle,3
95,0,01724,Jeff Maggert,3
95,0,12680,Shigeki Maruyama,3
95,0,01761,Len Mattiace,3
95,0,01766,Billy Mayfair,3
95,0,01771,Blaine McCallister,3
95,0,10585,Scott McCarron,3
95,0,25034,James McLean,3
95,0,08339,Spike McRoy,3
95,0,06515,Shaun Micheel,3
95,0,20676,Patrick Moore,3
95,0,07235,John Morse,3
95,0,25237,Kevin Muncrief,3
95,0,21949,Joe Ogilvie,3
95,0,22046,Geoff Ogilvy,3
95,0,07939,Dan Olsen,3
95,0,20572,Rod Pampling,3
95,0,20663,Brenden Pappas,3
95,0,12660,Jesper Parnevik,3
95,0,01920,Craig Parry,3
