RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS,TOTAL DISTANCE (FEET)
1,0,10809,Jim Furyk,2' 3",760,1738.167
1,0,01928,Corey Pavin,2' 3",700,1587.750
3,0,01378,David Frost,2' 4",724,1686.667
3,0,02223,Bob Tway,2' 4",790,1842.833
5,0,01098,Jay Don Blake,2' 5",618,1506.667
5,0,01132,Mark Brooks,2' 5",738,1798.750
5,0,08931,Glen Day,2' 5",930,2245.167
5,0,01307,Joel Edwards,2' 5",628,1508.333
5,0,20157,Retief Goosen,2' 5",461,1127.583
5,0,01797,Rocco Mediate,2' 5",650,1589.917
5,0,02002,John Riegger,2' 5",486,1183.833
5,0,02101,Joey Sindelar,2' 5",897,2199.167
5,0,02239,Scott Verplank,2' 5",807,1962.583
14,0,20771,Steven Alker,2' 6",742,1863.750
14,0,20593,Greg Chalmers,2' 6",847,2138.500
14,0,01226,Fred Couples,2' 6",419,1056.583
14,0,23983,Luke Donald,2' 6",793,1999.500
14,0,06621,Joe Durant,2' 6",889,2247.667
14,0,06522,Ernie Els,2' 6",425,1075.333
14,0,01320,Bob Estes,2' 6",712,1798.583
14,0,19846,Brian Gay,2' 6",799,1998.417
14,0,06617,Brian Henninger,2' 6",505,1278.167
14,0,08545,Glen Hnatiuk,2' 6",889,2210.250
14,0,01577,Lee Janzen,2' 6",619,1570.583
14,0,01666,Bernhard Langer,2' 6",463,1165.333
14,0,01677,Tom Lehman,2' 6",665,1653.250
14,0,10860,Justin Leonard,2' 6",586,1461.750
14,0,01706,Davis Love III,2' 6",611,1509.917
14,0,08547,John Maginnes,2' 6",727,1826.500
14,0,12680,Shigeki Maruyama,2' 6",688,1707.833
14,0,12660,Jesper Parnevik,2' 6",841,2114.250
14,0,01968,Nick Price,2' 6",475,1183.250
14,0,02010,Loren Roberts,2' 6",651,1604.750
14,0,22548,Patrick Sheehan,2' 6",901,2226.750
14,0,12755,Vance Veazey,2' 6",591,1499.167
36,0,01042,Paul Azinger,2' 7",662,1688.750
36,0,22371,Aaron Baddeley,2' 7",535,1395.500
36,0,21739,Aaron Barber,2' 7",854,2219.000
36,0,12510,Chad Campbell,2' 7",869,2230.000
36,0,20229,Stewart Cink,2' 7",825,2121.083
36,0,19972,José Coceres,2' 7",557,1429.583
36,0,22621,Ben Curtis,2' 7",626,1610.417
36,0,19881,Robert Damron,2' 7",847,2197.167
36,0,06034,Marco Dawson,2' 7",703,1834.250
36,0,06251,Chris DiMarco,2' 7",699,1794.750
36,0,23125,Brad Elder,2' 7",435,1140.167
36,0,20121,Todd Fischer,2' 7",820,2130.500
36,0,12823,Carlos Franco,2' 7",945,2433.917
36,0,12645,Brent Geiberger,2' 7",461,1173.667
36,0,07941,Mike Grob,2' 7",806,2112.167
36,0,01475,Donnie Hammond,2' 7",849,2224.167
36,0,08537,J.P. Hayes,2' 7",641,1666.250
36,0,23353,J.J. Henry,2' 7",1006,2602.167
36,0,06332,Neal Lancaster,2' 7",1020,2616.167
36,0,11032,Frank Lickliter II,2' 7",768,2012.750
36,0,01766,Billy Mayfair,2' 7",888,2330.083
36,0,08339,Spike McRoy,2' 7",966,2528.333
36,0,01810,Phil Mickelson,2' 7",534,1399.917
36,0,20628,Arron Oberholser,2' 7",763,1993.583
36,0,20572,Rod Pampling,2' 7",667,1741.750
36,0,10107,Deane Pappas,2' 7",630,1650.833
36,0,01948,Tim Petrovic,2' 7",864,2196.333
36,0,20127,Chris Riley,2' 7",654,1715.833
36,0,02049,Gene Sauers,2' 7",793,2049.583
36,0,24502,Adam Scott,2' 7",349,904.833
36,0,02170,Hal Sutton,2' 7",715,1839.750
36,0,20548,Hidemichi Tanaka,2' 7",1036,2688.917
36,0,02214,Kirk Triplett,2' 7",760,1984.750
36,0,10425,Jay Williamson,2' 7",858,2220.167
70,0,21633,Steve Allan,2' 8",493,1307.417
70,0,01024,Billy Andrade,2' 8",842,2249.917
70,0,07721,Pat Bates,2' 8",1014,2670.500
70,0,20029,Notah Begay III,2' 8",814,2158.000
70,0,01139,Olin Browne,2' 8",959,2571.667
70,0,24357,K.J. Choi,2' 8",869,2315.500
70,0,01249,John Daly,2' 8",453,1198.917
70,0,01329,Brad Faxon,2' 8",717,1902.500
70,0,01361,Dan Forsman,2' 8",874,2334.833
70,0,21805,Harrison Frazar,2' 8",824,2192.417
70,0,21209,Sergio Garcia,2' 8",396,1048.000
70,0,10201,Matt Gogel,2' 8",608,1632.000
70,0,06643,Paul Goydos,2' 8",705,1893.583
70,0,01457,Jay Haas,2' 8",673,1779.000
70,0,06575,Dudley Hart,2' 8",545,1435.417
70,0,21961,Charles Howell III,2' 8",921,2461.417
70,0,01569,Peter Jacobsen,2' 8",657,1742.500
70,0,08633,Per-Ulrik Johansson,2' 8",867,2312.750
70,0,26420,Richard Johnson,2' 8",788,2099.000
70,0,08075,Jerry Kelly,2' 8",832,2241.667
70,0,01619,Skip Kendall,2' 8",923,2423.417
70,0,01707,Steve Lowery,2' 8",681,1832.917
70,0,01761,Len Mattiace,2' 8",718,1890.917
70,0,22046,Geoff Ogilvy,2' 8",663,1780.417
70,0,01938,David Peoples,2' 8",883,2373.083
70,0,01945,Kenny Perry,2' 8",755,2030.583
70,0,07749,Brett Quigley,2' 8",776,2072.167
70,0,06567,Vijay Singh,2' 8",751,2000.583
70,0,02104,Jeff Sluman,2' 8",849,2259.667
70,0,02106,Chris Smith,2' 8",835,2234.500
70,0,06527,Steve Stricker,2' 8",488,1282.500
70,0,06581,David Sutherland,2' 8",688,1850.333
70,0,06595,Kevin Sutherland,2' 8",702,1854.333
70,0,02246,Duffy Waldorf,2' 8",735,1931.500
70,0,12602,Dean Wilson,2' 8",692,1820.833
70,0,08793,Tiger Woods,2' 8",503,1348.667
70,0,20566,Kaname Yokoo,2' 8",496,1323.833
107,0,10885,Robert Allenby,2' 9",619,1676.667
107,0,06004,Stephen Ames,2' 9",819,2282.500
107,0,01035,Tommy Armour III,2' 9",574,1572.083
107,0,19824,Craig Barlow,2' 9",868,2398.750
107,0,12661,Todd Barranger,2' 9",649,1767.167
107,0,07223,Brian Bateman,2' 9",619,1676.750
107,0,12652,Cameron Beckman,2' 9",791,2176.083
107,0,23614,Rich Beem,2' 9",591,1620.083
107,0,08123,Jeff Brehaut,2' 9",1026,2858.000
107,0,24925,Jonathan Byrd,2' 9",761,2076.667
107,0,12388,Michael Clark II,2' 9",560,1557.833
107,0,20623,Gavin Coles,2' 9",586,1617.167
107,0,07457,Steve Flesch,2' 9",961,2646.500
107,0,01388,Robert Gamez,2' 9",971,2705.750
107,0,20574,Mathew Goggin,2' 9",809,2197.917
107,0,12782,Tim Herron,2' 9",870,2396.417
107,0,10733,Kent Jones,2' 9",649,1807.500
107,0,06475,Jeff Klein,2' 9",547,1496.500
107,0,12705,Cliff Kresge,2' 9",838,2283.750
107,0,20940,Kenichi Kuboya,2' 9",815,2235.000
107,0,23108,Matt Kuchar,2' 9",568,1578.750
107,0,10565,Ian Leggatt,2' 9",642,1744.333
107,0,20634,Peter Lonard,2' 9",750,2073.000
107,0,01723,Andrew Magee,2' 9",800,2191.833
107,0,06515,Shaun Micheel,2' 9",931,2544.000
107,0,26950,John Morgan,2' 9",727,1975.333
107,0,20663,Brenden Pappas,2' 9",922,2549.583
107,0,20095,Carl Paulson,2' 9",959,2650.083
107,0,10912,Craig Perks,2' 9",641,1787.750
107,0,01941,Tom Pernice Jr.,2' 9",857,2328.333
107,0,25345,Carl Pettersson,2' 9",698,1896.583
107,0,22913,John Rollins,2' 9",559,1529.083
107,0,11011,Mike Sposa,2' 9",656,1813.000
107,0,07101,Dave Stockton Jr.,2' 9",657,1799.750
107,0,10423,Mike Weir,2' 9",541,1479.833
107,0,21878,Mark Wilson,2' 9",742,2058.667
143,0,23036,Chris Anderson,2' 10",802,2279.083
143,0,20498,Briny Baird,2' 10",1058,3033.667
143,0,20099,Doug Barron,2' 10",810,2293.833
143,0,24356,Jason Buha,2' 10",543,1536.333
143,0,06809,Bob Burns,2' 10",717,2007.333
143,0,01157,Tom Byrum,2' 10",778,2200.833
143,0,01161,Mark Calcavecchia,2' 10",658,1844.500
143,0,23656,Jason Caron,2' 10",650,1863.500
143,0,01175,Jim Carter,2' 10",868,2467.000
143,0,19825,Darren Clarke,2' 10",382,1089.333
143,0,08725,Tom Gillis,2' 10",659,1844.083
143,0,23338,David Gossett,2' 10",867,2473.500
143,0,08337,Mike Heinen,2' 10",866,2441.250
143,0,01553,John Huston,2' 10",659,1853.167
143,0,06573,Brandt Jobe,2' 10",682,1922.500
143,0,23552,Hank Kuehne,2' 10",652,1824.583
143,0,20573,Scott Laycock,2' 10",578,1626.833
143,0,12662,Thomas Levet,2' 10",775,2208.250
143,0,10585,Scott McCarron,2' 10",577,1647.667
143,0,20568,Anthony Painter,2' 10",752,2119.083
143,0,10213,Dicky Pride,2' 10",620,1774.250
143,0,23034,Brent Schwarzrock,2' 10",538,1513.167
143,0,06078,Esteban Toledo,2' 10",963,2708.500
143,0,02206,David Toms,2' 10",636,1793.667
143,0,25450,Ty Tryon,2' 10",426,1210.833
143,0,20436,Garrett Willis,2' 10",840,2374.583
143,0,26489,Cameron Yancey,2' 10",494,1380.167
170,0,20098,Stuart Appleby,2' 11",652,1883.667
170,0,20472,Alex Cejka,2' 11",734,2117.417
170,0,23135,Tim Clark,2' 11",650,1903.833
170,0,01381,Fred Funk,2' 11",936,2724.667
170,0,22892,Jason Gore,2' 11",702,2052.667
170,0,21806,Paul Gow,2' 11",581,1700.083
170,0,20094,Jonathan Kaye,2' 11",750,2160.917
170,0,01724,Jeff Maggert,2' 11",691,2017.833
170,0,01887,Mark O'Meara,2' 11",453,1314.667
170,0,20645,John Senden,2' 11",1023,2941.500
170,0,22293,Heath Slocum,2' 11",982,2856.750
170,0,08375,Paul Stankowski,2' 11",593,1709.333
170,0,22295,Darron Stiles,2' 11",744,2192.667
183,0,23541,Ben Crane,3' 0",761,2272.333
183,0,25031,Andy Miller,3' 0",639,1908.583
183,0,24361,Pat Perez,3' 0",751,2257.500
183,0,25692,Akio Sadakata,3' 0",728,2186.667
183,0,23177,Kenneth Staton,3' 0",592,1758.917
188,0,07867,Woody Austin,3' 1",890,2737.167
188,0,01685,J.L. Lewis,3' 1",814,2479.750
190,0,23621,Rory Sabbatini,3' 2",730,2308.250
