RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,19825,Darren Clarke,25' 4",9187.083,363
2,0,01766,Billy Mayfair,25' 1",20977.167,836
3,0,10585,Scott McCarron,24' 11",13801.250,553
4,0,01361,Dan Forsman,24' 10",20575.583,829
5,0,01761,Len Mattiace,24' 8",17173.583,697
6,0,12645,Brent Geiberger,24' 7",10931.750,444
7,0,20645,John Senden,24' 6",23534.667,961
8,0,23125,Brad Elder,24' 5",10085.417,413
8,0,10201,Matt Gogel,24' 5",14044.000,575
8,0,21961,Charles Howell III,24' 5",21457.000,879
8,0,22046,Geoff Ogilvy,24' 5",15387.667,630
8,0,01938,David Peoples,24' 5",20475.333,839
13,0,20498,Briny Baird,24' 4",24207.417,996
13,0,01139,Olin Browne,24' 4",22377.250,920
13,0,12660,Jesper Parnevik,24' 4",19859.750,816
16,0,08123,Jeff Brehaut,24' 3",23414.500,964
17,0,07223,Brian Bateman,24' 2",14116.083,584
18,0,24356,Jason Buha,24' 1",12384.750,514
18,0,07941,Mike Grob,24' 1",18489.333,768
18,0,01457,Jay Haas,24' 1",15644.250,649
18,0,06573,Brandt Jobe,24' 1",15478.000,642
18,0,08339,Spike McRoy,24' 1",22081.583,917
18,0,07749,Brett Quigley,24' 1",17901.917,744
24,0,01226,Fred Couples,24' 0",9702.583,404
24,0,23353,J.J. Henry,24' 0",23046.333,960
24,0,20094,Jonathan Kaye,24' 0",16916.833,706
24,0,06078,Esteban Toledo,24' 0",21714.167,906
28,0,23656,Jason Caron,23' 11",14538.667,608
28,0,01378,David Frost,23' 11",16815.333,702
28,0,10733,Kent Jones,23' 11",14825.583,619
31,0,01157,Tom Byrum,23' 10",17706.167,743
31,0,24357,K.J. Choi,23' 10",19609.500,823
31,0,23541,Ben Crane,23' 10",17431.750,731
31,0,08075,Jerry Kelly,23' 10",18674.167,783
31,0,23108,Matt Kuchar,23' 10",12744.250,535
31,0,23552,Hank Kuehne,23' 10",14594.667,612
37,0,07457,Steve Flesch,23' 9",21706.167,914
37,0,12782,Tim Herron,23' 9",19782.083,832
37,0,01723,Andrew Magee,23' 9",18023.000,758
37,0,01941,Tom Pernice Jr.,23' 9",19382.500,815
37,0,22293,Heath Slocum,23' 9",22010.417,926
42,0,22892,Jason Gore,23' 8",15542.417,657
42,0,25031,Andy Miller,23' 8",14317.833,604
42,0,02246,Duffy Waldorf,23' 8",16431.500,695
45,0,06004,Stephen Ames,23' 7",18299.750,777
45,0,24925,Jonathan Byrd,23' 7",16896.167,716
45,0,06522,Ernie Els,23' 7",9554.917,405
45,0,06332,Neal Lancaster,23' 7",22873.417,970
45,0,08375,Paul Stankowski,23' 7",13177.750,559
45,0,02206,David Toms,23' 7",14166.083,601
45,0,12602,Dean Wilson,23' 7",15586.750,662
45,0,21878,Mark Wilson,23' 7",16487.833,699
53,0,02010,Loren Roberts,23' 6",14923.083,635
54,0,20098,Stuart Appleby,23' 5",14400.750,615
54,0,01042,Paul Azinger,23' 5",14803.833,632
54,0,22621,Ben Curtis,23' 5",13868.833,592
54,0,01948,Tim Petrovic,23' 5",19464.333,830
54,0,02170,Hal Sutton,23' 5",16057.417,686
54,0,08793,Tiger Woods,23' 5",11202.583,478
60,0,22371,Aaron Baddeley,23' 4",11989.250,513
60,0,20121,Todd Fischer,23' 4",18315.667,786
60,0,10107,Deane Pappas,23' 4",14112.167,605
60,0,02106,Chris Smith,23' 4",18473.750,791
64,0,01035,Tommy Armour III,23' 3",12612.250,543
64,0,06617,Brian Henninger,23' 3",11348.583,488
64,0,10860,Justin Leonard,23' 3",13122.500,565
64,0,06515,Shaun Micheel,23' 3",20600.167,886
64,0,10912,Craig Perks,23' 3",13993.833,602
64,0,01968,Nick Price,23' 3",10591.500,455
64,0,02223,Bob Tway,23' 3",17650.833,759
71,0,20771,Steven Alker,23' 2",16414.583,709
71,0,01320,Bob Estes,23' 2",15932.583,687
71,0,20663,Brenden Pappas,23' 2",20397.083,881
71,0,10213,Dicky Pride,23' 2",13885.167,599
75,0,20229,Stewart Cink,23' 1",18392.083,796
75,0,06575,Dudley Hart,23' 1",12094.000,523
75,0,01945,Kenny Perry,23' 1",16591.000,718
75,0,11011,Mike Sposa,23' 1",14368.583,622
79,0,01098,Jay Don Blake,23' 0",13594.500,591
79,0,01175,Jim Carter,23' 0",18824.667,819
79,0,20472,Alex Cejka,23' 0",15886.333,690
79,0,01329,Brad Faxon,23' 0",15703.583,682
79,0,01475,Donnie Hammond,23' 0",18698.833,813
79,0,01569,Peter Jacobsen,23' 0",14480.083,630
79,0,20634,Peter Lonard,23' 0",16529.000,718
79,0,25345,Carl Pettersson,23' 0",15219.750,662
79,0,07101,Dave Stockton Jr.,23' 0",14281.333,622
79,0,02214,Kirk Triplett,23' 0",16575.417,720
