RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,19803,Ryan Armour,37,0
1,0,26476,Chez Reavie,37,3
3,0,23108,Matt Kuchar,33,2
3,0,30927,Brendon Todd,33,1
5,0,36871,Matthew NeSmith,32,1
6,0,10809,Jim Furyk,30,1
7,0,29478,Kevin Kisner,29,0
7,0,31560,Brian Stuard,29,3
9,0,35449,Adam Long,27,2
10,0,26596,Ryan Moore,25,0
10,0,50525,Collin Morikawa,25,1
12,0,26758,David Hearn,24,3
13,0,39977,Max Homa,23,0
13,0,37189,Harold Varner III,23,1
13,0,35658,Kris Ventura,23,0
16,0,24357,K.J. Choi,22,0
16,0,31557,Jim Herman,22,2
16,0,46441,Robby Shelton,22,0
16,0,35891,Cameron Smith,22,0
16,0,32254,Xinjun Zhang,22,2
21,0,33404,Chris Baker,21,3
21,0,29479,Scott Brown,21,1
21,0,25900,Lucas Glover,21,2
21,0,49766,Hank Lebioda,21,1
25,0,33597,Harry Higgs,20,2
25,0,46717,Viktor Hovland,20,0
25,0,27129,Luke List,20,0
25,0,47993,Denny McCarthy,20,4
25,0,24138,Ian Poulter,20,11
25,0,53165,Doc Redman,20,0
25,0,30110,Kyle Stanley,20,0
25,0,27214,Kevin Streelman,20,2
25,0,23788,D.J. Trahan,20,0
34,0,40026,Daniel Berger,19,1
34,0,35310,Lanto Griffin,19,2
34,0,31646,Emiliano Grillo,19,3
34,0,49298,Kramer Hickok,19,6
34,0,29420,Billy Horschel,19,3
34,0,47238,Jazz Janewattananond,19,1
34,0,32816,Satoshi Kodaira,19,0
34,0,25349,Tim Wilkinson,19,0
42,0,27933,John Merrick,18,4
42,0,48822,Sebastián Muñoz,18,6
42,0,25396,Kevin Na,18,3
42,0,22056,Cameron Percy,18,3
42,0,24361,Pat Perez,18,1
42,0,49771,J.T. Poston,18,0
42,0,39953,Chase Seiffert,18,0
42,0,25493,Nick Taylor,18,0
42,0,23325,Vaughn Taylor,18,4
42,0,26951,Johnson Wagner,18,0
52,0,34076,Joel Dahmen,17,1
52,0,33399,Adam Hadwin,17,0
52,0,28775,Nate Lashley,17,1
52,0,22405,Justin Rose,17,2
52,0,06527,Steve Stricker,17,1
52,0,25804,Bubba Watson,17,2
52,0,31323,Gary Woodland,17,2
59,0,26499,Rafa Cabrera Bello,16,0
59,0,45157,Cam Davis,16,3
59,0,08931,Glen Day,16,1
59,0,45609,Tyler Duncan,16,2
59,0,34098,Russell Henley,16,0
59,0,21961,Charles Howell III,16,0
59,0,39971,Sungjae Im,16,8
59,0,08075,Jerry Kelly,16,15
59,0,33122,Russell Knox,16,1
