RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
88,0,01353,Bruce Fleisher,10.14,892,88
89,0,01093,Ronnie Black,10.13,881,87
89,0,06012,Greg Kraft,10.13,729,72
91,0,01457,Jay Haas,10.11,1122,111
91,0,01837,Gil Morgan,10.11,859,85
91,0,02267,D.A. Weibring,10.11,748,74
94,0,01810,Phil Mickelson,10.10,727,72
94,0,08759,Tad Rhyan,10.10,798,79
96,0,06643,Paul Goydos,10.09,948,94
97,0,06197,Michael Allen,10.08,837,83
97,0,02090,Tom Sieckmann,10.08,958,95
99,0,01443,Hubert Green,10.07,544,54
100,0,01129,Bill Britton,10.06,885,88
100,0,01557,John Inman,10.06,976,97
100,0,02298,Jim Woodward,10.06,513,51
103,0,02201,Jim Thorpe,10.05,563,56
104,0,01320,Bob Estes,10.04,974,97
104,0,01408,Kelly Gibson,10.04,1014,101
104,0,01701,Bob Lohr,10.04,843,84
104,0,01864,Larry Nelson,10.04,552,55
108,0,01797,Rocco Mediate,10.03,873,87
109,0,01677,Tom Lehman,10.02,942,94
109,0,01771,Blaine McCallister,10.02,872,87
111,0,01042,Paul Azinger,10.01,801,80
111,0,01723,Andrew Magee,10.01,741,74
111,0,02322,Richard Zokol,10.01,731,73
114,0,01331,Rick Fehr,10.00,970,97
115,0,02185,Lance Ten Broeck,9.97,967,97
116,0,02131,Mike Springer,9.96,807,81
117,0,01219,John Cook,9.95,836,84
118,0,01218,Jeff Cook,9.92,823,83
118,0,02245,Grant Waite,9.92,883,89
120,0,01381,Fred Funk,9.90,1138,115
121,0,02101,Joey Sindelar,9.87,701,71
122,0,01235,Ben Crenshaw,9.86,690,70
123,0,01196,Brian Claar,9.85,1054,107
123,0,01553,John Huston,9.85,1093,111
123,0,02303,Robert Wrenn,9.85,798,81
126,0,01014,Fulton Allem,9.84,886,90
126,0,01132,Mark Brooks,9.84,935,95
126,0,02242,Lanny Wadkins,9.84,689,70
129,0,01549,Mike Hulbert,9.83,983,100
130,0,02067,Ted Schulz,9.82,933,95
130,0,02133,Craig Stadler,9.82,776,79
132,0,02246,Duffy Waldorf,9.81,775,79
133,0,02135,Mike Standly,9.80,911,93
134,0,01495,Morris Hatalsky,9.78,587,60
134,0,01926,Steve Pate,9.78,861,88
134,0,02223,Bob Tway,9.78,655,67
137,0,06589,Jeff Woodland,9.77,762,78
138,0,01846,Jodie Mudd,9.76,576,59
139,0,01306,David Edwards,9.75,751,77
139,0,01444,Ken Green,9.75,575,59
141,0,01823,Larry Mize,9.74,740,76
141,0,02255,Denis Watson,9.74,604,62
143,0,01659,Massy Kuramoto,9.72,593,61
144,0,02224,Greg Twiggs,9.69,862,89
145,0,06691,Greg Cesario,9.68,600,62
146,0,01690,Bruce Lietzke,9.64,482,50
147,0,01388,Robert Gamez,9.63,770,80
148,0,02104,Jeff Sluman,9.61,932,97
149,0,01783,Mark McCumber,9.60,739,77
150,0,02214,Kirk Triplett,9.59,873,91
151,0,02294,Willie Wood,9.55,735,77
152,0,06058,John Flannery,9.54,973,102
152,0,01414,Bob Gilder,9.54,744,78
152,0,01633,Tom Kite,9.54,649,68
155,0,01928,Corey Pavin,9.51,865,91
156,0,01435,Wayne Grady,9.48,493,52
157,0,01313,Steve Elkington,9.47,833,88
157,0,02279,Mark Wiebe,9.47,852,90
159,0,01968,Nick Price,9.46,653,69
159,0,02159,Curtis Strange,9.46,747,79
161,0,02049,Gene Sauers,9.45,888,94
162,0,01887,Mark O'Meara,9.44,802,85
162,0,02225,Howard Twitty,9.44,859,91
164,0,01706,Davis Love III,9.42,933,99
165,0,01682,Wayne Levi,9.39,704,75
166,0,01072,Chip Beck,9.38,825,88
167,0,01161,Mark Calcavecchia,9.37,890,95
168,0,02146,Payne Stewart,9.36,880,94
169,0,01510,Nolan Henke,9.31,866,93
170,0,01203,Russ Cochran,9.24,869,94
170,0,01361,Dan Forsman,9.24,804,87
172,0,02321,Fuzzy Zoeller,9.23,646,70
173,0,01024,Billy Andrade,9.18,845,92
174,0,01559,Hale Irwin,9.16,614,67
175,0,01200,Keith Clearwater,9.14,941,103
176,0,01755,Dick Mast,9.13,785,86
177,0,02099,Scott Simpson,9.10,710,78
178,0,01098,Jay Don Blake,9.05,706,78
179,0,01226,Fred Couples,9.01,640,71
180,0,01577,Lee Janzen,9.00,837,93
181,0,01468,Gary Hallberg,8.96,806,90
181,0,01876,Greg Norman,8.96,484,54
183,0,01724,Jeff Maggert,8.92,794,89
184,0,01249,John Daly,8.82,626,71
185,0,01378,David Frost,8.78,641,73
186,0,01329,Brad Faxon,8.73,733,84
187,0,01049,Ian Baker-Finch,8.70,531,61
187,0,01920,Craig Parry,8.70,635,73
189,0,02256,Tom Watson,8.45,473,56
