RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,01633,Tom Kite,22.00,22,1
2,0,01200,Keith Clearwater,23.00,23,1
3,0,01928,Corey Pavin,24.00,24,1
4,0,01385,Jim Gallagher Jr.,25.00,25,1
4,0,01418,Bill Glasson,25.00,25,1
4,0,02170,Hal Sutton,25.00,25,1
7,0,10207,Jimmy Johnston,26.00,26,1
7,0,01706,Davis Love III,26.00,26,1
7,0,01926,Steve Pate,26.00,26,1
7,0,02099,Scott Simpson,26.00,26,1
7,0,02135,Mike Standly,26.00,26,1
7,0,02217,Dennis Trixler,26.00,26,1
13,0,01331,Rick Fehr,27.00,27,1
13,0,06643,Paul Goydos,27.00,27,1
13,0,01771,Blaine McCallister,27.00,27,1
13,0,02131,Mike Springer,27.00,27,1
13,0,02159,Curtis Strange,27.00,27,1
13,0,02242,Lanny Wadkins,27.00,27,1
19,0,01093,Ronnie Black,28.00,28,1
19,0,01129,Bill Britton,28.00,28,1
19,0,01201,Lennie Clements,28.00,28,1
19,0,01261,Jay Delsing,28.00,28,1
19,0,01284,Mike Donald,28.00,28,1
19,0,01408,Kelly Gibson,28.00,28,1
19,0,06044,Scott Gump,28.00,28,1
19,0,06617,Brian Henninger,28.00,28,1
19,0,01527,Scott Hoch,28.00,28,1
19,0,01533,P.H. Horgan III,28.00,28,1
19,0,06332,Neal Lancaster,28.00,28,1
19,0,01707,Steve Lowery,28.00,28,1
31,0,01006,John Adams,29.00,29,1
31,0,01035,Tommy Armour III,29.00,29,1
31,0,01196,Brian Claar,29.00,29,1
31,0,01320,Bob Estes,29.00,29,1
31,0,01388,Robert Gamez,29.00,29,1
31,0,01557,John Inman,29.00,29,1
31,0,01569,Peter Jacobsen,29.00,29,1
31,0,01619,Skip Kendall,29.00,29,1
31,0,01677,Tom Lehman,29.00,29,1
31,0,01846,Jodie Mudd,29.00,29,1
31,0,01887,Mark O'Meara,29.00,29,1
31,0,01946,Peter Persons,29.00,29,1
31,0,02146,Payne Stewart,29.00,29,1
31,0,02321,Fuzzy Zoeller,29.00,29,1
45,0,01475,Donnie Hammond,30.00,30,1
45,0,01682,Wayne Levi,30.00,30,1
45,0,01837,Gil Morgan,30.00,30,1
45,0,08759,Tad Rhyan,30.00,30,1
45,0,02033,Dave Rummells,30.00,30,1
45,0,02133,Craig Stadler,30.00,30,1
45,0,02224,Greg Twiggs,30.00,30,1
52,0,06086,Russell Beiersdorf,31.00,31,1
52,0,01219,John Cook,31.00,31,1
52,0,01226,Fred Couples,31.00,31,1
52,0,01288,Ed Dougherty,31.00,31,1
52,0,01307,Joel Edwards,31.00,31,1
52,0,01374,Robin Freeman,31.00,31,1
52,0,06566,Jaime Gomez,31.00,31,1
52,0,01457,Jay Haas,31.00,31,1
52,0,01510,Nolan Henke,31.00,31,1
52,0,01553,John Huston,31.00,31,1
52,0,01701,Bob Lohr,31.00,31,1
52,0,02180,Harry Taylor,31.00,31,1
52,0,02245,Grant Waite,31.00,31,1
65,0,01306,David Edwards,32.00,32,1
65,0,01353,Bruce Fleisher,32.00,32,1
65,0,01550,Ed Humenik,32.00,32,1
65,0,02100,Tim Simpson,32.00,32,1
69,0,02104,Jeff Sluman,33.00,33,1
69,0,02218,Ted Tryba,33.00,33,1
71,0,01014,Fulton Allem,34.00,34,1
71,0,01313,Steve Elkington,34.00,34,1
71,0,01381,Fred Funk,34.00,34,1
71,0,01564,David Jackson,34.00,34,1
75,0,06058,John Flannery,35.00,35,1
