RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,24502,Adam Scott,-.619
2,0,28237,Rory McIlroy,-.483
3,0,29221,Webb Simpson,-.378
4,0,30944,Jason Kokrak,-.354
5,0,21961,Charles Howell III,-.346
6,0,06527,Steve Stricker,-.333
7,0,22371,Aaron Baddeley,-.319
8,0,23320,Ryan Palmer,-.310
9,0,12716,Charley Hoffman,-.304
10,0,06522,Ernie Els,-.300
11,0,27330,Josh Teater,-.275
12,0,25804,Bubba Watson,-.267
13,0,34099,Harris English,-.264
14,0,23541,Ben Crane,-.250
14,0,23497,Tag Ridings,-.250
14,0,27214,Kevin Streelman,-.250
14,0,20396,Lee Westwood,-.250
18,0,33141,Keegan Bradley,-.243
19,0,24138,Ian Poulter,-.227
20,0,25632,Jimmy Walker,-.210
21,0,28307,Matt Every,-.204
22,0,25686,Jason Dufner,-.200
23,0,22792,Peter Hanson,-.192
24,0,24140,Sean O'Hair,-.185
25,0,24358,Robert Garrigus,-.184
26,0,34098,Russell Henley,-.176
27,0,24781,Hunter Mahan,-.171
27,0,33418,Shawn Stefani,-.171
29,0,27129,Luke List,-.170
30,0,32334,Charlie Beljan,-.167
30,0,28092,D.H. Lee,-.167
30,0,22056,Cameron Percy,-.167
30,0,26679,Kevin Stadler,-.167
34,0,28089,Jason Day,-.162
35,0,23108,Matt Kuchar,-.159
36,0,29740,Brad Fritsch,-.158
36,0,27408,Martin Kaymer,-.158
36,0,23623,Bo Van Pelt,-.158
39,0,30110,Kyle Stanley,-.156
40,0,29420,Billy Horschel,-.150
41,0,31202,William McGirt,-.149
42,0,26300,Matt Jones,-.146
43,0,24924,Bill Haas,-.139
43,0,26331,Charl Schwartzel,-.139
45,0,30163,Henrik Norlander,-.135
46,0,21209,Sergio Garcia,-.132
47,0,24024,Zach Johnson,-.129
47,0,34409,David Lingmerth,-.129
49,0,30925,Dustin Johnson,-.128
49,0,20645,John Senden,-.128
51,0,34360,Patrick Reed,-.122
52,0,25900,Lucas Glover,-.121
53,0,27963,Chris Stroud,-.120
53,0,32150,Michael Thompson,-.120
55,0,06004,Stephen Ames,-.114
55,0,23983,Luke Donald,-.114
57,0,20848,Ángel Cabrera,-.103
57,0,29425,Andrew Svoboda,-.103
59,0,21878,Mark Wilson,-.100
60,0,20229,Stewart Cink,-.097
61,0,26476,Chez Reavie,-.094
62,0,24361,Pat Perez,-.081
63,0,31557,Jim Herman,-.077
64,0,27120,Troy Matteson,-.074
65,0,37273,Derek Ernst,-.071
66,0,24490,George McNeill,-.068
67,0,28500,Martin Flores,-.067
67,0,27503,Steve LeBrun,-.067
67,0,27933,John Merrick,-.067
70,0,25818,Scott Piercy,-.059
70,0,20160,Charlie Wi,-.059
72,0,23638,Brendon de Jonge,-.055
73,0,30750,Tommy Gainey,-.051
74,0,22405,Justin Rose,-.050
74,0,28780,Nicholas Thompson,-.050
76,0,31323,Gary Woodland,-.043
77,0,33419,Cameron Tringale,-.038
78,0,12782,Tim Herron,-.037
79,0,23621,Rory Sabbatini,-.036
80,0,35139,Richard Lee,-.034
81,0,23135,Tim Clark,-.033
81,0,21731,Freddie Jacobson,-.033
81,0,26289,Boo Weekley,-.033
84,0,25336,Alistair Presnell,-.031
85,0,25274,Steven Bowditch,-.028
86,0,25240,D.A. Points,-.026
87,0,27895,Jonas Blixt,-.024
88,0,25834,Daniel Summerhays,-.023
89,0,01810,Phil Mickelson,-.021
89,0,25562,Andres Romero,-.021
91,0,24846,Ricky Barnes,E
91,0,23452,Nicolas Colsaerts,E
91,0,32448,James Hahn,E
91,0,19970,Robert Karlsson,E
91,0,30926,Chris Kirk,E
91,0,21099,David Lynn,E
91,0,25345,Carl Pettersson,E
91,0,27649,Brandt Snedeker,E
91,0,34046,Jordan Spieth,E
91,0,34431,Robert Streb,E
91,0,31560,Brian Stuard,E
