RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,28135,Aaron Watkins,35.92,51,142
2,0,08793,Tiger Woods,34.86,38,109
3,0,10213,Dicky Pride,32.11,70,218
4,0,06527,Steve Stricker,31.94,46,144
5,0,27649,Brandt Snedeker,31.39,70,223
6,0,21753,Brian Davis,30.48,107,351
7,0,01810,Phil Mickelson,30.04,67,223
8,0,23800,Bryce Molder,29.01,76,262
9,0,23541,Ben Crane,28.85,60,208
10,0,33461,Morgan Hoffmann,28.51,63,221
11,0,24357,K.J. Choi,27.92,67,240
12,0,24507,Jason Bohn,27.72,74,267
13,0,22405,Justin Rose,27.61,45,163
14,0,26758,David Hearn,27.60,85,308
15,0,27770,Camilo Villegas,27.36,58,212
16,0,29221,Webb Simpson,27.34,70,256
17,0,30926,Chris Kirk,27.24,82,301
18,0,27436,Graham DeLaet,27.13,70,258
19,0,35539,Luke Guthrie,27.09,68,251
20,0,10860,Justin Leonard,27.07,72,266
21,0,26331,Charl Schwartzel,27.06,46,170
22,0,29420,Billy Horschel,26.97,89,330
23,0,26300,Matt Jones,26.91,67,249
24,0,34046,Jordan Spieth,26.72,70,262
25,0,34261,Scott Langley,26.48,67,253
26,0,30944,Jason Kokrak,25.88,66,255
27,0,24502,Adam Scott,25.81,40,155
28,0,10423,Mike Weir,25.71,45,175
29,0,20593,Greg Chalmers,25.69,65,253
30,0,25686,Jason Dufner,25.63,71,277
31,0,33419,Cameron Tringale,25.62,72,281
32,0,06573,Brandt Jobe,25.56,46,180
33,0,32200,Roberto Castro,25.47,82,322
34,0,28237,Rory McIlroy,25.43,44,173
35,0,28307,Matt Every,25.32,80,316
36,0,23325,Vaughn Taylor,25.31,41,162
37,0,12782,Tim Herron,25.29,44,174
38,0,12716,Charley Hoffman,25.27,71,281
39,0,20645,John Senden,25.26,48,190
40,0,23135,Tim Clark,25.00,41,164
40,0,21731,Freddie Jacobson,25.00,46,184
42,0,22806,Doug LaBelle II,24.88,50,201
43,0,23108,Matt Kuchar,24.80,63,254
44,0,24781,Hunter Mahan,24.79,59,238
45,0,25632,Jimmy Walker,24.76,78,315
46,0,10809,Jim Furyk,24.57,57,232
46,0,31323,Gary Woodland,24.57,71,289
48,0,24663,Y.E. Yang,24.41,31,127
49,0,24138,Ian Poulter,24.39,40,164
50,0,24024,Zach Johnson,24.33,64,263
51,0,26679,Kevin Stadler,24.28,67,276
52,0,25444,Justin Hicks,24.24,56,231
53,0,34021,Bud Cauley,24.19,52,215
54,0,26476,Chez Reavie,24.17,58,240
55,0,20098,Stuart Appleby,24.10,74,307
56,0,23983,Luke Donald,24.07,39,162
57,0,20104,Ken Duke,24.04,69,287
58,0,32102,Rickie Fowler,23.94,51,213
58,0,27963,Chris Stroud,23.94,62,259
60,0,01116,Michael Bradley,23.81,40,168
61,0,27556,Ted Potter Jr.,23.70,50,211
61,0,22295,Darron Stiles,23.70,41,173
63,0,27933,John Merrick,23.69,59,249
64,0,23320,Ryan Palmer,23.53,60,255
65,0,25818,Scott Piercy,23.50,55,234
66,0,28310,Lee Williams,23.39,51,218
67,0,28089,Jason Day,23.38,54,231
68,0,21961,Charles Howell III,23.37,68,291
