RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,06527,Steve Stricker,22.45,22,98
2,0,30925,Dustin Johnson,22.08,53,240
3,0,28237,Rory McIlroy,22.07,32,145
4,0,21731,Freddie Jacobson,20.97,39,186
5,0,21209,Sergio Garcia,20.35,35,172
6,0,27129,Luke List,19.85,53,267
7,0,06522,Ernie Els,19.50,31,159
8,0,24502,Adam Scott,19.33,29,150
9,0,26679,Kevin Stadler,19.01,46,242
10,0,01810,Phil Mickelson,18.83,45,239
11,0,25562,Andres Romero,18.59,37,199
12,0,24358,Robert Garrigus,18.48,39,211
13,0,23621,Rory Sabbatini,18.40,53,288
14,0,25818,Scott Piercy,18.29,45,246
15,0,28259,Sangmoon Bae,18.24,54,296
16,0,29221,Webb Simpson,18.22,43,236
17,0,34046,Jordan Spieth,18.14,37,204
18,0,22371,Aaron Baddeley,17.86,45,252
19,0,27436,Graham DeLaet,17.84,43,241
20,0,08793,Tiger Woods,17.83,23,129
21,0,27770,Camilo Villegas,17.70,43,243
21,0,25804,Bubba Watson,17.70,40,226
23,0,34409,David Lingmerth,17.65,36,204
24,0,35539,Luke Guthrie,17.60,44,250
25,0,34360,Patrick Reed,17.57,55,313
26,0,24357,K.J. Choi,17.51,31,177
27,0,25632,Jimmy Walker,17.43,53,304
28,0,34098,Russell Henley,17.37,37,213
29,0,30944,Jason Kokrak,17.35,51,294
29,0,24361,Pat Perez,17.35,38,219
31,0,24024,Zach Johnson,17.17,34,198
32,0,32448,James Hahn,17.13,43,251
33,0,20848,Ángel Cabrera,17.08,41,240
34,0,28307,Matt Every,17.05,52,305
34,0,27330,Josh Teater,17.05,37,217
36,0,23320,Ryan Palmer,16.98,45,265
37,0,25240,D.A. Points,16.89,37,219
38,0,22792,Peter Hanson,16.88,26,154
39,0,21961,Charles Howell III,16.72,54,323
40,0,34099,Harris English,16.67,48,288
40,0,12716,Charley Hoffman,16.67,40,240
40,0,22405,Justin Rose,16.67,25,150
43,0,26851,Marc Leishman,16.60,42,253
44,0,26300,Matt Jones,16.45,38,231
45,0,24507,Jason Bohn,16.43,34,207
46,0,24781,Hunter Mahan,16.36,36,220
47,0,27214,Kevin Streelman,16.28,35,215
48,0,27963,Chris Stroud,16.27,41,252
49,0,26331,Charl Schwartzel,16.13,30,186
50,0,20593,Greg Chalmers,16.10,38,236
51,0,30926,Chris Kirk,15.99,43,269
51,0,33419,Cameron Tringale,15.99,43,269
53,0,29420,Billy Horschel,15.97,42,263
53,0,23108,Matt Kuchar,15.97,42,263
55,0,33418,Shawn Stefani,15.94,33,207
56,0,24399,Scott Gardiner,15.91,35,220
57,0,30163,Henrik Norlander,15.88,37,233
58,0,06004,Stephen Ames,15.85,26,164
59,0,27120,Troy Matteson,15.81,34,215
60,0,25572,Graeme McDowell,15.79,15,95
61,0,23409,James Driscoll,15.73,39,248
62,0,22056,Cameron Percy,15.67,34,217
63,0,23983,Luke Donald,15.65,23,147
64,0,31557,Jim Herman,15.61,27,173
65,0,28089,Jason Day,15.58,36,231
66,0,25834,Daniel Summerhays,15.44,44,285
66,0,23623,Bo Van Pelt,15.44,23,149
68,0,32334,Charlie Beljan,15.35,31,202
69,0,26476,Chez Reavie,15.18,29,191
70,0,28780,Nicholas Thompson,15.15,45,297
71,0,25686,Jason Dufner,15.14,33,218
72,0,22913,John Rollins,14.96,38,254
73,0,35139,Richard Lee,14.95,32,214
74,0,27933,John Merrick,14.88,36,242
75,0,31323,Gary Woodland,14.87,47,316
76,0,34021,Bud Cauley,14.85,30,202
77,0,33141,Keegan Bradley,14.80,37,250
78,0,21528,Henrik Stenson,14.75,18,122
79,0,20396,Lee Westwood,14.74,23,156
80,0,25900,Lucas Glover,14.67,27,184
81,0,20645,John Senden,14.64,35,239
82,0,23788,D.J. Trahan,14.58,21,144
83,0,21753,Brian Davis,14.41,34,236
84,0,20766,Padraig Harrington,14.40,18,125
85,0,32366,Kevin Chappell,14.29,32,224
85,0,30852,Ryo Ishikawa,14.29,32,224
85,0,26951,Johnson Wagner,14.29,29,203
88,0,28092,D.H. Lee,14.21,26,183
89,0,27936,Martin Laird,14.12,25,177
90,0,10860,Justin Leonard,14.05,34,242
91,0,01116,Michael Bradley,14.04,24,171
92,0,30750,Tommy Gainey,14.01,44,314
93,0,10213,Dicky Pride,14.00,28,200
94,0,06573,Brandt Jobe,13.91,21,151
95,0,28500,Martin Flores,13.85,45,325
95,0,25444,Justin Hicks,13.85,27,195
97,0,30110,Kyle Stanley,13.82,30,217
98,0,27649,Brandt Snedeker,13.78,27,196
99,0,20443,Jin Park,13.57,19,140
100,0,20229,Stewart Cink,13.55,29,214
100,0,24924,Bill Haas,13.55,34,251
102,0,27408,Martin Kaymer,13.53,18,133
103,0,23497,Tag Ridings,13.49,34,252
104,0,30692,Scott Stallings,13.48,31,230
104,0,20160,Charlie Wi,13.48,31,230
106,0,22046,Geoff Ogilvy,13.46,21,156
107,0,32102,Rickie Fowler,13.43,29,216
107,0,19970,Robert Karlsson,13.43,18,134
109,0,10423,Mike Weir,13.40,28,209
110,0,31202,William McGirt,13.39,32,239
111,0,33461,Morgan Hoffmann,13.06,29,222
112,0,21878,Mark Wilson,12.98,17,131
113,0,23325,Vaughn Taylor,12.95,18,139
114,0,34174,John Huh,12.93,30,232
115,0,12782,Tim Herron,12.92,23,178
116,0,12510,Chad Campbell,12.81,31,242
117,0,27503,Steve LeBrun,12.68,26,205
118,0,25345,Carl Pettersson,12.67,28,221
119,0,32200,Roberto Castro,12.61,30,238
119,0,21099,David Lynn,12.61,28,222
121,0,23638,Brendon de Jonge,12.59,37,294
121,0,29289,S.Y. Noh,12.59,36,286
123,0,23541,Ben Crane,12.57,24,191
124,0,24227,Justin Bolli,12.43,21,169
125,0,23452,Nicolas Colsaerts,12.42,20,161
126,0,23800,Bryce Molder,12.39,28,226
127,0,29479,Scott Brown,12.37,23,186
128,0,29425,Andrew Svoboda,12.31,16,130
128,0,28135,Aaron Watkins,12.31,16,130
130,0,24846,Ricky Barnes,12.30,30,244
130,0,24494,Erik Compton,12.30,31,252
132,0,28679,Fabián Gómez,12.18,24,197
133,0,37273,Derek Ernst,12.17,23,189
134,0,01724,Jeff Maggert,12.15,22,181
135,0,22621,Ben Curtis,12.05,20,166
136,0,27556,Ted Potter Jr.,12.04,23,191
137,0,24138,Ian Poulter,11.86,14,118
138,0,22378,Trevor Immelman,11.50,26,226
139,0,25336,Alistair Presnell,11.41,21,184
140,0,24490,George McNeill,11.28,22,195
141,0,26596,Ryan Moore,11.24,20,178
142,0,27644,Brian Harman,11.22,34,303
143,0,29740,Brad Fritsch,11.19,30,268
144,0,08075,Jerry Kelly,11.05,21,190
145,0,20691,Greg Owen,11.02,28,254
146,0,24140,Sean O'Hair,10.96,24,219
147,0,23135,Tim Clark,10.94,14,128
148,0,28310,Lee Williams,10.92,19,174
149,0,33869,Eric Meierdierks,10.91,18,165
150,0,20098,Stuart Appleby,10.80,27,250
150,0,26289,Boo Weekley,10.80,27,250
152,0,20104,Ken Duke,10.78,25,232
153,0,26497,Casey Wittenberg,10.51,27,257
154,0,34261,Scott Langley,10.43,22,211
155,0,22806,Doug LaBelle II,10.42,20,192
156,0,10809,Jim Furyk,10.34,18,174
157,0,29518,Brendan Steele,10.33,28,271
158,0,22295,Darron Stiles,10.32,13,126
159,0,23353,J.J. Henry,10.30,24,233
160,0,26758,David Hearn,10.29,25,243
160,0,31560,Brian Stuard,10.29,21,204
162,0,27095,Nick Watney,10.21,24,235
163,0,27895,Jonas Blixt,10.20,26,255
164,0,30711,Colt Knost,10.17,18,177
165,0,25274,Steven Bowditch,10.13,23,227
166,0,28475,Jeff Overton,9.84,30,305
167,0,32150,Michael Thompson,9.73,18,185
168,0,01320,Bob Estes,9.64,19,197
169,0,02206,David Toms,9.38,9,96
170,0,19846,Brian Gay,9.35,20,214
171,0,28455,Will Claxton,8.92,19,213
172,0,06567,Vijay Singh,8.89,16,180
173,0,08725,Tom Gillis,8.59,17,198
174,0,34431,Robert Streb,8.48,19,224
175,0,20572,Rod Pampling,8.46,11,130
176,0,10885,Robert Allenby,8.42,16,190
176,0,32698,Bobby Gates,8.42,16,190
178,0,22961,David Mathis,8.33,19,228
179,0,36884,Ben Kohles,8.29,16,193
180,0,24663,Y.E. Yang,7.19,10,139
