RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,22913,John Rollins,72
2,0,01381,Fred Funk,71
2,0,19846,Brian Gay,71
4,0,21961,Charles Howell III,67
4,0,20127,Chris Riley,67
4,0,06567,Vijay Singh,67
4,0,02206,David Toms,67
8,0,01307,Joel Edwards,65
8,0,02104,Jeff Sluman,65
10,0,01139,Olin Browne,63
10,0,01553,John Huston,63
10,0,01938,David Peoples,63
13,0,02223,Bob Tway,62
14,0,01761,Len Mattiace,61
15,0,06251,Chris DiMarco,60
15,0,10860,Justin Leonard,60
15,0,01810,Phil Mickelson,60
15,0,02101,Joey Sindelar,60
15,0,20548,Hidemichi Tanaka,60
20,0,12510,Chad Campbell,59
21,0,20498,Briny Baird,58
21,0,08545,Glen Hnatiuk,58
21,0,02010,Loren Roberts,58
24,0,20098,Stuart Appleby,57
24,0,08931,Glen Day,57
24,0,08075,Jerry Kelly,57
27,0,01098,Jay Don Blake,56
27,0,24925,Jonathan Byrd,56
27,0,23983,Luke Donald,56
27,0,12823,Carlos Franco,56
27,0,10733,Kent Jones,56
27,0,06515,Shaun Micheel,56
27,0,01945,Kenny Perry,56
34,0,10885,Robert Allenby,55
34,0,06809,Bob Burns,55
34,0,24357,K.J. Choi,55
34,0,10809,Jim Furyk,55
34,0,23353,J.J. Henry,55
34,0,01577,Lee Janzen,55
34,0,20634,Peter Lonard,55
34,0,10457,Frank Nobilo,55
34,0,02239,Scott Verplank,55
43,0,02106,Chris Smith,54
44,0,23614,Rich Beem,53
44,0,23541,Ben Crane,53
44,0,01320,Bob Estes,53
44,0,12782,Tim Herron,53
44,0,01619,Skip Kendall,53
44,0,01685,J.L. Lewis,53
50,0,07457,Steve Flesch,52
50,0,06573,Brandt Jobe,52
50,0,20645,John Senden,52
50,0,08793,Tiger Woods,52
54,0,07721,Pat Bates,51
54,0,10423,Mike Weir,51
56,0,01024,Billy Andrade,50
56,0,01361,Dan Forsman,50
