RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,20157,Retief Goosen,42.46,76,179
2,0,01810,Phil Mickelson,41.74,96,230
3,0,06567,Vijay Singh,40.74,154,378
4,0,08793,Tiger Woods,40.17,92,229
5,0,21805,Harrison Frazar,40.15,108,269
6,0,24925,Jonathan Byrd,39.64,111,280
7,0,21633,Steve Allan,38.99,131,336
8,0,01226,Fred Couples,38.73,67,173
9,0,01677,Tom Lehman,38.65,80,207
10,0,22046,Geoff Ogilvy,38.58,103,267
11,0,23063,Scott Hend,38.23,112,293
12,0,20098,Stuart Appleby,38.17,92,241
13,0,07223,Brian Bateman,38.10,96,252
14,0,23307,Roger Tambellini,37.99,106,279
15,0,01249,John Daly,37.84,98,259
16,0,01927,Dennis Paulson,37.80,96,254
16,0,02106,Chris Smith,37.80,141,373
18,0,25900,Lucas Glover,37.71,135,358
19,0,08123,Jeff Brehaut,37.50,132,352
20,0,07867,Woody Austin,37.46,127,339
21,0,25345,Carl Pettersson,37.33,109,292
22,0,12782,Tim Herron,37.08,89,240
23,0,21731,Freddie Jacobson,36.78,89,242
24,0,06522,Ernie Els,36.73,54,147
24,0,24502,Adam Scott,36.73,54,147
26,0,11123,Chris Couch,36.72,65,177
27,0,10107,Deane Pappas,36.65,81,221
28,0,24507,Jason Bohn,36.36,128,352
28,0,08337,Mike Heinen,36.36,72,198
30,0,23541,Ben Crane,36.25,112,309
30,0,02245,Grant Waite,36.25,91,251
32,0,20572,Rod Pampling,36.13,99,274
33,0,23497,Tag Ridings,36.00,63,175
34,0,23614,Rich Beem,35.74,89,249
35,0,20094,Jonathan Kaye,35.36,93,263
36,0,01042,Paul Azinger,35.25,86,244
37,0,21959,Ted Purdy,35.23,136,386
38,0,01706,Davis Love III,35.15,84,239
39,0,11032,Frank Lickliter II,35.09,100,285
40,0,23623,Bo Van Pelt,34.95,115,329
41,0,23325,Vaughn Taylor,34.80,95,273
42,0,20850,Daniel Chopra,34.63,125,361
43,0,23320,Ryan Palmer,34.60,118,341
44,0,01685,J.L. Lewis,34.58,111,321
45,0,20663,Brenden Pappas,34.14,127,372
46,0,08835,Kris Cox,34.06,78,229
47,0,01724,Jeff Maggert,34.05,63,185
48,0,01945,Kenny Perry,33.90,80,236
49,0,22913,John Rollins,33.82,93,275
50,0,19824,Craig Barlow,33.73,84,249
51,0,06613,Tommy Tolles,33.64,73,217
52,0,20645,John Senden,33.52,117,349
53,0,12652,Cameron Beckman,33.33,105,315
53,0,01553,John Huston,33.33,55,165
55,0,20433,Mark Hensby,33.11,98,296
56,0,19825,Darren Clarke,33.10,48,145
57,0,12823,Carlos Franco,33.06,120,363
58,0,26287,Roland Thatcher,32.87,71,216
59,0,21209,Sergio Garcia,32.72,71,217
60,0,23353,J.J. Henry,32.70,120,367
61,0,19972,José Coceres,32.69,85,260
62,0,12705,Cliff Kresge,32.66,97,297
63,0,21949,Joe Ogilvie,32.56,98,301
64,0,23613,Rich Barcelo,32.50,65,200
65,0,20104,Ken Duke,32.49,90,277
66,0,02246,Duffy Waldorf,32.44,73,225
67,0,24290,D.J. Brigman,32.42,83,256
68,0,06251,Chris DiMarco,32.15,100,311
69,0,10423,Mike Weir,31.98,71,222
70,0,25686,Jason Dufner,31.94,92,288
71,0,24024,Zach Johnson,31.88,102,320
72,0,01707,Steve Lowery,31.82,91,286
73,0,20498,Briny Baird,31.80,90,283
73,0,01161,Mark Calcavecchia,31.80,76,239
75,0,20378,Mathias Grönberg,31.76,101,318
76,0,12394,Tom Carter,31.74,106,334
77,0,21893,Brian Kortan,31.64,56,177
78,0,12660,Jesper Parnevik,31.58,96,304
79,0,24361,Pat Perez,31.50,103,327
80,0,22371,Aaron Baddeley,31.38,91,290
81,0,20229,Stewart Cink,31.37,96,306
82,0,01127,Danny Briggs,31.30,77,246
83,0,20593,Greg Chalmers,31.22,74,237
83,0,01261,Jay Delsing,31.22,74,237
85,0,01457,Jay Haas,31.10,79,254
86,0,23621,Rory Sabbatini,31.09,83,267
87,0,01024,Billy Andrade,31.07,105,338
88,0,10201,Matt Gogel,31.06,73,235
89,0,06621,Joe Durant,31.05,86,277
90,0,01577,Lee Janzen,30.89,80,259
91,0,20121,Todd Fischer,30.88,105,340
92,0,10885,Robert Allenby,30.85,91,295
93,0,06595,Kevin Sutherland,30.83,78,253
94,0,20634,Peter Lonard,30.70,66,215
95,0,21961,Charles Howell III,30.55,95,311
95,0,26420,Richard Johnson,30.55,106,347
97,0,06004,Stephen Ames,30.54,91,298
98,0,21407,Arjun Atwal,30.39,86,283
99,0,01948,Tim Petrovic,30.37,106,349
100,0,24781,Hunter Mahan,30.36,92,303
101,0,20585,Niclas Fasth,30.33,64,211
102,0,07749,Brett Quigley,30.32,104,343
103,0,06575,Dudley Hart,30.25,49,162
104,0,10585,Scott McCarron,30.13,94,312
105,0,12602,Dean Wilson,30.06,98,326
106,0,01361,Dan Forsman,30.04,67,223
107,0,12680,Shigeki Maruyama,29.97,98,327
108,0,01527,Scott Hoch,29.94,50,167
109,0,02104,Jeff Sluman,29.93,91,304
110,0,20029,Notah Begay III,29.92,76,254
111,0,06197,Michael Allen,29.89,84,281
112,0,20548,Hidemichi Tanaka,29.82,82,275
113,0,01938,David Peoples,29.73,77,259
114,0,02214,Kirk Triplett,29.72,74,249
115,0,06515,Shaun Micheel,29.69,76,256
116,0,01941,Tom Pernice Jr.,29.68,103,347
117,0,02239,Scott Verplank,29.63,80,270
118,0,02049,Gene Sauers,29.62,85,287
119,0,01313,Steve Elkington,29.57,55,186
120,0,01035,Tommy Armour III,29.55,73,247
120,0,02206,David Toms,29.55,65,220
122,0,08931,Glen Day,29.45,86,292
123,0,20472,Alex Cejka,29.44,68,231
123,0,22405,Justin Rose,29.44,63,214
125,0,10860,Justin Leonard,29.22,64,219
126,0,01388,Robert Gamez,29.09,96,330
127,0,23552,Hank Kuehne,29.00,96,331
128,0,21646,David Branshaw,28.95,66,228
129,0,23108,Matt Kuchar,28.94,79,273
130,0,12645,Brent Geiberger,28.93,81,280
130,0,01797,Rocco Mediate,28.93,46,159
132,0,01378,David Frost,28.90,76,263
133,0,07939,Dan Olsen,28.81,68,236
134,0,01142,Bart Bryant,28.76,65,226
135,0,22548,Patrick Sheehan,28.61,103,360
136,0,25237,Kevin Muncrief,28.57,46,161
137,0,19846,Brian Gay,28.47,80,281
138,0,01920,Craig Parry,28.38,42,148
139,0,08881,Tripp Isenhour,28.30,45,159
139,0,10912,Craig Perks,28.30,60,212
141,0,25396,Kevin Na,28.23,94,333
142,0,20127,Chris Riley,28.10,59,210
143,0,07457,Steve Flesch,28.04,90,321
144,0,20580,Andre Stolz,28.00,42,150
145,0,12510,Chad Campbell,27.97,80,286
145,0,08339,Spike McRoy,27.97,80,286
147,0,06214,Guy Boros,27.96,59,211
148,0,23983,Luke Donald,27.89,70,251
149,0,10733,Kent Jones,27.88,92,330
150,0,06332,Neal Lancaster,27.86,100,359
151,0,01157,Tom Byrum,27.78,70,252
152,0,10425,Jay Williamson,27.76,83,299
153,0,01926,Steve Pate,27.57,67,243
154,0,12760,Danny Ellis,27.47,64,233
155,0,20628,Arron Oberholser,27.46,67,244
156,0,01473,Todd Hamilton,27.27,72,264
157,0,08075,Jerry Kelly,27.22,95,349
158,0,01203,Russ Cochran,27.08,52,192
159,0,08537,J.P. Hayes,26.85,58,216
160,0,02002,John Riegger,26.82,48,179
161,0,23135,Tim Clark,26.67,68,255
161,0,02223,Bob Tway,26.67,60,225
163,0,01766,Billy Mayfair,26.47,90,340
164,0,22621,Ben Curtis,26.42,42,159
164,0,12682,Hirofumi Miyase,26.42,51,193
166,0,07721,Pat Bates,26.19,77,294
167,0,06527,Steve Stricker,26.18,61,233
168,0,24357,K.J. Choi,25.78,58,225
169,0,01381,Fred Funk,25.77,75,291
170,0,01928,Corey Pavin,25.76,68,264
171,0,01139,Olin Browne,25.68,66,257
172,0,21878,Mark Wilson,25.40,48,189
173,0,02101,Joey Sindelar,25.36,87,343
174,0,19881,Robert Damron,25.15,83,330
175,0,01132,Mark Brooks,25.12,52,207
176,0,06373,José María Olazábal,25.00,37,148
177,0,01771,Blaine McCallister,24.87,49,197
178,0,22293,Heath Slocum,24.82,68,274
179,0,01320,Bob Estes,24.71,42,170
180,0,06809,Bob Burns,23.85,62,260
181,0,01219,John Cook,23.81,35,147
182,0,01968,Nick Price,23.70,32,135
183,0,07363,Craig Bowden,23.64,61,258
184,0,02099,Scott Simpson,23.57,37,157
185,0,02010,Loren Roberts,23.39,51,218
186,0,01666,Bernhard Langer,23.35,39,167
187,0,12753,David Morland IV,23.19,48,207
