RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,31560,Brian Stuard,26.84,510,19
2,0,27895,Jonas Blixt,26.86,376,14
3,0,35449,Adam Long,27.00,270,10
4,0,51766,Wyndham Clark,27.13,434,16
5,0,29221,Webb Simpson,27.21,517,19
6,0,30978,Kiradech Aphibarnrat,27.25,327,12
7,0,32640,Troy Merritt,27.45,302,11
8,0,37455,Si Woo Kim,27.47,412,15
9,0,26851,Marc Leishman,27.50,440,16
9,0,35617,Martin Trainer,27.50,165,6
11,0,19846,Brian Gay,27.65,470,17
12,0,24925,Jonathan Byrd,27.67,249,9
13,0,24024,Zach Johnson,27.69,360,13
13,0,23320,Ryan Palmer,27.69,360,13
15,0,31420,Anirban Lahiri,27.73,305,11
16,0,47993,Denny McCarthy,27.79,389,14
17,0,35450,Patrick Cantlay,27.82,473,17
18,0,27963,Chris Stroud,27.88,223,8
19,0,22371,Aaron Baddeley,27.90,279,10
20,0,26329,Louis Oosthuizen,27.93,419,15
21,0,48081,Xander Schauffele,27.94,475,17
22,0,47347,Adam Schenk,27.95,559,20
23,0,32757,Patton Kizzire,28.00,336,12
23,0,24781,Hunter Mahan,28.00,196,7
23,0,34466,Peter Malnati,28.00,420,15
26,0,47959,Bryson DeChambeau,28.06,449,16
27,0,35879,Kelly Kraft,28.09,309,11
28,0,39977,Max Homa,28.13,422,15
28,0,39971,Sungjae Im,28.13,675,24
28,0,27649,Brandt Snedeker,28.13,647,23
31,0,47504,Sam Burns,28.14,394,14
31,0,33667,Carlos Ortiz,28.14,394,14
33,0,32102,Rickie Fowler,28.17,507,18
34,0,19803,Ryan Armour,28.18,479,17
35,0,28237,Rory McIlroy,28.19,451,16
36,0,26499,Rafa Cabrera Bello,28.25,452,16
37,0,30191,Julián Etulain,28.27,311,11
37,0,10809,Jim Furyk,28.27,424,15
37,0,26300,Matt Jones,28.27,424,15
37,0,35732,Wes Roach,28.27,311,11
41,0,36699,Patrick Rodgers,28.29,198,7
42,0,35891,Cameron Smith,28.31,453,16
43,0,34021,Bud Cauley,28.33,425,15
43,0,46402,Talor Gooch,28.33,255,9
43,0,46601,Trey Mullinax,28.33,340,12
43,0,22405,Justin Rose,28.33,425,15
47,0,29420,Billy Horschel,28.36,624,22
47,0,46501,Ollie Schniederjans,28.36,312,11
49,0,36852,Jim Knous,28.38,227,8
50,0,27129,Luke List,28.40,284,10
50,0,26596,Ryan Moore,28.40,426,15
52,0,34261,Scott Langley,28.42,341,12
53,0,40026,Daniel Berger,28.43,398,14
53,0,27958,Ryan Blaum,28.43,398,14
53,0,34360,Patrick Reed,28.43,597,21
56,0,34264,Hudson Swafford,28.44,256,9
57,0,34046,Jordan Spieth,28.47,484,17
57,0,30110,Kyle Stanley,28.47,427,15
59,0,27644,Brian Harman,28.50,456,16
59,0,49960,Sepp Straka,28.50,342,12
59,0,23325,Vaughn Taylor,28.50,513,18
59,0,37189,Harold Varner III,28.50,456,16
59,0,25632,Jimmy Walker,28.50,399,14
