RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
165,0,49960,Sepp Straka,29.47,2122,72,24
166,0,49303,Anders Albertson,29.48,1887,64,24
167,0,47990,Kyle Jones,29.50,1947,66,22
168,0,45609,Tyler Duncan,29.52,2450,83,24
168,0,31557,Jim Herman,29.52,1417,48,24
168,0,47856,Seth Reeves,29.52,1978,67,24
171,0,27936,Martin Laird,29.53,2362,80,24
172,0,33141,Keegan Bradley,29.54,2422,82,23
172,0,24781,Hunter Mahan,29.54,1743,59,24
174,0,36852,Jim Knous,29.55,1566,53,25
174,0,32816,Satoshi Kodaira,29.55,1891,64,23
176,0,27349,Alex Noren,29.58,1775,60,21
177,0,29268,Bronson Burgoon,29.60,1628,55,24
178,0,20572,Rod Pampling,29.65,1542,52,26
179,0,29974,Branden Grace,29.69,2019,68,24
180,0,25804,Bubba Watson,29.72,1724,58,25
181,0,31646,Emiliano Grillo,29.78,2323,78,25
182,0,52372,Cameron Champ,29.88,2271,76,24
183,0,30946,Alex Prugh,30.01,2131,71,24
184,0,34306,John Chin,30.13,1627,54,24
184,0,23353,J.J. Henry,30.13,1567,52,25
186,0,25686,Jason Dufner,30.14,2170,72,25
187,0,39997,Corey Conners,30.17,2595,86,23
188,0,29518,Brendan Steele,30.21,1873,62,24
