RANK,MOVEMENT,PLAYER_ID,PLAYER,%,NUMBER OF TIMES,ATTEMPTS,AVG RTP SCORE
44,0,30926,Chris Kirk,43.7,159,364,+1.95
44,0,35891,Cameron Smith,43.7,178,407,+1.40
46,0,25900,Lucas Glover,43.9,169,385,+1.36
47,0,25720,Chad Collins,44.0,128,291,+1.09
47,0,27936,Martin Laird,44.0,142,323,+1.69
49,0,32200,Roberto Castro,44.1,109,247,+0.83
49,0,26300,Matt Jones,44.1,132,299,+1.59
51,0,28237,Rory McIlroy,44.4,80,180,+0.50
51,0,32640,Troy Merritt,44.4,161,363,+2.36
53,0,27644,Brian Harman,44.5,190,427,+1.58
53,0,35300,Andrew Loupe,44.5,141,317,+2.34
55,0,29720,Andres Gonzales,44.6,154,345,+1.62
56,0,19846,Brian Gay,44.7,148,331,+2.16
57,0,26499,Rafa Cabrera Bello,45.0,100,222,+2.20
58,0,24357,K.J. Choi,45.1,114,253,+0.61
59,0,35450,Patrick Cantlay,45.3,105,232,-0.19
60,0,39324,J.J. Spaun,45.6,157,344,+1.66
61,0,25191,Gonzalo Fernandez-Castaño,45.8,127,277,+0.47
61,0,32839,Hideki Matsuyama,45.8,140,306,+1.14
63,0,29518,Brendan Steele,45.9,150,327,+1.27
64,0,22046,Geoff Ogilvy,46.0,156,339,+1.47
65,0,25834,Daniel Summerhays,46.2,183,396,+1.97
66,0,29420,Billy Horschel,46.3,193,417,+2.23
67,0,33948,Byeong Hun An,46.4,135,291,+1.48
67,0,33141,Keegan Bradley,46.4,182,392,+2.53
69,0,31202,William McGirt,46.5,127,273,+1.34
69,0,34046,Jordan Spieth,46.5,153,329,-0.26
71,0,29725,Tony Finau,46.6,224,481,+0.71
71,0,29461,Jamie Lovemark,46.6,201,431,+1.04
71,0,25804,Bubba Watson,46.6,118,253,+1.27
74,0,27895,Jonas Blixt,46.7,148,317,+2.30
74,0,34098,Russell Henley,46.7,188,403,+1.70
76,0,47959,Bryson DeChambeau,46.9,176,375,+2.10
76,0,32448,James Hahn,46.9,188,401,+1.17
76,0,27129,Luke List,46.9,231,493,+0.22
76,0,37189,Harold Varner III,46.9,221,471,+1.40
80,0,22986,Søren Kjeldsen,47.0,70,149,+2.29
81,0,24781,Hunter Mahan,47.1,139,295,+2.30
81,0,25493,Nick Taylor,47.1,201,427,+1.84
83,0,22371,Aaron Baddeley,47.5,135,284,+1.41
84,0,46440,Smylie Kaufman,47.6,182,382,+0.93
85,0,28500,Martin Flores,47.7,203,426,+0.84
86,0,27214,Kevin Streelman,47.8,170,356,+1.88
87,0,33204,Shane Lowry,48.0,72,150,+1.25
87,0,34213,Grayson Murray,48.0,234,488,+2.65
87,0,29476,Kyle Reifers,48.0,168,350,+2.14
90,0,32366,Kevin Chappell,48.1,179,372,+1.96
90,0,23108,Matt Kuchar,48.1,156,324,+1.22
90,0,25396,Kevin Na,48.1,150,312,+0.27
93,0,31416,Derek Fathauer,48.2,189,392,+1.90
94,0,39975,Michael Kim,48.3,217,449,+1.01
94,0,29485,Brett Stegmaier,48.3,145,300,+2.41
96,0,28089,Jason Day,48.4,148,306,+2.16
97,0,20593,Greg Chalmers,48.5,182,375,+1.98
97,0,46970,Jon Rahm,48.5,163,336,+0.18
99,0,25686,Jason Dufner,48.7,167,343,+1.92
99,0,35532,Tom Hoge,48.7,111,228,+0.90
101,0,34021,Bud Cauley,48.9,198,405,+0.96
101,0,27963,Chris Stroud,48.9,112,229,+1.34
103,0,46443,Brian Campbell,49.1,109,222,+1.56
103,0,33418,Shawn Stefani,49.1,158,322,+2.47
103,0,25349,Tim Wilkinson,49.1,104,212,+1.54
106,0,46732,Rick Lamb,49.2,90,183,+1.89
107,0,24924,Bill Haas,49.3,180,365,+0.39
107,0,33413,Ben Martin,49.3,169,343,+1.83
109,0,26329,Louis Oosthuizen,49.4,120,243,+1.17
110,0,24358,Robert Garrigus,49.5,154,311,+1.23
110,0,37454,Whee Kim,49.5,182,368,+1.43
110,0,26476,Chez Reavie,49.5,154,311,+1.36
110,0,23497,Tag Ridings,49.5,143,289,+0.56
114,0,33120,Mark Anderson,49.8,119,239,+1.18
114,0,20157,Retief Goosen,49.8,116,233,+1.81
116,0,28132,Tyrone Van Aswegen,49.9,215,431,+1.67
116,0,31323,Gary Woodland,49.9,167,335,+1.80
118,0,27436,Graham DeLaet,50.1,172,343,+2.27
119,0,30191,Julián Etulain,50.2,135,269,+1.48
120,0,25198,Francesco Molinari,50.4,117,232,+1.54
120,0,34264,Hudson Swafford,50.4,201,399,+1.04
120,0,27064,Jhonattan Vegas,50.4,198,393,+1.67
123,0,29478,Kevin Kisner,50.5,163,323,+0.43
123,0,29289,S.Y. Noh,50.5,233,461,+1.59
125,0,23353,J.J. Henry,50.6,195,385,+1.49
125,0,32757,Patton Kizzire,50.6,229,453,+2.10
127,0,34174,John Huh,50.7,190,375,+1.21
128,0,27141,J.B. Holmes,50.8,187,368,+1.66
128,0,26289,Boo Weekley,50.8,120,236,+2.58
130,0,46601,Trey Mullinax,50.9,208,409,+1.25
131,0,28252,Seamus Power,51.0,222,435,+0.59
132,0,30925,Dustin Johnson,51.1,157,307,-0.06
133,0,23983,Luke Donald,51.2,127,248,+2.44
133,0,36699,Patrick Rodgers,51.2,214,418,+1.68
133,0,23325,Vaughn Taylor,51.2,168,328,+0.89
136,0,22056,Cameron Percy,51.3,154,300,+2.08
136,0,27649,Brandt Snedeker,51.3,97,189,+0.21
138,0,46550,Brandon Hagy,51.5,218,423,+1.06
138,0,29926,Danny Lee,51.5,195,379,+2.21
138,0,22405,Justin Rose,51.5,135,262,+0.81
141,0,27958,Ryan Blaum,51.6,229,444,+1.75
141,0,24024,Zach Johnson,51.6,147,285,+2.11
141,0,27095,Nick Watney,51.6,195,378,+1.49
144,0,35545,Blayne Barber,51.7,182,352,+2.09
144,0,34358,Jonathan Randolph,51.7,122,236,+2.30
144,0,27770,Camilo Villegas,51.7,194,375,+1.24
147,0,33448,Justin Thomas,52.0,182,350,+0.49
147,0,25892,Steve Wheatcroft,52.0,90,173,+2.56
149,0,25364,Paul Casey,52.1,170,326,+0.53
150,0,29479,Scott Brown,52.2,200,383,+1.95
150,0,33399,Adam Hadwin,52.2,191,366,+1.88
150,0,34360,Patrick Reed,52.2,234,448,+0.85
153,0,26951,Johnson Wagner,52.3,147,281,+1.22
154,0,20229,Stewart Cink,52.4,249,475,+0.52
154,0,27974,Sung Kang,52.4,240,458,+1.08
154,0,30944,Jason Kokrak,52.4,221,422,+1.58
154,0,32333,Kevin Tway,52.4,244,466,+2.25
158,0,26331,Charl Schwartzel,52.5,147,280,+0.27
159,0,32102,Rickie Fowler,52.8,141,267,+2.06
159,0,36689,Brooks Koepka,52.8,189,358,+1.48
159,0,26596,Ryan Moore,52.8,143,271,+1.89
162,0,30692,Scott Stallings,53.0,212,400,+1.46
163,0,34099,Harris English,53.2,235,442,+1.28
163,0,46501,Ollie Schniederjans,53.2,275,517,+2.07
165,0,24140,Sean O'Hair,54.0,195,361,+1.44
166,0,20472,Alex Cejka,54.1,152,281,+2.17
166,0,48822,Sebastián Muñoz,54.1,125,231,+1.36
166,0,32150,Michael Thompson,54.1,132,244,+2.20
169,0,33419,Cameron Tringale,54.2,206,380,+1.46
170,0,29221,Webb Simpson,54.3,197,363,+1.37
171,0,39954,Cody Gribble,54.4,230,423,+1.48
172,0,24846,Ricky Barnes,54.7,267,488,+0.97
172,0,29908,C.T. Pan,54.7,199,364,+1.41
174,0,25572,Graeme McDowell,55.0,110,200,+3.18
175,0,25240,D.A. Points,55.1,150,272,+2.13
176,0,48084,Wesley Bryan,55.5,228,411,+1.23
176,0,27466,Spencer Levin,55.5,162,292,+2.16
178,0,12510,Chad Campbell,55.8,218,391,+1.06
179,0,21209,Sergio Garcia,55.9,118,211,+1.69
180,0,28307,Matt Every,56.3,222,394,+1.44
180,0,25345,Carl Pettersson,56.3,191,339,+1.88
182,0,34409,David Lingmerth,56.8,187,329,+1.93
183,0,28420,Ryan Brehm,57.5,227,395,+0.53
184,0,31560,Brian Stuard,57.7,162,281,+2.28
185,0,34431,Robert Streb,58.0,273,471,+1.36
185,0,47128,Richy Werenski,58.0,166,286,+2.41
187,0,31557,Jim Herman,58.1,161,277,+1.43
188,0,25274,Steven Bowditch,58.9,188,319,+2.77
189,0,01810,Phil Mickelson,62.6,254,406,+1.38
190,0,29222,Billy Hurley III,63.5,235,370,+1.87
