RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL FAIRWAY BUNKERS,POSSIBLE FWYS,RELATIVE TO PAR
75,0,26758,David Hearn,6.0,59,246,+0.220
75,0,23353,J.J. Henry,6.0,62,261,+0.306
75,0,27974,Sung Kang,6.0,68,292,+0.088
75,0,27936,Martin Laird,6.0,60,261,+0.283
75,0,48822,Sebastián Muñoz,6.0,32,137,+0.063
75,0,22046,Geoff Ogilvy,6.0,56,239,+0.214
75,0,23621,Rory Sabbatini,6.0,44,183,+0.409
85,0,27958,Ryan Blaum,6.1,69,288,+0.232
85,0,29479,Scott Brown,6.1,66,278,+0.242
85,0,35450,Patrick Cantlay,6.1,39,170,+0.154
85,0,25191,Gonzalo Fernandez-Castaño,6.1,37,161,+0.135
85,0,27141,J.B. Holmes,6.1,51,212,+0.294
85,0,46440,Smylie Kaufman,6.1,53,219,+0.245
85,0,32757,Patton Kizzire,6.1,60,255,+0.183
85,0,27129,Luke List,6.1,72,304,+0.264
85,0,34466,Peter Malnati,6.1,62,259,+0.339
85,0,25198,Francesco Molinari,6.1,50,214,+0.120
85,0,22405,Justin Rose,6.1,45,197,+0.200
85,0,27770,Camilo Villegas,6.1,52,222,+0.231
97,0,40009,Dominic Bozzelli,6.2,47,192,+0.191
97,0,31646,Emiliano Grillo,6.2,57,241,+0.193
97,0,24361,Pat Perez,6.2,63,262,+0.222
97,0,29223,Sam Saunders,6.2,53,228,+0.208
97,0,29221,Webb Simpson,6.2,73,307,+0.192
102,0,33399,Adam Hadwin,6.3,69,291,+0.232
102,0,36801,Mark Hubbard,6.3,53,223,+0.038
102,0,23108,Matt Kuchar,6.3,67,287,+0.134
102,0,29926,Danny Lee,6.3,66,281,+0.303
102,0,36699,Patrick Rodgers,6.3,57,237,+0.211
102,0,27064,Jhonattan Vegas,6.3,62,260,+0.258
108,0,40026,Daniel Berger,6.4,62,263,+0.323
108,0,25364,Paul Casey,6.4,63,268,+0.079
108,0,39954,Cody Gribble,6.4,62,263,+0.242
108,0,22056,Cameron Percy,6.4,49,206,+0.061
108,0,24502,Adam Scott,6.4,37,157,+0.189
113,0,28500,Martin Flores,6.5,60,252,+0.150
113,0,35532,Tom Hoge,6.5,35,148,+0.086
113,0,29420,Billy Horschel,6.5,72,306,+0.375
113,0,30926,Chris Kirk,6.5,63,263,+0.270
113,0,26851,Marc Leishman,6.5,66,277,+0.182
113,0,27214,Kevin Streelman,6.5,71,303,+0.254
113,0,25834,Daniel Summerhays,6.5,74,311,+0.257
113,0,28132,Tyrone Van Aswegen,6.5,72,307,+0.319
121,0,20593,Greg Chalmers,6.6,62,263,+0.113
121,0,24357,K.J. Choi,6.6,50,209,-0.020
121,0,29720,Andres Gonzales,6.6,52,216,+0.231
121,0,20157,Retief Goosen,6.6,37,152,+0.189
121,0,24924,Bill Haas,6.6,66,287,-0.015
121,0,12716,Charley Hoffman,6.6,86,357,+0.198
121,0,24024,Zach Johnson,6.6,63,265,+0.286
121,0,37454,Whee Kim,6.6,56,235,+0.214
121,0,31420,Anirban Lahiri,6.6,54,224,+0.278
121,0,34409,David Lingmerth,6.6,63,267,+0.143
121,0,26329,Louis Oosthuizen,6.6,47,198,+0.128
121,0,28252,Seamus Power,6.6,62,262,+0.065
121,0,27649,Brandt Snedeker,6.6,39,162,-0.026
134,0,34021,Bud Cauley,6.7,76,317,+0.105
134,0,31202,William McGirt,6.7,68,291,+0.103
134,0,23800,Bryce Molder,6.7,59,255,+0.085
134,0,24138,Ian Poulter,6.7,51,216,+0.137
134,0,46501,Ollie Schniederjans,6.7,75,314,+0.160
139,0,46443,Brian Campbell,6.8,39,164,+0.333
139,0,25900,Lucas Glover,6.8,81,341,+0.222
139,0,30944,Jason Kokrak,6.8,78,334,+0.269
139,0,35879,Kelly Kraft,6.8,61,260,+0.443
139,0,37278,Nicholas Lindheim,6.8,41,172,+0.415
139,0,34046,Jordan Spieth,6.8,65,272,+0.138
145,0,35110,Brett Drewitt,6.9,41,171,+0.146
145,0,32448,James Hahn,6.9,78,329,+0.154
145,0,33461,Morgan Hoffmann,6.9,78,331,+0.090
145,0,35506,Mackenzie Hughes,6.9,92,390,+0.261
145,0,01810,Phil Mickelson,6.9,66,276,+0.318
145,0,29289,S.Y. Noh,6.9,71,299,+0.141
145,0,46970,Jon Rahm,6.9,63,264,+0.095
145,0,25493,Nick Taylor,6.9,80,333,+0.263
145,0,32333,Kevin Tway,6.9,70,294,+0.243
154,0,29725,Tony Finau,7.0,89,381,+0.135
154,0,28679,Fabián Gómez,7.0,50,213,+0.160
154,0,28237,Rory McIlroy,7.0,35,149,+0.229
154,0,26331,Charl Schwartzel,7.0,46,195,+0.196
154,0,25892,Steve Wheatcroft,7.0,39,160,+0.436
159,0,33413,Ben Martin,7.1,69,297,+0.145
159,0,29485,Brett Stegmaier,7.1,57,241,+0.333
161,0,22371,Aaron Baddeley,7.2,46,200,+0.130
161,0,20104,Ken Duke,7.2,60,251,+0.267
161,0,33204,Shane Lowry,7.2,38,164,+0.211
161,0,35891,Cameron Smith,7.2,71,304,+0.127
161,0,37189,Harold Varner III,7.2,86,366,+0.151
166,0,30852,Ryo Ishikawa,7.3,43,181,+0.326
166,0,20572,Rod Pampling,7.3,67,279,+0.269
168,0,29740,Brad Fritsch,7.4,43,181,+0.279
169,0,26300,Matt Jones,7.5,53,219,+0.170
169,0,34213,Grayson Murray,7.5,88,371,+0.318
171,0,33948,Byeong Hun An,7.6,60,252,+0.117
171,0,06522,Ernie Els,7.6,39,168,+0.333
171,0,39975,Michael Kim,7.6,89,375,+0.146
171,0,25345,Carl Pettersson,7.6,54,227,+0.185
175,0,24846,Ricky Barnes,7.7,82,344,+0.073
175,0,37455,Si Woo Kim,7.7,64,271,+0.438
175,0,49771,J.T. Poston,7.7,78,329,+0.192
175,0,29476,Kyle Reifers,7.7,79,335,+0.304
179,0,34360,Patrick Reed,7.8,91,384,+0.077
180,0,20229,Stewart Cink,7.9,88,382,E
180,0,31416,Derek Fathauer,7.9,70,300,+0.114
180,0,24140,Sean O'Hair,7.9,77,323,+0.182
180,0,32150,Michael Thompson,7.9,48,204,+0.188
184,0,27644,Brian Harman,8.1,97,410,+0.103
184,0,30692,Scott Stallings,8.1,76,320,+0.289
186,0,27095,Nick Watney,8.2,72,301,+0.208
187,0,28307,Matt Every,8.4,69,293,+0.014
187,0,34431,Robert Streb,8.4,97,411,+0.186
189,0,23983,Luke Donald,8.6,51,213,+0.196
190,0,21961,Charles Howell III,8.9,84,360,+0.119
