RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
1,0,01320,Bob Estes,70.27,78,111,+14.00
2,0,01093,Ronnie Black,66.26,108,163,+25.00
3,0,10457,Frank Nobilo,64.65,64,99,+23.00
4,0,01457,Jay Haas,64.55,71,110,+19.00
5,0,20098,Stuart Appleby,64.17,77,120,+27.00
6,0,06595,Kevin Sutherland,63.83,90,141,+27.00
7,0,07235,John Morse,63.77,88,138,+50.00
8,0,02294,Willie Wood,62.59,87,139,+47.00
9,0,02242,Lanny Wadkins,62.50,90,144,+42.00
10,0,12660,Jesper Parnevik,62.38,63,101,+22.00
11,0,01353,Bruce Fleisher,62.22,56,90,+16.00
12,0,20229,Stewart Cink,62.20,102,164,+44.00
13,0,01876,Greg Norman,62.16,46,74,+24.00
13,0,02010,Loren Roberts,62.16,69,111,+33.00
15,0,01887,Mark O'Meara,61.82,68,110,+32.00
16,0,06643,Paul Goydos,61.32,130,212,+44.00
17,0,01175,Jim Carter,61.21,101,165,+39.00
18,0,01408,Kelly Gibson,61.08,124,203,+37.00
19,0,01361,Dan Forsman,60.99,86,141,+43.00
20,0,02239,Scott Verplank,60.91,67,110,+29.00
21,0,01346,Ed Fiori,60.61,60,99,+44.00
22,0,06617,Brian Henninger,60.54,89,147,+43.00
23,0,01905,Joe Ozaki,60.32,76,126,+34.00
24,0,21007,Gabriel Hjertstedt,60.14,89,148,+39.00
25,0,01920,Craig Parry,59.86,85,142,+34.00
26,0,10860,Justin Leonard,59.77,104,174,+49.00
27,0,08931,Glen Day,59.63,96,161,+46.00
28,0,01527,Scott Hoch,59.52,75,126,+33.00
29,0,01157,Tom Byrum,59.39,98,165,+34.00
30,0,07267,Allen Doyle,59.38,76,128,+44.00
31,0,01132,Mark Brooks,59.34,108,182,+65.00
32,0,01926,Steve Pate,59.32,70,118,+34.00
33,0,06575,Dudley Hart,59.26,80,135,+28.00
34,0,01116,Michael Bradley,59.21,90,152,+39.00
35,0,01329,Brad Faxon,59.13,68,115,+28.00
36,0,01761,Len Mattiace,58.89,106,180,+41.00
37,0,01331,Rick Fehr,58.77,67,114,+30.00
38,0,01096,Phil Blackmar,58.38,101,173,+46.00
38,0,19881,Robert Damron,58.38,101,173,+42.00
40,0,01418,Bill Glasson,58.33,70,120,+19.00
41,0,12645,Brent Geiberger,58.06,90,155,+52.00
42,0,01374,Robin Freeman,58.04,65,112,+21.00
43,0,06034,Marco Dawson,57.93,95,164,+44.00
44,0,01249,John Daly,57.89,55,95,+33.00
44,0,01306,David Edwards,57.89,66,114,+40.00
46,0,01201,Lennie Clements,57.83,96,166,+58.00
47,0,01489,Steve Hart,57.76,67,116,+38.00
48,0,01323,Brad Fabel,57.53,84,146,+36.00
49,0,01723,Andrew Magee,57.49,96,167,+42.00
50,0,02206,David Toms,57.39,66,115,+28.00
51,0,01823,Larry Mize,57.36,74,129,+43.00
52,0,01006,John Adams,57.26,71,124,+35.00
53,0,02225,Howard Twitty,57.14,44,77,+27.00
54,0,08537,J.P. Hayes,56.97,94,165,+46.00
55,0,01748,Doug Martin,56.96,90,158,+49.00
56,0,02135,Mike Standly,56.91,70,123,+37.00
56,0,02214,Kirk Triplett,56.91,70,123,+31.00
58,0,01072,Chip Beck,56.86,87,153,+61.00
59,0,01891,David Ogrin,56.80,96,169,+52.00
60,0,01014,Fulton Allem,56.73,59,104,+36.00
60,0,01619,Skip Kendall,56.73,97,171,+43.00
62,0,06214,Guy Boros,56.63,94,166,+59.00
63,0,01707,Steve Lowery,56.60,90,159,+30.00
64,0,01533,P.H. Horgan III,56.55,82,145,+55.00
65,0,01313,Steve Elkington,56.47,48,85,+20.00
65,0,01334,Keith Fergus,56.47,48,85,+22.00
67,0,01381,Fred Funk,56.41,88,156,+50.00
68,0,06613,Tommy Tolles,56.36,93,165,+43.00
69,0,08075,Jerry Kelly,56.21,86,153,+55.00
70,0,01968,Nick Price,55.74,34,61,+6.00
71,0,01024,Billy Andrade,55.70,88,158,+39.00
72,0,01040,Emlyn Aubrey,55.56,65,117,+42.00
72,0,10963,Jimmy Green,55.56,70,126,+48.00
72,0,01810,Phil Mickelson,55.56,70,126,+32.00
72,0,07749,Brett Quigley,55.56,105,189,+57.00
76,0,06332,Neal Lancaster,55.45,112,202,+47.00
77,0,01928,Corey Pavin,55.43,51,92,+32.00
78,0,06567,Vijay Singh,55.35,88,159,+32.00
79,0,20099,Doug Barron,55.33,83,150,+39.00
80,0,01677,Tom Lehman,55.32,52,94,+23.00
81,0,01042,Paul Azinger,55.29,47,85,+20.00
82,0,01996,Mike Reid,55.24,58,105,+31.00
83,0,06315,Pete Jordan,55.22,111,201,+72.00
84,0,01510,Nolan Henke,55.12,70,127,+42.00
85,0,01098,Jay Don Blake,55.10,81,147,+40.00
86,0,01864,Larry Nelson,55.00,66,120,+44.00
87,0,01475,Donnie Hammond,54.95,61,111,+39.00
88,0,10809,Jim Furyk,54.93,78,142,+42.00
89,0,06577,John Wilson,54.86,79,144,+48.00
90,0,08375,Paul Stankowski,54.80,97,177,+56.00
91,0,02104,Jeff Sluman,54.67,82,150,+38.00
92,0,06527,Steve Stricker,54.64,53,97,+32.00
93,0,01196,Brian Claar,54.62,71,130,+38.00
94,0,01682,Wayne Levi,54.55,60,110,+32.00
95,0,02131,Mike Springer,54.46,55,101,+41.00
96,0,12782,Tim Herron,54.35,100,184,+35.00
97,0,10585,Scott McCarron,54.07,73,135,+43.00
98,0,01203,Russ Cochran,53.99,88,163,+53.00
99,0,02023,Clarence Rose,53.94,89,165,+51.00
100,0,01706,Davis Love III,53.85,63,117,+28.00
101,0,02146,Payne Stewart,53.80,85,158,+58.00
102,0,02218,Ted Tryba,53.76,93,173,+47.00
103,0,06090,Jim McGovern,53.73,72,134,+37.00
104,0,10569,Mike Brisky,53.71,94,175,+68.00
105,0,07465,Hideki Kase,53.62,74,138,+39.00
106,0,01378,David Frost,53.49,69,129,+50.00
107,0,07867,Woody Austin,53.44,70,131,+50.00
108,0,01599,Steve Jones,53.33,64,120,+30.00
109,0,01577,Lee Janzen,53.21,83,156,+55.00
110,0,02223,Bob Tway,53.10,77,145,+38.00
111,0,01943,Chris Perry,53.05,87,164,+64.00
112,0,02267,D.A. Weibring,53.04,61,115,+48.00
113,0,01161,Mark Calcavecchia,52.99,71,134,+16.00
114,0,06522,Ernie Els,52.94,54,102,+33.00
114,0,02133,Craig Stadler,52.94,63,119,+36.00
116,0,06124,Patrick Burke,52.88,55,104,+35.00
117,0,02007,Larry Rinker,52.84,93,176,+60.00
118,0,01960,Don Pooley,52.59,61,116,+43.00
119,0,01797,Rocco Mediate,52.52,73,139,+32.00
120,0,06044,Scott Gump,52.41,87,166,+52.00
121,0,12387,Michael Christie,52.36,100,191,+65.00
122,0,07547,Craig Kanada,52.21,59,113,+48.00
123,0,01133,Billy Ray Brown,51.97,66,127,+45.00
124,0,01766,Billy Mayfair,51.85,84,162,+44.00
125,0,01143,Brad Bryant,51.82,57,110,+40.00
126,0,01975,Tom Purtzer,51.59,65,126,+31.00
127,0,02159,Curtis Strange,51.58,49,95,+37.00
128,0,06036,Scott Dunlap,51.45,71,138,+43.00
129,0,02245,Grant Waite,51.09,94,184,+45.00
130,0,08385,Omar Uresti,50.93,82,161,+57.00
131,0,02292,Bob Wolcott,50.78,65,128,+40.00
132,0,02049,Gene Sauers,50.65,39,77,+33.00
133,0,10207,Jimmy Johnston,50.62,82,162,+53.00
134,0,01288,Ed Dougherty,50.00,58,116,+40.00
134,0,01307,Joel Edwards,50.00,77,154,+51.00
134,0,11032,Frank Lickliter II,50.00,61,122,+41.00
134,0,02100,Tim Simpson,50.00,45,90,+40.00
134,0,02256,Tom Watson,50.00,40,80,+35.00
139,0,01941,Tom Pernice Jr.,49.68,77,155,+62.00
140,0,01553,John Huston,49.67,76,153,+49.00
141,0,02170,Hal Sutton,49.65,71,143,+54.00
142,0,01185,Brandel Chamblee,49.57,58,117,+45.00
143,0,01633,Tom Kite,49.48,48,97,+32.00
144,0,01011,Rafael Alarcon,49.29,69,140,+62.00
145,0,01219,John Cook,49.25,66,134,+51.00
146,0,01569,Peter Jacobsen,49.24,65,132,+49.00
147,0,08339,Spike McRoy,49.09,54,110,+52.00
148,0,06621,Joe Durant,48.98,96,196,+55.00
149,0,06012,Greg Kraft,48.95,93,190,+79.00
150,0,08553,Lee Porter,48.63,71,146,+61.00
151,0,01487,Jeff Hart,48.60,52,107,+40.00
152,0,01139,Olin Browne,48.57,85,175,+75.00
153,0,01945,Kenny Perry,48.28,56,116,+31.00
154,0,06581,David Sutherland,48.25,55,114,+41.00
155,0,07087,Hugh Royer III,48.24,82,170,+51.00
156,0,08265,Eric Johnson,48.09,63,131,+61.00
157,0,01261,Jay Delsing,47.68,72,151,+61.00
158,0,01226,Fred Couples,47.44,37,78,+25.00
159,0,02095,Larry Silveira,47.27,52,110,+56.00
160,0,07003,David Berganio Jr.,47.14,66,140,+38.00
161,0,01385,Jim Gallagher Jr.,47.06,80,170,+76.00
162,0,07363,Craig Bowden,46.88,45,96,+47.00
163,0,12663,Phil Tataurangi,46.61,55,118,+60.00
