RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
57,0,26476,Chez Reavie,6.65,2700018,40629800
58,0,29378,Daisuke Kataoka,6.61,183363,2776000
59,0,27129,Luke List,6.49,2710736,41749000
60,0,35461,Beau Hossler,6.44,2449707,38052000
61,0,26596,Ryan Moore,6.37,1986608,31194000
62,0,26329,Louis Oosthuizen,6.36,1731493,27232800
63,0,27436,Graham DeLaet,6.23,251630,4041000
64,0,25632,Jimmy Walker,6.15,2027312,32986800
65,0,46435,Austin Cook,6.08,2448920,40256000
66,0,39384,Alex Kang,6.02,150733,2502000
67,0,19803,Ryan Armour,5.86,2485203,42418800
68,0,40006,Erik van Rooyen,5.80,109714,1890000
69,0,39324,J.J. Spaun,5.71,1978906,34678800
70,0,34414,Chris Paisley,5.53,289900,5238800
71,0,32816,Satoshi Kodaira,5.48,1581712,28860000
72,0,19846,Brian Gay,5.47,2152501,39376800
73,0,20229,Stewart Cink,5.46,1887208,34551000
74,0,25818,Scott Piercy,5.44,1882337,34570800
74,0,33870,Ashun Wu,5.44,90250,1660000
76,0,30978,Kiradech Aphibarnrat,5.40,1275484,23608000
77,0,26331,Charl Schwartzel,5.38,1710179,31781800
78,0,23320,Ryan Palmer,5.37,1484445,27640800
79,0,24024,Zach Johnson,5.36,1957635,36494800
80,0,21961,Charles Howell III,5.34,2179725,40845000
81,0,29454,Bernd Wiesberger,5.21,428632,8228000
82,0,29974,Branden Grace,5.15,1529289,29701000
83,0,33399,Adam Hadwin,5.08,1932488,38027000
84,0,37455,Si Woo Kim,5.04,2276114,45137000
85,0,30261,Ryan Yip,5.01,55889,1116000
86,0,27556,Ted Potter Jr.,5.00,1976198,39500000
87,0,37454,Whee Kim,4.93,1920340,38935800
88,0,40026,Daniel Berger,4.92,1721763,34967800
89,0,30926,Chris Kirk,4.90,1824111,37225800
90,0,29908,C.T. Pan,4.87,1881787,38629800
91,0,29484,Peter Uihlein,4.84,1797715,37128800
92,0,27141,J.B. Holmes,4.82,1595942,33103800
93,0,33227,Hyun-woo Ryu,4.79,79500,1660000
94,0,23108,Matt Kuchar,4.76,1720097,36146800
95,0,33293,Thomas Pieters,4.63,813227,17579000
96,0,30944,Jason Kokrak,4.61,1794431,38934000
97,0,25686,Jason Dufner,4.60,1497655,32534800
98,0,32366,Kevin Chappell,4.59,1608338,35052000
99,0,34076,Joel Dahmen,4.55,1476838,32428800
99,0,39546,Keith Mitchell,4.55,1641260,36100800
101,0,45526,Abraham Ancer,4.43,1676695,37872800
102,0,27214,Kevin Streelman,4.35,1523642,35010000
103,0,34098,Russell Henley,4.30,1516438,35273000
104,0,28300,Joost Luiten,4.29,73000,1700000
105,0,36326,David Lipsky,4.22,194950,4620000
106,0,25562,Andres Romero,4.18,206764,4942800
107,0,31420,Anirban Lahiri,4.16,1441205,34613000
108,0,27095,Nick Watney,4.12,1402833,34030800
109,0,32640,Troy Merritt,4.10,1326989,32374800
110,0,35225,Brandon Stone,4.09,364939,8930000
111,0,20472,Alex Cejka,4.07,1198541,29458800
112,0,29268,Bronson Burgoon,4.02,1179616,29322000
112,0,34021,Bud Cauley,4.02,900591,22429800
114,0,46601,Trey Mullinax,4.01,1184245,29530800
115,0,30736,Oscar Fraustro,3.98,50804,1278000
116,0,39975,Michael Kim,3.97,1379736,34750800
117,0,29461,Jamie Lovemark,3.95,1377286,34885800
118,0,24140,Sean O'Hair,3.92,1104865,28162800
119,0,32448,James Hahn,3.90,1386301,35567000
120,0,46567,Paul Dunne,3.89,468938,12062000
120,0,35912,Haydn Porteous,3.89,64500,1660000
120,0,24459,Richard Sterne,3.89,64500,1660000
120,0,45478,Julian Suri,3.89,562166,14444000
124,0,29535,Brice Garnett,3.85,1466224,38044800
125,0,26341,Wade Ormsby,3.82,129750,3400000
126,0,40098,Matt Fitzpatrick,3.81,830394,21808000
127,0,21209,Sergio Garcia,3.79,878354,23182800
128,0,28258,K.T. Kim,3.78,62900,1665000
129,0,12716,Charley Hoffman,3.75,1400637,37330800
129,0,33122,Russell Knox,3.75,1424030,37926800
131,0,49771,J.T. Poston,3.72,940661,25300800
132,0,27936,Martin Laird,3.68,1017580,27640800
133,0,48153,Matthieu Pavon,3.67,79200,2160000
133,0,06527,Steve Stricker,3.67,582566,15886800
135,0,35879,Kelly Kraft,3.65,1496253,40951800
136,0,34213,Grayson Murray,3.61,1056628,29241000
137,0,37189,Harold Varner III,3.58,1223064,34165800
138,0,51394,A.J. McInerney,3.57,164923,4626000
139,0,46501,Ollie Schniederjans,3.56,1303610,36621000
140,0,32333,Kevin Tway,3.55,1379544,38845800
141,0,27324,Seungsu Han,3.51,132603,3780000
141,0,35532,Tom Hoge,3.51,1358542,38710800
143,0,37275,Sam Ryder,3.50,1046166,29890800
144,0,34541,Poom Saksansin,3.49,101900,2920000
145,0,55573,John VanDerLaan,3.44,21700,630000
146,0,10809,Jim Furyk,3.41,660010,19342800
147,0,47504,Sam Burns,3.38,495916,14662800
147,0,54926,George Cunningham,3.38,37743,1116000
149,0,01666,Bernhard Langer,3.36,130200,3870000
149,0,36699,Patrick Rodgers,3.36,1287040,38259000
149,0,23621,Rory Sabbatini,3.36,1126057,33472800
152,0,29926,Danny Lee,3.32,1269386,38251800
153,0,27974,Sung Kang,3.27,1243309,37963800
154,0,23325,Vaughn Taylor,3.18,965691,30330000
155,0,25900,Lucas Glover,3.14,789382,25133800
156,0,35421,Brandon Harkins,3.11,1148115,36946800
156,0,08075,Jerry Kelly,3.11,108500,3484800
156,0,29223,Sam Saunders,3.11,981936,31564800
159,0,30692,Scott Stallings,3.01,1147573,38062800
160,0,31202,William McGirt,2.97,933327,31402800
161,0,25203,SSP Chawrasia,2.95,86280,2920000
161,0,47239,Phachara Khongwatmai,2.95,86200,2920000
163,0,34587,Chan Kim,2.91,48250,1660000
164,0,27958,Ryan Blaum,2.89,980877,33958800
165,0,26951,Johnson Wagner,2.87,656322,22906800
166,0,29936,Ryan Fox,2.83,217903,7690000
166,0,52330,Dylan Meyer,2.83,275109,9720000
168,0,27064,Jhonattan Vegas,2.82,1137444,40339000
169,0,47128,Richy Werenski,2.81,1081283,38494800
170,0,33974,Dean Burmester,2.77,106854,3860000
170,0,31560,Brian Stuard,2.77,1089763,39394800
172,0,31670,Matthew Griffin,2.75,45625,1660000
173,0,29334,Jaco Ahlers,2.74,46500,1700000
173,0,26758,David Hearn,2.74,622383,22690800
175,0,34174,John Huh,2.69,974538,36190800
175,0,23969,Graeme Storm,2.69,44625,1660000
177,0,33115,Jinho Choi,2.67,44516,1665000
177,0,36528,Yanwei Liu,2.67,44250,1660000
177,0,29289,S.Y. Noh,2.67,44516,1665000
180,0,23541,Ben Crane,2.66,620646,23320800
181,0,37452,Ashley Hall,2.65,44000,1660000
182,0,28751,Andrew Dodt,2.64,43750,1660000
182,0,33204,Shane Lowry,2.64,696897,26362800
184,0,29479,Scott Brown,2.62,1076678,41041800
185,0,34697,Yi Cao,2.61,43250,1660000
186,0,35296,Haotong Li,2.60,544006,20908000
187,0,29970,Dylan Frittelli,2.59,454677,17566000
188,0,28420,Ryan Brehm,2.57,13856,540000
189,0,32876,Martin Piller,2.56,847304,33066000
190,0,21498,Hideto Tanihara,2.54,90250,3550000
191,0,45609,Tyler Duncan,2.52,944021,37450800
192,0,32150,Michael Thompson,2.50,563972,22572000
193,0,28252,Seamus Power,2.49,791018,31762800
194,0,39327,Ben Silverman,2.47,793140,32140800
195,0,25493,Nick Taylor,2.41,899373,37359000
196,0,12510,Chad Campbell,2.40,801960,33481800
197,0,20157,Retief Goosen,2.37,545364,23014800
198,0,25572,Graeme McDowell,2.35,581024,24769800
198,0,35541,John Peterson,2.35,251925,10702800
200,0,46550,Brandon Hagy,2.34,76817,3276000
201,0,01226,Fred Couples,2.33,46200,1980000
201,0,22056,Cameron Percy,2.33,387612,16624800
201,0,33486,Roger Sloan,2.33,26040,1116000
204,0,39997,Corey Conners,2.32,728296,31348800
205,0,27330,Josh Teater,2.29,40040,1746000
206,0,24358,Robert Garrigus,2.28,702030,30790800
207,0,22371,Aaron Baddeley,2.27,725928,31942800
208,0,50526,Tom Lovelady,2.23,700783,31384800
209,0,34099,Harris English,2.20,799450,36370800
210,0,32815,Masahiro Kawamura,2.19,41375,1890000
211,0,31416,Derek Fathauer,2.17,708712,32598000
211,0,23797,Brett Rumford,2.17,77817,3590000
213,0,31273,Gavin Kyle Green,2.14,175285,8175000
214,0,33413,Ben Martin,2.13,532936,25020000
215,0,51766,Wyndham Clark,2.09,68800,3294000
216,0,23063,Scott Hend,2.07,60400,2920000
216,0,28132,Tyrone Van Aswegen,2.07,763584,36928800
218,0,34264,Hudson Swafford,2.06,569391,27617800
219,0,46402,Talor Gooch,2.05,654200,31870800
220,0,39113,Shubhankar Sharma,2.02,370607,18366000
221,0,47993,Denny McCarthy,2.01,498341,24832800
222,0,36852,Jim Knous,2.00,24480,1224000
222,0,37278,Nicholas Lindheim,2.00,593842,29710800
222,0,34409,David Lingmerth,2.00,616758,30844800
225,0,24781,Hunter Mahan,1.97,457337,23220000
226,0,26300,Matt Jones,1.96,538681,27424800
227,0,24924,Bill Haas,1.95,638414,32782000
228,0,27896,Ross Fisher,1.92,412954,21548800
229,0,48887,Matt Wallace,1.88,113125,6030000
230,0,47988,Nick Hardy,1.86,54120,2916000
231,0,34554,Jung-gon Hwang,1.83,30525,1665000
231,0,33418,Shawn Stefani,1.83,523204,28540800
233,0,35174,Matthew Southgate,1.82,103750,5710000
234,0,29772,Michael Lorenzo-Vera,1.81,65725,3640000
235,0,22080,Prayad Marksaeng,1.78,22400,1260000
236,0,24748,WC Liang,1.69,64500,3820000
237,0,48084,Wesley Bryan,1.68,498166,29579800
237,0,55752,Ben Kern,1.68,33281,1980000
237,0,22000,Chris Wood,1.68,73953,4410000
240,0,27963,Chris Stroud,1.67,565466,33877800
241,0,39524,Sean Crocker,1.64,31000,1890000
242,0,32367,Jorge Campillo,1.63,91000,5570000
242,0,33667,Carlos Ortiz,1.63,20789,1278000
242,0,35237,Santiago Rivas,1.63,8784,540000
245,0,12782,Tim Herron,1.61,209216,12978000
246,0,34358,Jonathan Randolph,1.60,453328,28342800
247,0,24449,Parker McLachlin,1.59,174039,10980000
248,0,29531,Richie Ramsay,1.58,60500,3820000
249,0,40009,Dominic Bozzelli,1.57,391634,25020000
250,0,40058,Zac Blair,1.54,330507,21484800
251,0,28775,Nate Lashley,1.53,296650,19360800
252,0,35545,Blayne Barber,1.52,398137,26110800
252,0,26908,Yuta Ikeda,1.52,208922,13714000
254,0,47347,Adam Schenk,1.51,474923,31438800
255,0,33461,Morgan Hoffmann,1.50,170673,11349000
256,0,23353,J.J. Henry,1.49,482052,32284800
256,0,35506,Mackenzie Hughes,1.49,518476,34732800
258,0,36799,Stephan Jaeger,1.46,422260,28900800
259,0,29939,Fabrizio Zanotti,1.45,59180,4090000
260,0,47287,Ethan Tracy,1.44,364493,25272000
260,0,25892,Steve Wheatcroft,1.44,309656,21546000
262,0,24846,Ricky Barnes,1.43,340591,23842800
262,0,32791,K.H. Lee,1.43,23759,1665000
264,0,20098,Stuart Appleby,1.39,175235,12618000
264,0,28679,Fabián Gómez,1.39,437032,31366800
264,0,26392,Chris Wilson,1.39,8733,630000
267,0,51890,Greyson Sigg,1.37,15302,1116000
268,0,46404,Marcus Kinhult,1.34,25317,1890000
268,0,31109,Richard Lee,1.34,16847,1260000
268,0,26328,Shaun Norris,1.34,25317,1890000
271,0,28500,Martin Flores,1.33,449266,33904800
272,0,29485,Brett Stegmaier,1.32,305607,23212800
273,0,24321,Kodai Ichihara,1.31,47000,3590000
273,0,34466,Peter Malnati,1.31,420001,32068800
273,0,23821,Yusaku Miyazato,1.31,156336,11968000
273,0,50092,Zach Wright,1.31,14632,1116000
277,0,24357,K.J. Choi,1.30,219405,16885800
277,0,29930,Mike Hendry,1.30,46125,3550000
277,0,32254,Xinjun Zhang,1.30,420377,32324800
280,0,27770,Camilo Villegas,1.29,229439,17721000
281,0,30907,Rhys Enoch,1.28,24250,1890000
281,0,32698,Bobby Gates,1.28,16083,1260000
281,0,37447,Zander Lombard,1.28,24250,1890000
284,0,30163,Henrik Norlander,1.26,14012,1116000
284,0,25240,D.A. Points,1.26,377265,30016800
286,0,20593,Greg Chalmers,1.25,288023,23032800
287,0,27895,Jonas Blixt,1.24,368518,29773800
287,0,51567,Will Cannon,1.24,7840,630000
287,0,52375,Doug Ghim,1.24,116527,9414000
287,0,55420,Cooper Musselman,1.24,7840,630000
287,0,36521,Young-han Song,1.24,20628,1665000
292,0,26444,Juvic Pagunsan,1.23,15540,1260000
293,0,35834,Hyungjoon Lee,1.22,20350,1665000
293,0,37380,Curtis Luck,1.22,19491,1602000
295,0,01098,Jay Don Blake,1.21,7595,630000
295,0,01116,Michael Bradley,1.21,7595,630000
295,0,34579,Alexander Levy,1.21,137500,11370000
295,0,55421,Chip McDaniel,1.21,7595,630000
299,0,35310,Lanto Griffin,1.20,358380,29854800
299,0,46442,Maverick McNealy,1.20,103624,8640000
299,0,36724,Augusto Núñez,1.20,6480,540000
302,0,46458,Andrew Dorn,1.19,19046,1602000
302,0,54781,Grant Hirschman,1.19,14190,1188000
302,0,37249,Ryuko Tokimatsu,1.19,66250,5570000
302,0,20396,Lee Westwood,1.19,37637,3150000
306,0,39537,Chris Naegel,1.18,25426,2160000
306,0,23788,D.J. Trahan,1.18,85595,7236000
308,0,54871,Grant Booth,1.17,7174,612000
308,0,01139,Olin Browne,1.17,7385,630000
308,0,23699,Danny Chia,1.17,14770,1260000
308,0,24155,Ryan Hogue,1.17,14348,1224000
312,0,39436,Joshua Creel,1.16,12958,1116000
312,0,34431,Robert Streb,1.16,411606,35613000
312,0,28780,Nicholas Thompson,1.16,8944,774000
315,0,48126,Calum Hill,1.14,24692,2160000
315,0,25834,Daniel Summerhays,1.14,234510,20566800
317,0,06643,Paul Goydos,1.13,18067,1602000
317,0,28114,Dawie van der Walt,1.13,14210,1260000
317,0,26497,Casey Wittenberg,1.13,13464,1188000
320,0,49403,Grady Brame,1.12,8686,774000
320,0,39480,T.J. Vogel,1.12,110021,9828000
322,0,36685,Cameron Wilson,1.11,23959,2160000
323,0,06332,Neal Lancaster,1.10,6930,630000
323,0,27933,John Merrick,1.10,119407,10900800
325,0,47443,Junghwan Lee,1.08,18038,1665000
325,0,25349,Tim Wilkinson,1.08,43927,4068000
327,0,33951,Julio Santos,1.07,5760,540000
328,0,34310,Alexander Björk,1.06,59250,5570000
328,0,39958,Jeunghun Wang,1.06,17575,1665000
330,0,32105,Nicholas Fung,1.04,13160,1260000
331,0,22293,Heath Slocum,1.03,37814,3672000
332,0,34575,Adrian Otaegui,1.02,20100,1980000
333,0,24925,Jonathan Byrd,1.00,267055,26596800
333,0,39954,Cody Gribble,1.00,302593,30241800
333,0,28158,Steve Marino,1.00,76616,7668000
336,0,27942,Rob Oppenheim,.96,279019,28990800
337,0,45157,Cam Davis,.93,56555,6066000
338,0,24490,George McNeill,.92,91100,9900000
339,0,47238,Jazz Janewattananond,.91,28700,3150000
340,0,28307,Matt Every,.87,299162,34210800
340,0,39328,Conrad Shindler,.87,187399,21600000
340,0,46464,Jordan L Smith,.87,48250,5530000
343,0,28259,Sangmoon Bae,.85,184057,21645000
343,0,35376,Roberto Díaz,.85,235635,27694800
345,0,39251,Ryan Ruffels,.82,33394,4087800
346,0,23048,Eric Axley,.81,69125,8496000
346,0,46046,Scottie Scheffler,.81,25080,3096000
348,0,39971,Sungjae Im,.80,33281,4140000
349,0,55412,Mickey DeMorat,.78,25426,3240000
349,0,20645,John Senden,.78,68604,8748000
351,0,23638,Brendon de Jonge,.77,110276,14284800
351,0,46440,Smylie Kaufman,.77,201136,26074800
351,0,35104,Tom Lewis,.77,31000,4050000
351,0,51600,Jimmy Stanger,.77,24480,3168000
355,0,34242,Andrew Johnston,.75,24448,3276000
356,0,23983,Luke Donald,.72,81989,11376000
356,0,20572,Rod Pampling,.72,183806,25515000
356,0,32139,Danny Willett,.72,84000,11592000
359,0,01706,Davis Love III,.71,97920,13788000
360,0,27081,Seunghyuk Kim,.70,20628,2961000
361,0,39058,Lucas Herbert,.67,27161,4050000
362,0,27408,Martin Kaymer,.66,115379,17442000
362,0,27466,Spencer Levin,.66,9331,1404000
364,0,23409,James Driscoll,.64,14910,2340000
364,0,51997,Andrew Novak,.64,14850,2304000
364,0,06567,Vijay Singh,.64,95334,14832000
367,0,48822,Sebastián Muñoz,.63,17675,2790000
368,0,33419,Cameron Tringale,.62,179459,28954800
369,0,28593,Jesse Mueller,.61,15028,2466000
370,0,37273,Derek Ernst,.58,20353,3492000
371,0,21633,Steve Allan,.55,12338,2232000
371,0,51922,Sulman Raza,.55,15300,2772000
373,0,27120,Troy Matteson,.53,39000,7362000
374,0,24507,Jason Bohn,.52,43620,8406000
374,0,20104,Ken Duke,.52,82161,15786000
374,0,27139,David Skinns,.52,9861,1890000
377,0,21753,Brian Davis,.50,60851,12186000
378,0,06522,Ernie Els,.49,102868,20898000
378,0,49947,Taylor Moore,.49,9861,1998000
380,0,29222,Billy Hurley III,.47,145725,31168800
381,0,35819,Vince India,.46,7305,1584000
382,0,20766,Padraig Harrington,.45,93260,20638800
383,0,22046,Geoff Ogilvy,.43,93947,21852000
384,0,53165,Doc Redman,.42,36841,8748000
385,0,30750,Tommy Gainey,.41,39508,9684000
385,0,31557,Jim Herman,.41,46962,11367000
385,0,39004,Dru Love,.41,27305,6696000
388,0,10213,Dicky Pride,.40,42810,10800000
389,0,47125,Matt Atkins,.39,89104,22582800
389,0,20094,Jonathan Kaye,.39,7004,1782000
391,0,30711,Colt Knost,.37,43134,11764800
392,0,37338,Zecheng Dou,.35,90993,25934800
392,0,10375,Sean McCarty,.35,10730,3024000
394,0,20848,Ángel Cabrera,.34,20353,6012000
395,0,48319,Tom Whitney,.33,12095,3672000
396,0,21878,Mark Wilson,.31,33348,10746000
397,0,32775,Shugo Imahira,.30,14198,4756000
398,0,28087,Kris Blanks,.29,18998,6498000
399,0,10885,Robert Allenby,.27,19970,7488000
400,0,21407,Arjun Atwal,.26,12006,4680000
401,0,12652,Cameron Beckman,.24,12694,5400000
401,0,11123,Chris Couch,.24,13000,5364000
403,0,32334,Charlie Beljan,.22,21344,9792000
403,0,01249,John Daly,.22,18362,8236800
403,0,22378,Trevor Immelman,.22,5520,2520000
406,0,20160,Charlie Wi,.21,10878,5212800
407,0,08385,Omar Uresti,.20,21278,10584000
408,0,22913,John Rollins,.19,15598,8326800
409,0,06515,Shaun Micheel,.18,6930,3924000
410,0,52372,Cameron Champ,.17,11966,7038000
410,0,35544,Andrew Yun,.17,41566,23860800
410,0,47483,Will Zalatoris,.17,14874,8802000
413,0,20850,Daniel Chopra,.16,8784,5400000
414,0,01320,Bob Estes,.15,15431,9972000
415,0,46732,Rick Lamb,.12,14136,11574000
416,0,22582,Kyle Thompson,.10,24878,23968800
417,0,10423,Mike Weir,.09,5760,6642000
