RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,02246,Duffy Waldorf,97.14,35,34
2,0,12760,Danny Ellis,95.65,23,22
3,0,20572,Rod Pampling,93.75,32,30
4,0,21805,Harrison Frazar,93.18,44,41
5,0,22293,Heath Slocum,93.02,43,40
6,0,25632,Jimmy Walker,92.31,26,24
7,0,01035,Tommy Armour III,92.11,38,35
8,0,20766,Padraig Harrington,92.00,25,23
8,0,01685,J.L. Lewis,92.00,25,23
8,0,25345,Carl Pettersson,92.00,25,23
8,0,06527,Steve Stricker,92.00,25,23
12,0,20229,Stewart Cink,91.18,34,31
12,0,01810,Phil Mickelson,91.18,34,31
14,0,23673,Michael Connell,90.91,22,20
14,0,20608,David Howell,90.91,22,20
16,0,22946,Henrik Bjornstad,90.74,54,49
17,0,23320,Ryan Palmer,90.48,42,38
18,0,08793,Tiger Woods,90.00,30,27
19,0,22913,John Rollins,89.58,48,43
20,0,02206,David Toms,89.19,37,33
21,0,10505,Shane Bertsch,89.13,46,41
21,0,20121,Todd Fischer,89.13,46,41
21,0,22405,Justin Rose,89.13,46,41
24,0,23409,James Driscoll,88.89,36,32
25,0,25842,Jon Mills,88.46,26,23
26,0,08537,J.P. Hayes,88.24,34,30
26,0,01761,Len Mattiace,88.24,17,15
26,0,12755,Vance Veazey,88.24,34,30
29,0,01161,Mark Calcavecchia,88.10,42,37
29,0,24781,Hunter Mahan,88.10,42,37
31,0,10885,Robert Allenby,87.80,41,36
32,0,12680,Shigeki Maruyama,87.76,49,43
33,0,24507,Jason Bohn,87.50,56,49
33,0,06522,Ernie Els,87.50,40,35
33,0,23616,Ryan Hietala,87.50,16,14
33,0,27095,Nick Watney,87.50,48,42
37,0,07749,Brett Quigley,87.23,47,41
37,0,07013,Wes Short Jr.,87.23,47,41
39,0,21753,Brian Davis,87.18,39,34
39,0,06251,Chris DiMarco,87.18,39,34
39,0,21470,Daisuke Maruyama,87.18,39,34
42,0,06567,Vijay Singh,87.10,62,54
43,0,01142,Bart Bryant,86.84,38,33
44,0,06575,Dudley Hart,86.67,30,26
44,0,26596,Ryan Moore,86.67,30,26
46,0,22378,Trevor Immelman,86.49,37,32
47,0,19846,Brian Gay,86.27,51,44
47,0,24924,Bill Haas,86.27,51,44
49,0,06004,Stephen Ames,86.21,29,25
49,0,22892,Jason Gore,86.21,29,25
51,0,21646,David Branshaw,86.05,43,37
51,0,02239,Scott Verplank,86.05,43,37
53,0,21407,Arjun Atwal,85.71,49,42
53,0,01042,Paul Azinger,85.71,35,30
53,0,01219,John Cook,85.71,21,18
56,0,23048,Eric Axley,85.45,55,47
57,0,26420,Richard Johnson,85.37,41,35
57,0,10423,Mike Weir,85.37,41,35
59,0,24357,K.J. Choi,85.29,34,29
59,0,21961,Charles Howell III,85.29,34,29
61,0,24980,Scott Gutschewski,85.19,27,23
61,0,06012,Greg Kraft,85.19,27,23
63,0,12716,Charley Hoffman,85.00,60,51
63,0,20631,David McKenzie,85.00,40,34
63,0,06515,Shaun Micheel,85.00,40,34
63,0,25240,D.A. Points,85.00,40,34
63,0,12602,Dean Wilson,85.00,60,51
68,0,20812,Tjaart van der Walt,84.85,33,28
69,0,01766,Billy Mayfair,84.78,46,39
70,0,22621,Ben Curtis,84.62,39,33
70,0,24358,Robert Garrigus,84.62,39,33
70,0,23718,Nathan Green,84.62,52,44
70,0,12662,Thomas Levet,84.62,26,22
74,0,23325,Vaughn Taylor,84.44,45,38
75,0,24140,Sean O'Hair,84.31,51,43
76,0,23541,Ben Crane,84.00,25,21
77,0,06034,Marco Dawson,83.72,43,36
78,0,20850,Daniel Chopra,83.64,55,46
78,0,02110,Jerry Smith,83.64,55,46
80,0,23623,Bo Van Pelt,83.58,67,56
81,0,20498,Briny Baird,83.33,42,35
81,0,08123,Jeff Brehaut,83.33,48,40
81,0,24138,Ian Poulter,83.33,24,20
81,0,23788,D.J. Trahan,83.33,42,35
81,0,19913,Ron Whittaker,83.33,36,30
86,0,23353,J.J. Henry,82.93,41,34
87,0,01619,Skip Kendall,82.86,35,29
87,0,20691,Greg Owen,82.86,35,29
89,0,01724,Jeff Maggert,82.76,29,24
89,0,21660,Jason Schultz,82.76,29,24
91,0,19881,Robert Damron,82.69,52,43
91,0,20378,Mathias Grönberg,82.69,52,43
93,0,20098,Stuart Appleby,82.61,46,38
93,0,20382,Stephen Leaney,82.61,46,38
93,0,21878,Mark Wilson,82.61,46,38
96,0,11123,Chris Couch,82.50,40,33
96,0,10809,Jim Furyk,82.50,40,33
98,0,20574,Mathew Goggin,82.35,34,28
98,0,01945,Kenny Perry,82.35,34,28
100,0,08835,Kris Cox,82.22,45,37
100,0,24024,Zach Johnson,82.22,45,37
100,0,11032,Frank Lickliter II,82.22,45,37
103,0,10860,Justin Leonard,82.05,39,32
104,0,25900,Lucas Glover,81.97,61,50
105,0,22371,Aaron Baddeley,81.82,33,27
105,0,12660,Jesper Parnevik,81.82,44,36
105,0,28780,Nicholas Thompson,81.82,55,45
108,0,12823,Carlos Franco,81.48,54,44
109,0,06197,Michael Allen,81.40,43,35
110,0,01313,Steve Elkington,80.95,21,17
110,0,20628,Arron Oberholser,80.95,42,34
110,0,21959,Ted Purdy,80.95,42,34
113,0,07223,Brian Bateman,80.65,31,25
114,0,20099,Doug Barron,80.49,41,33
115,0,01139,Olin Browne,80.39,51,41
115,0,20105,Jeff Gove,80.39,51,41
117,0,27770,Camilo Villegas,80.36,56,45
118,0,01226,Fred Couples,80.00,20,16
118,0,23983,Luke Donald,80.00,25,20
118,0,09011,David Duval,80.00,25,20
118,0,01381,Fred Funk,80.00,40,32
118,0,21209,Sergio Garcia,80.00,25,20
118,0,06643,Paul Goydos,80.00,35,28
118,0,21350,Ryuji Imada,80.00,50,40
118,0,01599,Steve Jones,80.00,40,32
118,0,01887,Mark O'Meara,80.00,15,12
118,0,23497,Tag Ridings,80.00,60,48
128,0,24912,Will MacKenzie,79.49,39,31
129,0,12782,Tim Herron,79.31,29,23
129,0,10565,Ian Leggatt,79.31,29,23
129,0,06350,Bob May,79.31,29,23
129,0,22046,Geoff Ogilvy,79.31,29,23
133,0,02106,Chris Smith,79.17,24,19
134,0,23135,Tim Clark,79.07,43,34
135,0,01666,Bernhard Langer,78.95,38,30
136,0,07867,Woody Austin,78.72,47,37
137,0,20634,Peter Lonard,78.57,42,33
137,0,24502,Adam Scott,78.57,42,33
139,0,06595,Kevin Sutherland,78.43,51,40
140,0,01677,Tom Lehman,78.26,23,18
140,0,01823,Larry Mize,78.26,23,18
140,0,01941,Tom Pernice Jr.,78.26,46,36
143,0,01707,Steve Lowery,78.05,41,32
143,0,20645,John Senden,78.05,41,32
145,0,06621,Joe Durant,77.78,63,49
145,0,01473,Todd Hamilton,77.78,27,21
147,0,25804,Bubba Watson,77.55,49,38
148,0,28475,Jeff Overton,77.36,53,41
149,0,10733,Kent Jones,77.19,57,44
150,0,12510,Chad Campbell,77.14,35,27
151,0,06373,José María Olazábal,76.92,26,20
151,0,11011,Mike Sposa,76.92,26,20
153,0,23322,Brett Wetterich,76.60,47,36
154,0,02104,Jeff Sluman,76.47,51,39
155,0,21949,Joe Ogilvie,76.09,46,35
156,0,21731,Freddie Jacobson,75.76,33,25
157,0,25935,John Engler Jr.,75.68,37,28
157,0,27141,J.B. Holmes,75.68,37,28
159,0,27120,Troy Matteson,75.61,41,31
160,0,01948,Tim Petrovic,75.56,45,34
160,0,22548,Patrick Sheehan,75.56,45,34
162,0,02101,Joey Sindelar,75.51,49,37
163,0,01329,Brad Faxon,75.00,28,21
163,0,07457,Steve Flesch,75.00,60,45
163,0,01706,Davis Love III,75.00,32,24
166,0,23349,Charles Warren,74.51,51,38
