RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 4 AVG,TOTAL PAR
1,0,01968,Nick Price,-32,3.97,4176
2,0,01226,Fred Couples,-29,3.97,3456
3,0,01331,Rick Fehr,-24,3.97,3568
4,0,01633,Tom Kite,-23,3.98,3784
5,0,02190,Doug Tewell,-20,3.97,3112
6,0,01677,Tom Lehman,-13,3.99,4216
6,0,01706,Davis Love III,-13,3.99,3848
8,0,01887,Mark O'Meara,-12,3.99,3376
9,0,01219,John Cook,-8,3.99,3296
9,0,01313,Steve Elkington,-8,3.99,3624
9,0,02100,Tim Simpson,-8,3.99,2844
12,0,01042,Paul Azinger,-5,3.99,3576
12,0,01457,Jay Haas,-5,4.00,4376
14,0,01355,Raymond Floyd,-2,4.00,2536
15,0,01346,Ed Fiori,E,4.00,3984
16,0,01444,Ken Green,+1,4.00,3556
16,0,02010,Loren Roberts,+1,4.00,4224
18,0,01132,Mark Brooks,+3,4.00,4504
18,0,01690,Bruce Lietzke,+3,4.00,2800
20,0,01553,John Huston,+4,4.00,4372
21,0,02104,Jeff Sluman,+6,4.01,4656
22,0,01200,Keith Clearwater,+8,4.01,4376
23,0,01072,Chip Beck,+9,4.01,3704
24,0,01876,Greg Norman,+10,4.02,2416
24,0,01958,Dan Pohl,+10,4.02,2488
26,0,01736,Roger Maltbie,+11,4.02,2696
26,0,01797,Rocco Mediate,+11,4.01,3336
26,0,01960,Don Pooley,+11,4.02,2384
29,0,01928,Corey Pavin,+12,4.01,3720
30,0,01361,Dan Forsman,+13,4.01,4528
31,0,01261,Jay Delsing,+14,4.01,3824
32,0,01306,David Edwards,+15,4.02,3968
32,0,01522,Lon Hinkle,+15,4.02,2472
32,0,02225,Howard Twitty,+15,4.02,3480
32,0,02242,Lanny Wadkins,+15,4.02,3640
36,0,01353,Bruce Fleisher,+16,4.02,4264
36,0,02049,Gene Sauers,+16,4.02,3236
38,0,01385,Jim Gallagher Jr.,+17,4.02,4384
38,0,01766,Billy Mayfair,+17,4.01,4752
40,0,02246,Duffy Waldorf,+18,4.02,3520
41,0,01724,Jeff Maggert,+19,4.02,3672
42,0,01142,Bart Bryant,+20,4.03,2472
42,0,01475,Donnie Hammond,+20,4.03,2768
42,0,02146,Payne Stewart,+20,4.02,3408
45,0,01837,Gil Morgan,+21,4.02,3644
45,0,01945,Kenny Perry,+21,4.02,3456
45,0,02099,Scott Simpson,+21,4.03,3028
48,0,01129,Bill Britton,+22,4.03,3516
48,0,01196,Brian Claar,+22,4.02,4152
48,0,01235,Ben Crenshaw,+22,4.03,3464
48,0,02090,Tom Sieckmann,+22,4.02,3784
52,0,01577,Lee Janzen,+23,4.02,4352
52,0,01783,Mark McCumber,+23,4.03,3288
54,0,06124,Patrick Burke,+24,4.03,3696
54,0,06575,Dudley Hart,+24,4.02,3880
54,0,01823,Larry Mize,+24,4.03,3360
57,0,01014,Fulton Allem,+25,4.02,4112
57,0,02135,Mike Standly,+25,4.02,4112
59,0,01559,Hale Irwin,+26,4.04,2744
59,0,02159,Curtis Strange,+26,4.04,2432
61,0,01098,Jay Don Blake,+27,4.03,3184
62,0,02321,Fuzzy Zoeller,+28,4.04,2552
63,0,01946,Peter Persons,+29,4.03,4056
64,0,01161,Mark Calcavecchia,+31,4.03,4016
64,0,01996,Mike Reid,+31,4.04,3224
66,0,01143,Brad Bryant,+32,4.03,4712
66,0,01510,Nolan Henke,+32,4.04,3576
68,0,01323,Brad Fabel,+35,4.04,3920
68,0,01846,Jodie Mudd,+35,4.05,2752
68,0,02133,Craig Stadler,+35,4.04,3464
71,0,01771,Blaine McCallister,+36,4.04,4024
72,0,01060,Dave Barr,+37,4.04,3864
72,0,01938,David Peoples,+37,4.04,4080
72,0,01975,Tom Purtzer,+37,4.04,3384
75,0,01378,David Frost,+38,4.04,3460
75,0,02007,Larry Rinker,+38,4.04,3448
75,0,02322,Richard Zokol,+38,4.05,2816
78,0,01682,Wayne Levi,+39,4.05,3396
79,0,01418,Bill Glasson,+40,4.07,2176
79,0,02267,D.A. Weibring,+40,4.05,3448
81,0,06090,Jim McGovern,+41,4.04,4168
81,0,02224,Greg Twiggs,+41,4.08,2104
83,0,01049,Ian Baker-Finch,+42,4.07,2504
83,0,01723,Andrew Magee,+42,4.04,3992
83,0,01926,Steve Pate,+42,4.04,4376
86,0,01133,Billy Ray Brown,+43,4.05,3168
86,0,02101,Joey Sindelar,+43,4.04,4432
88,0,01533,P.H. Horgan III,+45,4.06,3116
88,0,01569,Peter Jacobsen,+45,4.05,3880
88,0,02279,Mark Wiebe,+45,4.05,3384
88,0,02303,Robert Wrenn,+45,4.05,3424
92,0,01435,Wayne Grady,+46,4.06,2952
93,0,01093,Ronnie Black,+47,4.05,3696
93,0,01527,Scott Hoch,+47,4.08,2472
93,0,01701,Bob Lohr,+47,4.05,3688
93,0,02298,Jim Woodward,+47,4.07,2872
97,0,01329,Brad Faxon,+48,4.05,3744
97,0,01557,John Inman,+48,4.05,4088
99,0,01288,Ed Dougherty,+49,4.04,4440
99,0,02206,David Toms,+49,4.05,3568
101,0,01307,Joel Edwards,+50,4.09,2200
101,0,02111,Mike Smith,+50,4.05,4440
101,0,02313,Bruce Zabriski,+50,4.06,3316
104,0,01035,Tommy Armour III,+53,4.06,3344
104,0,01458,Jerry Haas,+53,4.09,2448
104,0,06048,Dicky Thompson,+53,4.07,2888
107,0,01203,Russ Cochran,+54,4.05,4012
107,0,01549,Mike Hulbert,+54,4.05,4552
107,0,02226,Tray Tyner,+54,4.08,2728
110,0,06034,Marco Dawson,+55,4.07,3344
110,0,06128,Steve Lamontagne,+55,4.06,3664
112,0,01934,Dave Peege,+56,4.08,2872
112,0,02167,Mike Sullivan,+56,4.07,3296
114,0,01096,Phil Blackmar,+57,4.07,3320
115,0,01408,Kelly Gibson,+58,4.06,3864
115,0,01971,Dillard Pruitt,+58,4.06,3800
117,0,01320,Bob Estes,+59,4.06,3752
117,0,01381,Fred Funk,+59,4.05,4568
117,0,01469,Dan Halldorson,+59,4.07,3552
120,0,02033,Dave Rummells,+60,4.06,3972
121,0,01006,John Adams,+61,4.06,3768
121,0,02095,Larry Silveira,+61,4.11,2248
121,0,02311,Kim Young,+61,4.09,2856
124,0,01024,Billy Andrade,+62,4.07,3568
124,0,02131,Mike Springer,+62,4.07,3444
126,0,01157,Tom Byrum,+63,4.08,3192
127,0,02041,Bill Sander,+64,4.12,2092
128,0,01284,Mike Donald,+65,4.06,4160
128,0,06044,Scott Gump,+65,4.06,4632
128,0,01550,Ed Humenik,+65,4.06,4084
128,0,08277,Greg Lesher,+65,4.08,3272
132,0,06040,John Ross,+66,4.07,3560
133,0,01414,Bob Gilder,+68,4.07,3920
133,0,06072,Greg Whisman,+68,4.08,3248
135,0,01214,Frank Conner,+69,4.08,3612
135,0,01388,Robert Gamez,+69,4.08,3296
137,0,01390,Buddy Gardner,+70,4.08,3640
137,0,01443,Hubert Green,+70,4.13,2096
137,0,01725,John Mahaffey,+70,4.09,3096
140,0,01040,Emlyn Aubrey,+75,4.10,2976
140,0,02292,Bob Wolcott,+75,4.07,4224
142,0,06142,Mitch Adcock,+76,4.10,3112
142,0,01755,Dick Mast,+76,4.10,2956
144,0,01943,Chris Perry,+77,4.10,3212
144,0,06132,Sonny Skinner,+77,4.10,3048
146,0,02201,Jim Thorpe,+78,4.13,2328
147,0,06599,John Elliott,+80,4.14,2332
148,0,06012,Greg Kraft,+81,4.10,3344
148,0,02170,Hal Sutton,+81,4.10,3160
150,0,07569,Mark Carnevale,+82,4.09,3480
151,0,01185,Brandel Chamblee,+83,4.09,3520
151,0,01978,Fran Quinn,+83,4.13,2548
151,0,02067,Ted Schulz,+83,4.07,4432
154,0,06010,Brad Bell,+86,4.15,2240
154,0,01376,Bob Friend,+86,4.09,4024
154,0,01891,David Ogrin,+86,4.10,3296
157,0,01249,John Daly,+87,4.11,3224
157,0,06383,E.J. Pfister,+87,4.15,2384
157,0,02094,Tony Sills,+87,4.13,2736
157,0,02185,Lance Ten Broeck,+87,4.08,4448
161,0,01168,David Canipe,+89,4.11,3216
161,0,02195,Leonard Thompson,+89,4.13,2844
163,0,06122,Greg Hickman,+91,4.14,2656
164,0,02223,Bob Tway,+92,4.14,2704
165,0,02214,Kirk Triplett,+93,4.13,2896
166,0,01139,Olin Browne,+94,4.10,3704
166,0,01468,Gary Hallberg,+94,4.10,3648
168,0,02002,John Riegger,+95,4.13,2888
169,0,01239,Michael Cunning,+98,4.12,3376
169,0,01495,Morris Hatalsky,+98,4.13,3104
171,0,01489,Steve Hart,+100,4.11,3720
172,0,01374,Robin Freeman,+104,4.12,3440
173,0,08537,J.P. Hayes,+107,4.14,2984
174,0,06284,Jim Hallet,+111,4.10,4648
174,0,01748,Doug Martin,+111,4.13,3504
176,0,01181,Jon Chaffee,+116,4.17,2744
176,0,02230,Stan Utley,+116,4.16,2952
