RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
1,0,01378,David Frost,1.708,1628,953,3.42
2,0,01810,Phil Mickelson,1.717,1664,969,3.64
3,0,19846,Brian Gay,1.722,2282,1325,3.29
4,0,06567,Vijay Singh,1.723,1897,1101,3.39
5,0,02104,Jeff Sluman,1.725,2268,1315,3.26
6,0,01320,Bob Estes,1.726,1786,1035,3.26
6,0,07547,Craig Kanada,1.726,1462,847,3.31
8,0,01666,Bernhard Langer,1.729,1214,702,3.28
9,0,01619,Skip Kendall,1.730,2253,1302,3.19
10,0,02206,David Toms,1.732,2084,1203,3.36
11,0,06527,Steve Stricker,1.733,1194,689,3.41
12,0,06251,Chris DiMarco,1.734,2181,1258,3.35
13,0,08931,Glen Day,1.735,1709,985,3.14
14,0,20098,Stuart Appleby,1.736,1904,1097,3.41
15,0,01203,Russ Cochran,1.737,1546,890,3.12
15,0,11032,Frank Lickliter II,1.737,2095,1206,3.35
15,0,10585,Scott McCarron,1.737,2057,1184,3.33
18,0,10809,Jim Furyk,1.738,1898,1092,3.20
18,0,02099,Scott Simpson,1.738,1474,848,3.14
20,0,01329,Brad Faxon,1.739,1702,979,3.15
20,0,01527,Scott Hoch,1.739,1720,989,3.36
20,0,12753,David Morland IV,1.739,1678,965,3.16
23,0,21209,Sergio Garcia,1.740,1192,685,3.39
24,0,10860,Justin Leonard,1.742,2035,1168,3.26
25,0,02257,Brian Watts,1.745,1155,662,3.23
26,0,12652,Cameron Beckman,1.746,2140,1226,3.25
26,0,21949,Joe Ogilvie,1.746,2029,1162,3.35
26,0,01928,Corey Pavin,1.746,1329,761,3.00
29,0,01161,Mark Calcavecchia,1.747,1593,912,3.52
29,0,08881,Tripp Isenhour,1.747,1770,1013,3.12
29,0,01577,Lee Janzen,1.747,1955,1119,3.15
29,0,06373,José María Olazábal,1.747,903,517,3.06
29,0,02239,Scott Verplank,1.747,2067,1183,3.23
34,0,01945,Kenny Perry,1.748,2000,1144,3.31
34,0,06595,Kevin Sutherland,1.748,2077,1188,2.98
36,0,01098,Jay Don Blake,1.749,1982,1133,3.16
36,0,02010,Loren Roberts,1.749,1651,944,2.89
38,0,12680,Shigeki Maruyama,1.750,1902,1087,3.16
39,0,01457,Jay Haas,1.751,1564,893,3.14
39,0,20127,Chris Riley,1.751,2052,1172,3.27
41,0,01249,John Daly,1.752,1698,969,3.35
41,0,01766,Billy Mayfair,1.752,2115,1207,3.11
41,0,19817,Michael Muehr,1.752,1920,1096,3.05
44,0,08075,Jerry Kelly,1.753,2167,1236,3.05
44,0,01797,Rocco Mediate,1.753,1523,869,3.18
46,0,20593,Greg Chalmers,1.754,1849,1054,3.24
46,0,01771,Blaine McCallister,1.754,1645,938,3.04
46,0,07749,Brett Quigley,1.754,1324,755,3.21
46,0,02294,Willie Wood,1.754,1026,585,3.08
50,0,01139,Olin Browne,1.755,2073,1181,3.07
50,0,01219,John Cook,1.755,2027,1155,2.94
50,0,07457,Steve Flesch,1.755,2252,1283,3.20
50,0,01968,Nick Price,1.755,1492,850,3.00
50,0,02110,Jerry Smith,1.755,1918,1093,3.20
55,0,01307,Joel Edwards,1.756,2163,1232,3.08
55,0,06575,Dudley Hart,1.756,1549,882,3.16
57,0,01920,Craig Parry,1.757,1346,766,3.09
57,0,06613,Tommy Tolles,1.757,1785,1016,3.16
57,0,02214,Kirk Triplett,1.757,1847,1051,3.04
60,0,20043,Edward Fryatt,1.758,1848,1051,3.14
60,0,01706,Davis Love III,1.758,1580,899,3.52
60,0,01941,Tom Pernice Jr.,1.758,2067,1176,3.27
63,0,22046,Geoff Ogilvy,1.759,1184,673,3.21
64,0,01157,Tom Byrum,1.760,1776,1009,2.94
64,0,11011,Mike Sposa,1.760,1954,1110,3.13
66,0,01707,Steve Lowery,1.761,2074,1178,3.08
66,0,10423,Mike Weir,1.761,1803,1024,3.00
68,0,20566,Kaname Yokoo,1.762,1676,951,3.29
69,0,01024,Billy Andrade,1.763,1539,873,3.25
69,0,01313,Steve Elkington,1.763,1211,687,3.10
71,0,01226,Fred Couples,1.764,1471,834,2.91
71,0,06090,Jim McGovern,1.764,1311,743,3.07
71,0,10912,Craig Perks,1.764,1568,889,2.98
74,0,01175,Jim Carter,1.765,2102,1191,3.06
74,0,24357,K.J. Choi,1.765,1926,1091,3.10
74,0,06078,Esteban Toledo,1.765,2365,1340,2.90
77,0,23125,Brad Elder,1.766,2199,1245,3.05
77,0,10201,Matt Gogel,1.766,1605,909,3.07
77,0,24604,Hunter Haas,1.766,1457,825,3.16
77,0,20094,Jonathan Kaye,1.766,2388,1352,3.13
81,0,01014,Fulton Allem,1.767,1138,644,2.87
81,0,01724,Jeff Maggert,1.767,1760,996,3.13
81,0,02002,John Riegger,1.767,1832,1037,2.84
81,0,02223,Bob Tway,1.767,2424,1372,3.04
85,0,01042,Paul Azinger,1.768,1740,984,3.06
85,0,20229,Stewart Cink,1.768,2065,1168,3.17
87,0,07003,David Berganio Jr.,1.769,1560,882,3.05
87,0,08339,Spike McRoy,1.769,1926,1089,2.90
87,0,12660,Jesper Parnevik,1.769,1852,1047,3.05
90,0,01761,Len Mattiace,1.770,1943,1098,2.84
90,0,02279,Mark Wiebe,1.770,1246,704,2.95
90,0,10425,Jay Williamson,1.770,1881,1063,2.92
93,0,06036,Scott Dunlap,1.771,1649,931,3.07
93,0,08375,Paul Stankowski,1.771,1868,1055,3.14
93,0,20436,Garrett Willis,1.771,1789,1010,3.12
96,0,06004,Stephen Ames,1.772,1852,1045,3.14
96,0,21805,Harrison Frazar,1.772,1783,1006,3.14
98,0,09011,David Duval,1.773,1516,855,3.44
98,0,01599,Steve Jones,1.773,1450,818,2.86
98,0,02106,Chris Smith,1.773,2207,1245,3.15
101,0,06621,Joe Durant,1.774,1795,1012,2.94
102,0,01381,Fred Funk,1.775,2550,1437,3.01
102,0,08793,Tiger Woods,1.775,1654,932,3.35
104,0,12645,Brent Geiberger,1.776,1691,952,2.98
104,0,06350,Bob May,1.776,1719,968,2.96
106,0,12823,Carlos Franco,1.777,1741,980,3.15
106,0,08553,Lee Porter,1.777,1860,1047,2.87
108,0,19972,José Coceres,1.778,1191,670,2.97
108,0,12760,Danny Ellis,1.778,1543,868,2.86
108,0,22892,Jason Gore,1.778,1634,919,3.20
108,0,06643,Paul Goydos,1.778,1718,966,2.97
108,0,01475,Donnie Hammond,1.778,1159,652,2.93
