RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
52,0,01457,Jay Haas,3.14,280,893
52,0,02099,Scott Simpson,3.14,266,848
52,0,08375,Paul Stankowski,3.14,331,1055
59,0,20094,Jonathan Kaye,3.13,423,1352
59,0,01724,Jeff Maggert,3.13,312,996
59,0,11011,Mike Sposa,3.13,347,1110
62,0,01203,Russ Cochran,3.12,278,890
62,0,08881,Tripp Isenhour,3.12,316,1013
62,0,20436,Garrett Willis,3.12,315,1010
65,0,01766,Billy Mayfair,3.11,375,1207
66,0,24357,K.J. Choi,3.10,338,1091
66,0,01313,Steve Elkington,3.10,213,687
68,0,01920,Craig Parry,3.09,237,766
68,0,08057,Brian Wilson,3.09,309,999
70,0,06034,Marco Dawson,3.08,212,689
70,0,01307,Joel Edwards,3.08,379,1232
70,0,06522,Ernie Els,3.08,205,666
70,0,01707,Steve Lowery,3.08,363,1178
70,0,02294,Willie Wood,3.08,180,585
75,0,01139,Olin Browne,3.07,362,1181
75,0,06036,Scott Dunlap,3.07,286,931
75,0,10201,Matt Gogel,3.07,279,909
75,0,06090,Jim McGovern,3.07,228,743
75,0,02245,Grant Waite,3.07,279,908
80,0,01042,Paul Azinger,3.06,301,984
80,0,01175,Jim Carter,3.06,364,1191
80,0,21961,Charles Howell III,3.06,344,1124
80,0,06373,José María Olazábal,3.06,158,517
84,0,07003,David Berganio Jr.,3.05,269,882
84,0,23125,Brad Elder,3.05,380,1245
84,0,08075,Jerry Kelly,3.05,377,1236
84,0,01677,Tom Lehman,3.05,315,1033
84,0,22122,Andrew McLardy,3.05,269,881
84,0,19817,Michael Muehr,3.05,334,1096
84,0,12660,Jesper Parnevik,3.05,319,1047
84,0,02101,Joey Sindelar,3.05,243,796
92,0,01771,Blaine McCallister,3.04,285,938
92,0,01927,Dennis Paulson,3.04,256,841
92,0,02214,Kirk Triplett,3.04,319,1051
92,0,02223,Bob Tway,3.04,417,1372
96,0,06573,Brandt Jobe,3.03,353,1165
96,0,10565,Ian Leggatt,3.03,307,1012
98,0,23614,Rich Beem,3.02,316,1046
98,0,06332,Neal Lancaster,3.02,388,1286
100,0,07867,Woody Austin,3.01,338,1124
100,0,01381,Fred Funk,3.01,432,1437
100,0,21007,Gabriel Hjertstedt,3.01,260,865
100,0,23621,Rory Sabbatini,3.01,233,775
104,0,01723,Andrew Magee,3.00,324,1079
104,0,01928,Corey Pavin,3.00,228,761
104,0,01968,Nick Price,3.00,255,850
104,0,10423,Mike Weir,3.00,307,1024
108,0,12645,Brent Geiberger,2.98,284,952
108,0,06514,Kevin Johnson,2.98,315,1057
108,0,10912,Craig Perks,2.98,265,889
108,0,06595,Kevin Sutherland,2.98,354,1188
112,0,10885,Robert Allenby,2.97,378,1272
112,0,19972,José Coceres,2.97,199,670
112,0,06643,Paul Goydos,2.97,287,966
112,0,01685,J.L. Lewis,2.97,368,1240
116,0,06350,Bob May,2.96,287,968
116,0,07101,Dave Stockton Jr.,2.96,199,673
118,0,08537,J.P. Hayes,2.95,251,850
118,0,02279,Mark Wiebe,2.95,208,704
120,0,01157,Tom Byrum,2.94,297,1009
120,0,01185,Brandel Chamblee,2.94,247,840
120,0,01219,John Cook,2.94,339,1155
120,0,06621,Joe Durant,2.94,298,1012
120,0,01553,John Huston,2.94,216,735
125,0,20574,Mathew Goggin,2.93,322,1100
125,0,01475,Donnie Hammond,2.93,191,652
127,0,01388,Robert Gamez,2.92,202,692
127,0,21806,Paul Gow,2.92,256,876
127,0,12705,Cliff Kresge,2.92,279,957
127,0,01887,Mark O'Meara,2.92,213,729
127,0,10425,Jay Williamson,2.92,310,1063
132,0,01226,Fred Couples,2.91,243,834
133,0,01035,Tommy Armour III,2.90,307,1059
133,0,08339,Spike McRoy,2.90,316,1089
133,0,06078,Esteban Toledo,2.90,388,1340
136,0,21633,Steve Allan,2.89,271,939
136,0,01063,Ben Bates,2.89,180,622
136,0,19881,Robert Damron,2.89,308,1066
136,0,07763,Doug Dunakey,2.89,262,906
136,0,02010,Loren Roberts,2.89,273,944
136,0,02246,Duffy Waldorf,2.89,241,833
142,0,06809,Bob Burns,2.88,312,1082
142,0,01938,David Peoples,2.88,334,1161
142,0,23034,Brent Schwarzrock,2.88,220,764
142,0,02218,Ted Tryba,2.88,360,1251
146,0,01014,Fulton Allem,2.87,185,644
146,0,01943,Chris Perry,2.87,272,948
146,0,08553,Lee Porter,2.87,300,1047
149,0,21584,Richie Coughlan,2.86,217,760
149,0,12760,Danny Ellis,2.86,248,868
149,0,01599,Steve Jones,2.86,234,818
152,0,01093,Ronnie Black,2.85,171,600
152,0,01926,Steve Pate,2.85,285,1001
152,0,06431,Jean Van de Velde,2.85,142,499
155,0,20099,Doug Barron,2.84,203,715
155,0,20433,Mark Hensby,2.84,231,813
155,0,01761,Len Mattiace,2.84,312,1098
155,0,02002,John Riegger,2.84,294,1037
155,0,06591,Rocky Walcher,2.84,173,609
160,0,20498,Briny Baird,2.83,367,1295
160,0,06617,Brian Henninger,2.83,256,904
160,0,06012,Greg Kraft,2.83,345,1217
160,0,01823,Larry Mize,2.83,243,860
160,0,10213,Dicky Pride,2.83,250,882
160,0,02170,Hal Sutton,2.83,344,1216
166,0,01374,Robin Freeman,2.82,347,1231
167,0,08545,Glen Hnatiuk,2.81,363,1291
168,0,22051,Ben Ferguson,2.80,232,829
168,0,23353,J.J. Henry,2.80,299,1069
168,0,01603,Jeff Julian,2.80,160,572
171,0,20095,Carl Paulson,2.79,302,1083
172,0,01200,Keith Clearwater,2.78,193,694
172,0,06315,Pete Jordan,2.78,336,1207
174,0,01132,Mark Brooks,2.77,274,988
174,0,08535,Gary Nicklaus,2.77,292,1056
176,0,01361,Dan Forsman,2.76,259,938
177,0,19824,Craig Barlow,2.74,239,871
177,0,08063,Kelly Grunewald,2.74,201,734
177,0,08633,Per-Ulrik Johansson,2.74,269,981
177,0,08993,Franklin Langham,2.74,181,661
181,0,12388,Michael Clark II,2.73,276,1011
181,0,12782,Tim Herron,2.73,314,1152
181,0,10457,Frank Nobilo,2.73,296,1085
184,0,12714,Chris Tidland,2.72,253,931
185,0,08123,Jeff Brehaut,2.70,248,919
185,0,06515,Shaun Micheel,2.70,317,1174
187,0,06140,Sean Murphy,2.68,203,757
187,0,10649,Tom Scherrer,2.68,199,743
189,0,25083,Jeremy Anderson,2.66,215,807
190,0,10963,Jimmy Green,2.64,277,1048
191,0,01487,Jeff Hart,2.58,268,1039
191,0,10962,Bradley Hughes,2.58,299,1161
191,0,10733,Kent Jones,2.58,225,872
194,0,01418,Bill Glasson,2.48,196,790
