RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
1,0,31323,Gary Woodland,7.0,375.7,54
2,0,33948,Byeong Hun An,6.9,385.2,56
2,0,33141,Keegan Bradley,6.9,488.8,71
2,0,34363,Tyrrell Hatton,6.9,200.1,29
2,0,36799,Stephan Jaeger,6.9,378.9,55
2,0,27129,Luke List,6.9,461.7,67
7,0,27958,Ryan Blaum,6.8,424.6,62
7,0,50526,Tom Lovelady,6.8,421.7,62
7,0,01810,Phil Mickelson,6.8,325.6,48
7,0,46601,Trey Mullinax,6.8,331.3,49
11,0,20472,Alex Cejka,6.7,369.8,55
11,0,32366,Kevin Chappell,6.7,335.0,50
11,0,34076,Joel Dahmen,6.7,456.8,68
11,0,30911,Tommy Fleetwood,6.7,288.6,43
11,0,32448,James Hahn,6.7,410.6,61
11,0,27141,J.B. Holmes,6.7,381.7,57
11,0,29420,Billy Horschel,6.7,465.5,70
11,0,30925,Dustin Johnson,6.7,286.1,43
11,0,30944,Jason Kokrak,6.7,527.7,79
11,0,29926,Danny Lee,6.7,431.5,64
11,0,27349,Alex Noren,6.7,240.3,36
11,0,24140,Sean O'Hair,6.7,321.4,48
11,0,46970,Jon Rahm,6.7,262.2,39
11,0,48081,Xander Schauffele,6.7,395.6,59
11,0,35891,Cameron Smith,6.7,302.3,45
26,0,34021,Bud Cauley,6.6,244.4,37
26,0,47959,Bryson DeChambeau,6.6,388.8,59
26,0,24924,Bill Haas,6.6,310.2,47
26,0,35421,Brandon Harkins,6.6,447.8,68
26,0,26758,David Hearn,6.6,296.8,45
26,0,23353,J.J. Henry,6.6,344.2,52
26,0,33204,Shane Lowry,6.6,275.2,42
26,0,32839,Hideki Matsuyama,6.6,269.0,41
26,0,25198,Francesco Molinari,6.6,292.2,44
26,0,29908,C.T. Pan,6.6,451.1,68
26,0,32150,Michael Thompson,6.6,350.9,53
26,0,29484,Peter Uihlein,6.6,321.1,49
26,0,37189,Harold Varner III,6.6,444.8,67
26,0,49964,Aaron Wise,6.6,421.5,64
40,0,47125,Matt Atkins,6.5,232.8,36
40,0,29268,Bronson Burgoon,6.5,310.5,48
40,0,35450,Patrick Cantlay,6.5,362.4,56
40,0,46435,Austin Cook,6.5,518.9,80
40,0,34099,Harris English,6.5,415.5,64
40,0,32102,Rickie Fowler,6.5,265.5,41
40,0,24358,Robert Garrigus,6.5,379.0,58
40,0,39954,Cody Gribble,6.5,285.2,44
40,0,33399,Adam Hadwin,6.5,340.0,52
40,0,12716,Charley Hoffman,6.5,349.8,54
40,0,35532,Tom Hoge,6.5,514.3,79
40,0,35506,Mackenzie Hughes,6.5,407.8,63
40,0,36689,Brooks Koepka,6.5,278.0,43
40,0,27936,Martin Laird,6.5,342.8,53
40,0,26851,Marc Leishman,6.5,370.0,57
40,0,24781,Hunter Mahan,6.5,320.8,49
40,0,39546,Keith Mitchell,6.5,449.9,69
40,0,26329,Louis Oosthuizen,6.5,267.1,41
40,0,24361,Pat Perez,6.5,260.2,40
40,0,36699,Patrick Rodgers,6.5,357.3,55
40,0,23621,Rory Sabbatini,6.5,451.5,69
40,0,29223,Sam Saunders,6.5,357.7,55
40,0,47347,Adam Schenk,6.5,415.8,64
40,0,24502,Adam Scott,6.5,323.1,50
40,0,30110,Kyle Stanley,6.5,374.4,58
40,0,21528,Henrik Stenson,6.5,103.7,16
40,0,34264,Hudson Swafford,6.5,287.3,44
40,0,25804,Bubba Watson,6.5,346.8,53
68,0,45526,Abraham Ancer,6.4,512.4,80
68,0,40026,Daniel Berger,6.4,340.3,53
68,0,40058,Zac Blair,6.4,275.2,43
68,0,27895,Jonas Blixt,6.4,293.1,46
68,0,24925,Jonathan Byrd,6.4,274.6,43
