RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
50,0,27349,Alex Noren,14.78,149,1008
52,0,31560,Brian Stuard,14.81,216,1458
53,0,26596,Ryan Moore,14.90,118,792
54,0,28679,Fabián Gómez,14.95,148,990
55,0,36699,Patrick Rodgers,14.96,245,1638
56,1,23108,Matt Kuchar,14.98,151,1008
57,2,46442,Maverick McNealy,14.99,205,1368
58,3,29974,Branden Grace,15.04,111,738
59,4,33597,Harry Higgs,15.13,226,1494
60,2,50525,Collin Morikawa,15.14,218,1440
61,3,32102,Rickie Fowler,15.15,120,792
61,3,35449,Adam Long,15.15,240,1584
61,3,33204,Shane Lowry,15.15,120,792
64,-4,35310,Lanto Griffin,15.16,251,1656
65,2,30163,Henrik Norlander,15.17,202,1332
66,2,33399,Adam Hadwin,15.21,178,1170
67,2,49771,J.T. Poston,15.24,214,1404
68,2,29484,Peter Uihlein,15.25,118,774
69,2,56762,Will Gordon,15.28,88,576
69,2,47128,Richy Werenski,15.28,154,1008
71,2,21961,Charles Howell III,15.30,190,1242
72,11,46717,Viktor Hovland,15.32,204,1332
73,1,46402,Talor Gooch,15.33,229,1494
74,1,33490,Bo Hoag,15.34,185,1206
75,1,32640,Troy Merritt,15.36,188,1224
76,2,27936,Martin Laird,15.38,108,702
77,2,39997,Corey Conners,15.39,205,1332
78,2,32150,Michael Thompson,15.41,172,1116
79,2,40098,Matt Fitzpatrick,15.43,150,972
80,2,29518,Brendan Steele,15.45,178,1152
81,2,22371,Aaron Baddeley,15.48,131,846
82,3,25804,Bubba Watson,15.49,184,1188
83,3,32791,K.H. Lee,15.51,201,1296
84,3,49298,Kramer Hickok,15.53,137,882
85,3,39977,Max Homa,15.56,196,1260
85,3,37275,Sam Ryder,15.56,196,1260
85,3,49960,Sepp Straka,15.56,196,1260
88,3,25686,Jason Dufner,15.59,174,1116
88,3,32448,James Hahn,15.59,101,648
90,3,47504,Sam Burns,15.61,163,1044
91,3,29268,Bronson Burgoon,15.62,149,954
92,3,45609,Tyler Duncan,15.66,234,1494
92,3,27095,Nick Watney,15.66,124,792
94,4,30944,Jason Kokrak,15.68,175,1116
95,4,20229,Stewart Cink,15.69,144,918
96,4,27129,Luke List,15.70,195,1242
97,10,35506,Mackenzie Hughes,15.71,198,1260
98,-3,45486,Joaquin Niemann,15.79,216,1368
99,3,45157,Cam Davis,15.80,165,1044
99,3,47993,Denny McCarthy,15.80,219,1386
99,3,28252,Seamus Power,15.80,91,576
102,4,48119,Ben Taylor,15.87,120,756
103,4,21209,Sergio Garcia,15.91,126,792
103,4,25493,Nick Taylor,15.91,169,1062
105,5,39953,Chase Seiffert,15.95,155,972
106,5,24138,Ian Poulter,15.97,138,864
107,5,35461,Beau Hossler,16.00,193,1206
108,5,12716,Charley Hoffman,16.01,170,1062
108,5,01810,Phil Mickelson,16.01,147,918
108,-32,23320,Ryan Palmer,16.01,196,1224
111,4,23325,Vaughn Taylor,16.03,176,1098
112,4,27556,Ted Potter Jr.,16.04,127,792
113,4,33948,Byeong Hun An,16.07,217,1350
114,4,34076,Joel Dahmen,16.10,229,1422
114,-14,29420,Billy Horschel,16.10,229,1422
116,3,35532,Tom Hoge,16.14,215,1332
117,3,24924,Bill Haas,16.16,128,792
118,4,56278,Matthew Wolff,16.22,216,1332
119,4,33486,Roger Sloan,16.23,149,918
120,4,52375,Doug Ghim,16.25,117,720
121,4,29970,Dylan Frittelli,16.26,240,1476
121,4,27330,Josh Teater,16.26,120,738
123,4,46435,Austin Cook,16.30,176,1080
123,4,27942,Rob Oppenheim,16.30,179,1098
125,4,23788,D.J. Trahan,16.31,138,846
126,4,31646,Emiliano Grillo,16.32,191,1170
127,4,34314,Sebastian Cappelen,16.35,156,954
128,4,35658,Kris Ventura,16.41,130,792
129,5,32662,Michael Gligic,16.44,142,864
129,5,37455,Si Woo Kim,16.44,219,1332
131,5,25900,Lucas Glover,16.50,199,1206
132,5,34256,Andrew Putnam,16.55,137,828
133,5,27064,Jhonattan Vegas,16.56,149,900
134,5,34466,Peter Malnati,16.57,170,1026
135,6,23621,Rory Sabbatini,16.58,197,1188
136,6,19803,Ryan Armour,16.67,174,1044
136,6,28420,Ryan Brehm,16.67,150,900
136,-4,52372,Cameron Champ,16.67,210,1260
136,6,26300,Matt Jones,16.67,228,1368
136,6,25818,Scott Piercy,16.67,198,1188
136,6,27214,Kevin Streelman,16.67,219,1314
136,6,49964,Aaron Wise,16.67,135,810
143,5,26329,Louis Oosthuizen,16.78,145,864
144,5,30911,Tommy Fleetwood,16.81,121,720
144,5,35732,Wes Roach,16.81,121,720
146,-7,35891,Cameron Smith,16.84,194,1152
147,4,34431,Robert Streb,16.89,152,900
148,4,27963,Chris Stroud,16.91,140,828
149,4,48045,Michael Gellerman,16.93,128,756
150,4,29479,Scott Brown,17.01,196,1152
151,4,19846,Brian Gay,17.02,193,1134
152,4,46550,Brandon Hagy,17.03,141,828
153,4,34563,Chesson Hadley,17.05,178,1044
154,4,40058,Zac Blair,17.09,203,1188
155,4,32618,Rhein Gibson,17.11,154,900
155,4,33410,Andrew Landry,17.11,194,1134
157,4,31420,Anirban Lahiri,17.14,108,630
158,4,29926,Danny Lee,17.15,213,1242
159,4,21407,Arjun Atwal,17.20,96,558
159,4,28775,Nate Lashley,17.20,161,936
161,4,51894,Vince Whaley,17.25,118,684
162,4,32757,Patton Kizzire,17.27,171,990
163,4,32366,Kevin Chappell,17.34,128,738
164,4,34255,Joseph Bramlett,17.40,166,954
165,4,32254,Xinjun Zhang,17.46,242,1386
166,4,49766,Hank Lebioda,17.47,173,990
167,4,33141,Keegan Bradley,17.48,214,1224
168,4,26499,Rafa Cabrera Bello,17.51,167,954
169,4,48887,Matt Wallace,17.55,139,792
170,4,29908,C.T. Pan,17.56,177,1008
171,5,34046,Jordan Spieth,17.74,198,1116
172,5,46441,Robby Shelton,17.84,228,1278
173,5,33449,Zack Sucher,17.90,116,648
174,5,40042,Tyler McCumber,17.92,171,954
175,5,22405,Justin Rose,17.98,123,684
176,5,51766,Wyndham Clark,18.21,200,1098
177,5,27554,Scott Harrington,18.22,223,1224
178,6,36689,Brooks Koepka,18.33,132,720
178,6,35230,Nelson Ledesma,18.33,132,720
180,7,25572,Graeme McDowell,18.98,164,864
181,7,27974,Sung Kang,19.10,251,1314
182,7,39324,J.J. Spaun,19.16,200,1044
183,8,34213,Grayson Murray,19.29,125,648
184,8,39546,Keith Mitchell,19.36,223,1152
185,8,32333,Kevin Tway,19.44,168,864
186,4,26851,Marc Leishman,19.49,214,1098
187,7,40009,Dominic Bozzelli,19.60,127,648
188,8,23623,Bo Van Pelt,20.03,155,774
189,8,32139,Danny Willett,20.14,145,720
190,8,31557,Jim Herman,20.56,222,1080
191,8,25632,Jimmy Walker,21.01,174,828
192,8,28307,Matt Every,21.36,173,810
193,8,35617,Martin Trainer,27.05,224,828
