RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1,0,02100,Tim Simpson,31
2,0,02321,Fuzzy Zoeller,27
3,0,01887,Mark O'Meara,24
4,0,01175,Jim Carter,20
4,0,01226,Fred Couples,20
6,0,01060,Dave Barr,19
7,0,02167,Mike Sullivan,18
7,0,02256,Tom Watson,18
9,0,01346,Ed Fiori,17
9,0,01633,Tom Kite,17
9,0,01891,David Ogrin,17
9,0,01958,Dan Pohl,17
9,0,02146,Payne Stewart,17
14,0,01284,Mike Donald,16
14,0,01444,Ken Green,16
14,0,01783,Mark McCumber,16
14,0,01823,Larry Mize,16
14,0,01926,Steve Pate,16
14,0,01935,Calvin Peete,16
14,0,02303,Robert Wrenn,16
21,0,01527,Scott Hoch,15
21,0,01701,Bob Lohr,15
21,0,02101,Joey Sindelar,15
21,0,02242,Lanny Wadkins,15
25,0,01132,Mark Brooks,14
25,0,01161,Mark Calcavecchia,14
25,0,01390,Buddy Gardner,14
25,0,02049,Gene Sauers,14
25,0,02090,Tom Sieckmann,14
25,0,02104,Jeff Sluman,14
31,0,01033,George Archer,13
31,0,01042,Paul Azinger,13
31,0,01196,Brian Claar,13
31,0,01418,Bill Glasson,13
31,0,01736,Roger Maltbie,13
31,0,01837,Gil Morgan,13
31,0,01960,Don Pooley,13
31,0,01975,Tom Purtzer,13
31,0,02033,Dave Rummells,13
40,0,01006,John Adams,12
40,0,01203,Russ Cochran,12
40,0,01235,Ben Crenshaw,12
40,0,01313,Steve Elkington,12
40,0,01329,Brad Faxon,12
40,0,01385,Jim Gallagher Jr.,12
40,0,01435,Wayne Grady,12
40,0,01457,Jay Haas,12
40,0,01682,Wayne Levi,12
40,0,01725,John Mahaffey,12
40,0,01877,Tim Norris,12
40,0,01928,Corey Pavin,12
40,0,01931,Rick Pearson,12
40,0,02099,Scott Simpson,12
40,0,02186,Brian Tennyson,12
40,0,02223,Bob Tway,12
56,0,01072,Chip Beck,11
56,0,01129,Bill Britton,11
56,0,01378,David Frost,11
56,0,01690,Bruce Lietzke,11
56,0,01945,Kenny Perry,11
56,0,01984,Sam Randolph,11
56,0,02190,Doug Tewell,11
56,0,02241,Bobby Wadkins,11
56,0,02267,D.A. Weibring,11
56,0,02322,Richard Zokol,11
66,0,01151,Clark Burroughs,10
66,0,01323,Brad Fabel,10
66,0,01355,Raymond Floyd,10
66,0,01443,Hubert Green,10
66,0,01499,Mark Hayes,10
66,0,01569,Peter Jacobsen,10
66,0,01706,Davis Love III,10
66,0,01715,Mark Lye,10
66,0,01771,Blaine McCallister,10
66,0,01797,Rocco Mediate,10
66,0,01846,Jodie Mudd,10
66,0,01864,Larry Nelson,10
66,0,01938,David Peoples,10
66,0,01996,Mike Reid,10
66,0,02023,Clarence Rose,10
66,0,02225,Howard Twitty,10
82,0,01061,Ray Barr Jr.,9
82,0,01086,Roy Biancalana,9
82,0,01093,Ronnie Black,9
82,0,01098,Jay Don Blake,9
82,0,01157,Tom Byrum,9
82,0,06284,Jim Hallet,9
82,0,01475,Donnie Hammond,9
82,0,01639,Kenny Knox,9
82,0,01876,Greg Norman,9
82,0,01943,Chris Perry,9
82,0,02010,Loren Roberts,9
82,0,02087,Don Shirey Jr.,9
82,0,02170,Hal Sutton,9
82,0,02180,Harry Taylor,9
82,0,02239,Scott Verplank,9
97,0,01014,Fulton Allem,8
97,0,01035,Tommy Armour III,8
97,0,01156,Curt Byrum,8
97,0,01282,Trevor Dodds,8
97,0,01361,Dan Forsman,8
97,0,01553,John Huston,8
97,0,01641,Gary Koch,8
97,0,01723,Andrew Magee,8
97,0,01815,Johnny Miller,8
97,0,01986,Joey Rassett,8
97,0,02041,Bill Sander,8
97,0,02131,Mike Springer,8
97,0,02159,Curtis Strange,8
97,0,02160,Ron Streck,8
97,0,02279,Mark Wiebe,8
112,0,01096,Phil Blackmar,7
112,0,01106,Jim Booros,7
112,0,01143,Brad Bryant,7
112,0,01150,George Burns,7
112,0,01168,David Canipe,7
112,0,01179,Antonio Cerda,7
112,0,01201,Lennie Clements,7
112,0,01219,John Cook,7
112,0,01242,Rod Curl,7
112,0,01268,Jim Dent,7
112,0,01288,Ed Dougherty,7
112,0,01414,Bob Gilder,7
112,0,01476,Mike Hammond,7
112,0,01549,Mike Hulbert,7
112,0,01557,John Inman,7
112,0,01717,Sandy Lyle,7
112,0,01782,Mike McCullough,7
112,0,01790,Pat McGowan,7
112,0,01941,Tom Pernice Jr.,7
112,0,01968,Nick Price,7
112,0,01971,Dillard Pruitt,7
112,0,02118,J.C. Snead,7
112,0,02126,Bruce Soulsby,7
112,0,02185,Lance Ten Broeck,7
112,0,02195,Leonard Thompson,7
112,0,02246,Duffy Waldorf,7
112,0,02294,Willie Wood,7
112,0,02311,Kim Young,7
140,0,01030,Isao Aoki,6
140,0,01049,Ian Baker-Finch,6
140,0,01133,Billy Ray Brown,6
140,0,01135,Ken Brown,6
140,0,01197,Bobby Clampett,6
140,0,01303,Bob Eastwood,6
140,0,01306,David Edwards,6
140,0,01310,Dave Eichelberger,6
140,0,01469,Dan Halldorson,6
140,0,01559,Hale Irwin,6
140,0,01571,Barry Jaeckel,6
140,0,01648,Billy Kratzert,6
140,0,01666,Bernhard Langer,6
140,0,01755,Dick Mast,6
140,0,01858,Tommy Nakajima,6
140,0,01861,Jim Nelford,6
140,0,01871,Mike Nicolette,6
140,0,01884,Mac O'Grady,6
140,0,01998,Jack Renner,6
140,0,02007,Larry Rinker,6
140,0,02111,Mike Smith,6
140,0,02133,Craig Stadler,6
140,0,02192,Steve Thomas,6
140,0,02244,Fred Wadsworth,6
140,0,02255,Denis Watson,6
165,0,01024,Billy Andrade,5
165,0,01037,Dewey Arnette,5
165,0,01077,Mike Bender,5
165,0,01103,Charles Bolling,5
165,0,01185,Brandel Chamblee,5
165,0,01191,Barry Cheesman,5
165,0,01200,Keith Clearwater,5
165,0,01224,Jeff Coston,5
165,0,01305,Danny Edwards,5
165,0,01448,Tony Grimes,5
165,0,01487,Jeff Hart,5
165,0,01495,Morris Hatalsky,5
165,0,01599,Steve Jones,5
165,0,01632,Chris Kite,5
165,0,01707,Steve Lowery,5
165,0,01826,Brian Mogg,5
165,0,01970,Bob Proben,5
165,0,02083,Tom Shaw,5
165,0,02094,Tony Sills,5
165,0,02148,Ray Stewart,5
165,0,02229,Brett Upper,5
165,0,02292,Bob Wolcott,5
165,0,02313,Bruce Zabriski,5
165,0,02317,Larry Ziegler,5
189,0,01078,Jim Benepe,4
189,0,01081,Bill Bergin,4
189,0,01094,Mike Blackburn,4
189,0,01099,Homero Blancas,4
189,0,01127,Danny Briggs,4
189,0,01154,Bill Buttner,4
189,0,01192,T.C. Chen,4
189,0,01214,Frank Conner,4
189,0,01261,Jay Delsing,4
189,0,01277,Terry Dill,4
189,0,01334,Keith Fergus,4
189,0,01357,Brian Fogt,4
189,0,01388,Robert Gamez,4
189,0,01425,Ernie Gonzalez,4
189,0,01436,David Graham,4
189,0,01468,Gary Hallberg,4
189,0,01501,Vance Heafner,4
189,0,01513,Denny Hepler,4
189,0,01526,David Hobby,4
189,0,01556,Joe Inman,4
189,0,01560,David Ishii,4
189,0,01662,Greg Ladehoff,4
189,0,01851,Bob Murphy,4
189,0,01892,Aki Ohmachi,4
189,0,01925,Jerry Pate,4
189,0,01952,Billy Pierot,4
189,0,01964,Greg Powers,4
189,0,01994,Victor Regalado,4
189,0,02067,Ted Schulz,4
189,0,02107,Gordon Smith,4
189,0,02110,Jerry Smith,4
189,0,02152,Dave Stockton,4
189,0,02187,Dave Tentis,4
189,0,02196,Robert Thompson,4
189,0,02215,Paul Trittler,4
189,0,02224,Greg Twiggs,4
225,0,01032,Kikuo Arai,3
225,0,01051,Seve Ballesteros,3
225,0,01057,Miller Barber,3
225,0,01068,Andy Bean,3
225,0,01095,Woody Blackburn,3
225,0,01116,Michael Bradley,3
225,0,01162,Rex Caldwell,3
225,0,01236,Richard Cromwell,3
225,0,01248,Rick Dalpos,3
225,0,01266,Clark Dennis,3
225,0,01278,Andy Dillard,3
225,0,01326,Nick Faldo,3
225,0,01331,Rick Fehr,3
225,0,01342,Forrest Fezler,3
225,0,01374,Robin Freeman,3
225,0,01412,Gibby Gilbert,3
225,0,01446,Brad Greer,3
225,0,01577,Lee Janzen,3
225,0,01584,Doug Johnson,3
225,0,01714,Bob Lunn,3
225,0,01737,Mark Maness,3
225,0,01766,Billy Mayfair,3
225,0,01779,Gary McCord,3
225,0,01869,Jack Nicklaus,3
225,0,06377,Jet Ozaki,3
225,0,01920,Craig Parry,3
225,0,01949,Mark Pfeil,3
225,0,02016,Bill Rogers,3
225,0,02054,Ken Schall,3
225,0,02077,Nobuo Serizawa,3
225,0,02201,Jim Thorpe,3
225,0,02213,Lee Trevino,3
225,0,02270,Mike West,3
258,0,01065,Beau Baugh,2
258,0,07569,Mark Carnevale,2
258,0,01198,Howard Clark,2
258,0,01256,Rodger Davis,2
258,0,12657,Kevin DeNike,2
258,0,01320,Bob Estes,2
258,0,01328,Greg Farrow,2
258,0,01330,David Feherty,2
258,0,01360,Anders Forsbrand,2
258,0,01381,Fred Funk,2
258,0,01392,Tom Garner,2
258,0,10315,Hunt Gilliland,2
258,0,01473,Todd Hamilton,2
258,0,01477,Phillip Hancock,2
258,0,01507,Webb Heintzelman,2
258,0,01522,Lon Hinkle,2
258,0,11225,Chris Holmes,2
258,0,01564,David Jackson,2
258,0,01566,Jeff Jackson,2
258,0,01602,Mark Jordan,2
258,0,01616,Mike Keller,2
258,0,06801,Michael Ketcham,2
258,0,01668,Jeffrey Lankford,2
258,0,01758,Gene Matthews,2
258,0,01778,Jack McConachie,2
258,0,01803,Hajime Meshiai,2
258,0,01872,Lonnie Nielsen,2
258,0,01878,Andy North,2
258,0,01901,Jay Overton,2
258,0,01906,Masashi Jumbo Ozaki,2
258,0,01910,Arnold Palmer,2
258,0,01946,Peter Persons,2
258,0,02031,Griffin Rudolph,2
258,0,06066,Gary Rusnak,2
258,0,02074,Ed Selser,2
258,0,02098,Jim Simons,2
258,0,02122,John Snyder,2
258,0,02230,Stan Utley,2
258,0,02238,Steven Veriato,2
258,0,02257,Brian Watts,2
