RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,46550,Brandon Hagy,4.43,239,54
1,0,36689,Brooks Koepka,4.43,510,115
1,0,32839,Hideki Matsuyama,4.43,598,135
4,0,29725,Tony Finau,4.47,429,96
4,0,32640,Troy Merritt,4.47,255,57
6,0,29740,Brad Fritsch,4.50,135,30
6,0,12716,Charley Hoffman,4.50,540,120
8,0,30944,Jason Kokrak,4.51,343,76
8,0,28237,Rory McIlroy,4.51,347,77
8,0,23621,Rory Sabbatini,4.51,203,45
11,0,27895,Jonas Blixt,4.52,235,52
12,0,27141,J.B. Holmes,4.53,344,76
12,0,30925,Dustin Johnson,4.53,535,118
12,0,29926,Danny Lee,4.53,263,58
15,0,28420,Ryan Brehm,4.54,286,63
15,0,21961,Charles Howell III,4.54,386,85
15,0,26596,Ryan Moore,4.54,463,102
15,0,46970,Jon Rahm,4.54,617,136
19,0,25720,Chad Collins,4.55,191,42
19,0,33448,Justin Thomas,4.55,651,143
21,0,28089,Jason Day,4.56,479,105
21,0,29974,Branden Grace,4.56,287,63
21,0,26300,Matt Jones,4.56,178,39
21,0,26329,Louis Oosthuizen,4.56,324,71
21,0,34046,Jordan Spieth,4.56,597,131
26,0,35506,Mackenzie Hughes,4.57,420,92
26,0,27974,Sung Kang,4.57,311,68
26,0,33122,Russell Knox,4.57,375,82
26,0,25493,Nick Taylor,4.57,434,95
30,0,28307,Matt Every,4.58,243,53
30,0,28679,Fabián Gómez,4.58,243,53
30,0,34213,Grayson Murray,4.58,403,88
30,0,26331,Charl Schwartzel,4.58,339,74
34,0,12510,Chad Campbell,4.59,395,86
34,0,21209,Sergio Garcia,4.59,418,91
34,0,37454,Whee Kim,4.59,317,69
34,0,29478,Kevin Kisner,4.59,468,102
34,0,34466,Peter Malnati,4.59,202,44
34,0,24138,Ian Poulter,4.59,335,73
34,0,28252,Seamus Power,4.59,340,74
34,0,30110,Kyle Stanley,4.59,450,98
34,0,33419,Cameron Tringale,4.59,340,74
34,0,31323,Gary Woodland,4.59,363,79
44,0,40009,Dominic Bozzelli,4.60,253,55
44,0,32366,Kevin Chappell,4.60,423,92
44,0,46440,Smylie Kaufman,4.60,299,65
44,0,48822,Sebastián Muñoz,4.60,184,40
44,0,24140,Sean O'Hair,4.60,377,82
44,0,24361,Pat Perez,4.60,566,123
50,0,35450,Patrick Cantlay,4.61,295,64
50,0,25364,Paul Casey,4.61,683,148
50,0,47959,Bryson DeChambeau,4.61,401,87
50,0,31416,Derek Fathauer,4.61,364,79
50,0,32102,Rickie Fowler,4.61,682,148
50,0,23353,J.J. Henry,4.61,189,41
50,0,01810,Phil Mickelson,4.61,553,120
50,0,22405,Justin Rose,4.61,489,106
