RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
139,0,20766,Padraig Harrington,165.0,2970132000,500
139,0,26851,Marc Leishman,165.0,4514034000,760
142,0,24461,Thomas Aiken,165.1,3340380000,562
142,0,22405,Justin Rose,165.1,3280447000,552
144,0,27436,Graham DeLaet,165.2,3771445000,634
145,0,32200,Roberto Castro,165.3,6171678000,1037
146,0,24502,Adam Scott,165.4,3793998000,637
147,0,32366,Kevin Chappell,165.5,5277559000,886
147,0,27974,Sung Kang,165.5,5057180000,849
147,0,25198,Francesco Molinari,165.5,3931296000,660
150,0,20848,Ángel Cabrera,165.6,3307728000,555
151,0,40058,Zac Blair,165.7,5659785000,949
152,0,33141,Keegan Bradley,165.8,4284447000,718
152,0,01810,Phil Mickelson,165.8,4052717000,679
152,0,27942,Rob Oppenheim,165.8,3538822000,593
155,0,40026,Daniel Berger,165.9,4921543000,824
155,0,36801,Mark Hubbard,165.9,5631822000,943
155,0,20645,John Senden,165.9,5495971000,920
155,0,31560,Brian Stuard,165.9,4110209000,688
159,0,24490,George McNeill,166.0,3132209000,524
160,0,27747,Hiroshi Iwata,166.2,4581876000,766
160,0,27963,Chris Stroud,166.2,4690810000,784
160,0,34265,Will Wilcox,166.2,3834398000,641
163,0,27895,Jonas Blixt,166.3,4436037000,741
164,0,25364,Paul Casey,166.5,4076638000,680
164,0,32757,Patton Kizzire,166.5,5041167000,841
164,0,23621,Rory Sabbatini,166.5,2649106000,442
164,0,29221,Webb Simpson,166.5,3948963000,659
164,0,25834,Daniel Summerhays,166.5,5184304000,865
169,0,31646,Emiliano Grillo,166.6,4858146000,810
169,0,31420,Anirban Lahiri,166.6,3166113000,528
171,0,28475,Jeff Overton,166.7,4068125000,678
172,0,28679,Fabián Gómez,166.9,4927010000,820
173,0,34262,Jon Curran,167.0,5880740000,978
173,0,26596,Ryan Moore,167.0,4567857000,760
175,0,24507,Jason Bohn,167.1,3987938000,663
176,0,29420,Billy Horschel,167.3,3836537000,637
177,0,31202,William McGirt,167.4,6211990000,1031
178,0,27064,Jhonattan Vegas,167.5,5571732000,924
179,0,29926,Danny Lee,167.8,4772704000,790
180,0,25572,Graeme McDowell,167.9,3125116000,517
181,0,34174,John Huh,168.3,5620896000,928
182,0,21209,Sergio Garcia,168.4,2145502000,354
183,0,10809,Jim Furyk,168.7,3231826000,532
184,0,32839,Hideki Matsuyama,169.5,3960039000,649
185,0,25396,Kevin Na,170.5,4837445000,788
