RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
1,0,20378,Mathias Grönberg,14,285,3
2,0,12510,Chad Campbell,12,275,3
3,0,20229,Stewart Cink,11,267,0
3,0,24361,Pat Perez,11,281,4
3,0,27214,Kevin Streelman,11,348,2
6,0,06197,Michael Allen,10,310,2
6,0,26300,Matt Jones,10,306,0
6,0,27963,Chris Stroud,10,267,2
6,0,23349,Charles Warren,10,265,4
6,0,27095,Nick Watney,10,321,2
6,0,20160,Charlie Wi,10,288,2
12,0,23048,Eric Axley,9,355,0
12,0,29718,Anthony Kim,9,227,1
12,0,27936,Martin Laird,9,306,1
12,0,11032,Frank Lickliter II,9,335,1
12,0,24490,George McNeill,9,303,2
12,0,02002,John Riegger,9,233,1
12,0,28780,Nicholas Thompson,9,355,2
12,0,24663,Y.E. Yang,9,287,2
20,0,20850,Daniel Chopra,8,276,3
20,0,06621,Joe Durant,8,291,2
20,0,07457,Steve Flesch,8,309,0
20,0,24924,Bill Haas,8,313,2
20,0,30925,Dustin Johnson,8,295,1
20,0,27933,John Merrick,8,302,1
20,0,25396,Kevin Na,8,318,4
20,0,24140,Sean O'Hair,8,228,1
20,0,20663,Brenden Pappas,8,209,2
20,0,01941,Tom Pernice Jr.,8,309,1
20,0,25345,Carl Pettersson,8,335,3
20,0,22913,John Rollins,8,307,1
20,0,26679,Kevin Stadler,8,292,4
33,0,22371,Aaron Baddeley,7,229,0
33,0,24227,Justin Bolli,7,289,1
33,0,27561,Nick Flanagan,7,285,1
33,0,22892,Jason Gore,7,309,2
33,0,20433,Mark Hensby,7,238,1
33,0,27141,J.B. Holmes,7,265,0
33,0,21961,Charles Howell III,7,329,1
33,0,23108,Matt Kuchar,7,274,4
33,0,01706,Davis Love III,7,239,0
33,0,01707,Steve Lowery,7,231,2
33,0,28158,Steve Marino,7,353,1
33,0,07749,Brett Quigley,7,262,4
33,0,23788,D.J. Trahan,7,288,2
33,0,23623,Bo Van Pelt,7,317,0
33,0,25804,Bubba Watson,7,295,0
48,0,23778,Brad Adamonis,6,272,3
48,0,23614,Rich Beem,6,291,0
48,0,24925,Jonathan Byrd,6,273,1
48,0,28089,Jason Day,6,263,3
48,0,10875,Todd Demsey,6,254,3
48,0,20574,Mathew Goggin,6,288,3
48,0,12716,Charley Hoffman,6,296,0
48,0,23157,Richard Johnson,6,246,2
48,0,26695,Michael Letzig,6,268,0
48,0,24912,Will MacKenzie,6,202,0
48,0,27120,Troy Matteson,6,309,0
48,0,25842,Jon Mills,6,302,2
48,0,20572,Rod Pampling,6,251,1
48,0,23497,Tag Ridings,6,284,1
48,0,06567,Vijay Singh,6,227,3
48,0,27649,Brandt Snedeker,6,255,0
48,0,12309,Bob Sowards,6,193,3
48,0,27770,Camilo Villegas,6,224,0
48,0,25632,Jimmy Walker,6,224,2
48,0,10423,Mike Weir,6,272,2
68,0,10885,Robert Allenby,5,337,2
68,0,07867,Woody Austin,5,335,1
68,0,21753,Brian Davis,5,338,2
68,0,06251,Chris DiMarco,5,278,3
68,0,12823,Carlos Franco,5,245,1
68,0,30750,Tommy Gainey,5,190,0
68,0,24358,Robert Garrigus,5,288,0
68,0,25900,Lucas Glover,5,267,0
68,0,20157,Retief Goosen,5,174,0
68,0,24781,Hunter Mahan,5,255,0
68,0,01766,Billy Mayfair,5,298,1
68,0,24449,Parker McLachlin,5,279,1
68,0,01797,Rocco Mediate,5,264,2
68,0,01810,Phil Mickelson,5,238,1
68,0,24502,Adam Scott,5,147,1
68,0,20645,John Senden,5,280,2
68,0,22548,Patrick Sheehan,5,384,1
68,0,22293,Heath Slocum,5,323,1
68,0,08845,Scott Sterling,5,288,2
68,0,06527,Steve Stricker,5,210,4
68,0,06595,Kevin Sutherland,5,294,2
68,0,25349,Tim Wilkinson,5,312,0
90,0,21633,Steve Allan,4,183,1
90,0,19803,Ryan Armour,4,288,1
90,0,20498,Briny Baird,4,345,0
90,0,12652,Cameron Beckman,4,284,2
90,0,01161,Mark Calcavecchia,4,206,2
90,0,26500,Alejandro Cañizares,4,159,1
90,0,25720,Chad Collins,4,225,1
90,0,01226,Fred Couples,4,207,1
90,0,01320,Bob Estes,4,284,1
90,0,10809,Jim Furyk,4,287,2
90,0,23353,J.J. Henry,4,334,2
90,0,12782,Tim Herron,4,282,1
90,0,24024,Zach Johnson,4,262,2
90,0,10860,Justin Leonard,4,282,1
90,0,06090,Jim McGovern,4,224,1
90,0,28475,Jeff Overton,4,335,0
90,0,25190,Jeff Quinney,4,280,1
90,0,26476,Chez Reavie,4,305,1
90,0,23621,Rory Sabbatini,4,226,0
90,0,02223,Bob Tway,4,221,1
90,0,26289,Boo Weekley,4,259,0
90,0,19913,Ron Whittaker,4,173,1
90,0,10425,Jay Williamson,4,300,1
90,0,21878,Mark Wilson,4,327,0
114,0,06004,Stephen Ames,3,244,2
114,0,01024,Billy Andrade,3,224,2
114,0,20098,Stuart Appleby,3,248,1
114,0,01142,Bart Bryant,3,237,2
114,0,20848,Ángel Cabrera,3,154,1
114,0,23135,Tim Clark,3,251,0
114,0,23541,Ben Crane,3,263,0
114,0,22621,Ben Curtis,3,234,0
114,0,06034,Marco Dawson,3,211,2
114,0,23409,James Driscoll,3,281,1
114,0,09011,David Duval,3,176,1
114,0,21461,Kenneth Ferrie,3,243,0
114,0,01388,Robert Gamez,3,248,0
114,0,21209,Sergio Garcia,3,192,1
114,0,23718,Nathan Green,3,307,0
114,0,01473,Todd Hamilton,3,297,1
114,0,21731,Freddie Jacobson,3,229,1
114,0,06573,Brandt Jobe,3,160,0
114,0,12705,Cliff Kresge,3,255,2
114,0,01677,Tom Lehman,3,157,0
114,0,20634,Peter Lonard,3,273,0
114,0,01724,Jeff Maggert,3,276,0
114,0,26596,Ryan Moore,3,237,0
114,0,21949,Joe Ogilvie,3,314,0
114,0,22046,Geoff Ogilvy,3,198,1
114,0,23320,Ryan Palmer,3,215,1
114,0,20443,Jin Park,3,284,0
114,0,21959,Ted Purdy,3,219,3
114,0,25562,Andres Romero,3,197,2
114,0,10649,Tom Scherrer,3,194,0
114,0,02206,David Toms,3,196,1
114,0,12602,Dean Wilson,3,335,1
146,0,10505,Shane Bertsch,2,300,1
146,0,25364,Paul Casey,2,158,0
146,0,20623,Gavin Coles,2,172,1
146,0,06522,Ernie Els,2,140,1
146,0,19846,Brian Gay,2,298,1
146,0,20105,Jeff Gove,2,154,0
146,0,06643,Paul Goydos,2,240,0
146,0,20766,Padraig Harrington,2,149,0
146,0,06575,Dudley Hart,2,227,0
146,0,01553,John Huston,2,189,0
146,0,22378,Trevor Immelman,2,192,1
146,0,26420,Richard Johnson,2,170,0
146,0,10733,Kent Jones,2,224,0
146,0,07547,Craig Kanada,2,199,0
146,0,06012,Greg Kraft,2,205,0
146,0,01945,Kenny Perry,2,288,1
146,0,01948,Tim Petrovic,2,314,1
146,0,20127,Chris Riley,2,167,1
146,0,22582,Kyle Thompson,2,230,0
146,0,26668,Marc Turnesa,2,280,0
146,0,08385,Omar Uresti,2,244,0
146,0,02239,Scott Verplank,2,237,1
146,0,26951,Johnson Wagner,2,266,0
169,0,23540,Jason Allred,1,200,1
169,0,01035,Tommy Armour III,1,232,0
169,0,20472,Alex Cejka,1,236,0
169,0,12826,Paul Claxton,1,207,0
169,0,08931,Glen Day,1,189,0
169,0,20104,Ken Duke,1,362,0
169,0,01313,Steve Elkington,1,271,0
169,0,21805,Harrison Frazar,1,233,1
169,0,26631,Cody Freeman,1,215,0
169,0,08537,J.P. Hayes,1,209,0
169,0,21350,Ryuji Imada,1,260,1
169,0,01577,Lee Janzen,1,300,0
169,0,08075,Jerry Kelly,1,266,0
169,0,22806,Doug LaBelle II,1,189,0
169,0,27613,David Lutterus,1,181,0
169,0,27060,John Mallinger,1,282,0
169,0,12680,Shigeki Maruyama,1,157,1
169,0,12660,Jesper Parnevik,1,273,0
169,0,01928,Corey Pavin,1,199,0
169,0,25594,Travis Perkins,1,179,0
169,0,24138,Ian Poulter,1,143,0
169,0,23797,Brett Rumford,1,230,0
