RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
99,0,01920,Craig Parry,69.05,580,840
101,0,06617,Brian Henninger,69.01,924,1339
102,0,07781,Ty Armstrong,68.93,741,1075
103,0,01569,Peter Jacobsen,68.69,700,1019
104,0,02101,Joey Sindelar,68.63,687,1001
105,0,20127,Chris Riley,68.60,806,1175
106,0,01457,Jay Haas,68.59,725,1057
107,0,01810,Phil Mickelson,68.56,711,1037
108,0,19846,Brian Gay,68.54,660,963
109,0,07457,Steve Flesch,68.45,935,1366
110,0,06595,Kevin Sutherland,68.41,916,1339
111,0,20229,Stewart Cink,68.40,840,1228
112,0,06567,Vijay Singh,68.29,928,1359
113,0,02242,Lanny Wadkins,68.26,544,797
114,0,21007,Gabriel Hjertstedt,68.22,895,1312
115,0,01707,Steve Lowery,68.21,942,1381
116,0,01042,Paul Azinger,68.04,694,1020
117,0,01723,Andrew Magee,68.01,759,1116
118,0,08537,J.P. Hayes,67.86,853,1257
119,0,01388,Robert Gamez,67.77,555,819
120,0,19881,Robert Damron,67.65,1029,1521
121,0,02218,Ted Tryba,67.64,1001,1480
122,0,01685,J.L. Lewis,67.60,895,1324
123,0,01331,Rick Fehr,67.44,667,989
124,0,01035,Tommy Armour III,67.37,826,1226
125,0,01185,Brandel Chamblee,67.36,716,1063
126,0,01891,David Ogrin,67.34,534,793
127,0,12645,Brent Geiberger,67.31,970,1441
128,0,01323,Brad Fabel,67.29,825,1226
129,0,20099,Doug Barron,67.28,835,1241
129,0,10649,Tom Scherrer,67.28,874,1299
131,0,20094,Jonathan Kaye,67.11,1012,1508
131,0,06062,Charles Raulerson,67.11,955,1423
133,0,01887,Mark O'Meara,66.93,516,771
134,0,02206,David Toms,66.88,961,1437
135,0,21959,Ted Purdy,66.74,596,893
136,0,23349,Charles Warren,66.70,641,961
137,0,20029,Notah Begay III,66.69,905,1357
138,0,01261,Jay Delsing,66.67,706,1059
139,0,07101,Dave Stockton Jr.,66.56,826,1241
140,0,21949,Joe Ogilvie,66.25,852,1286
141,0,02321,Fuzzy Zoeller,66.18,499,754
142,0,01975,Tom Purtzer,65.98,477,723
143,0,20593,Greg Chalmers,65.81,972,1477
143,0,02133,Craig Stadler,65.81,460,699
145,0,01361,Dan Forsman,65.55,841,1283
146,0,19824,Craig Barlow,65.54,778,1187
147,0,01604,Steve Jurgensen,65.45,502,767
148,0,10963,Jimmy Green,65.36,683,1045
149,0,21805,Harrison Frazar,65.32,874,1338
150,0,07763,Doug Dunakey,65.27,793,1215
151,0,01374,Robin Freeman,65.24,717,1099
152,0,01282,Trevor Dodds,65.15,886,1360
153,0,12663,Phil Tataurangi,65.12,646,992
154,0,01599,Steve Jones,65.07,503,773
155,0,08075,Jerry Kelly,64.85,976,1505
156,0,20098,Stuart Appleby,64.84,780,1203
157,0,02294,Willie Wood,64.67,648,1002
158,0,01024,Billy Andrade,64.49,759,1177
159,0,12652,Cameron Beckman,64.28,727,1131
160,0,01927,Dennis Paulson,64.25,850,1323
161,0,07749,Brett Quigley,64.19,536,835
162,0,01378,David Frost,64.15,671,1046
163,0,06251,Chris DiMarco,63.97,884,1382
164,0,06064,Jeff Gallagher,63.88,819,1282
165,0,06332,Neal Lancaster,63.57,815,1282
166,0,06527,Steve Stricker,63.53,573,902
167,0,06014,Eric Booker,63.46,797,1256
168,0,01093,Ronnie Black,63.29,493,779
169,0,01329,Brad Faxon,63.11,556,881
170,0,12823,Carlos Franco,62.90,568,903
171,0,23623,Bo Van Pelt,62.34,634,1017
172,0,01116,Michael Bradley,62.22,644,1035
173,0,11123,Chris Couch,62.11,623,1003
174,0,02106,Chris Smith,62.01,674,1087
175,0,20124,Alan Bratton,61.62,618,1003
176,0,01226,Fred Couples,61.45,483,786
176,0,23621,Rory Sabbatini,61.45,668,1087
178,0,20213,Katsumasa Miyamoto,61.41,514,837
179,0,08375,Paul Stankowski,60.52,650,1074
180,0,01385,Jim Gallagher Jr.,60.44,692,1145
181,0,01191,Barry Cheesman,60.38,817,1353
182,0,06599,John Elliott,59.95,660,1101
183,0,01096,Phil Blackmar,59.76,741,1240
184,0,10585,Scott McCarron,59.72,734,1229
185,0,02131,Mike Springer,59.31,720,1214
186,0,10107,Deane Pappas,59.07,674,1141
187,0,06613,Tommy Tolles,58.46,629,1076
188,0,22292,David Seawell,57.95,412,711
189,0,01072,Chip Beck,56.82,587,1033
189,0,01549,Mike Hulbert,56.82,800,1408
191,0,07753,Kevin Wentworth,56.65,562,992
192,0,01249,John Daly,55.45,488,880
