RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
32,0,24361,Pat Perez,5
32,0,01941,Tom Pernice Jr.,5
32,0,02002,John Riegger,5
32,0,22293,Heath Slocum,5
32,0,08385,Omar Uresti,5
32,0,02239,Scott Verplank,5
32,0,25632,Jimmy Walker,5
32,0,25349,Tim Wilkinson,5
32,0,12602,Dean Wilson,5
32,0,21878,Mark Wilson,5
32,0,08793,Tiger Woods,5
76,0,23778,Brad Adamonis,4
76,0,06197,Michael Allen,4
76,0,23540,Jason Allred,4
76,0,23048,Eric Axley,4
76,0,22371,Aaron Baddeley,4
76,0,23614,Rich Beem,4
76,0,24227,Justin Bolli,4
76,0,01132,Mark Brooks,4
76,0,24925,Jonathan Byrd,4
76,0,26500,Alejandro Cañizares,4
76,0,25364,Paul Casey,4
76,0,23135,Tim Clark,4
76,0,20623,Gavin Coles,4
76,0,22621,Ben Curtis,4
76,0,28089,Jason Day,4
76,0,10875,Todd Demsey,4
76,0,06251,Chris DiMarco,4
76,0,23409,James Driscoll,4
76,0,25686,Jason Dufner,4
76,0,01320,Bob Estes,4
76,0,07457,Steve Flesch,4
76,0,21805,Harrison Frazar,4
76,0,10809,Jim Furyk,4
76,0,30750,Tommy Gainey,4
76,0,25900,Lucas Glover,4
76,0,01473,Todd Hamilton,4
76,0,23353,J.J. Henry,4
76,0,21961,Charles Howell III,4
76,0,01553,John Huston,4
76,0,21350,Ryuji Imada,4
76,0,01577,Lee Janzen,4
76,0,10733,Kent Jones,4
76,0,08075,Jerry Kelly,4
76,0,12705,Cliff Kresge,4
76,0,29926,Danny Lee,4
76,0,11032,Frank Lickliter II,4
76,0,20634,Peter Lonard,4
76,0,27613,David Lutterus,4
76,0,27060,John Mallinger,4
76,0,27120,Troy Matteson,4
76,0,10585,Scott McCarron,4
76,0,01797,Rocco Mediate,4
76,0,27933,John Merrick,4
76,0,01810,Phil Mickelson,4
76,0,25842,Jon Mills,4
76,0,25396,Kevin Na,4
76,0,24140,Sean O'Hair,4
76,0,21949,Joe Ogilvie,4
76,0,22046,Geoff Ogilvy,4
76,0,23320,Ryan Palmer,4
76,0,20663,Brenden Pappas,4
76,0,12660,Jesper Parnevik,4
76,0,01948,Tim Petrovic,4
76,0,25345,Carl Pettersson,4
76,0,10213,Dicky Pride,4
76,0,20127,Chris Riley,4
76,0,23797,Brett Rumford,4
76,0,24502,Adam Scott,4
76,0,20645,John Senden,4
76,0,06567,Vijay Singh,4
76,0,12309,Bob Sowards,4
76,0,23325,Vaughn Taylor,4
76,0,28780,Nicholas Thompson,4
76,0,27064,Jhonattan Vegas,4
76,0,27770,Camilo Villegas,4
76,0,26951,Johnson Wagner,4
76,0,23349,Charles Warren,4
76,0,26289,Boo Weekley,4
76,0,10425,Jay Williamson,4
76,0,26497,Casey Wittenberg,4
76,0,24663,Y.E. Yang,4
147,0,20098,Stuart Appleby,3
147,0,19803,Ryan Armour,3
147,0,20029,Notah Begay III,3
147,0,24507,Jason Bohn,3
147,0,01139,Olin Browne,3
147,0,01157,Tom Byrum,3
147,0,20848,Ángel Cabrera,3
147,0,20472,Alex Cejka,3
147,0,12826,Paul Claxton,3
147,0,19972,José Coceres,3
147,0,01226,Fred Couples,3
147,0,06034,Marco Dawson,3
147,0,09011,David Duval,3
147,0,06522,Ernie Els,3
147,0,27561,Nick Flanagan,3
147,0,01381,Fred Funk,3
147,0,21209,Sergio Garcia,3
147,0,24358,Robert Garrigus,3
147,0,20157,Retief Goosen,3
147,0,06643,Paul Goydos,3
147,0,23718,Nathan Green,3
147,0,20378,Mathias Grönberg,3
147,0,08537,J.P. Hayes,3
147,0,10117,Bob Heintz,3
147,0,27141,J.B. Holmes,3
147,0,22378,Trevor Immelman,3
147,0,23157,Richard Johnson,3
147,0,26420,Richard Johnson,3
147,0,26300,Matt Jones,3
147,0,07547,Craig Kanada,3
147,0,22806,Doug LaBelle II,3
147,0,27936,Martin Laird,3
147,0,20382,Stephen Leaney,3
147,0,01685,J.L. Lewis,3
147,0,01707,Steve Lowery,3
147,0,24912,Will MacKenzie,3
147,0,01724,Jeff Maggert,3
147,0,12680,Shigeki Maruyama,3
147,0,06350,Bob May,3
147,0,23821,Yusaku Miyazato,3
147,0,20443,Jin Park,3
147,0,01928,Corey Pavin,3
147,0,21959,Ted Purdy,3
147,0,07749,Brett Quigley,3
147,0,25190,Jeff Quinney,3
147,0,27072,Alvaro Quiros,3
147,0,23497,Tag Ridings,3
147,0,25562,Andres Romero,3
147,0,10649,Tom Scherrer,3
147,0,26882,Michael Sim,3
147,0,27649,Brandt Snedeker,3
147,0,26679,Kevin Stadler,3
147,0,08845,Scott Sterling,3
147,0,06527,Steve Stricker,3
147,0,26287,Roland Thatcher,3
147,0,32150,Michael Thompson,3
147,0,02206,David Toms,3
147,0,23788,D.J. Trahan,3
147,0,02214,Kirk Triplett,3
147,0,20396,Lee Westwood,3
147,0,20436,Garrett Willis,3
208,0,01042,Paul Azinger,2
208,0,19824,Craig Barlow,2
208,0,27958,Ryan Blaum,2
208,0,01116,Michael Bradley,2
208,0,25273,Andrew Buckle,2
208,0,01161,Mark Calcavecchia,2
208,0,19825,Darren Clarke,2
208,0,01249,John Daly,2
208,0,23983,Luke Donald,2
208,0,24236,Nick Dougherty,2
208,0,24452,John Douma,2
208,0,21461,Kenneth Ferrie,2
208,0,01361,Dan Forsman,2
208,0,26631,Cody Freeman,2
208,0,01385,Jim Gallagher Jr.,2
208,0,20105,Jeff Gove,2
208,0,32495,Rob Grube,2
208,0,20766,Padraig Harrington,2
208,0,22896,Grégory Havret,2
208,0,21731,Freddie Jacobson,2
208,0,23725,Brendan Jones,2
208,0,06332,Neal Lancaster,2
208,0,01677,Tom Lehman,2
208,0,27466,Spencer Levin,2
208,0,24748,WC Liang,2
208,0,25972,Pablo Martin Benavides,2
208,0,21470,Daisuke Maruyama,2
208,0,06090,Jim McGovern,2
208,0,01823,Larry Mize,2
208,0,20628,Arron Oberholser,2
208,0,25240,D.A. Points,2
208,0,32329,Stephen Poole,2
208,0,24138,Ian Poulter,2
208,0,01968,Nick Price,2
208,0,22913,John Rollins,2
208,0,22405,Justin Rose,2
208,0,29221,Webb Simpson,2
208,0,02106,Chris Smith,2
208,0,08375,Paul Stankowski,2
208,0,21528,Henrik Stenson,2
208,0,22582,Kyle Thompson,2
208,0,06078,Esteban Toledo,2
208,0,26675,Jon Turcott,2
208,0,31114,Drew Weaver,2
208,0,19913,Ron Whittaker,2
