RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,20645,John Senden,194,612,31.7
2,0,07457,Steve Flesch,180,644,28.0
2,0,20548,Hidemichi Tanaka,180,668,26.9
4,0,20593,Greg Chalmers,178,636,28.0
5,0,12705,Cliff Kresge,177,563,31.4
5,0,22548,Patrick Sheehan,177,640,27.7
7,0,20498,Briny Baird,176,602,29.2
7,0,01175,Jim Carter,176,565,31.2
7,0,06078,Esteban Toledo,176,651,27.0
10,0,08123,Jeff Brehaut,175,596,29.4
11,0,01619,Skip Kendall,174,666,26.1
12,0,01139,Olin Browne,173,648,26.7
12,0,12782,Tim Herron,173,609,28.4
12,0,20663,Brenden Pappas,173,606,28.5
15,0,01388,Robert Gamez,172,674,25.5
16,0,01941,Tom Pernice Jr.,170,618,27.5
16,0,20436,Garrett Willis,170,630,27.0
18,0,07867,Woody Austin,169,606,27.9
18,0,07721,Pat Bates,169,634,26.7
18,0,19881,Robert Damron,169,579,29.2
21,0,20099,Doug Barron,166,558,29.7
22,0,22295,Darron Stiles,165,504,32.7
23,0,02104,Jeff Sluman,164,559,29.3
24,0,20229,Stewart Cink,162,630,25.7
24,0,21961,Charles Howell III,162,589,27.5
24,0,22293,Heath Slocum,162,602,26.9
27,0,20628,Arron Oberholser,160,524,30.5
28,0,01024,Billy Andrade,159,621,25.6
28,0,01475,Donnie Hammond,159,528,30.1
28,0,20127,Chris Riley,159,554,28.7
31,0,01161,Mark Calcavecchia,158,507,31.2
31,0,08931,Glen Day,158,638,24.8
31,0,06332,Neal Lancaster,158,634,24.9
34,0,08339,Spike McRoy,157,565,27.8
35,0,23983,Luke Donald,156,512,30.5
35,0,20095,Carl Paulson,156,628,24.8
35,0,06567,Vijay Singh,156,579,26.9
38,0,20121,Todd Fischer,155,588,26.4
38,0,01381,Fred Funk,155,599,25.9
38,0,01685,J.L. Lewis,155,504,30.8
41,0,19846,Brian Gay,154,598,25.8
41,0,06643,Paul Goydos,154,562,27.4
43,0,20940,Kenichi Kuboya,153,550,27.8
43,0,02239,Scott Verplank,153,546,28.0
45,0,23541,Ben Crane,152,548,27.7
45,0,24361,Pat Perez,152,524,29.0
47,0,06251,Chris DiMarco,151,522,28.9
47,0,08545,Glen Hnatiuk,151,544,27.8
47,0,12680,Shigeki Maruyama,151,471,32.1
47,0,01766,Billy Mayfair,151,571,26.4
51,0,01361,Dan Forsman,150,534,28.1
52,0,01457,Jay Haas,149,506,29.4
52,0,08633,Per-Ulrik Johansson,149,555,26.8
52,0,01761,Len Mattiace,149,521,28.6
52,0,25345,Carl Pettersson,149,504,29.6
56,0,06004,Stephen Ames,148,563,26.3
56,0,12510,Chad Campbell,148,530,27.9
56,0,08075,Jerry Kelly,148,565,26.2
59,0,23036,Chris Anderson,147,533,27.6
59,0,19824,Craig Barlow,147,575,25.6
59,0,12652,Cameron Beckman,147,522,28.2
59,0,21805,Harrison Frazar,147,478,30.8
59,0,23338,David Gossett,147,559,26.3
59,0,02214,Kirk Triplett,147,499,29.5
65,0,20029,Notah Begay III,146,542,26.9
65,0,23353,J.J. Henry,146,537,27.2
67,0,26420,Richard Johnson,145,523,27.7
68,0,12660,Jesper Parnevik,144,533,27.0
69,0,21739,Aaron Barber,143,535,26.7
69,0,24925,Jonathan Byrd,143,548,26.1
69,0,20634,Peter Lonard,143,491,29.1
69,0,06595,Kevin Sutherland,143,464,30.8
73,0,01378,David Frost,142,548,25.9
74,0,23621,Rory Sabbatini,141,517,27.3
75,0,20098,Stuart Appleby,140,499,28.1
75,0,01132,Mark Brooks,140,504,27.8
75,0,01157,Tom Byrum,140,547,25.6
75,0,20572,Rod Pampling,140,491,28.5
79,0,24357,K.J. Choi,137,541,25.3
79,0,10585,Scott McCarron,137,434,31.6
79,0,10425,Jay Williamson,137,555,24.7
79,0,12602,Dean Wilson,137,518,26.4
83,0,20573,Scott Laycock,136,410,33.2
83,0,11032,Frank Lickliter II,136,528,25.8
83,0,01948,Tim Petrovic,136,613,22.2
86,0,12823,Carlos Franco,135,553,24.4
86,0,10107,Deane Pappas,135,483,28.0
86,0,10912,Craig Perks,135,463,29.2
86,0,02101,Joey Sindelar,135,516,26.2
90,0,01329,Brad Faxon,133,526,25.3
90,0,10733,Kent Jones,133,430,30.9
90,0,20568,Anthony Painter,133,511,26.0
93,0,10809,Jim Furyk,132,532,24.8
93,0,08537,J.P. Hayes,132,464,28.4
93,0,06573,Brandt Jobe,132,446,29.6
93,0,08547,John Maginnes,132,464,28.4
93,0,06515,Shaun Micheel,132,509,25.9
93,0,07749,Brett Quigley,132,538,24.5
99,0,20094,Jonathan Kaye,131,457,28.7
99,0,01928,Corey Pavin,131,521,25.1
99,0,01945,Kenny Perry,131,470,27.9
102,0,01553,John Huston,130,454,28.6
103,0,22892,Jason Gore,129,491,26.3
104,0,01724,Jeff Maggert,128,462,27.7
104,0,25692,Akio Sadakata,128,437,29.3
106,0,01707,Steve Lowery,127,438,29.0
106,0,01938,David Peoples,127,554,22.9
108,0,20472,Alex Cejka,126,487,25.9
109,0,20771,Steven Alker,125,490,25.5
109,0,02010,Loren Roberts,125,452,27.7
111,0,06809,Bob Burns,124,445,27.9
111,0,10201,Matt Gogel,124,453,27.4
111,0,08337,Mike Heinen,124,503,24.7
111,0,02170,Hal Sutton,124,435,28.5
115,0,06621,Joe Durant,123,488,25.2
115,0,10860,Justin Leonard,123,454,27.1
115,0,22046,Geoff Ogilvy,123,500,24.6
115,0,22913,John Rollins,123,440,28.0
119,0,26950,John Morgan,122,469,26.0
120,0,12662,Thomas Levet,121,451,26.8
120,0,10213,Dicky Pride,121,412,29.4
122,0,10885,Robert Allenby,119,405,29.4
122,0,22621,Ben Curtis,119,397,30.0
122,0,23552,Hank Kuehne,119,439,27.1
122,0,25031,Andy Miller,119,453,26.3
122,0,02106,Chris Smith,119,463,25.7
127,0,08375,Paul Stankowski,118,380,31.1
127,0,07101,Dave Stockton Jr.,118,435,27.1
127,0,02223,Bob Tway,118,503,23.5
130,0,12661,Todd Barranger,117,465,25.2
131,0,20574,Mathew Goggin,116,456,25.4
132,0,01723,Andrew Magee,114,525,21.7
133,0,01706,Davis Love III,113,383,29.5
133,0,02206,David Toms,113,420,26.9
135,0,22371,Aaron Baddeley,112,419,26.7
135,0,23135,Tim Clark,112,417,26.9
137,0,02049,Gene Sauers,111,468,23.7
138,0,07941,Mike Grob,110,434,25.3
138,0,11011,Mike Sposa,110,448,24.6
140,0,21878,Mark Wilson,109,472,23.1
141,0,23614,Rich Beem,108,373,29.0
141,0,01797,Rocco Mediate,108,398,27.1
141,0,01810,Phil Mickelson,108,388,27.8
141,0,02246,Duffy Waldorf,108,469,23.0
145,0,06575,Dudley Hart,106,375,28.3
146,0,01320,Bob Estes,103,500,20.6
146,0,10423,Mike Weir,103,379,27.2
148,0,23656,Jason Caron,102,421,24.2
148,0,01307,Joel Edwards,102,380,26.8
150,0,06034,Marco Dawson,101,440,23.0
150,0,21806,Paul Gow,101,384,26.3
150,0,06527,Steve Stricker,101,405,24.9
153,0,01042,Paul Azinger,100,402,24.9
154,0,19972,José Coceres,98,356,27.5
155,0,01098,Jay Don Blake,97,378,25.7
156,0,24356,Jason Buha,96,341,28.2
157,0,07223,Brian Bateman,95,393,24.2
157,0,23108,Matt Kuchar,95,373,25.5
157,0,01666,Bernhard Langer,95,345,27.5
160,0,12388,Michael Clark II,94,315,29.8
160,0,01577,Lee Janzen,94,382,24.6
160,0,26489,Cameron Yancey,94,338,27.8
163,0,20623,Gavin Coles,93,379,24.5
163,0,08725,Tom Gillis,93,381,24.4
163,0,10565,Ian Leggatt,93,367,25.3
166,0,23034,Brent Schwarzrock,91,338,26.9
167,0,06581,David Sutherland,90,397,22.7
