RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,01139,Olin Browne,86,648,13.3
2,0,20593,Greg Chalmers,85,636,13.4
3,0,01024,Billy Andrade,84,621,13.5
4,0,01941,Tom Pernice Jr.,83,618,13.4
5,0,20436,Garrett Willis,82,630,13.0
6,0,12782,Tim Herron,78,609,12.8
7,0,20229,Stewart Cink,77,630,12.2
7,0,01388,Robert Gamez,77,674,11.4
7,0,20663,Brenden Pappas,77,606,12.7
10,0,01320,Bob Estes,76,500,15.2
10,0,20121,Todd Fischer,76,588,12.9
12,0,06004,Stephen Ames,75,563,13.3
12,0,07721,Pat Bates,75,634,11.8
12,0,21961,Charles Howell III,75,589,12.7
12,0,10425,Jay Williamson,75,555,13.5
16,0,06643,Paul Goydos,74,562,13.2
16,0,22293,Heath Slocum,74,602,12.3
18,0,20099,Doug Barron,73,558,13.1
18,0,01378,David Frost,73,548,13.3
18,0,01938,David Peoples,73,554,13.2
21,0,23036,Chris Anderson,72,533,13.5
21,0,07867,Woody Austin,72,606,11.9
21,0,06078,Esteban Toledo,72,651,11.1
24,0,01945,Kenny Perry,71,470,15.1
24,0,01948,Tim Petrovic,71,613,11.6
24,0,02214,Kirk Triplett,71,499,14.2
24,0,02246,Duffy Waldorf,71,469,15.1
28,0,12652,Cameron Beckman,70,522,13.4
28,0,08931,Glen Day,70,638,11.0
28,0,07457,Steve Flesch,70,644,10.9
28,0,02223,Bob Tway,70,503,13.9
32,0,01329,Brad Faxon,69,526,13.1
32,0,01619,Skip Kendall,69,666,10.4
32,0,20940,Kenichi Kuboya,69,550,12.5
32,0,24361,Pat Perez,69,524,13.2
32,0,20548,Hidemichi Tanaka,69,668,10.3
37,0,08339,Spike McRoy,68,565,12.0
38,0,01157,Tom Byrum,67,547,12.2
38,0,25345,Carl Pettersson,67,504,13.3
40,0,24357,K.J. Choi,66,541,12.2
40,0,23353,J.J. Henry,66,537,12.3
42,0,01381,Fred Funk,65,599,10.9
43,0,21739,Aaron Barber,64,535,12.0
43,0,20645,John Senden,64,612,10.5
43,0,02104,Jeff Sluman,64,559,11.4
46,0,01361,Dan Forsman,63,534,11.8
46,0,23338,David Gossett,63,559,11.3
