RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,47504,Sam Burns,58' 9",1116.667,19
2,0,52453,Nicolai Hojgaard,56' 10",795.750,14
3,0,35461,Beau Hossler,53' 9",1343.250,25
4,0,47993,Denny McCarthy,53' 6",1712.000,32
5,0,49771,J.T. Poston,53' 2",1541.167,29
6,0,51997,Andrew Novak,53' 0",1324.750,25
7,0,45609,Tyler Duncan,52' 9",2268.833,43
8,0,22371,Aaron Baddeley,51' 11",519.250,10
8,0,32448,James Hahn,51' 11",1609.750,31
10,0,31646,Emiliano Grillo,51' 7",1909.417,37
11,0,27349,Alex Noren,50' 9",1218.167,24
12,0,30911,Tommy Fleetwood,50' 7",910.417,18
12,0,32102,Rickie Fowler,50' 7",1466.667,29
14,0,39058,Lucas Herbert,50' 0",649.750,13
15,0,25632,Jimmy Walker,49' 10",1942.833,39
16,0,29908,C.T. Pan,49' 9",845.417,17
17,0,27644,Brian Harman,49' 7",1189.000,24
18,0,35449,Adam Long,49' 3",1477.417,30
19,0,27936,Martin Laird,49' 0",1958.333,40
20,0,35450,Patrick Cantlay,48' 7",1068.583,22
20,0,46601,Trey Mullinax,48' 7",1651.250,34
22,0,54783,Dylan Wu,48' 5",1937.833,40
23,0,50525,Collin Morikawa,48' 4",1304.833,27
23,0,34431,Robert Streb,48' 4",1450.667,30
25,0,26596,Ryan Moore,48' 0",1104.000,23
26,0,54591,Ben Griffin,47' 11",1582.333,33
27,0,51766,Wyndham Clark,47' 6",1804.250,38
27,0,35532,Tom Hoge,47' 6",1283.083,27
29,0,48081,Xander Schauffele,47' 5",1042.750,22
29,0,50095,Austin Smotherman,47' 5",1850.833,39
31,0,33948,Byeong Hun An,47' 4",1609.250,34
31,0,46442,Maverick McNealy,47' 4",473.667,10
33,0,28775,Nate Lashley,47' 3",1181.500,25
33,0,57366,Cameron Young,47' 3",1512.667,32
35,0,46435,Austin Cook,47' 2",1367.083,29
36,0,31323,Gary Woodland,47' 1",2305.333,49
37,0,30163,Henrik Norlander,47' 0",1596.833,34
37,0,47347,Adam Schenk,47' 0",1881.250,40
39,0,37455,Si Woo Kim,46' 10",1826.833,39
39,0,32333,Kevin Tway,46' 10",1827.833,39
41,0,55454,Carl Yuan,46' 9",1824.667,39
42,0,52955,Ludvig Åberg,46' 7",699.000,15
42,0,34255,Joseph Bramlett,46' 7",1583.333,34
42,0,54628,Lee Hodges,46' 7",1723.917,37
45,0,28089,Jason Day,46' 6",790.000,17
46,0,34563,Chesson Hadley,46' 4",1205.583,26
47,0,34610,Matthias Schwab,46' 3",1895.750,41
47,0,34046,Jordan Spieth,46' 3",1201.417,26
49,0,33653,Thomas Detry,46' 2",1155.000,25
49,0,51491,Brandon Matthews,46' 2",1339.667,29
51,0,12716,Charley Hoffman,46' 1",1382.083,30
52,0,36871,Matt NeSmith,46' 0",2114.083,46
53,0,24140,Sean O'Hair,45' 11",964.083,21
53,0,25493,Nick Taylor,45' 11",1286.583,28
55,0,35506,Mackenzie Hughes,45' 10",1053.750,23
55,0,48119,Ben Taylor,45' 10",1603.500,35
57,0,28420,Ryan Brehm,45' 8",1416.500,31
57,0,35310,Lanto Griffin,45' 8",1096.083,24
59,0,22405,Justin Rose,45' 7",1047.667,23
60,0,55708,Hayden Buckley,45' 6",1592.833,35
60,0,31557,Jim Herman,45' 6",1866.167,41
62,0,26476,Chez Reavie,45' 5",1816.500,40
63,0,57362,Austin Eckroat,45' 4",1358.917,30
63,0,52374,Brandon Wu,45' 4",1497.250,33
65,0,33597,Harry Higgs,45' 3",724.167,16
65,0,34256,Andrew Putnam,45' 3",1539.833,34
67,0,28252,Seamus Power,45' 2",813.083,18
68,0,31577,Tano Goya,45' 0",1936.167,43
68,0,23108,Matt Kuchar,45' 0",1258.833,28
68,0,49947,Taylor Moore,45' 0",1349.833,30
68,0,51890,Greyson Sigg,45' 0",1349.500,30
72,0,33408,Tyson Alexander,44' 10",1209.917,27
72,0,20229,Stewart Cink,44' 10",1165.750,26
72,0,30692,Scott Stallings,44' 10",1973.000,44
75,0,40250,Taylor Pendrith,44' 9",1252.750,28
75,0,45242,Kevin Yu,44' 9",1386.083,31
77,0,48867,Matti Schmid,44' 6",978.250,22
77,0,52411,Kyle Westmoreland,44' 6",1558.667,35
79,0,29420,Billy Horschel,44' 5",1111.417,25
80,0,40098,Matt Fitzpatrick,44' 4",709.750,16
81,0,54421,Garrick Higgo,44' 3",1680.333,38
82,0,24024,Zach Johnson,44' 1",970.667,22
82,0,51070,Vincent Norrman,44' 1",1806.750,41
84,0,46046,Scottie Scheffler,44' 0",1143.917,26
84,0,27095,Nick Watney,44' 0",1056.667,24
86,0,47591,Eric Cole,43' 11",1053.417,24
87,0,33141,Keegan Bradley,43' 10",876.583,20
87,0,47079,Harrison Endycott,43' 10",1840.000,42
87,0,59018,Ryan Gerard,43' 10",1184.417,27
87,0,35617,Martin Trainer,43' 10",1139.333,26
91,0,46717,Viktor Hovland,43' 9",1225.583,28
92,0,25818,Scott Piercy,43' 8",1615.417,37
93,0,52375,Doug Ghim,43' 7",1874.667,43
93,0,24502,Adam Scott,43' 7",740.833,17
95,0,47128,Richy Werenski,43' 6",827.167,19
96,0,47983,Chad Ramey,43' 4",1778.333,41
97,0,56630,Akshay Bhatia,43' 3",1296.750,30
97,0,36699,Patrick Rodgers,43' 3",1297.667,30
