RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
136,0,23108,Matt Kuchar,254,160,94
136,0,31202,William McGirt,254,177,77
139,0,23541,Ben Crane,256,119,137
140,0,12510,Chad Campbell,257,137,120
141,0,34174,John Huh,259,148,111
142,0,34021,Bud Cauley,264,117,147
143,0,20472,Alex Cejka,265,111,154
143,0,35879,Kelly Kraft,265,113,152
145,0,47125,Matt Atkins,270,108,162
145,0,25396,Kevin Na,270,128,142
147,0,34213,Grayson Murray,271,96,175
148,0,34409,David Lingmerth,273,105,168
149,0,40058,Zac Blair,276,173,103
150,0,10809,Jim Furyk,278,112,166
151,0,29926,Danny Lee,279,148,131
152,0,27556,Ted Potter Jr.,281,113,168
153,0,31420,Anirban Lahiri,288,147,141
154,0,33413,Ben Martin,289,139,150
155,0,46402,Talor Gooch,290,131,159
156,0,35532,Tom Hoge,298,140,158
157,0,24924,Bill Haas,299,159,140
157,0,01810,Phil Mickelson,299,162,137
159,0,39954,Cody Gribble,304,128,176
160,0,28132,Tyrone Van Aswegen,308,181,127
161,0,35891,Cameron Smith,312,145,167
162,0,33419,Cameron Tringale,313,192,121
163,0,34431,Robert Streb,317,182,135
164,0,37455,Si Woo Kim,318,165,153
165,0,35376,Roberto Díaz,319,163,156
165,0,28307,Matt Every,319,175,144
167,0,20572,Rod Pampling,322,148,174
168,0,34360,Patrick Reed,327,167,160
169,0,46501,Ollie Schniederjans,330,157,173
170,0,27895,Jonas Blixt,331,152,179
171,0,27963,Chris Stroud,333,161,172
172,0,37454,Whee Kim,337,176,161
173,0,27942,Rob Oppenheim,338,189,149
174,0,27974,Sung Kang,339,174,165
174,0,26331,Charl Schwartzel,339,155,184
176,0,37338,Zecheng Dou,340,183,157
177,0,22371,Aaron Baddeley,341,178,163
178,0,24846,Ricky Barnes,343,188,155
179,0,22582,Kyle Thompson,346,169,177
180,0,25632,Jimmy Walker,347,167,180
181,0,40009,Dominic Bozzelli,350,165,185
181,0,34466,Peter Malnati,350,179,171
181,0,34358,Jonathan Randolph,350,163,187
184,0,20157,Retief Goosen,352,170,182
185,0,29222,Billy Hurley III,353,183,170
186,0,32876,Martin Piller,359,171,188
187,0,35544,Andrew Yun,368,187,181
188,0,25240,D.A. Points,370,179,191
189,0,39975,Michael Kim,372,186,186
190,0,48084,Wesley Bryan,376,193,183
191,0,20593,Greg Chalmers,377,185,192
192,0,31416,Derek Fathauer,379,190,189
193,0,25834,Daniel Summerhays,384,191,193
