RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
98,0,02033,Dave Rummells,50.83,92,181,+60.00
99,0,02206,David Toms,50.72,70,138,+55.00
100,0,06315,Pete Jordan,50.60,84,166,+58.00
101,0,01975,Tom Purtzer,50.43,58,115,+28.00
102,0,08337,Mike Heinen,50.34,75,149,+50.00
103,0,01139,Olin Browne,50.31,81,161,+51.00
103,0,06012,Greg Kraft,50.31,80,159,+78.00
105,0,06197,Michael Allen,50.00,84,168,+64.00
105,0,01331,Rick Fehr,50.00,68,136,+45.00
105,0,01633,Tom Kite,50.00,56,112,+29.00
105,0,06128,Steve Lamontagne,50.00,69,138,+41.00
105,0,01725,John Mahaffey,50.00,59,118,+38.00
110,0,01408,Kelly Gibson,49.72,88,177,+72.00
111,0,01266,Clark Dennis,49.67,76,153,+66.00
112,0,02095,Larry Silveira,49.66,74,149,+46.00
113,0,02131,Mike Springer,49.62,65,131,+56.00
114,0,08375,Paul Stankowski,49.59,60,121,+48.00
115,0,12663,Phil Tataurangi,49.58,59,119,+39.00
116,0,10213,Dicky Pride,49.54,54,109,+46.00
117,0,06591,Rocky Walcher,49.53,53,107,+45.00
118,0,01707,Steve Lowery,49.45,90,182,+71.00
119,0,01196,Brian Claar,49.44,89,180,+61.00
120,0,01823,Larry Mize,49.31,71,144,+61.00
121,0,02190,Doug Tewell,49.19,61,124,+60.00
122,0,01385,Jim Gallagher Jr.,49.06,78,159,+47.00
123,0,02135,Mike Standly,48.99,97,198,+79.00
124,0,06575,Dudley Hart,48.78,60,123,+41.00
125,0,01072,Chip Beck,48.73,77,158,+60.00
126,0,01133,Billy Ray Brown,48.72,57,117,+72.00
127,0,02241,Bobby Wadkins,48.67,55,113,+49.00
128,0,06034,Marco Dawson,48.57,68,140,+69.00
129,0,02225,Howard Twitty,48.50,81,167,+64.00
130,0,01185,Brandel Chamblee,48.39,60,124,+57.00
131,0,02201,Jim Thorpe,48.23,68,141,+56.00
132,0,02007,Larry Rinker,48.21,54,112,+55.00
133,0,01938,David Peoples,48.18,66,137,+57.00
134,0,01677,Tom Lehman,47.92,46,96,+36.00
135,0,02090,Tom Sieckmann,47.83,66,138,+59.00
136,0,06020,Steve Brodie,47.77,75,157,+58.00
137,0,01927,Dennis Paulson,47.75,53,111,+37.00
138,0,01905,Joe Ozaki,47.73,42,88,+26.00
139,0,01648,Billy Kratzert,47.65,71,149,+49.00
140,0,01771,Blaine McCallister,47.46,84,177,+63.00
141,0,06527,Steve Stricker,47.33,71,150,+61.00
142,0,01060,Dave Barr,47.17,75,159,+50.00
143,0,02100,Tim Simpson,47.11,57,121,+49.00
144,0,06567,Vijay Singh,46.83,59,126,+45.00
145,0,06809,Bob Burns,46.55,54,116,+49.00
146,0,01559,Hale Irwin,46.43,52,112,+46.00
146,0,01926,Steve Pate,46.43,65,140,+62.00
148,0,02246,Duffy Waldorf,46.40,58,125,+40.00
149,0,01282,Trevor Dodds,46.02,52,113,+52.00
150,0,01864,Larry Nelson,45.88,39,85,+32.00
151,0,12661,Todd Barranger,45.87,50,109,+54.00
152,0,01629,Eddie Kirby,45.71,32,70,+31.00
153,0,01098,Jay Don Blake,45.60,57,125,+55.00
154,0,01996,Mike Reid,45.54,51,112,+50.00
155,0,01724,Jeff Maggert,45.45,70,154,+61.00
156,0,01156,Curt Byrum,44.63,54,121,+47.00
157,0,01550,Ed Humenik,44.44,88,198,+68.00
158,0,01890,Brett Ogle,44.26,54,122,+60.00
159,0,01682,Wayne Levi,44.14,49,111,+59.00
160,0,01945,Kenny Perry,43.90,54,123,+55.00
161,0,01986,Joey Rassett,43.86,50,114,+45.00
162,0,01577,Lee Janzen,43.84,64,146,+63.00
163,0,02224,Greg Twiggs,43.43,43,99,+49.00
164,0,06058,John Flannery,43.35,75,173,+87.00
165,0,01837,Gil Morgan,43.33,39,90,+39.00
166,0,02170,Hal Sutton,43.31,68,157,+60.00
167,0,01361,Dan Forsman,43.24,48,111,+48.00
168,0,02099,Scott Simpson,43.14,44,102,+41.00
169,0,06062,Charles Raulerson,42.86,45,105,+54.00
170,0,01006,John Adams,42.65,58,136,+65.00
171,0,07101,Dave Stockton Jr.,42.54,57,134,+60.00
172,0,01690,Bruce Lietzke,41.98,34,81,+42.00
173,0,02242,Lanny Wadkins,41.96,60,143,+78.00
174,0,07569,Mark Carnevale,41.45,63,152,+67.00
175,0,06088,Steve Gotsche,41.10,30,73,+32.00
176,0,01388,Robert Gamez,41.04,55,134,+47.00
177,0,12660,Jesper Parnevik,41.00,41,100,+49.00
178,0,02303,Robert Wrenn,37.86,39,103,+58.00
179,0,07781,Ty Armstrong,37.08,33,89,+50.00
