RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,36801,Mark Hubbard,.62,2,324
2,0,23325,Vaughn Taylor,.93,2,216
3,0,29974,Branden Grace,1.04,3,288
4,0,22056,Cameron Percy,1.11,3,270
4,0,34046,Jordan Spieth,1.11,4,360
6,0,35891,Cameron Smith,1.17,4,342
7,0,33490,Bo Hoag,1.19,3,252
7,0,34431,Robert Streb,1.19,3,252
9,0,33120,Mark Anderson,1.23,2,162
9,0,48081,Xander Schauffele,1.23,4,324
11,0,39977,Max Homa,1.31,4,306
12,0,26851,Marc Leishman,1.39,4,288
12,0,25632,Jimmy Walker,1.39,3,216
14,0,29478,Kevin Kisner,1.48,4,270
15,0,46550,Brandon Hagy,1.52,3,198
15,0,34363,Tyrrell Hatton,1.52,3,198
15,0,32757,Patton Kizzire,1.52,6,396
15,0,23108,Matt Kuchar,1.52,3,198
19,0,35450,Patrick Cantlay,1.63,5,306
19,0,52375,Doug Ghim,1.63,5,306
19,0,34360,Patrick Reed,1.63,5,306
19,0,30927,Brendon Todd,1.63,5,306
23,0,29970,Dylan Frittelli,1.67,3,180
23,0,29420,Billy Horschel,1.67,6,360
25,0,52372,Cameron Champ,1.71,4,234
25,0,23621,Rory Sabbatini,1.71,4,234
25,0,39953,Chase Seiffert,1.71,4,234
28,0,35461,Beau Hossler,1.74,5,288
29,0,37455,Si Woo Kim,1.75,6,342
29,0,30944,Jason Kokrak,1.75,6,342
31,0,34314,Sebastian Cappelen,1.85,2,108
31,0,23983,Luke Donald,1.85,2,108
31,0,31420,Anirban Lahiri,1.85,4,216
31,0,27129,Luke List,1.85,5,270
31,0,28252,Seamus Power,1.85,4,216
31,0,46970,Jon Rahm,1.85,6,324
31,0,37189,Harold Varner III,1.85,6,324
31,0,32139,Danny Willett,1.85,3,162
39,0,27644,Brian Harman,1.93,8,414
40,0,47993,Denny McCarthy,1.96,6,306
40,0,27349,Alex Noren,1.96,6,306
42,0,35104,Tom Lewis,1.98,5,252
43,0,28089,Jason Day,2.02,4,198
43,0,56278,Matthew Wolff,2.02,4,198
45,0,33667,Carlos Ortiz,2.05,7,342
45,0,31560,Brian Stuard,2.05,7,342
47,0,48119,Ben Taylor,2.08,3,144
48,0,34099,Harris English,2.12,8,378
48,0,32839,Hideki Matsuyama,2.12,8,378
50,0,32662,Michael Gligic,2.14,5,234
50,0,33597,Harry Higgs,2.14,5,234
50,0,49766,Hank Lebioda,2.14,5,234
50,0,35449,Adam Long,2.14,5,234
50,0,30692,Scott Stallings,2.14,5,234
55,0,30926,Chris Kirk,2.16,7,324
55,0,32640,Troy Merritt,2.16,7,324
55,0,24361,Pat Perez,2.16,7,324
58,0,39971,Sungjae Im,2.18,11,504
